id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LYZ	5	0.11962	0.29176	0.959184	50	3	0.0023847	0.20435	0.20531	0.98866	41	0	0.0023847
CR1	5	0.12408	0.3	0.959184	51	2	0.2914	0.52544	0.52472	0.98866	107	0	0.2914
FOLR2	5	0.12597	0.30342	0.959184	52	4	-0.24751	0.95435	0.95372	0.991668	196	0	-0.24751
VLDLR	5	0.12859	0.30804	0.959184	53	2	0.11783	0.8601	0.8598	0.991668	175	0	0.11783
LPL	5	0.13033	0.31101	0.959184	54	4	-0.33193	0.89679	0.89641	0.991668	186	0	-0.33193
CTSB	5	0.13122	0.31282	0.959184	55	4	-0.2143	0.39633	0.39675	0.98866	75	0	-0.2143
CTLA4	5	0.13577	0.32124	0.959184	56	1	0.078821	0.037049	0.036242	0.949408	7	1	0.078821
ITGB3	5	0.1432	0.33501	0.959184	57	3	-0.14747	0.87915	0.87878	0.991668	183	0	-0.14747
ABI3	5	0.14361	0.33591	0.959184	58	2	0.078021	0.51313	0.51258	0.98866	104	0	0.078021
VENTX	5	0.14541	0.3395	0.959184	59	4	-0.40357	0.54932	0.54845	0.98866	112	0	-0.40357
TLR7	5	0.14752	0.34303	0.959184	60	1	0.31861	0.1397	0.13994	0.98866	29	0	0.31861
APP	5	0.1514	0.35013	0.959184	61	2	0.032117	0.52055	0.51961	0.98866	105	0	0.032117
LTBR	5	0.15528	0.35676	0.959184	62	3	-0.018061	0.5767	0.57604	0.98866	120	0	-0.018061
FPR1	5	0.15555	0.35722	0.959184	63	3	-0.40334	0.63344	0.63262	0.991668	132	0	-0.40334
CD48	5	0.15913	0.36337	0.959184	64	2	0.19452	0.4586	0.45772	0.98866	92	0	0.19452
TLR4	5	0.15956	0.36415	0.959184	65	4	-0.49117	0.49033	0.48942	0.98866	97	0	-0.49117
GPR183	5	0.16258	0.36965	0.959184	66	4	-0.067336	0.079222	0.078425	0.949408	17	0	-0.067336
TNFRSF1A	5	0.16298	0.37022	0.959184	67	1	0.36567	0.4929	0.4923	0.98866	98	0	0.36567
CD33	5	0.16462	0.37321	0.959184	68	4	-0.080774	0.95166	0.95118	0.991668	194	0	-0.080774
OLR1	5	0.1672	0.37709	0.959184	69	3	-0.07967	0.53989	0.53918	0.98866	110	0	-0.07967
LILRA5	5	0.16839	0.37883	0.959184	70	3	-0.10165	0.5609	0.56034	0.98866	114	0	-0.10165
FCGR3A	5	0.17443	0.38873	0.959184	71	2	0.11183	0.81017	0.80846	0.991668	165	0	0.11183
ADAM10	5	0.18148	0.40043	0.959184	72	4	-0.24581	0.88397	0.8835	0.991668	184	0	-0.24581
IL23A	5	0.18293	0.40279	0.959184	73	3	-0.20952	0.78166	0.78061	0.991668	157	0	-0.20952
CD19	5	0.18299	0.40288	0.959184	74	2	0.15437	0.73943	0.73877	0.991668	151	0	0.15437
HLA-DRB5	5	0.18575	0.40735	0.959184	75	2	0.041887	0.90975	0.90853	0.991668	187	0	0.041887
CCR2	5	0.19824	0.42267	0.959184	76	3	-0.18649	0.18199	0.18293	0.98866	36	0	-0.18649
TLR2	5	0.20574	0.43116	0.959184	77	3	-0.06494	0.91418	0.91326	0.991668	189	0	-0.06494
SNCA	5	0.20803	0.4335	0.959184	78	3	-0.19135	0.37232	0.37224	0.98866	71	0	-0.19135
Non	100	0.21018	0.72343	0.959184	79	54	-0.028907	0.03888	0.09243	0.949408	8	2	-0.028907
HEXB	5	0.21097	0.43681	0.959184	80	3	-0.22794	0.94374	0.94309	0.991668	193	0	-0.22794
CD44	5	0.21758	0.44354	0.959184	81	3	-0.12481	0.43096	0.43056	0.98866	85	0	-0.12481
VCP	5	0.21898	0.445	0.959184	82	3	-0.0099817	0.87418	0.87376	0.991668	182	0	-0.0099817
MS4A6A	5	0.22622	0.45319	0.959184	83	3	-0.49823	0.40514	0.40544	0.98866	78	0	-0.49823
TREM2	5	0.22781	0.45474	0.959184	84	3	-0.4102	0.523	0.52201	0.98866	106	0	-0.4102
IL2RA	5	0.22958	0.45649	0.959184	85	3	-0.17145	0.83246	0.83152	0.991668	169	0	-0.17145
FCGR2B	5	0.2297	0.45661	0.959184	86	3	-0.083291	0.93727	0.93661	0.991668	192	0	-0.083291
SELL	5	0.22982	0.45676	0.959184	87	2	0.10629	0.86991	0.86924	0.991668	180	0	0.10629
LRP1B	5	0.23517	0.46213	0.959184	88	3	-0.25694	0.86373	0.86316	0.991668	178	0	-0.25694
SLC52A1	5	0.23667	0.46369	0.959184	89	2	0.11979	0.72714	0.7256	0.991668	148	0	0.11979
CD14	5	0.23845	0.46542	0.959184	90	2	0.054633	0.31549	0.31609	0.98866	59	0	0.054633
FCGR3B	5	0.24407	0.47088	0.959184	91	3	-0.14262	0.024101	0.023681	0.949408	4	1	-0.14262
TMEM106A	5	0.25462	0.48217	0.959184	92	3	-0.020529	0.2334	0.23475	0.98866	48	0	-0.020529
ITGA5	5	0.26159	0.48932	0.959184	93	2	0.47387	0.33167	0.3326	0.98866	63	0	0.47387
CXCR4	5	0.26181	0.48949	0.959184	94	2	0.030263	0.3444	0.34534	0.98866	65	0	0.030263
NLRP3	5	0.26471	0.49257	0.959184	95	3	-0.013428	0.20066	0.20181	0.98866	40	0	-0.013428
IL21R	5	0.26506	0.49293	0.959184	96	2	0.12455	0.16298	0.16399	0.98866	32	0	0.12455
FCGR2A	5	0.26851	0.49662	0.959184	97	3	-0.23003	0.80781	0.80636	0.991668	164	0	-0.23003
PTPRC	5	0.27048	0.49887	0.959184	98	3	-0.041571	0.40222	0.40225	0.98866	77	0	-0.041571
CLU	5	0.2709	0.49922	0.959184	99	3	-0.36945	0.85261	0.85193	0.991668	173	0	-0.36945
CSF3R	5	0.27195	0.50041	0.959184	100	1	0.11525	0.91844	0.91745	0.991668	190	0	0.11525
TGFBR1	5	0.28185	0.51069	0.959184	101	3	-0.14121	0.78556	0.78481	0.991668	159	0	-0.14121
GPR141	5	0.28895	0.51824	0.959184	102	2	0.024536	0.36003	0.36045	0.98866	68	0	0.024536
TLR5	5	0.29231	0.52164	0.959184	103	3	-0.012501	0.74244	0.74163	0.991668	152	0	-0.012501
TNFRSF13C	5	0.29471	0.52398	0.959184	104	2	0.33696	0.41385	0.41406	0.98866	80	0	0.33696
LRRK2	5	0.29566	0.52494	0.959184	105	1	0.058188	0.65474	0.65418	0.991668	134	0	0.058188
ITGAX	5	0.29655	0.52589	0.959184	106	2	0.15473	0.4196	0.41943	0.98866	82	0	0.15473
GRN	5	0.30302	0.53238	0.959184	107	3	-0.083851	0.67683	0.67554	0.991668	137	0	-0.083851
FLT1	5	0.30393	0.53306	0.959184	108	2	0.045954	0.5031	0.5025	0.98866	101	0	0.045954
ABCA1	5	0.30604	0.53527	0.959184	109	3	-0.18856	0.095671	0.095468	0.949408	20	0	-0.18856
TGFBI	5	0.30948	0.53874	0.959184	110	2	0.077	0.69777	0.69596	0.991668	141	0	0.077
SCIMP	5	0.322	0.5509	0.959184	111	1	0.1522	0.30563	0.30599	0.98866	57	0	0.1522
CXCR3	5	0.32434	0.55317	0.959184	112	3	-0.0020159	0.70948	0.70743	0.991668	144	0	-0.0020159
SERPINA1	5	0.32846	0.55767	0.959184	113	2	0.069236	0.51064	0.50998	0.98866	103	0	0.069236
NFATC1	5	0.33052	0.5599	0.959184	114	3	-0.078193	0.56318	0.56261	0.98866	115	0	-0.078193
PLCG2	5	0.33167	0.56115	0.959184	115	2	0.03983	0.62746	0.62663	0.991668	130	0	0.03983
PILRB	5	0.33362	0.56299	0.959184	116	2	0.20884	0.10381	0.10348	0.949408	22	0	0.20884
APOE	5	0.34124	0.57052	0.959184	117	2	0.22612	0.29566	0.29636	0.98866	56	0	0.22612
IL10	5	0.34293	0.57227	0.959184	118	3	-0.20564	0.43937	0.43909	0.98866	86	0	-0.20564
IRF8	5	0.3444	0.57391	0.959184	119	1	0.40929	0.53751	0.53671	0.98866	109	0	0.40929
P2RY12	5	0.34453	0.57409	0.959184	120	3	-0.11954	0.1199	0.12003	0.949408	26	0	-0.11954
NRP1	5	0.35039	0.58036	0.959184	121	3	-0.07097	0.58552	0.58468	0.98866	121	0	-0.07097
MMP9	5	0.35599	0.58584	0.959184	122	2	0.20841	0.75988	0.7589	0.991668	154	0	0.20841
CLIC1	5	0.35693	0.58673	0.959184	123	2	0.035013	0.46667	0.46593	0.98866	93	0	0.035013
TGFBR3	5	0.3662	0.59562	0.959184	124	3	-0.15279	0.8894	0.88881	0.991668	185	0	-0.15279
TREML4	5	0.37279	0.6022	0.959184	125	3	-0.11204	0.32524	0.32567	0.98866	62	0	-0.11204
LDLRAD3	5	0.37465	0.60406	0.959184	126	3	0.0049668	0.35693	0.3574	0.98866	67	0	0.0049668
CLDN7	5	0.37652	0.60592	0.959184	127	2	0.55301	0.045605	0.044559	0.949408	10	1	0.55301
HEXA	5	0.38423	0.61345	0.959184	128	3	-0.10028	0.86552	0.8649	0.991668	179	0	-0.10028
CSF2RA	5	0.38584	0.61488	0.959184	129	3	-0.11213	0.60061	0.59982	0.98866	125	0	-0.11213
CLEC2D	5	0.39067	0.62005	0.959184	130	3	-0.1126	0.2117	0.21289	0.98866	43	0	-0.1126
APOC1	5	0.3989	0.6284	0.959184	131	3	-0.029632	0.42531	0.42491	0.98866	83	0	-0.029632
CD300LB	5	0.40038	0.62973	0.959184	132	3	-0.047343	0.80663	0.80526	0.991668	163	0	-0.047343
ADA2	5	0.40222	0.63155	0.959184	133	1	0.36194	0.49547	0.49464	0.98866	99	0	0.36194
LSR	5	0.40448	0.6338	0.959184	134	2	0.53171	0.099746	0.099313	0.949408	21	0	0.53171
ADGRG1	5	0.40514	0.6346	0.959184	135	1	0.28971	0.47729	0.47642	0.98866	96	0	0.28971
EPHA1	5	0.4082	0.6375	0.959184	136	3	0.0042909	0.716	0.71417	0.991668	145	0	0.0042909
IL2RG	5	0.41006	0.6394	0.959184	137	2	0.064758	0.5942	0.59329	0.98866	123	0	0.064758
RPL7	5	0.41176	0.64103	0.959184	138	3	-0.032745	0.68039	0.679	0.991668	139	0	-0.032745
PTPRE	5	0.41828	0.6477	0.959184	139	3	-0.054034	0.55398	0.55308	0.98866	113	0	-0.054034
CD52	5	0.43378	0.66259	0.959184	140	2	0.1091	0.22622	0.22802	0.98866	47	0	0.1091
GBA	5	0.44619	0.67427	0.959184	141	3	-0.22083	0.86193	0.86153	0.991668	177	0	-0.22083
LRP1	5	0.4489	0.67682	0.959184	142	2	0.0090494	0.17443	0.17554	0.98866	34	0	0.0090494
MERTK	5	0.44949	0.67745	0.959184	143	3	-0.01875	0.472	0.47136	0.98866	95	0	-0.01875
SPP1	5	0.45114	0.67884	0.959184	144	3	-0.05538	0.57447	0.57379	0.98866	119	0	-0.05538
SQSTM1	5	0.46767	0.69451	0.959184	145	3	-0.064941	0.032748	0.032188	0.949408	6	1	-0.064941
C9orf72	5	0.47429	0.7006	0.959184	146	3	-0.2606	0.44768	0.4474	0.98866	88	0	-0.2606
NPC2	5	0.47451	0.70079	0.959184	147	2	0.072592	0.68569	0.68445	0.991668	140	0	0.072592
FPR3	5	0.48092	0.70681	0.959184	148	3	-0.17427	0.39337	0.39398	0.98866	74	0	-0.17427
BIN1	5	0.48922	0.71414	0.959184	149	3	-0.020621	0.79319	0.79223	0.991668	160	0	-0.020621
PLAUR	5	0.49253	0.71722	0.959184	150	3	-0.023763	0.61731	0.61612	0.98866	129	0	-0.023763
TGFB1	5	0.49802	0.72218	0.959184	151	1	0.0099685	0.61525	0.61413	0.98866	128	0	0.0099685
CR2	5	0.51233	0.73024	0.959184	152	2	0.20593	0.45588	0.45519	0.98866	91	0	0.20593
VDR	5	0.51588	0.73212	0.959184	153	2	0.03348	0.73488	0.73384	0.991668	149	0	0.03348
RPL11	5	0.51943	0.73392	0.959184	154	2	0.12293	0.72399	0.72216	0.991668	147	0	0.12293
CD69	5	0.52474	0.73625	0.959184	155	2	0.017118	0.85546	0.85487	0.991668	174	0	0.017118
SUCNR1	5	0.52544	0.73653	0.959184	156	2	0.062973	0.45042	0.44993	0.98866	89	0	0.062973
SELPLG	5	0.53003	0.73901	0.959184	157	2	0.2329	0.45316	0.4525	0.98866	90	0	0.2329
ITM2C	5	0.53705	0.74292	0.959184	158	2	0.084489	0.67861	0.67732	0.991668	138	0	0.084489
LILRB4	5	0.56546	0.75754	0.959184	159	2	0.27118	0.36312	0.36311	0.98866	69	0	0.27118
P2RY6	5	0.56772	0.7589	0.959184	160	1	0.24028	0.42814	0.42787	0.98866	84	0	0.24028
ICAM3	5	0.56818	0.75912	0.959184	161	2	0.32881	0.1895	0.1902	0.98866	38	0	0.32881
IL1RN	5	0.56998	0.75999	0.959184	162	2	0.027853	0.62946	0.62859	0.991668	131	0	0.027853
DPYD	5	0.5767	0.7636	0.959184	163	1	0.18637	0.56772	0.56732	0.98866	116	0	0.18637
UNC13D	5	0.58552	0.76809	0.959184	164	2	0.10826	0.83769	0.83681	0.991668	171	0	0.10826
TGFBR2	5	0.59634	0.77363	0.959184	165	2	0.40355	0.20803	0.20938	0.98866	42	0	0.40355
LPAR2	5	0.60176	0.77659	0.959184	166	2	0.0085491	0.0066196	0.0070372	0.728351	2	1	0.0085491
PILRA	5	0.60506	0.77817	0.959184	167	2	0.61592	0.17822	0.17935	0.98866	35	0	0.61592
CD58	5	0.61488	0.78293	0.959184	168	2	0.12181	0.70617	0.70401	0.991668	143	0	0.12181
TMEM106B	5	0.61525	0.7831	0.959184	169	1	0.18192	0.41673	0.41666	0.98866	81	0	0.18192
TLR10	5	0.64052	0.79693	0.965194	170	2	0.032928	0.81822	0.81681	0.991668	167	0	0.032928
C3AR1	5	0.6638	0.80988	0.965194	171	2	0.1763	0.11188	0.11168	0.949408	24	0	0.1763
LRP8	5	0.67441	0.81586	0.965194	172	2	0.41747	0.091581	0.091394	0.949408	19	0	0.41747
IL6R	5	0.68217	0.82012	0.965194	173	2	0.027455	0.041335	0.040266	0.949408	9	1	0.027455
GPR87	5	0.6878	0.8236	0.965194	174	2	0.18963	0.3662	0.36621	0.98866	70	0	0.18963
TNFRSF10B	5	0.6922	0.82602	0.965194	175	2	0.042596	0.19323	0.19414	0.98866	39	0	0.042596
TARDBP	5	0.70378	0.83195	0.965194	176	2	0.022883	0.59204	0.59106	0.98866	122	0	0.022883
CD68	5	0.73441	0.851	0.965194	177	2	0.23799	0.13577	0.13566	0.98866	28	0	0.23799
ITGAL	5	0.75426	0.86325	0.965194	178	2	0.050176	0.1514	0.15211	0.98866	30	0	0.050176
CD180	5	0.75555	0.86396	0.965194	179	2	0.092051	0.78297	0.78211	0.991668	158	0	0.092051
RYR1	5	0.75684	0.86473	0.965194	180	2	0.023128	0.64325	0.6422	0.991668	133	0	0.023128
C1QA	5	0.75813	0.86555	0.965194	181	2	0.34188	0.24053	0.24175	0.98866	49	0	0.34188
IRF5	5	0.75988	0.86662	0.965194	182	2	0.20798	0.50562	0.50513	0.98866	102	0	0.20798
ILDR1	5	0.76323	0.86875	0.965194	183	2	0.2926	0.058324	0.05704	0.949408	13	0	0.2926
HAVCR1	5	0.77325	0.87496	0.965194	184	2	0.20893	0.062534	0.061472	0.949408	14	0	0.20893
ITM2B	5	0.77503	0.87622	0.965194	185	1	0.39929	0.46934	0.46846	0.98866	94	0	0.39929
PLEK	5	0.7777	0.87792	0.965194	186	1	0.16138	0.67323	0.67203	0.991668	136	0	0.16138
CD80	5	0.77903	0.8788	0.965194	187	2	0.063776	0.12389	0.12384	0.949408	27	0	0.063776
SYK	5	0.7806	0.87966	0.965194	188	2	0.15416	0.77637	0.77522	0.991668	155	0	0.15416
CD226	5	0.78297	0.88126	0.965194	189	1	0.37267	0.019754	0.019657	0.949408	3	1	0.37267
GPR65	5	0.79137	0.8867	0.966039	190	2	0.091487	0.066728	0.065566	0.949408	15	0	0.091487
CD200R1	5	0.80409	0.89529	0.966226	191	2	0.26567	0.26506	0.26604	0.98866	52	0	0.26567
ABCA7	5	0.81935	0.9024	0.966226	192	1	0.10769	0.44215	0.44162	0.98866	87	0	0.10769
TREML2	5	0.86463	0.91512	0.966226	193	1	0.18364	0.087476	0.086872	0.949408	18	0	0.18364
CD300LF	5	0.86991	0.91673	0.966226	194	1	0.14797	0.31875	0.31931	0.98866	60	0	0.14797
FCGR2C	5	0.88158	0.92046	0.966226	195	1	0.092049	0.57223	0.57152	0.98866	118	0	0.092049
CLECL1	5	0.88318	0.92101	0.966226	196	1	0.21923	0.04986	0.049121	0.949408	11	0	0.21923
CSF2RB	5	0.88863	0.92276	0.966226	197	1	0.25879	0.21535	0.2163	0.98866	44	0	0.25879
IL1R2	5	0.89388	0.92468	0.966226	198	1	0.27626	0.22261	0.22441	0.98866	46	0	0.27626
NLRC4	5	0.92021	0.93562	0.966226	199	1	0.17928	0.0541	0.053016	0.949408	12	0	0.17928
SLC16A5	5	0.92138	0.93613	0.966226	200	1	0.29348	0.79816	0.79734	0.991668	162	0	0.29348
CD300C	5	0.9259	0.93822	0.966226	201	1	0.18147	0.35381	0.35453	0.98866	66	0	0.18147
P2RY13	5	0.94057	0.94665	0.970078	202	1	0.31576	0.61318	0.61226	0.98866	127	0	0.31576
NFATC2	5	0.96103	0.96105	0.979986	203	1	0.27405	0.0022104	0.0029235	0.605155	1	1	0.27405
GPNMB	5	0.97206	0.9717	0.985986	204	0	0.79795	0.15913	0.15998	0.98866	31	0	0.79795
TYRO3	5	0.97719	0.97686	0.986387	205	0	0.15112	0.56998	0.56937	0.98866	117	0	0.15112
FERMT3	5	0.98959	0.98877	0.993569	206	0	0.24302	0.28219	0.28301	0.98866	55	0	0.24302
SIRPB1	5	0.996	0.99557	0.995572	207	0	0.40693	0.37839	0.37859	0.98866	73	0	0.40693
