sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
FCER1G_CRISPRi_sgRNA_1	FCER1G	4214.3/4940.8	1333.2/1172.5	4577.6	1252.9	-1.8685	2.6397e+05	2.5116e+10	2.5026	0.0061638	0.99384	0.012328	0.16307	False
TREM1_CRISPRi_sgRNA_2	TREM1	4934.7/8149.2	2391.3/1947	6541.9	2169.2	-1.5921	5.1665e+06	6.9264e+10	2.4867	0.006447	0.99355	0.012894	0.16307	False
C1QB_CRISPRi_sgRNA_5	C1QB	5123/6716.5	2142.9/1651.8	5919.8	1897.4	-1.641	1.2696e+06	5.2144e+10	2.4841	0.0064937	0.99351	0.012987	0.16307	False
CHRNE_CRISPRi_sgRNA_1	CHRNE	4702.8/9088.4	2765.4/1950.8	6895.6	2358.1	-1.5476	9.6167e+06	8.0439e+10	2.4834	0.0065063	0.99349	0.013013	0.16307	False
AXL_CRISPRi_sgRNA_5	AXL	6450.9/10960	4028.4/2556.8	8705.3	3292.6	-1.4024	1.0165e+07	1.5596e+11	2.4818	0.0065363	0.99346	0.013073	0.16307	False
SIRPA_CRISPRi_sgRNA_3	SIRPA	6181.3/7100.4	2510.1/2090.9	6640.8	2300.5	-1.529	4.2233e+05	7.2281e+10	2.4733	0.0066939	0.99331	0.013388	0.16307	False
AXL_CRISPRi_sgRNA_3	AXL	4362.6/7756	2380.4/1663.8	6059.3	2022.1	-1.5828	5.7577e+06	5.5712e+10	2.4731	0.0066967	0.9933	0.013393	0.16307	False
SIGLEC7_CRISPRi_sgRNA_1	SIGLEC7	3446.7/5806.5	1696.5/1177.8	4626.6	1437.1	-1.6861	2.7843e+06	2.5888e+10	2.4591	0.0069647	0.99304	0.013929	0.16307	False
CD81_CRISPRi_sgRNA_2	CD81	4482.6/6506.5	1974.6/1766.6	5494.6	1870.6	-1.554	2.048e+06	4.2193e+10	2.4515	0.0071126	0.99289	0.014225	0.16307	False
LRP6_CRISPRi_sgRNA_5	LRP6	3734/6660.5	2085.5/1425.2	5197.2	1755.4	-1.5654	4.2823e+06	3.6024e+10	2.4462	0.0072195	0.99278	0.014439	0.16307	False
ICAM1_CRISPRi_sgRNA_2	ICAM1	4548.6/7855.2	2452.7/2075.2	6201.9	2264	-1.4535	5.4669e+06	5.9518e+10	2.4444	0.0072555	0.99274	0.014511	0.16307	False
CD1D_CRISPRi_sgRNA_2	CD1D	6257.8/7709.4	2906/2448.7	6983.6	2677.3	-1.3828	1.0535e+06	8.339e+10	2.4443	0.0072561	0.99274	0.014512	0.16307	False
MS4A4A_CRISPRi_sgRNA_3	MS4A4A	5167.8/9276.2	3369.2/2248.9	7222	2809.1	-1.362	8.4396e+06	9.1734e+10	2.4441	0.0072606	0.99274	0.014521	0.16307	False
MRC2_CRISPRi_sgRNA_1	MRC2	4718.1/9146.7	3028.7/2308.6	6932.4	2668.6	-1.3769	9.8063e+06	8.1665e+10	2.4418	0.0073081	0.99269	0.014616	0.16307	False
Non_Targeting_16	Non	4877/5475.2	1858.8/1701	5176.1	1779.9	-1.5395	1.7891e+05	3.5609e+10	2.4391	0.0073628	0.99264	0.014726	0.16307	False
MRC1_CRISPRi_sgRNA_3	MRC1	4065.9/6235.9	1998.4/1560.2	5150.9	1779.3	-1.533	2.3543e+06	3.5119e+10	2.4367	0.007411	0.99259	0.014822	0.16307	False
SIGLEC9_CRISPRi_sgRNA_2	SIGLEC9	1849.3/2271.5	554.28/453.21	2060.4	503.75	-2.03	89117	2.6003e+09	2.4261	0.0076311	0.99237	0.015262	0.16307	False
IFNGR1_CRISPRi_sgRNA_2	IFNGR1	4455.6/6330.4	2055.8/1855.3	5393	1955.6	-1.463	1.7574e+06	4.0014e+10	2.426	0.0076341	0.99237	0.015268	0.16307	False
ACTB_CRISPRi_sgRNA_5	ACTB	4121.3/5458.8	1936/1472.9	4790.1	1704.5	-1.4902	8.9458e+05	2.8571e+10	2.4151	0.0078657	0.99213	0.015731	0.16307	False
TYROBP_CRISPRi_sgRNA_1	TYROBP	2037.7/2543.3	752.23/455.45	2290.5	603.84	-1.9217	1.2785e+05	3.5127e+09	2.4144	0.0078815	0.99212	0.015763	0.16307	False
Non_Targeting_56	Non	1995.3/3761.3	1012.5/655.22	2878.3	833.88	-1.7861	1.5595e+06	6.7219e+09	2.4139	0.0078905	0.99211	0.015781	0.16307	False
Non_Targeting_22	Non	3755.2/5437.8	2053.8/1410.3	4596.5	1732.1	-1.4075	1.4157e+06	2.5412e+10	2.3879	0.008472	0.99153	0.016944	0.16307	False
CTLA4_CRISPRi_sgRNA_2	CTLA4	4387.3/6332.7	2392.3/1962.7	5360	2177.5	-1.2992	1.8923e+06	3.9323e+10	2.3835	0.0085745	0.99143	0.017149	0.16307	False
LYZ_CRISPRi_sgRNA_1	LYZ	4787.5/6374.7	2572.4/2070.8	5581.1	2321.6	-1.2651	1.2595e+06	4.4108e+10	2.3809	0.0086349	0.99137	0.01727	0.16307	False
ABI3_CRISPRi_sgRNA_1	ABI3	4576.8/5660.7	2375.5/1783.8	5118.8	2079.6	-1.2991	5.8738e+05	3.45e+10	2.3765	0.008739	0.99126	0.017478	0.16307	False
TLR7_CRISPRi_sgRNA_1	TLR7	2250.7/4291	1262/1016	3270.9	1139	-1.5211	2.0814e+06	9.6659e+09	2.3656	0.0090011	0.991	0.018002	0.16307	False
APP_CRISPRi_sgRNA_1	APP	5385.5/6204.4	2808/2296.6	5794.9	2552.3	-1.1827	3.3523e+05	4.9081e+10	2.3655	0.0090024	0.991	0.018005	0.16307	False
LTBR_CRISPRi_sgRNA_5	LTBR	1445.6/2756.8	715.61/544.15	2101.2	629.88	-1.7365	8.5973e+05	2.7492e+09	2.3541	0.0092827	0.99072	0.018565	0.16307	False
CD48_CRISPRi_sgRNA_5	CD48	4889.9/6752.7	2836.7/2478.5	5821.3	2657.6	-1.1309	1.7349e+06	4.9718e+10	2.3529	0.0093139	0.99069	0.018628	0.16307	False
TNFRSF1A_CRISPRi_sgRNA_2	TNFRSF1A	3704.5/5960.5	2106.3/1991.8	4832.5	2049	-1.2375	2.5447e+06	2.9297e+10	2.3519	0.0093387	0.99066	0.018677	0.16307	False
CD37_CRISPRi_sgRNA_2	CD37	3799.9/5999	2328/1935.1	4899.5	2131.5	-1.2003	2.4181e+06	3.0465e+10	2.3444	0.0095282	0.99047	0.019056	0.16307	False
OLR1_CRISPRi_sgRNA_2	OLR1	4986.5/6230	2893.1/2281	5608.2	2587.1	-1.1159	7.732e+05	4.472e+10	2.3433	0.0095567	0.99044	0.019113	0.16307	False
FCGR3A_CRISPRi_sgRNA_2	FCGR3A	4282.5/6025.9	2437.8/2164.7	5154.2	2301.3	-1.163	1.5196e+06	3.5183e+10	2.3425	0.0095768	0.99042	0.019154	0.16307	False
CHRNE_CRISPRi_sgRNA_2	CHRNE	4908.8/6564.9	2929.8/2440.5	5736.8	2685.1	-1.095	1.3713e+06	4.7695e+10	2.3414	0.0096066	0.99039	0.019213	0.16307	False
SCARB1_CRISPRi_sgRNA_1	SCARB1	3241.9/3585.2	1179.8/1446.1	3413.5	1313	-1.3778	58914	1.0912e+10	2.3351	0.0097702	0.99023	0.01954	0.16307	False
HLA-DRB5_CRISPRi_sgRNA_3	HLA-DRB5	2874.6/4223.3	1740/1069.7	3549	1404.9	-1.3364	9.095e+05	1.2188e+10	2.3303	0.009896	0.9901	0.019792	0.16307	False
CD40_CRISPRi_sgRNA_1	CD40	3240.7/4134.7	1659.9/1388.7	3687.7	1524.3	-1.274	3.9957e+05	1.3591e+10	2.3199	0.010172	0.98983	0.020345	0.16307	False
Non_Targeting_54	Non	1596.2/2353.2	714.62/556.83	1974.7	635.72	-1.6336	2.8648e+05	2.3046e+09	2.318	0.010224	0.98978	0.020448	0.16307	False
Non_Targeting_25	Non	4878.2/6459.9	3003/2620.9	5669	2811.9	-1.0113	1.2509e+06	4.6111e+10	2.3178	0.010231	0.98977	0.020461	0.16307	False
SPI1_CRISPRi_sgRNA_1	SPI1	673.34/1187.7	264.27/178.9	930.5	221.59	-2.0652	1.3227e+05	2.7177e+08	2.3171	0.01025	0.98975	0.0205	0.16307	False
CD300A_CRISPRi_sgRNA_2	CD300A	3216/4456.7	1914.2/1353.7	3836.3	1634	-1.2309	7.6962e+05	1.5205e+10	2.3147	0.010313	0.98969	0.020627	0.16307	False
SNCA_CRISPRi_sgRNA_2	SNCA	3768.1/4819.5	2319.1/1537.8	4293.8	1928.4	-1.1544	5.5273e+05	2.0941e+10	2.3122	0.010384	0.98962	0.020768	0.16307	False
CTSB_CRISPRi_sgRNA_3	CTSB	3546.8/4047.2	1872.7/1396.9	3797	1634.8	-1.2153	1.2519e+05	1.4766e+10	2.3091	0.01047	0.98953	0.02094	0.16307	False
VLDLR_CRISPRi_sgRNA_4	VLDLR	3545.6/5153.2	2064.7/2062.6	4349.4	2063.6	-1.0753	1.2921e+06	2.172e+10	2.2934	0.010912	0.98909	0.021825	0.16307	False
VCP_CRISPRi_sgRNA_5	VCP	1931.7/3697.2	1420.3/818.47	2814.5	1119.4	-1.3294	1.5584e+06	6.3068e+09	2.2927	0.010933	0.98907	0.021866	0.16307	False
C1QC_CRISPRi_sgRNA_5	C1QC	2784/3864	1453/1418.5	3324	1435.8	-1.2105	5.8321e+05	1.0119e+10	2.2872	0.011092	0.98891	0.022184	0.16307	False
MS4A6A_CRISPRi_sgRNA_1	MS4A6A	1663.3/2949.3	970.98/749.14	2306.3	860.06	-1.422	8.2691e+05	3.5821e+09	2.2863	0.011118	0.98888	0.022236	0.16307	False
SELL_CRISPRi_sgRNA_3	SELL	2160.1/3105.7	1223.4/888.54	2632.9	1056	-1.3173	4.4706e+05	5.2183e+09	2.2792	0.011329	0.98867	0.022658	0.16307	False
SORL1_CRISPRi_sgRNA_5	SORL1	3226.6/3810.3	1830.1/1347.7	3518.5	1588.9	-1.1464	1.7037e+05	1.1893e+10	2.2791	0.01133	0.98867	0.02266	0.16307	False
FCER1G_CRISPRi_sgRNA_5	FCER1G	1471.5/1768.7	557.25/515.08	1620.1	536.16	-1.5935	44168	1.3133e+09	2.2771	0.01139	0.98861	0.022781	0.16307	False
AIF1_CRISPRi_sgRNA_3	AIF1	2280.2/3397.3	1340.2/1045.8	2838.8	1193	-1.25	6.2404e+05	6.4628e+09	2.2731	0.011511	0.98849	0.023023	0.16307	False
FCGR3B_CRISPRi_sgRNA_1	FCGR3B	3480.9/4202.3	2016.2/1677.9	3841.6	1847.1	-1.0561	2.6026e+05	1.5265e+10	2.2689	0.011636	0.98836	0.023272	0.16307	False
SIGLEC7_CRISPRi_sgRNA_2	SIGLEC7	3485.6/5126.3	2641.7/1755.5	4306	2198.6	-0.96944	1.346e+06	2.111e+10	2.2638	0.011792	0.98821	0.023584	0.16307	False
ACTB_CRISPRi_sgRNA_4	ACTB	1613.9/2003.2	707.69/588.88	1808.5	648.29	-1.4787	75769	1.7953e+09	2.2636	0.011798	0.9882	0.023597	0.16307	False
TMEM106A_CRISPRi_sgRNA_2	TMEM106A	1881.1/2228.3	789.85/773.74	2054.7	781.79	-1.3929	60284	2.5799e+09	2.2607	0.01189	0.98811	0.023781	0.16307	False
PLCB3_CRISPRi_sgRNA_3	PLCB3	1427.9/1962.3	578.03/620.93	1695.1	599.48	-1.498	1.4281e+05	1.4936e+09	2.2587	0.01195	0.98805	0.023901	0.16307	False
ITGA5_CRISPRi_sgRNA_2	ITGA5	3675.1/5426.2	2456.6/2362.2	4550.6	2409.4	-0.9171	1.5331e+06	2.4699e+10	2.2586	0.011954	0.98805	0.023907	0.16307	False
IL21R_CRISPRi_sgRNA_5	IL21R	4494.4/5868.4	3461.3/2566.5	5181.4	3013.9	-0.78152	9.4384e+05	3.5713e+10	2.243	0.01245	0.98755	0.0249	0.16307	False
FCGR2A_CRISPRi_sgRNA_4	FCGR2A	1968.2/2107	821.52/831.88	2037.6	826.7	-1.3004	9630.6	2.5194e+09	2.2346	0.012722	0.98728	0.025445	0.16307	False
CSF3R_CRISPRi_sgRNA_4	CSF3R	4149.5/5580.2	3307.8/2345.8	4864.8	2826.8	-0.78299	1.0234e+06	2.9857e+10	2.2333	0.012764	0.98724	0.025527	0.16307	False
ITGB2_CRISPRi_sgRNA_4	ITGB2	4120.1/5513.7	3016.9/2619.4	4816.9	2818.1	-0.77315	9.7106e+05	2.9028e+10	2.2291	0.012904	0.9871	0.025807	0.16307	False
CD44_CRISPRi_sgRNA_2	CD44	2955.9/3112.7	1522.3/1420	3034.3	1471.2	-1.0439	12295	7.809e+09	2.2285	0.012924	0.98708	0.025849	0.16307	False
TYROBP_CRISPRi_sgRNA_2	TYROBP	2639.2/2895.7	1565.8/1027.2	2767.4	1296.5	-1.0933	32888	6.0121e+09	2.2272	0.012967	0.98703	0.025934	0.16307	False
CD86_CRISPRi_sgRNA_2	CD86	2589.8/4644.5	2370.5/1414.1	3617.1	1892.3	-0.93435	2.111e+06	1.2865e+10	2.2269	0.012978	0.98702	0.025955	0.16307	False
GPR141_CRISPRi_sgRNA_2	GPR141	1596.2/2140.8	834.39/674.6	1868.5	754.49	-1.3072	1.483e+05	1.9698e+09	2.2228	0.013116	0.98688	0.026232	0.16307	False
TLR5_CRISPRi_sgRNA_2	TLR5	3073.6/4726.2	2381.4/1916.5	3899.9	2148.9	-0.8595	1.3655e+06	1.5932e+10	2.2187	0.013254	0.98675	0.026508	0.16307	False
LRRK2_CRISPRi_sgRNA_5	LRRK2	4704/4452	2937.7/2461.4	4578	2699.5	-0.76179	31738	2.5122e+10	2.2179	0.01328	0.98672	0.026561	0.16307	False
CR1_CRISPRi_sgRNA_4	CR1	2545/3502.3	1586.6/1424.5	3023.7	1505.6	-1.0055	4.5822e+05	7.7319e+09	2.2176	0.013292	0.98671	0.026584	0.16307	False
IL1R1_CRISPRi_sgRNA_1	IL1R1	3254.9/4778.7	2628.9/1924.7	4016.8	2276.8	-0.81878	1.161e+06	1.7326e+10	2.2124	0.01347	0.98653	0.026939	0.16307	False
CLEC7A_CRISPRi_sgRNA_1	CLEC7A	2925.3/4322.5	2229/1731.6	3623.9	1980.3	-0.87149	9.7616e+05	1.2933e+10	2.2102	0.013546	0.98645	0.027091	0.16307	False
LDLR_CRISPRi_sgRNA_3	LDLR	3417.3/3937.5	2133/1953.7	3677.4	2043.4	-0.84744	1.353e+05	1.3483e+10	2.206	0.013691	0.98631	0.027382	0.16307	False
FPR2_CRISPRi_sgRNA_3	FPR2	2818.1/2752.2	1270.9/1493.1	2785.2	1382	-1.0105	2175.4	6.1221e+09	2.2058	0.013698	0.9863	0.027397	0.16307	False
CTSH_CRISPRi_sgRNA_1	CTSH	2107.1/2893.3	1348.1/1049.5	2500.2	1198.8	-1.0598	3.0907e+05	4.5055e+09	2.202	0.013833	0.98617	0.027667	0.16307	False
C1QC_CRISPRi_sgRNA_3	C1QC	1314.9/2321.7	986.81/545.64	1818.3	766.23	-1.2456	5.068e+05	1.823e+09	2.2018	0.013841	0.98616	0.027681	0.16307	False
SCIMP_CRISPRi_sgRNA_5	SCIMP	3731.6/4552.3	2301.2/2599.3	4142	2450.3	-0.75715	3.368e+05	1.8905e+10	2.2006	0.013882	0.98612	0.027764	0.16307	False
LDLR_CRISPRi_sgRNA_5	LDLR	3105.4/4743.7	2483.4/2071.5	3924.5	2277.4	-0.78484	1.342e+06	1.6219e+10	2.1995	0.013922	0.98608	0.027845	0.16307	False
SERPINA1_CRISPRi_sgRNA_1	SERPINA1	1230.1/1216.8	437.48/450.98	1223.5	444.23	-1.4596	88.466	5.9148e+08	2.1973	0.014	0.986	0.027999	0.16307	False
PLCG2_CRISPRi_sgRNA_5	PLCG2	1379.6/1788.5	753.22/531.48	1584.1	642.35	-1.3009	83586	1.2321e+09	2.1949	0.014085	0.98592	0.02817	0.16307	False
TLR2_CRISPRi_sgRNA_4	TLR2	2895.8/3808	2051.8/1700.3	3351.9	1876.1	-0.83695	4.1604e+05	1.0362e+10	2.1883	0.014324	0.98568	0.028649	0.16307	False
ITGB2_CRISPRi_sgRNA_1	ITGB2	3497.4/3584	2171.6/1891.9	3540.7	2031.7	-0.80102	3754.1	1.2107e+10	2.1873	0.01436	0.98564	0.02872	0.16307	False
APOE_CRISPRi_sgRNA_3	APOE	2013/2096.5	927.43/961.59	2054.7	944.51	-1.1205	3490.5	2.58e+09	2.1872	0.014366	0.98563	0.028732	0.16307	False
IRF8_CRISPRi_sgRNA_5	IRF8	2373.2/3437	1710.3/1365.6	2905.1	1538	-0.91711	5.6588e+05	6.9011e+09	2.1871	0.014366	0.98563	0.028732	0.16307	False
SPI1_CRISPRi_sgRNA_5	SPI1	2322.5/2619.2	1524.3/931.77	2470.9	1228	-1.0081	43993	4.3567e+09	2.186	0.014408	0.98559	0.028816	0.16307	False
SLC52A1_CRISPRi_sgRNA_2	SLC52A1	3006.5/4273.5	2399.2/1881.4	3640	2140.3	-0.76583	8.0268e+05	1.3097e+10	2.1822	0.014549	0.98545	0.029098	0.16307	False
LPL_CRISPRi_sgRNA_2	LPL	847.56/1582	551.31/363.76	1214.8	457.54	-1.4068	2.697e+05	5.7961e+08	2.1817	0.014564	0.98544	0.029129	0.16307	False
CLIC1_CRISPRi_sgRNA_2	CLIC1	2490.9/3302.8	1724.2/1382	2896.9	1553.1	-0.89891	3.2964e+05	6.8457e+09	2.1817	0.014565	0.98543	0.029131	0.16307	False
SCARB1_CRISPRi_sgRNA_5	SCARB1	2389.6/2510.7	1149.1/1351.4	2450.2	1250.3	-0.97005	7323.8	4.2538e+09	2.1742	0.014844	0.98516	0.029689	0.16307	False
Non_Targeting_33	Non	1270.2/1643.8	664.14/543.41	1457	603.78	-1.2695	69817	9.7154e+08	2.173	0.01489	0.98511	0.029779	0.16307	False
TGFBR3_CRISPRi_sgRNA_2	TGFBR3	1329/2194.5	870.02/708.15	1761.8	789.08	-1.1578	3.7453e+05	1.6665e+09	2.1727	0.014901	0.9851	0.029801	0.16307	False
Non_Targeting_41	Non	2842.9/3165.2	1878.6/1475.2	3004	1676.9	-0.84072	51945	7.5898e+09	2.1716	0.014942	0.98506	0.029884	0.16307	False
VENTX_CRISPRi_sgRNA_1	VENTX	1968.2/1650.8	748.27/900.46	1809.5	824.37	-1.1333	50366	1.7981e+09	2.1703	0.014992	0.98501	0.029985	0.16307	False
ADAM10_CRISPRi_sgRNA_4	ADAM10	2981.8/4039	2337.9/1874	3510.4	2105.9	-0.73691	5.5889e+05	1.1815e+10	2.1683	0.015066	0.98493	0.030132	0.16307	False
CLN3_CRISPRi_sgRNA_2	CLN3	2632.1/3684.3	2020.1/1610.8	3158.2	1815.5	-0.79842	5.5356e+05	8.75e+09	2.1681	0.015075	0.98493	0.03015	0.16307	False
TREML4_CRISPRi_sgRNA_1	TREML4	2831.1/4632.8	2353.7/2268.3	3732	2311	-0.69118	1.6232e+06	1.4059e+10	2.1657	0.015166	0.98483	0.030333	0.16307	False
SORL1_CRISPRi_sgRNA_2	SORL1	1917.6/2315.8	1159/922.83	2116.7	1040.9	-1.0233	79296	2.8073e+09	2.1653	0.015184	0.98482	0.030368	0.16307	False
IFNGR1_CRISPRi_sgRNA_5	IFNGR1	1466.7/2109.3	786.88/857.23	1788	822.05	-1.1201	2.0646e+05	1.7381e+09	2.1647	0.015204	0.9848	0.030407	0.16307	False
LAPTM5_CRISPRi_sgRNA_1	LAPTM5	1818.7/2618	1164/1063	2218.4	1113.5	-0.99378	3.1943e+05	3.2074e+09	2.1647	0.015205	0.9848	0.03041	0.16307	False
CD86_CRISPRi_sgRNA_5	CD86	3508/4555.8	2464.6/2707.4	4031.9	2586	-0.64056	5.4904e+05	1.7512e+10	2.1644	0.015218	0.98478	0.030436	0.16307	False
TYROBP_CRISPRi_sgRNA_5	TYROBP	3900/4268.8	3269.2/2041.7	4084.4	2655.5	-0.62097	68042	1.8168e+10	2.1611	0.015345	0.98466	0.03069	0.16307	False
NLRP3_CRISPRi_sgRNA_5	NLRP3	2971.2/3410.2	2039.9/1710.7	3190.7	1875.3	-0.7664	96365	9.0076e+09	2.161	0.015349	0.98465	0.030699	0.16307	False
ADA2_CRISPRi_sgRNA_4	ADA2	1714/2283.2	1087.8/854.25	1998.6	971.01	-1.0406	1.6201e+05	2.3846e+09	2.1608	0.015356	0.98464	0.030713	0.16307	False
ADGRG1_CRISPRi_sgRNA_5	ADGRG1	1677.5/1873.7	838.34/814.74	1775.6	826.54	-1.1022	19249	1.7039e+09	2.1587	0.015438	0.98456	0.030876	0.16307	False
SCARB1_CRISPRi_sgRNA_3	SCARB1	2646.3/2648.3	1463.9/1440.1	2647.3	1452	-0.86602	2.1463	5.2999e+09	2.1581	0.01546	0.98454	0.030919	0.16307	False
IL1R1_CRISPRi_sgRNA_4	IL1R1	2060/2723	1319.4/1207.6	2391.5	1263.5	-0.91999	2.1976e+05	3.9709e+09	2.1565	0.015521	0.98448	0.031043	0.16307	False
IL15RA_CRISPRi_sgRNA_1	IL15RA	1688.1/2313.5	971.97/996.62	2000.8	984.29	-1.0227	1.9559e+05	2.3921e+09	2.156	0.015542	0.98446	0.031084	0.16307	False
CD86_CRISPRi_sgRNA_1	CD86	3088.9/3388	2122.1/1781.5	3238.4	1951.8	-0.73019	44738	9.3961e+09	2.1534	0.015644	0.98436	0.031289	0.16307	False
IFNGR2_CRISPRi_sgRNA_2	IFNGR2	2108.3/1894.7	1057.1/929.53	2001.5	993.31	-1.01	22819	2.3945e+09	2.1526	0.015677	0.98432	0.031354	0.16307	False
PLCB3_CRISPRi_sgRNA_4	PLCB3	1273.7/1859.7	643.36/771.51	1566.7	707.43	-1.1459	1.7169e+05	1.194e+09	2.1506	0.015755	0.98425	0.03151	0.16307	False
ICAM1_CRISPRi_sgRNA_4	ICAM1	2401.4/3349.5	1705.4/1631	2875.5	1668.2	-0.78516	4.4944e+05	6.703e+09	2.1492	0.015809	0.98419	0.031618	0.16307	False
CCR2_CRISPRi_sgRNA_2	CCR2	3170.1/2830.3	1979.6/1585.5	3000.2	1782.5	-0.75081	57721	7.5627e+09	2.1466	0.015912	0.98409	0.031823	0.16307	False
Non_Targeting_73	Non	1669.2/1479.3	775.99/669.38	1574.3	722.69	-1.1222	18028	1.2106e+09	2.1448	0.015986	0.98401	0.031971	0.16307	False
CD52_CRISPRi_sgRNA_5	CD52	2900.5/3243.3	1846.9/1862	3071.9	1854.5	-0.72782	58758	8.0876e+09	2.1441	0.016012	0.98399	0.032024	0.16307	False
MRC2_CRISPRi_sgRNA_3	MRC2	2942.9/3467.3	2200.3/1745	3205.1	1972.7	-0.69997	1.3751e+05	9.1241e+09	2.1433	0.016044	0.98396	0.032087	0.16307	False
C1QB_CRISPRi_sgRNA_2	C1QB	2656.9/3159.3	1762.8/1677.9	2908.1	1720.4	-0.75702	1.2624e+05	6.9214e+09	2.1433	0.016046	0.98395	0.032093	0.16307	False
IFNGR2_CRISPRi_sgRNA_1	IFNGR2	1599.8/2234.2	1031.4/882.57	1917	956.96	-1.0015	2.0123e+05	2.1183e+09	2.1432	0.016048	0.98395	0.032096	0.16307	False
RPL7_CRISPRi_sgRNA_5	RPL7	1444.4/2034.7	825.48/844.56	1739.5	835.02	-1.0579	1.7422e+05	1.6075e+09	2.1431	0.016053	0.98395	0.032105	0.16307	False
HEXB_CRISPRi_sgRNA_2	HEXB	2466.2/2276.2	1136.3/1452.1	2371.2	1294.2	-0.87307	18048	3.8757e+09	2.1421	0.016091	0.98391	0.032182	0.16307	False
FOLR2_CRISPRi_sgRNA_2	FOLR2	5096/5939.5	4122.4/4450.9	5517.7	4286.7	-0.36415	3.558e+05	4.27e+10	2.1393	0.016204	0.9838	0.032408	0.16307	False
MRC1_CRISPRi_sgRNA_5	MRC1	1398.5/1991.5	834.39/793.12	1695	813.75	-1.0577	1.7584e+05	1.4933e+09	2.1388	0.016225	0.98378	0.03245	0.16307	False
LDLR_CRISPRi_sgRNA_4	LDLR	3391.4/3522.2	2513.1/1932.1	3456.8	2222.6	-0.63696	8549.3	1.131e+10	2.1382	0.01625	0.98375	0.032499	0.16307	False
APOC1_CRISPRi_sgRNA_3	APOC1	985.29/984.67	384.04/377.18	984.98	380.61	-1.3695	0.19122	3.1945e+08	2.138	0.016259	0.98374	0.032519	0.16307	False
SPI1_CRISPRi_sgRNA_3	SPI1	2381.4/1843.3	1050.2/1177	2112.4	1113.6	-0.92304	1.4476e+05	2.7909e+09	2.1372	0.016291	0.98371	0.032583	0.16307	False
IL2RA_CRISPRi_sgRNA_2	IL2RA	1039.4/1466.5	631.48/440.54	1253	536.01	-1.2235	91193	6.3288e+08	2.136	0.016338	0.98366	0.032676	0.16307	False
ITGAX_CRISPRi_sgRNA_1	ITGAX	1664.5/2115.2	1083.8/837.85	1889.8	960.83	-0.97518	1.0155e+05	2.0342e+09	2.1336	0.016439	0.98356	0.032879	0.16307	False
ICAM1_CRISPRi_sgRNA_5	ICAM1	2900.5/4160.3	2574.4/2079	3530.4	2326.7	-0.60136	7.9356e+05	1.2008e+10	2.1318	0.016513	0.98349	0.033025	0.16307	False
GPR183_CRISPRi_sgRNA_5	GPR183	380.22/504	142.53/111.07	442.11	126.8	-1.7938	7660.4	3.2812e+07	2.1296	0.016602	0.9834	0.033203	0.16307	False
NPC2_CRISPRi_sgRNA_2	NPC2	3178.3/3528	2244.8/2136.4	3353.2	2190.6	-0.61398	61132	1.0373e+10	2.1268	0.016718	0.98328	0.033435	0.16307	False
