id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FPR3	5	0.091581	0.099512	0.999109	17	1	-0.16686	0.87248	0.87198	0.999995	164	0	-0.16686
GPR65	5	0.12389	0.12874	0.999109	18	1	-0.01414	0.94104	0.9404	0.999995	184	0	-0.01414
CD19	5	0.13577	0.13948	0.999109	19	1	0.063572	0.68217	0.68091	0.999995	132	0	0.063572
IL15RA	5	0.14752	0.15098	0.999109	20	1	-0.028458	0.75273	0.75176	0.999995	143	0	-0.028458
CHRNE	5	0.15913	0.16221	0.999109	21	1	-0.0346	0.3904	0.39087	0.99795	79	0	-0.0346
GPR183	5	0.1895	0.19089	0.999109	22	1	-0.198	0.92479	0.9238	0.999995	179	0	-0.198
CLEC2D	5	0.19695	0.19858	0.999109	23	1	-0.24336	0.82601	0.82505	0.999995	159	0	-0.24336
ITGA5	5	0.20066	0.20212	0.999109	24	1	0.12636	0.40222	0.40225	0.99795	82	0	0.12636
SIGLEC7	5	0.20803	0.20955	0.999109	25	1	-0.11754	0.37536	0.37537	0.99795	75	0	-0.11754
RPL11	5	0.21898	0.22015	0.999109	26	1	-0.26471	0.89893	0.89876	0.999995	170	0	-0.26471
RPL7	5	0.22261	0.22443	0.999109	27	1	-0.17876	0.99336	0.99268	0.999995	201	0	-0.17876
HAVCR1	5	0.22982	0.23143	0.999109	28	0	-0.21133	0.91294	0.91202	0.999995	175	0	-0.21133
SIGLEC5	5	0.2334	0.23475	0.999109	29	0	-0.17504	0.89679	0.89641	0.999995	169	0	-0.17504
TNFRSF13C	5	0.23697	0.23821	0.999109	30	0	-0.10445	0.7045	0.70246	0.999995	136	0	-0.10445
TGFBR1	5	0.24053	0.24175	0.999109	31	0	0.12175	0.1199	0.12003	0.949408	26	0	0.12175
PLAUR	5	0.24407	0.24499	0.999109	32	0	-0.10583	0.322	0.3227	0.99795	65	0	-0.10583
CD69	5	0.2476	0.24846	0.999109	33	0	-0.30998	0.97281	0.97233	0.999995	191	0	-0.30998
LTBR	5	0.25112	0.25194	0.999109	34	0	-0.062418	0.9208	0.91988	0.999995	178	0	-0.062418
GPR87	5	0.25462	0.25547	0.999109	35	0	-0.23893	0.99906	0.99893	0.999995	205	0	-0.23893
C1QA	5	0.26506	0.26604	0.999109	36	0	0.093732	0.67323	0.67203	0.999995	129	0	0.093732
GBA	5	0.26851	0.26949	0.999109	37	0	-0.065264	0.92861	0.92769	0.999995	181	0	-0.065264
CD80	5	0.27879	0.27933	0.999109	38	0	-0.20969	0.99278	0.99218	0.999995	199	0	-0.20969
PLCB3	5	0.28558	0.28654	0.999109	39	0	-0.1215	0.93431	0.9337	0.999995	182	0	-0.1215
OLR1	5	0.29231	0.29324	0.999109	40	0	0.057656	0.83562	0.83481	0.999995	161	0	0.057656
PLCG2	5	0.29566	0.29636	0.999109	41	0	-0.026216	0.42531	0.42491	0.999496	88	0	-0.026216
CSF2RB	5	0.30232	0.30286	0.999109	42	0	0.015985	0.39633	0.39675	0.99795	80	0	0.015985
SQSTM1	5	0.30563	0.30599	0.999109	43	0	0.11533	0.19695	0.19817	0.984198	40	0	0.11533
IL23A	5	0.30893	0.30938	0.999109	44	0	-0.13712	0.98924	0.98849	0.999995	198	0	-0.13712
LPL	5	0.31222	0.31273	0.999109	45	0	-0.06387	0.7777	0.7768	0.999995	149	0	-0.06387
BIN1	5	0.31549	0.31609	0.999109	46	0	-0.08641	0.9433	0.94269	0.999995	185	0	-0.08641
MERTK	5	0.31875	0.31931	0.999109	47	0	-0.017946	0.58552	0.58468	0.999995	113	0	-0.017946
PTPRC	5	0.322	0.3227	0.999109	48	0	-0.14065	0.87751	0.87721	0.999995	165	0	-0.14065
ITGB2	5	0.32524	0.32567	0.999109	49	0	0.065156	0.0028765	0.0055929	0.385911	3	2	0.065156
LILRB4	5	0.33487	0.33592	0.999109	50	0	0.12348	0.091581	0.091434	0.924742	20	1	0.12348
CTSH	5	0.33806	0.33897	0.999109	51	0	-0.062461	0.4929	0.4923	0.999995	99	0	-0.062461
LRP1B	5	0.34124	0.3422	0.999109	52	0	-0.10488	0.5767	0.57604	0.999995	109	0	-0.10488
SIGLEC9	5	0.35069	0.35143	0.999109	53	0	-0.22282	0.62342	0.62272	0.999995	120	0	-0.22282
CLECL1	5	0.36003	0.36045	0.999109	54	0	-0.025623	0.25462	0.25547	0.984198	52	0	-0.025623
MRC1	5	0.37232	0.37224	0.999109	55	0	-0.16473	0.99867	0.99844	0.999995	204	0	-0.16473
FPR1	5	0.37536	0.37537	0.999109	56	0	-0.013794	0.77369	0.77239	0.999995	147	0	-0.013794
TGFBR3	5	0.38741	0.38761	0.999109	57	0	-0.10307	0.058324	0.057747	0.903952	13	1	-0.10307
FCGR2A	5	0.3904	0.39087	0.999109	58	0	-0.155	0.98506	0.98424	0.999995	197	0	-0.155
GPNMB	5	0.39633	0.39675	0.999109	59	0	0.005124	0.25812	0.25895	0.984198	53	0	0.005124
FCGR3A	5	0.39928	0.39963	0.999109	60	0	-0.1208	0.86641	0.86573	0.999995	163	0	-0.1208
SNCA	5	0.40222	0.40225	0.999109	61	0	0.033696	0.64711	0.64629	0.999995	125	0	0.033696
TREML4	5	0.40806	0.4084	0.999109	62	0	0.042902	0.26851	0.26949	0.984198	55	0	0.042902
CD58	5	0.41673	0.41666	0.999109	63	0	0.059865	0.64903	0.64821	0.999995	126	0	0.059865
LRP6	5	0.42246	0.42217	0.999109	64	0	-0.077417	0.99295	0.99233	0.999995	200	0	-0.077417
C9orf72	5	0.42531	0.42491	0.999109	65	0	-0.095109	0.99481	0.99433	0.999995	202	0	-0.095109
ITGAL	5	0.43096	0.43056	0.999109	66	0	0.072149	0.22261	0.22441	0.984198	46	0	0.072149
LRP8	5	0.43378	0.43349	0.999109	67	0	-0.021141	0.86102	0.86069	0.999995	162	0	-0.021141
CLDN7	5	0.43658	0.43609	0.999109	68	0	-0.05097	0.44215	0.44162	0.999995	90	0	-0.05097
PLEK	5	0.44215	0.44162	0.999109	69	0	0.028241	0.67861	0.67732	0.999995	130	0	0.028241
CD180	5	0.44768	0.4474	0.999109	70	0	-0.091735	0.98244	0.98177	0.999995	196	0	-0.091735
MS4A6A	5	0.45588	0.45519	0.999109	71	0	-0.031341	0.48254	0.48172	0.999995	96	0	-0.031341
CD14	5	0.4586	0.45772	0.999109	72	0	-0.11324	0.57892	0.57835	0.999995	110	0	-0.11324
ADA2	5	0.4613	0.46039	0.999109	73	0	0.067342	0.23697	0.23821	0.984198	48	0	0.067342
SORL1	5	0.46399	0.46326	0.999109	74	0	-0.057423	0.10785	0.10776	0.924742	24	0	-0.057423
FCGR2B	5	0.46934	0.46846	0.999109	75	0	0.0039052	0.04986	0.050137	0.903952	11	1	0.0039052
LYZ	5	0.47729	0.47642	0.999109	76	0	0.074903	0.72399	0.72216	0.999995	140	0	0.074903
PILRA	5	0.48774	0.48689	0.999109	77	0	-0.052015	0.33167	0.3326	0.99795	68	0	-0.052015
CD300LF	5	0.4929	0.4923	0.999109	78	0	-0.027261	0.13182	0.13177	0.968326	28	0	-0.027261
IRF5	5	0.50056	0.50005	0.999109	79	0	0.14211	0.43937	0.43909	0.999995	89	0	0.14211
CD200R1	5	0.5031	0.5025	0.999109	80	0	0.040991	0.523	0.52201	0.999995	104	0	0.040991
IL1RN	5	0.51064	0.50998	0.999109	81	0	-0.043348	0.9031	0.9024	0.999995	171	0	-0.043348
P2RY12	5	0.51313	0.51258	0.999109	82	0	0.10385	0.7287	0.72712	0.999995	141	0	0.10385
TREM1	5	0.51561	0.51495	0.999109	83	0	-0.085957	0.88397	0.8835	0.999995	166	0	-0.085957
CD52	5	0.52788	0.52738	0.999109	84	0	-0.074234	0.48774	0.48689	0.999995	98	0	-0.074234
CTLA4	5	0.53989	0.53918	0.999109	85	0	-0.10359	0.98226	0.98151	0.999995	195	0	-0.10359
SUCNR1	5	0.55166	0.55082	0.999109	86	0	-0.004755	0.78813	0.78744	0.999995	151	0	-0.004755
CXCR4	5	0.55398	0.55308	0.999109	87	0	-0.057104	0.68039	0.679	0.999995	131	0	-0.057104
SLC52A1	5	0.55629	0.55548	0.999109	88	0	-0.056459	0.69947	0.69758	0.999995	135	0	-0.056459
TLR10	5	0.56546	0.56486	0.999109	89	0	0.10319	0.62544	0.62472	0.999995	121	0	0.10319
ACTB	5	0.56772	0.56732	0.999109	90	0	0.10894	0.31549	0.31609	0.99795	64	0	0.10894
C1QB	5	0.57223	0.57152	0.999109	91	0	-0.014225	0.024101	0.025833	0.863402	6	1	-0.014225
SIRPA	5	0.57892	0.57835	0.999109	92	0	0.016087	0.31222	0.31273	0.99795	63	0	0.016087
VENTX	5	0.58552	0.58468	0.999109	93	0	0.024385	0.087476	0.086942	0.924742	19	1	0.024385
LILRA5	5	0.5942	0.59329	0.999109	94	0	0.074323	0.10381	0.10348	0.924742	23	0	0.074323
ITGB3	5	0.60272	0.602	0.999109	95	0	0.14371	0.21898	0.22012	0.984198	45	0	0.14371
TMEM106A	5	0.60483	0.60396	0.999109	96	0	-0.12693	0.8314	0.83025	0.999995	160	0	-0.12693
TREML2	5	0.60903	0.60784	0.999109	97	0	0.11508	0.5303	0.52982	0.999995	105	0	0.11508
IL10	5	0.61111	0.60998	0.999109	98	0	-0.021205	0.4196	0.41943	0.99795	87	0	-0.021205
AIF1	5	0.61935	0.61831	0.999109	99	0	-0.15972	0.9259	0.92493	0.999995	180	0	-0.15972
CR1	5	0.62139	0.62051	0.999109	100	0	-0.00011005	0.41385	0.41406	0.99795	85	0	-0.00011005
TREM2	5	0.62746	0.62663	0.999109	101	0	-0.047984	0.95546	0.9549	0.999995	187	0	-0.047984
IL15	5	0.62946	0.62859	0.999109	102	0	-0.10676	0.60483	0.60396	0.999995	116	0	-0.10676
AXL	5	0.63146	0.63059	0.999109	103	0	-0.088481	0.5942	0.59329	0.999995	114	0	-0.088481
NRP2	5	0.63344	0.63262	0.999109	104	0	-0.001576	0.17822	0.17935	0.984198	36	0	-0.001576
VLDLR	5	0.63739	0.63645	0.999109	105	0	0.068431	0.37232	0.37224	0.99795	74	0	0.068431
LRRK2	5	0.64325	0.6422	0.999109	106	0	0.045128	0.075072	0.074471	0.903952	17	1	0.045128
IL1R1	5	0.64518	0.6443	0.999109	107	0	0.018962	0.50056	0.50005	0.999995	101	0	0.018962
LYVE1	5	0.65284	0.65225	0.999109	108	0	-0.053219	0.14752	0.14801	0.984198	31	0	-0.053219
IL6R	5	0.66037	0.65949	0.999109	109	0	-0.018101	0.38741	0.38761	0.99795	78	0	-0.018101
CTSB	5	0.66593	0.66509	0.999109	110	0	0.077505	0.68569	0.68445	0.999995	133	0	0.077505
MRC2	5	0.66959	0.66829	0.999109	111	0	0.075981	0.57447	0.57379	0.999995	108	0	0.075981
CD300C	5	0.67141	0.67014	0.999109	112	0	0.19011	0.041335	0.04171	0.863402	10	1	0.19011
SPP1	5	0.67503	0.67399	0.999109	113	0	0.15821	0.032748	0.033971	0.863402	8	1	0.15821
CD86	5	0.67683	0.67554	0.999109	114	0	0.043455	0.4613	0.46039	0.999995	94	0	0.043455
ICAM1	5	0.68393	0.68265	0.999109	115	0	0.13431	0.33487	0.33592	0.99795	69	0	0.13431
LSR	5	0.68918	0.6877	0.999109	116	0	0.13406	0.61318	0.61226	0.999995	119	0	0.13406
SCARB1	5	0.69607	0.69432	0.999109	117	0	0.17358	0.37839	0.37859	0.99795	76	0	0.17358
FCER1G	5	0.69947	0.69758	0.999109	118	0	-0.012531	0.78941	0.78854	0.999995	152	0	-0.012531
CD1D	5	0.70617	0.70401	0.999109	119	0	-0.026237	0.63542	0.63464	0.999995	122	0	-0.026237
ITGAM	5	0.70783	0.70593	0.999109	120	0	0.097724	0.062534	0.06208	0.903952	14	1	0.097724
P2RY6	5	0.716	0.71417	0.999109	121	0	0.021963	0.079222	0.078605	0.903952	18	1	0.021963
NLRC4	5	0.71922	0.71737	0.999109	122	0	-0.044898	0.49547	0.49464	0.999995	100	0	-0.044898
ADAM10	5	0.72082	0.71899	0.999109	123	0	-0.10106	0.97886	0.97829	0.999995	193	0	-0.10106
CLN3	5	0.72399	0.72216	0.999109	124	0	0.048639	0.64325	0.6422	0.999995	124	0	0.048639
RYR1	5	0.72557	0.72395	0.999109	125	0	-0.039934	0.97966	0.97915	0.999995	194	0	-0.039934
TYROBP	5	0.72714	0.7256	0.999109	126	0	0.21147	0.28219	0.28301	0.984198	59	0	0.21147
CEMIP2	5	0.7287	0.72712	0.999109	127	0	0.010754	0.41096	0.41134	0.99795	84	0	0.010754
FCGR3B	5	0.7364	0.73552	0.999109	128	0	-0.017441	0.88632	0.88588	0.999995	167	0	-0.017441
CD48	5	0.74244	0.74163	0.999109	129	0	0.020519	0.25112	0.25194	0.984198	51	0	0.020519
C1QC	5	0.74393	0.74332	0.999109	130	0	-0.019024	0.63935	0.63833	0.999995	123	0	-0.019024
PTPRE	5	0.74836	0.74784	0.999109	131	0	0.022593	0.32846	0.32923	0.99795	67	0	0.022593
ILDR1	5	0.75418	0.75328	0.999109	132	0	0.018179	0.81133	0.80971	0.999995	156	0	0.018179
TGFB1	5	0.75561	0.75461	0.999109	133	0	-0.078017	0.91962	0.91872	0.999995	177	0	-0.078017
ITGAX	5	0.76824	0.76683	0.999109	134	0	0.04188	0.48514	0.48433	0.999995	97	0	0.04188
FERMT3	5	0.77098	0.7696	0.999109	135	0	0.016116	0.71112	0.709	0.999995	139	0	0.016116
ABCA1	5	0.77233	0.77108	0.999109	136	0	-0.0016788	0.58113	0.58066	0.999995	111	0	-0.0016788
ITM2B	5	0.77369	0.77239	0.999109	137	0	-0.060003	0.9636	0.96306	0.999995	190	0	-0.060003
EPHA1	5	0.77503	0.77398	0.999109	138	0	-0.070737	0.34124	0.3422	0.99795	70	0	-0.070737
VDR	5	0.78035	0.77949	0.999109	139	0	-0.036993	0.80183	0.80075	0.999995	153	0	-0.036993
IRF8	5	0.78427	0.7833	0.999109	140	0	0.026656	0.27879	0.27933	0.984198	58	0	0.026656
CD40	5	0.78556	0.78481	0.999109	141	0	-0.023352	0.39928	0.39963	0.99795	81	0	-0.023352
CD68	5	0.79569	0.79476	0.999109	142	0	0.0006025	0.70948	0.70743	0.999995	138	0	0.0006025
LRP1	5	0.79939	0.79866	0.999109	143	0	0.11743	0.19323	0.19414	0.984198	39	0	0.11743
APOE	5	0.80663	0.80526	0.999109	144	0	-0.044493	0.3662	0.36621	0.99795	73	0	-0.044493
IL2RG	5	0.81365	0.81214	0.999109	145	0	-0.024998	0.76409	0.76289	0.999995	145	0	-0.024998
TLR4	5	0.81709	0.81576	0.999109	146	0	0.1177	0.24407	0.24499	0.984198	49	0	0.1177
ABCA7	5	0.82491	0.82367	0.999109	147	0	0.11608	0.066728	0.066044	0.903952	15	1	0.11608
CD300A	5	0.82926	0.82813	0.999109	148	0	0.055183	0.037049	0.037836	0.863402	9	1	0.055183
CD44	5	0.83033	0.82913	0.999109	149	0	0.068101	0.77503	0.77398	0.999995	148	0	0.068101
PILRB	5	0.8314	0.83025	0.999109	150	0	0.11116	0.2117	0.21289	0.984198	43	0	0.11116
TARDBP	5	0.84178	0.84081	0.999109	151	0	0.089932	0.14361	0.14406	0.984198	30	0	0.089932
ADGRG1	5	0.84279	0.84184	0.999109	152	0	0.12489	0.28558	0.28654	0.984198	60	0	0.12489
ABI3	5	0.84579	0.84493	0.999109	153	0	-0.0024401	0.1895	0.1902	0.984198	38	0	-0.0024401
SELL	5	0.8564	0.85584	0.999109	154	0	0.036377	0.36003	0.36045	0.99795	72	0	0.036377
TNFRSF10B	5	0.8601	0.8598	0.999109	155	0	-0.049233	0.95726	0.95664	0.999995	188	0	-0.049233
SLC16A5	5	0.86102	0.86069	0.999109	156	0	0.032698	0.75847	0.75755	0.999995	144	0	0.032698
SYK	5	0.86283	0.86238	0.999109	157	0	-0.052745	0.28895	0.29003	0.984198	61	0	-0.052745
FOLR2	5	0.86373	0.86316	0.999109	158	0	0.0066226	0.80781	0.80636	0.999995	155	0	0.0066226
SCIMP	5	0.86641	0.86573	0.999109	159	0	0.077582	0.019754	0.021948	0.863402	5	1	0.077582
CSF1R	5	0.86904	0.86835	0.999109	160	0	-0.017587	0.82047	0.81883	0.999995	157	0	-0.017587
ICAM3	5	0.87915	0.87878	0.999109	161	0	0.0096978	0.5586	0.55809	0.999995	107	0	0.0096978
IL21R	5	0.88397	0.8835	0.999109	162	0	0.13203	0.40806	0.4084	0.99795	83	0	0.13203
S100A4	5	0.89314	0.89237	0.999109	163	0	0.075593	0.44492	0.44424	0.999995	91	0	0.075593
NPC2	5	0.89534	0.89486	0.999109	164	0	0.089973	0.44768	0.4474	0.999995	92	0	0.089973
CSF2RA	5	0.89607	0.8956	0.999109	165	0	0.18075	0.3444	0.34534	0.99795	71	0	0.18075
NFATC1	5	0.90379	0.90295	0.999109	166	0	-0.020681	0.74094	0.74028	0.999995	142	0	-0.020681
CXCR3	5	0.90514	0.90404	0.999109	167	0	0.033324	0.76961	0.76816	0.999995	146	0	0.033324
CCR2	5	0.90714	0.90599	0.999109	168	0	0.083432	0.38141	0.38158	0.99795	77	0	0.083432
NLRP3	5	0.9091	0.90791	0.999109	169	0	0.076172	0.54698	0.54608	0.999995	106	0	0.076172
IFNGR2	5	0.91294	0.91202	0.999109	170	0	0.051234	0.17443	0.17554	0.984198	35	0	0.051234
SERPINA1	5	0.91418	0.91326	0.999109	171	0	0.090938	0.6585	0.65795	0.999995	128	0	0.090938
GRN	5	0.91724	0.91633	0.999109	172	0	0.059983	0.028432	0.029987	0.863402	7	1	0.059983
TGFBI	5	0.91844	0.91745	0.999109	173	0	0.1781	9.5343e-05	0.00021415	0.04433	1	2	0.1781
IL2RA	5	0.91903	0.91813	0.999109	174	0	0.023431	0.89534	0.89486	0.999995	168	0	0.023431
HLA-DRB5	5	0.92195	0.921	0.999109	175	0	0.014678	0.51064	0.50998	0.999995	103	0	0.014678
CD33	5	0.92253	0.92152	0.999109	176	0	-0.0034586	0.16298	0.16399	0.984198	33	0	-0.0034586
CD37	5	0.93021	0.92933	0.999109	177	0	0.056208	0.5031	0.5025	0.999995	102	0	0.056208
TMEM106B	5	0.93125	0.93035	0.999109	178	0	0.090831	0.18575	0.18637	0.984198	37	0	0.090831
APP	5	0.93177	0.93082	0.999109	179	0	0.1654	0.0022104	0.0041685	0.385911	2	1	0.1654
UNC13D	5	0.93229	0.93143	0.999109	180	0	0.061583	0.070908	0.070098	0.903952	16	1	0.061583
LDLRAD3	5	0.93629	0.93569	0.999109	181	0	0.062769	0.68918	0.6877	0.999995	134	0	0.062769
TGFBR2	5	0.93727	0.93661	0.999109	182	0	0.031482	0.80424	0.80307	0.999995	154	0	0.031482
CR2	5	0.9387	0.93827	0.999109	183	0	0.012232	0.90446	0.90344	0.999995	172	0	0.012232
CLU	5	0.94927	0.94881	0.999109	184	0	0.10465	0.2476	0.24846	0.984198	50	0	0.10465
SLC24A4	5	0.95655	0.95605	0.999109	185	0	0.18578	0.099746	0.099313	0.924742	22	1	0.18578
SIRPB1	5	0.95901	0.95824	0.999109	186	0	0.0017063	0.70617	0.70401	0.999995	137	0	0.0017063
TLR2	5	0.96201	0.9615	0.999109	187	0	0.057036	0.20435	0.20531	0.984198	42	0	0.057036
FLT1	5	0.96233	0.96185	0.999109	188	0	0.16954	0.15528	0.15612	0.984198	32	0	0.16954
LAPTM5	5	0.96633	0.96587	0.999109	189	0	0.10058	0.45588	0.45519	0.999995	93	0	0.10058
MMP9	5	0.9672	0.96683	0.999109	190	0	0.13906	0.27195	0.27273	0.984198	56	0	0.13906
NFATC2	5	0.96749	0.96715	0.999109	191	0	0.077225	0.27538	0.27587	0.984198	57	0	0.077225
C3AR1	5	0.96916	0.96885	0.999109	192	0	0.085586	0.2334	0.23475	0.984198	47	0	0.085586
TYRO3	5	0.97024	0.96991	0.999109	193	0	0.10429	0.60903	0.60784	0.999995	118	0	0.10429
CD300LB	5	0.97632	0.97591	0.999109	194	0	0.091962	0.60694	0.60575	0.999995	117	0	0.091962
HEXA	5	0.97654	0.97608	0.999109	195	0	0.080246	0.59848	0.59773	0.999995	115	0	0.080246
TLR5	5	0.97804	0.97767	0.999109	196	0	0.12242	0.13577	0.13566	0.968326	29	0	0.12242
FPR2	5	0.98173	0.981	0.999109	197	0	0.12034	0.21535	0.2163	0.984198	44	0	0.12034
ITM2C	5	0.98244	0.98177	0.999109	198	0	0.14436	0.41673	0.41666	0.99795	86	0	0.14436
HEXB	5	0.98312	0.98242	0.999109	199	0	0.14321	0.20066	0.20181	0.984198	41	0	0.14321
IL1R2	5	0.98362	0.98285	0.999109	200	0	0.15691	0.11188	0.11168	0.924742	25	0	0.15691
CSF3R	5	0.9915	0.9907	0.999109	201	0	0.13922	0.095671	0.095468	0.924742	21	1	0.13922
MS4A4A	5	0.99188	0.99115	0.999109	202	0	0.1144	0.58333	0.58269	0.999995	112	0	0.1144
CD81	5	0.99412	0.99354	0.999109	203	0	0.075585	0.26159	0.26218	0.984198	54	0	0.075585
LDLR	5	0.99789	0.99764	0.999109	204	0	0.14357	0.30893	0.30938	0.99795	62	0	0.14357
DPYD	5	0.99796	0.99771	0.999109	205	0	0.17123	0.011013	0.014299	0.739948	4	1	0.17123
IFNGR1	5	0.99871	0.99847	0.999109	206	0	0.19356	0.16681	0.16756	0.984198	34	0	0.19356
SELPLG	5	0.99923	0.99911	0.999109	207	0	0.16771	0.12389	0.12384	0.949408	27	0	0.16771
