sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TNFRSF1A_CRISPRi_sgRNA_2	TNFRSF1A	840.8/685.85	428.6/733.3	763.33	580.95	-0.39329	12005	68352	0.70183	0.24139	0.75861	0.48279	0.99973	False
P2RY6_CRISPRi_sgRNA_1	P2RY6	802.58/765.62	1021.3/920.4	784.1	970.83	0.30782	682.94	71483	0.69841	0.75713	0.24287	0.48574	0.99973	True
ITGB2_CRISPRi_sgRNA_4	ITGB2	930.37/761.73	1038.7/1047.9	846.05	1043.3	0.30203	14220	81151	0.69245	0.75531	0.24469	0.48938	0.99973	True
VENTX_CRISPRi_sgRNA_1	VENTX	662.85/614.83	773.12/816.37	638.84	794.74	0.31459	1152.6	50796	0.69174	0.75489	0.24511	0.49023	0.99973	True
Non_Targeting_55	Non	594.77/728.66	401.94/604.09	661.71	503.02	-0.39491	8962.7	53863	0.689	0.24541	0.75459	0.49082	0.99973	False
LILRB4_CRISPRi_sgRNA_5	LILRB4	1025.9/769.52	1114.6/1093.2	897.72	1103.9	0.29798	32871	89588	0.68887	0.75421	0.24579	0.49157	0.99973	True
GPR141_CRISPRi_sgRNA_5	GPR141	686.73/732.55	515.76/567.18	709.64	541.47	-0.38959	1049.5	60524	0.68828	0.24564	0.75436	0.49128	0.99973	False
Non_Targeting_92	Non	531.47/742.28	466.54/500.89	636.87	483.72	-0.39613	22219	50535	0.68681	0.2461	0.7539	0.4922	0.99973	False
CSF3R_CRISPRi_sgRNA_3	CSF3R	980.54/744.22	1104.3/1017.7	862.38	1061	0.29875	27922	83781	0.68628	0.75338	0.24662	0.49325	0.99973	True
SLC24A4_CRISPRi_sgRNA_3	SLC24A4	776.31/703.36	895.14/932.99	739.83	914.06	0.30472	2660.4	64880	0.68402	0.75256	0.24744	0.49487	0.99973	True
NRP1_CRISPRi_sgRNA_5	NRP1	627.02/709.2	509.6/514.32	668.11	511.96	-0.38339	3377	54734	0.67248	0.25064	0.74936	0.50128	0.99973	False
CLEC7A_CRISPRi_sgRNA_2	CLEC7A	649.71/636.24	368.1/617.52	642.97	492.81	-0.38304	90.755	51344	0.66801	0.25206	0.74794	0.50413	0.99973	False
LILRA5_CRISPRi_sgRNA_2	LILRA5	794.22/716.01	911.55/942.22	755.12	926.88	0.29533	3058.6	67130	0.66295	0.74587	0.25413	0.50827	0.99973	True
SORL1_CRISPRi_sgRNA_4	SORL1	906.49/801.62	1095.1/990.04	854.05	1042.6	0.28743	5498.7	82436	0.65656	0.74389	0.25611	0.51221	0.99973	True
IL1R2_CRISPRi_sgRNA_3	IL1R2	761.98/736.44	949.48/886.84	749.21	918.16	0.29303	326.04	66256	0.65639	0.74375	0.25625	0.5125	0.99973	True
Non_Targeting_1	Non	918.43/737.41	973.07/1047.1	827.92	1010.1	0.28659	16384	78271	0.65111	0.74211	0.25789	0.51577	0.99973	True
GPR183_CRISPRi_sgRNA_4	GPR183	649.71/771.46	543.44/562.98	710.59	553.21	-0.3606	7411.8	60659	0.64344	0.25997	0.74003	0.51994	0.99973	False
TGFBR1_CRISPRi_sgRNA_1	TGFBR1	695.09/635.26	936.15/693.03	665.18	814.59	0.29194	1789.8	54335	0.64099	0.73867	0.26133	0.52266	0.99973	True
Non_Targeting_21	Non	527.89/661.53	483.97/439.65	594.71	461.81	-0.3642	8930.1	45083	0.63166	0.2638	0.7362	0.52761	0.99973	False
SELPLG_CRISPRi_sgRNA_1	SELPLG	821.69/773.41	1091/846.57	797.55	968.78	0.28027	1165.7	73539	0.63141	0.73568	0.26432	0.52864	0.99973	True
CD300C_CRISPRi_sgRNA_1	CD300C	949.48/818.16	1056.1/1080.7	883.82	1068.4	0.27333	8623.2	87285	0.62472	0.73355	0.26645	0.53289	0.99973	True
CLEC2D_CRISPRi_sgRNA_2	CLEC2D	744.06/735.47	536.26/628.43	739.76	582.34	-0.34467	36.929	64869	0.62217	0.26692	0.73308	0.53383	0.99973	False
ITGA5_CRISPRi_sgRNA_1	ITGA5	437.12/662.5	432.7/422.03	549.81	427.36	-0.36272	25399	39555	0.62201	0.26697	0.73303	0.53393	0.99973	False
Non_Targeting_7	Non	551.78/659.58	446.03/500.06	605.68	473.04	-0.35592	5811.5	46477	0.62075	0.26738	0.73262	0.53476	0.99973	False
CD300LF_CRISPRi_sgRNA_5	CD300LF	809.75/761.73	840.8/1062.2	785.74	951.5	0.27583	1152.7	71732	0.61889	0.73156	0.26844	0.53689	0.99973	True
SIGLEC7_CRISPRi_sgRNA_2	SIGLEC7	544.61/644.99	424.5/505.93	594.8	465.21	-0.35384	5038.4	45094	0.61587	0.26899	0.73101	0.53798	0.99973	False
TLR5_CRISPRi_sgRNA_3	TLR5	691.51/703.36	887.96/805.46	697.44	846.71	0.27944	70.237	58799	0.6156	0.73038	0.26962	0.53924	0.99973	True
LRRK2_CRISPRi_sgRNA_5	LRRK2	868.27/818.16	991.52/1043.7	843.21	1017.6	0.27095	1255.6	80697	0.61399	0.72998	0.27002	0.54003	0.99973	True
TARDBP_CRISPRi_sgRNA_4	TARDBP	884.99/782.16	1002.8/1009.3	833.58	1006.1	0.27105	5286.7	79165	0.61307	0.72967	0.27033	0.54065	0.99973	True
TNFRSF1A_CRISPRi_sgRNA_1	TNFRSF1A	683.15/662.5	492.17/567.18	672.83	529.67	-0.34455	213.15	55380	0.61299	0.26994	0.73006	0.53988	0.99973	False
Non_Targeting_26	Non	810.94/764.65	676.74/574.73	787.8	625.73	-0.3318	1071.4	72046	0.60744	0.27178	0.72822	0.54356	0.99973	False
LYVE1_CRISPRi_sgRNA_2	LYVE1	820.5/754.92	1002.8/898.59	787.71	950.7	0.27101	2150	72032	0.60728	0.72771	0.27229	0.54458	0.99973	True
RPL11_CRISPRi_sgRNA_5	RPL11	670.01/741.3	577.28/540.33	705.66	558.8	-0.33609	2541.2	59959	0.60406	0.2729	0.7271	0.54581	0.99973	False
RPL7_CRISPRi_sgRNA_5	RPL7	1043.8/804.54	733.13/746.73	924.19	739.93	-0.32041	28631	94039	0.60367	0.27303	0.72697	0.54606	0.99973	False
Non_Targeting_13	Non	539.83/741.3	477.82/533.62	640.57	505.72	-0.34042	20295	51025	0.60197	0.2736	0.7264	0.5472	0.99973	False
APP_CRISPRi_sgRNA_4	APP	717.79/766.6	1014.1/776.93	742.19	895.51	0.27058	1191.3	65225	0.60032	0.72535	0.27465	0.5493	0.99973	True
HAVCR1_CRISPRi_sgRNA_2	HAVCR1	507.59/602.19	365.03/506.77	554.89	435.9	-0.34749	4474.8	40165	0.59983	0.27431	0.72569	0.54862	0.99973	False
FLT1_CRISPRi_sgRNA_2	FLT1	771.53/729.63	938.2/871.74	750.58	904.97	0.26954	877.82	66459	0.5989	0.72488	0.27512	0.55023	0.99973	True
SIGLEC5_CRISPRi_sgRNA_1	SIGLEC5	861.1/716.01	602.91/655.27	788.56	629.09	-0.32548	10526	72162	0.59723	0.27518	0.72482	0.55035	0.99973	False
TNFRSF13C_CRISPRi_sgRNA_3	TNFRSF13C	610.3/761.73	533.19/555.43	686.01	544.31	-0.33327	11466	57202	0.59697	0.27526	0.72474	0.55053	0.99973	False
TGFBR1_CRISPRi_sgRNA_4	TGFBR1	771.53/857.07	1030.5/927.12	814.3	978.8	0.26516	3658.7	76134	0.59618	0.72404	0.27596	0.55193	0.99973	True
CD33_CRISPRi_sgRNA_5	CD33	834.83/767.57	1059.2/867.55	801.2	963.37	0.26563	2261.9	74102	0.59575	0.72388	0.27612	0.55224	0.99973	True
TGFBR1_CRISPRi_sgRNA_5	TGFBR1	932.76/837.61	730.06/689.67	885.19	709.87	-0.31804	4526.6	87511	0.59566	0.2757	0.7243	0.5514	0.99973	False
IFNGR1_CRISPRi_sgRNA_4	IFNGR1	680.76/753.95	885.91/844.05	717.36	864.98	0.26964	2678.3	61626	0.59468	0.72344	0.27656	0.55312	0.99973	True
PLAUR_CRISPRi_sgRNA_4	PLAUR	603.13/730.6	546.52/511.8	666.87	529.16	-0.33313	8124.5	54565	0.59418	0.2762	0.7238	0.55239	0.99973	False
CD69_CRISPRi_sgRNA_4	CD69	556.55/719.9	536.26/474.88	638.23	505.57	-0.33555	13341	50714	0.59401	0.27625	0.72375	0.5525	0.99973	False
DPYD_CRISPRi_sgRNA_2	DPYD	836.02/699.47	957.69/889.36	767.75	923.52	0.2662	9323.2	69013	0.59297	0.72292	0.27708	0.55416	0.99973	True
IFNGR2_CRISPRi_sgRNA_5	IFNGR2	734.51/785.08	881.81/945.57	759.79	913.69	0.26578	1278.9	67825	0.59094	0.72223	0.27777	0.55554	0.99973	True
LTBR_CRISPRi_sgRNA_3	LTBR	834.83/768.54	673.66/611.64	801.69	642.65	-0.31855	2196.9	74177	0.5874	0.27847	0.72153	0.55693	0.99973	False
NRP2_CRISPRi_sgRNA_3	NRP2	850.35/796.76	991.52/982.49	823.55	987.01	0.26091	1436.5	77583	0.58682	0.7209	0.2791	0.55819	0.99973	True
GPR87_CRISPRi_sgRNA_3	GPR87	733.31/688.77	481.92/655.27	711.04	568.6	-0.32202	991.97	60723	0.58222	0.28021	0.71979	0.56042	0.99973	False
Non_Targeting_73	Non	687.93/658.61	754.67/865.03	673.27	809.85	0.2661	429.7	55441	0.58005	0.71846	0.28154	0.56308	0.99973	True
TMEM106B_CRISPRi_sgRNA_1	TMEM106B	822.89/679.04	965.89/833.98	750.96	899.94	0.26076	10346	66515	0.57763	0.71774	0.28226	0.56453	0.99973	True
ABI3_CRISPRi_sgRNA_2	ABI3	819.3/737.41	1010/852.44	778.36	931.21	0.25837	3353	70611	0.57523	0.71695	0.28305	0.5661	0.99973	True
CLEC7A_CRISPRi_sgRNA_3	CLEC7A	690.32/696.55	436.8/674.57	693.43	555.69	-0.31897	19.448	58237	0.5751	0.28261	0.71739	0.56522	0.99973	False
LRP1_CRISPRi_sgRNA_5	LRP1	715.4/730.6	899.24/833.98	723	866.61	0.26106	115.6	62436	0.57475	0.71673	0.28327	0.56654	0.99973	True
SQSTM1_CRISPRi_sgRNA_3	SQSTM1	779.89/705.31	954.61/823.92	742.6	889.26	0.25971	2781.2	65284	0.57401	0.7165	0.2835	0.567	0.99973	True
Non_Targeting_40	Non	664.04/680.01	533.19/543.68	672.03	538.44	-0.31921	127.57	55270	0.57274	0.28341	0.71659	0.56682	0.99973	False
HEXB_CRISPRi_sgRNA_3	HEXB	794.22/758.81	1029.5/823.92	776.52	926.69	0.25477	626.84	70333	0.56625	0.7139	0.2861	0.5722	0.99973	True
TLR2_CRISPRi_sgRNA_3	TLR2	1072.5/849.29	1202.7/1077.3	960.89	1140	0.24638	24911	1.0035e+05	0.56546	0.71377	0.28623	0.57245	0.99973	True
C1QA_CRISPRi_sgRNA_5	C1QA	810.94/770.49	620.34/658.63	790.72	639.49	-0.30581	818.25	72491	0.56516	0.28598	0.71402	0.57196	0.99973	False
GBA_CRISPRi_sgRNA_4	GBA	597.16/678.07	470.64/552.91	637.61	511.78	-0.31661	3273.2	50633	0.56405	0.28636	0.71364	0.57272	0.99973	False
CD69_CRISPRi_sgRNA_5	CD69	625.82/742.28	554.72/547.04	684.05	550.88	-0.31185	6780.7	56929	0.56247	0.2869	0.7131	0.5738	0.99973	False
CD69_CRISPRi_sgRNA_3	CD69	661.65/680.99	481.92/600.74	671.32	541.33	-0.30998	186.92	55173	0.55785	0.28847	0.71153	0.57695	0.99973	False
CD80_CRISPRi_sgRNA_2	CD80	750.03/741.3	540.36/667.02	745.67	603.69	-0.30426	38.095	65735	0.55753	0.28858	0.71142	0.57716	0.99973	False
CLEC2D_CRISPRi_sgRNA_5	CLEC2D	745.25/735.47	585.48/613.32	740.36	599.4	-0.30425	47.907	64956	0.55689	0.2888	0.7112	0.5776	0.99973	False
LYVE1_CRISPRi_sgRNA_5	LYVE1	793.03/739.36	918.72/904.46	766.19	911.59	0.25038	1440.2	68780	0.55441	0.70985	0.29015	0.58031	0.99973	True
PLCB3_CRISPRi_sgRNA_2	PLCB3	488.48/790.92	566/467.33	639.7	516.67	-0.30762	45736	50909	0.55	0.29116	0.70884	0.58232	0.99973	False
Non_Targeting_58	Non	617.46/716.01	478.84/599.9	666.74	539.37	-0.30533	4855.7	54547	0.54978	0.29123	0.70877	0.58247	0.99973	False
OLR1_CRISPRi_sgRNA_5	OLR1	722.56/781.19	548.57/673.73	751.88	611.15	-0.29853	1718.6	66650	0.5488	0.29157	0.70843	0.58315	0.99973	False
PILRB_CRISPRi_sgRNA_5	PILRB	785.86/710.17	869.51/908.66	748.02	889.08	0.24894	2864.4	66081	0.54876	0.70789	0.29211	0.58423	0.99973	True
FPR2_CRISPRi_sgRNA_4	FPR2	834.83/701.42	925.9/898.59	768.12	912.24	0.24779	8899.3	69070	0.54839	0.70778	0.29222	0.58444	0.99973	True
ITGB3_CRISPRi_sgRNA_1	ITGB3	898.13/767.57	985.37/988.36	832.85	986.87	0.24453	8522.6	79049	0.5478	0.70764	0.29236	0.58472	0.99973	True
ITGAL_CRISPRi_sgRNA_5	ITGAL	628.21/758.81	794.65/856.64	693.51	825.65	0.25127	8528.6	58248	0.54748	0.70738	0.29262	0.58523	0.99973	True
Non_Targeting_39	Non	948.29/815.24	1019.2/1066.4	881.76	1042.8	0.24175	8851.1	86947	0.54613	0.7071	0.2929	0.58579	0.99973	True
PLCG2_CRISPRi_sgRNA_4	PLCG2	696.29/711.15	600.86/542.01	703.72	571.43	-0.29993	110.37	59684	0.54555	0.29269	0.70731	0.58538	0.99973	False
ITGAL_CRISPRi_sgRNA_2	ITGAL	810.94/788.97	934.1/962.35	799.96	948.23	0.24503	241.34	73910	0.54539	0.70678	0.29322	0.58644	0.99973	True
Non_Targeting_56	Non	754.81/609	466.54/640.17	681.9	553.36	-0.30087	10631	56631	0.54445	0.29307	0.70693	0.58613	0.99973	False
C3AR1_CRISPRi_sgRNA_2	C3AR1	808.55/781.19	976.14/907.82	794.87	941.98	0.24469	374.39	73128	0.544	0.7063	0.2937	0.58741	0.99973	True
CSF2RB_CRISPRi_sgRNA_1	CSF2RB	474.14/775.35	507.55/503.41	624.75	505.48	-0.30507	45363	48942	0.54398	0.29323	0.70677	0.58646	0.99973	False
SQSTM1_CRISPRi_sgRNA_5	SQSTM1	554.16/806.48	575.23/529.42	680.32	552.32	-0.30022	31833	56413	0.5432	0.2935	0.7065	0.58699	0.99973	False
ADA2_CRISPRi_sgRNA_1	ADA2	724.95/658.61	869.51/775.25	691.78	822.38	0.24916	2200.5	58006	0.54225	0.70558	0.29442	0.58885	0.99973	True
IL23A_CRISPRi_sgRNA_3	IL23A	652.1/789.95	551.64/624.23	721.02	587.94	-0.29393	9501	62152	0.53773	0.29538	0.70462	0.59076	0.99973	False
SLC24A4_CRISPRi_sgRNA_4	SLC24A4	826.47/751.03	1010/855.8	788.75	932.89	0.24186	2845.3	72191	0.53647	0.70369	0.29631	0.59262	0.99973	True
TLR4_CRISPRi_sgRNA_2	TLR4	753.61/735.47	894.11/869.22	744.54	881.67	0.24359	164.69	65569	0.53552	0.70332	0.29668	0.59337	0.99973	True
CLU_CRISPRi_sgRNA_1	CLU	771.53/730.6	887.96/890.2	751.07	889.08	0.24308	837.54	66530	0.53508	0.70317	0.29683	0.59366	0.99973	True
CD48_CRISPRi_sgRNA_1	CD48	800.19/756.87	962.81/878.45	778.53	920.63	0.24159	938.51	70638	0.53467	0.70305	0.29695	0.59389	0.99973	True
CLECL1_CRISPRi_sgRNA_1	CLECL1	790.64/720.87	790.55/997.59	755.76	894.07	0.24218	2433.6	67225	0.53347	0.70262	0.29738	0.59477	0.99973	True
LPL_CRISPRi_sgRNA_3	LPL	721.37/792.86	572.15/667.86	757.12	620.01	-0.28781	2555.8	67427	0.53162	0.29749	0.70251	0.59499	0.99973	False
GPNMB_CRISPRi_sgRNA_5	GPNMB	959.04/813.29	1064.3/1022.8	886.17	1043.5	0.2356	10621	87672	0.53151	0.70206	0.29794	0.59589	0.99973	True
BIN1_CRISPRi_sgRNA_4	BIN1	437.12/584.68	422.45/403.57	510.9	413.01	-0.3062	10886	35002	0.52961	0.29819	0.70181	0.59638	0.99973	False
MERTK_CRISPRi_sgRNA_1	MERTK	865.88/744.22	624.44/698.06	805.05	661.25	-0.28349	7400.5	74697	0.5294	0.29827	0.70173	0.59653	0.99973	False
PTPRC_CRISPRi_sgRNA_4	PTPRC	820.5/749.09	506.53/781.97	784.79	644.25	-0.2843	2549.7	71588	0.52867	0.29852	0.70148	0.59703	0.99973	False
CD81_CRISPRi_sgRNA_3	CD81	753.61/756.87	824.39/959.84	755.24	892.11	0.24	5.2936	67149	0.5282	0.70079	0.29921	0.59843	0.99973	True
VENTX_CRISPRi_sgRNA_3	VENTX	713.01/707.25	934.1/745.89	710.13	840	0.24198	16.555	60594	0.52756	0.70051	0.29949	0.59897	0.99973	True
ITGB2_CRISPRi_sgRNA_3	ITGB2	521.92/657.64	471.67/488.31	589.78	479.99	-0.29662	9210.2	44461	0.52588	0.29949	0.70051	0.59897	0.99973	False
TREML4_CRISPRi_sgRNA_1	TREML4	1100/752	1155.6/1019.4	925.99	1087.5	0.23171	60539	94345	0.52582	0.70011	0.29989	0.59978	0.99973	True
