id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
IL21R	5	0.12558	0.24744	0.980787	52	2	-0.066774	0.73025	0.74416	0.999995	146	1	-0.066774
LILRA5	5	0.13163	0.25369	0.980787	53	2	-0.10398	0.79194	0.79323	0.999995	157	1	-0.10398
IL1R2	5	0.13577	0.25829	0.980787	54	2	-0.18342	0.35381	0.49685	0.999995	89	1	-0.18342
CD14	5	0.13777	0.2606	0.980787	55	2	0.076245	0.29566	0.43964	0.999995	80	2	0.076245
PILRB	5	0.14557	0.26903	0.983116	56	2	-0.24445	0.45588	0.59967	0.999995	113	1	-0.24445
PTPRC	5	0.1514	0.27524	0.983116	57	1	-0.062066	0.1514	0.29862	0.999995	55	1	-0.062066
GPNMB	5	0.15528	0.27945	0.983116	58	1	0.095564	0.34293	0.4858	0.999995	87	2	0.095564
ITGAX	5	0.16154	0.28615	0.983116	59	2	-0.21292	0.93727	0.93661	0.999995	191	0	-0.21292
ILDR1	5	0.16316	0.28796	0.983116	60	2	-0.038722	0.4196	0.5632	0.999995	103	1	-0.038722
TREM1	5	0.16479	0.28971	0.983116	61	2	-0.15653	0.96805	0.96784	0.999995	198	0	-0.15653
CD81	5	0.17443	0.29945	0.990558	62	1	0.28573	0.09619	0.2056	0.999995	35	3	0.28573
SELPLG	5	0.17631	0.30147	0.990558	63	2	-0.1467	0.62139	0.67803	0.999995	130	1	-0.1467
C9orf72	5	0.1895	0.31514	0.999995	64	1	-0.18468	0.98118	0.98046	0.999995	201	0	-0.18468
ITGB2	5	0.18973	0.31536	0.999995	65	2	-0.23863	0.322	0.46523	0.999995	84	1	-0.23863
CLN3	5	0.20435	0.33211	0.999995	66	1	-0.026895	0.77369	0.77753	0.999995	152	1	-0.026895
SYK	5	0.20803	0.33606	0.999995	67	1	0.04123	0.14243	0.28389	0.999995	51	2	0.04123
CD37	5	0.20857	0.33662	0.999995	68	2	-0.20292	0.99328	0.99261	0.999995	203	0	-0.20292
VLDLR	5	0.2117	0.34029	0.999995	69	2	-0.16062	0.93531	0.93457	0.999995	190	0	-0.16062
SUCNR1	5	0.21378	0.34234	0.999995	70	2	-0.14996	0.5942	0.66409	0.999995	127	1	-0.14996
GPR87	5	0.22605	0.35535	0.999995	71	2	-0.16376	0.27538	0.4199	0.999995	74	1	-0.16376
PTPRE	5	0.22982	0.35927	0.999995	72	1	0.15286	0.11814	0.24377	0.999995	43	2	0.15286
S100A4	5	0.23697	0.3667	0.999995	73	1	-0.084032	0.83666	0.8359	0.999995	168	0	-0.084032
ITGA5	5	0.24919	0.37902	0.999995	74	2	-0.14982	0.79939	0.79989	0.999995	158	1	-0.14982
CD300C	5	0.25098	0.38085	0.999995	75	2	0.13013	0.83872	0.83791	0.999995	169	0	0.13013
SCIMP	5	0.25112	0.381	0.999995	76	2	-0.23068	0.85451	0.85384	0.999995	171	0	-0.23068
CTSB	5	0.25639	0.38666	0.999995	77	2	-0.13178	0.27879	0.42337	0.999995	75	1	-0.13178
FCGR2B	5	0.26363	0.39423	0.999995	78	2	0.013979	0.63344	0.68461	0.999995	133	1	0.013979
LSR	5	0.26908	0.40033	0.999995	79	2	-0.10297	0.70948	0.72967	0.999995	141	1	-0.10297
ADGRG1	5	0.27195	0.40329	0.999995	80	1	0.13662	0.37232	0.51475	0.999995	94	1	0.13662
MRC2	5	0.27538	0.40668	0.999995	81	1	-0.22143	0.82926	0.82813	0.999995	167	0	-0.22143
FCGR3B	5	0.27879	0.41052	0.999995	82	1	0.13328	0.40634	0.54978	0.999995	99	2	0.13328
LRP6	5	0.28185	0.41383	0.999995	83	2	-0.043638	0.28919	0.43384	0.999995	78	2	-0.043638
FLT1	5	0.28552	0.41786	0.999995	84	2	-0.12518	0.51561	0.62669	0.999995	119	1	-0.12518
CSF3R	5	0.28558	0.41791	0.999995	85	1	0.0034476	0.20435	0.35201	0.999995	64	1	0.0034476
SERPINA1	5	0.28919	0.42191	0.999995	86	2	-0.23277	0.78685	0.78896	0.999995	154	1	-0.23277
LRP1B	5	0.29231	0.42504	0.999995	87	1	-0.11779	0.86641	0.86573	0.999995	174	0	-0.11779
HEXA	5	0.29566	0.42833	0.999995	88	1	-0.13826	0.43378	0.57738	0.999995	106	1	-0.13826
OLR1	5	0.30393	0.43681	0.999995	89	2	0.33688	0.062433	0.1463	0.999995	23	3	0.33688
Non	100	0.30559	0.76723	0.999995	90	28	-0.046808	0.40851	0.86037	0.999995	100	28	-0.046808
IL1R1	5	0.30948	0.44301	0.999995	91	2	-0.088844	0.88476	0.88432	0.999995	180	0	-0.088844
UNC13D	5	0.31318	0.44691	0.999995	92	2	-0.042037	0.1397	0.27962	0.999995	49	2	-0.042037
CD52	5	0.322	0.4564	0.999995	93	1	-0.16012	0.94011	0.93951	0.999995	192	0	-0.16012
IL2RG	5	0.32246	0.45689	0.999995	94	2	0.46729	0.013996	0.0444	0.887543	10	3	0.46729
CLU	5	0.32432	0.45887	0.999995	95	2	-0.18	0.78941	0.79103	0.999995	156	1	-0.18
CLDN7	5	0.32618	0.46085	0.999995	96	2	-0.026807	0.56772	0.65126	0.999995	125	1	-0.026807
C1QC	5	0.35381	0.49097	0.999995	97	1	-0.12341	0.55166	0.64335	0.999995	124	1	-0.12341
LRP1	5	0.36003	0.49757	0.999995	98	1	0.040566	0.17063	0.31892	0.999995	59	1	0.040566
TLR10	5	0.36345	0.50092	0.999995	99	2	-0.16349	0.78166	0.78428	0.999995	153	1	-0.16349
ITM2C	5	0.36905	0.50695	0.999995	100	2	-0.20056	0.74689	0.75719	0.999995	149	1	-0.20056
APOC1	5	0.37232	0.51048	0.999995	101	1	0.11611	0.10799	0.22634	0.999995	41	2	0.11611
MMP9	5	0.37465	0.51313	0.999995	102	2	0.046198	0.26159	0.40647	0.999995	72	1	0.046198
FCGR2A	5	0.38025	0.51907	0.999995	103	2	-0.045361	0.66223	0.70066	0.999995	136	1	-0.045361
IL2RA	5	0.38442	0.52382	0.999995	104	1	0.082711	0.47729	0.61043	0.999995	114	1	0.082711
AIF1	5	0.38741	0.52651	0.999995	105	1	-0.0041775	0.62746	0.68117	0.999995	132	1	-0.0041775
CD300A	5	0.40514	0.53464	0.999995	106	1	-0.091799	0.41192	0.55521	0.999995	101	2	-0.091799
TP53	5	0.40806	0.5362	0.999995	107	1	0.2552	0.075072	0.16902	0.999995	27	3	0.2552
MERTK	5	0.41673	0.54002	0.999995	108	1	0.41749	0.027046	0.080407	0.999995	15	3	0.41749
CD180	5	0.4613	0.56106	0.999995	109	1	0.033461	0.82818	0.82721	0.999995	166	0	0.033461
GBA	5	0.472	0.56651	0.999995	110	1	0.056077	0.84178	0.84081	0.999995	170	0	0.056077
NLRC4	5	0.50056	0.58142	0.999995	111	1	0.29598	0.07672	0.17187	0.999995	28	3	0.29598
TLR5	5	0.5031	0.58271	0.999995	112	1	-0.071893	0.69091	0.7177	0.999995	139	1	-0.071893
LRP8	5	0.52055	0.59179	0.999995	113	1	0.0046689	0.60272	0.66866	0.999995	128	1	0.0046689
VDR	5	0.52544	0.59455	0.999995	114	1	-0.076017	0.81822	0.81691	0.999995	164	1	-0.076017
IL10	5	0.53989	0.60277	0.999995	115	1	0.34971	0.052949	0.1291	0.999995	19	3	0.34971
SLC24A4	5	0.54226	0.60422	0.999995	116	1	0.20821	0.13992	0.27994	0.999995	50	3	0.20821
SIGLEC9	5	0.54463	0.60557	0.999995	117	1	0.049773	0.62544	0.68017	0.999995	131	1	0.049773
PILRA	5	0.56318	0.6162	0.999995	118	1	0.013635	0.57892	0.65667	0.999995	126	1	0.013635
CLEC2B	5	0.57892	0.62539	0.999995	119	1	0.0041762	0.51809	0.62785	0.999995	120	1	0.0041762
VENTX	5	0.60694	0.64208	0.999995	120	1	0.14959	0.076991	0.17218	0.999995	29	2	0.14959
CLEC7A	5	0.60903	0.64342	0.999995	121	1	-0.16428	0.86729	0.86652	0.999995	175	0	-0.16428
CSF1R	5	0.61525	0.64741	0.999995	122	1	0.16349	0.44522	0.58873	0.999995	110	2	0.16349
CLECL1	5	0.62139	0.65155	0.999995	123	1	0.039961	0.05558	0.13347	0.999995	20	2	0.039961
CHRNE	5	0.63542	0.66087	0.999995	124	1	-0.13389	0.2117	0.35948	0.999995	67	1	-0.13389
VCP	5	0.63935	0.66336	0.999995	125	1	0.073442	0.098164	0.20924	0.999995	38	2	0.073442
NFATC2	5	0.6413	0.66475	0.999995	126	1	0.11032	0.43785	0.58134	0.999995	108	2	0.11032
TYRO3	5	0.64903	0.67012	0.999995	127	1	0.20798	0.096786	0.20672	0.999995	36	3	0.20798
FOLR2	5	0.65474	0.67413	0.999995	128	1	0.11611	0.36926	0.51176	0.999995	93	2	0.11611
SPP1	5	0.66408	0.68056	0.999995	129	1	0.18626	0.36003	0.50289	0.999995	91	2	0.18626
DPYD	5	0.68039	0.69205	0.999995	130	1	0.097943	0.72241	0.73845	0.999995	144	1	0.097943
TLR7	5	0.68569	0.6962	0.999995	131	1	0.047033	0.33362	0.47677	0.999995	86	2	0.047033
TGFBI	5	0.68744	0.69759	0.999995	132	1	-0.019042	0.26544	0.41044	0.999995	73	2	-0.019042
CD33	5	0.68918	0.69881	0.999995	133	1	0.020062	0.61318	0.67372	0.999995	129	1	0.020062
CLIC1	5	0.70115	0.70781	0.999995	134	1	0.092203	0.44338	0.5869	0.999995	109	2	0.092203
LAPTM5	5	0.71275	0.71693	0.999995	135	1	-0.11716	0.44768	0.59144	0.999995	111	1	-0.11716
MRC1	5	0.71438	0.71848	0.999995	136	1	0.25208	0.066728	0.15394	0.999995	24	3	0.25208
PLEK	5	0.72557	0.72824	0.999995	137	1	0.13022	0.45258	0.59631	0.999995	112	2	0.13022
RYR1	5	0.7318	0.73392	0.999995	138	1	0.3748	0.028177	0.083465	0.999995	16	3	0.3748
SELL	5	0.73488	0.73673	0.999995	139	1	-0.070694	0.67323	0.70693	0.999995	137	1	-0.070694
CD226	5	0.7364	0.7382	0.999995	140	1	0.028546	0.4212	0.5649	0.999995	104	2	0.028546
NLRP3	5	0.73943	0.74097	0.999995	141	1	0.20015	0.15441	0.30339	0.999995	57	3	0.20015
CD40	5	0.74094	0.74238	0.999995	142	1	-0.073693	0.20803	0.35562	0.999995	66	1	-0.073693
CEMIP2	5	0.74393	0.74513	0.999995	143	1	0.030234	0.37652	0.51894	0.999995	95	2	0.030234
SORL1	5	0.74689	0.74786	0.999995	144	1	0.30307	0.08157	0.18023	0.999995	30	3	0.30307
SLC16A5	5	0.74836	0.74923	0.999995	145	1	-0.04452	0.68039	0.7112	0.999995	138	1	-0.04452
LRRK2	5	0.75418	0.75418	0.999995	146	1	0.029005	0.36532	0.50789	0.999995	92	2	0.029005
TMEM106A	5	0.75704	0.75669	0.999995	147	1	0.24301	0.11209	0.23318	0.999995	42	3	0.24301
ABI3	5	0.75847	0.75819	0.999995	148	1	-0.10437	0.69264	0.71877	0.999995	140	1	-0.10437
CD80	5	0.7627	0.7619	0.999995	149	1	0.16995	0.12859	0.26114	0.999995	46	2	0.16995
CR2	5	0.76687	0.76578	0.999995	150	1	0.01518	0.49802	0.61908	0.999995	117	1	0.01518
CLEC2D	5	0.77903	0.77805	0.999995	151	0	-0.02	0.81365	0.81237	0.999995	162	1	-0.02
TMEM106B	5	0.78166	0.78061	0.999995	152	0	0.051123	0.86193	0.86153	0.999995	173	0	0.051123
APOE	5	0.78297	0.78211	0.999995	153	0	-0.10249	0.93073	0.92979	0.999995	188	0	-0.10249
CD300LF	5	0.78556	0.78481	0.999995	154	0	0.27194	0.097995	0.20899	0.999995	37	3	0.27194
P2RY12	5	0.79445	0.79348	0.999995	155	0	-0.065791	0.63542	0.68556	0.999995	134	1	-0.065791
CSF2RA	5	0.79816	0.79734	0.999995	156	0	0.09521	0.23667	0.38322	0.999995	69	2	0.09521
FCGR3A	5	0.79939	0.79866	0.999995	157	0	0.20575	0.051202	0.12618	0.999995	18	3	0.20575
ABCA7	5	0.80544	0.80417	0.999995	158	0	-0.15072	0.82601	0.82505	0.999995	165	0	-0.15072
BIN1	5	0.8125	0.81091	0.999995	159	0	0.016161	0.299	0.44282	0.999995	82	2	0.016161
HLA-DRB5	5	0.81935	0.81782	0.999995	160	0	0.027148	0.88632	0.88588	0.999995	181	0	0.027148
GPR141	5	0.82159	0.82017	0.999995	161	0	0.13351	0.42246	0.56617	0.999995	105	1	0.13351
CXCR4	5	0.82491	0.82367	0.999995	162	0	-0.00054511	0.34755	0.49066	0.999995	88	1	-0.00054511
FPR1	5	0.82818	0.82721	0.999995	163	0	0.20623	0.15327	0.30147	0.999995	56	3	0.20623
IFNGR2	5	0.82926	0.82813	0.999995	164	0	-0.0081314	0.24407	0.38983	0.999995	70	1	-0.0081314
IL15	5	0.83033	0.82913	0.999995	165	0	0.15227	0.14557	0.28921	0.999995	53	2	0.15227
TYROBP	5	0.83562	0.83481	0.999995	166	0	0.071999	0.2334	0.38004	0.999995	68	1	0.071999
CSF2RB	5	0.84579	0.84493	0.999995	167	0	0.39344	0.032491	0.091802	0.999995	17	3	0.39344
SQSTM1	5	0.84776	0.84691	0.999995	168	0	0.53565	0.0014056	0.0059216	0.17511	7	4	0.53565
CD69	5	0.85165	0.851	0.999995	169	0	0.04347	0.54932	0.64223	0.999995	123	1	0.04347
LYVE1	5	0.85261	0.85193	0.999995	170	0	-0.039163	0.33176	0.47496	0.999995	85	2	-0.039163
TNFRSF1A	5	0.85451	0.85384	0.999995	171	0	0.0088229	0.81709	0.81588	0.999995	163	1	0.0088229
P2RY13	5	0.86641	0.86573	0.999995	172	0	-0.013918	0.80183	0.80178	0.999995	159	1	-0.013918
SIRPA	5	0.86817	0.86748	0.999995	173	0	0.17717	0.13163	0.26616	0.999995	47	2	0.17717
PLAUR	5	0.87163	0.87111	0.999995	174	0	-0.025247	0.71761	0.7352	0.999995	142	1	-0.025247
CD1D	5	0.87585	0.87556	0.999995	175	0	-0.031673	0.20684	0.35458	0.999995	65	2	-0.031673
FPR3	5	0.87669	0.8763	0.999995	176	0	0.075283	0.72714	0.74196	0.999995	145	1	0.075283
GRN	5	0.87915	0.87878	0.999995	177	0	-0.010561	0.37839	0.5207	0.999995	96	2	-0.010561
LYZ	5	0.88632	0.88588	0.999995	178	0	-0.042745	0.9031	0.9024	0.999995	183	0	-0.042745
LPAR2	5	0.8871	0.88679	0.999995	179	0	0.091964	0.35693	0.49985	0.999995	90	1	0.091964
GPR183	5	0.89822	0.89793	0.999995	180	0	0.2876	0.085736	0.18725	0.999995	32	3	0.2876
CCR2	5	0.90034	0.90001	0.999995	181	0	0.11933	0.29103	0.43552	0.999995	79	2	0.11933
IL23A	5	0.90714	0.90599	0.999995	182	0	0.23744	0.092634	0.1991	0.999995	33	3	0.23744
GPR65	5	0.9208	0.91988	0.999995	183	0	0.11908	0.436	0.5796	0.999995	107	2	0.11908
NRP2	5	0.92699	0.92607	0.999995	184	0	0.0051442	0.10515	0.22139	0.999995	40	2	0.0051442
ADAM10	5	0.92915	0.92813	0.999995	185	0	0.231	0.14988	0.29626	0.999995	54	3	0.231
NPC2	5	0.93229	0.93143	0.999995	186	0	0.22319	0.1199	0.24677	0.999995	44	3	0.22319
SLC52A1	5	0.93481	0.93405	0.999995	187	0	0.082938	0.13182	0.26652	0.999995	48	1	0.082938
TARDBP	5	0.94677	0.9462	0.999995	188	0	0.28057	0.015214	0.048035	0.887543	11	4	0.28057
TGFBR2	5	0.95166	0.95118	0.999995	189	0	0.27454	0.025717	0.076981	0.999995	14	3	0.27454
LDLR	5	0.95244	0.95186	0.999995	190	0	1.5777	4.2083e-06	4.9803e-06	0.000206	5	4	1.5777
ITGB3	5	0.95582	0.95525	0.999995	191	0	0.1026	0.082106	0.18119	0.999995	31	2	0.1026
APP	5	0.95619	0.95566	0.999995	192	0	0.47669	0.016452	0.051452	0.887543	12	3	0.47669
LPL	5	0.95655	0.95605	0.999995	193	0	0.21809	0.12558	0.25643	0.999995	45	2	0.21809
ITM2B	5	0.95832	0.95757	0.999995	194	0	0.33125	0.056235	0.13482	0.999995	21	3	0.33125
TREML4	5	0.96297	0.96243	0.999995	195	0	0.10109	0.24739	0.39294	0.999995	71	2	0.10109
TGFB1	5	0.96889	0.96861	0.999995	196	0	0.098378	0.52055	0.62884	0.999995	121	1	0.098378
TLR4	5	0.97024	0.96991	0.999995	197	0	0.3164	0.070506	0.1606	0.999995	26	3	0.3164
FERMT3	5	0.9718	0.97142	0.999995	198	0	0.04855	0.9091	0.90791	0.999995	185	0	0.04855
C1QA	5	0.98137	0.98061	0.999995	199	0	0.17299	0.099746	0.21178	0.999995	39	2	0.17299
ADA2	5	0.98312	0.98242	0.999995	200	0	0.23015	0.067141	0.15475	0.999995	25	3	0.23015
TGFBR3	5	0.9897	0.98891	0.999995	201	0	0.34389	0.0083789	0.027586	0.634479	9	4	0.34389
FCER1G	5	0.99412	0.99354	0.999995	202	0	0.34389	0.0065516	0.022357	0.578479	8	4	0.34389
TREM2	5	0.99949	0.99943	0.999995	203	0	0.62485	0.0002346	0.0010309	0.035567	6	5	0.62485
CD68	5	1.0	1.0	0.999995	204	0	0.96906	3.8785e-06	4.9803e-06	0.000206	4	5	0.96906
ABCA1	5	1.0	1.0	0.999995	205	0	0.86408	1.1642e-06	4.9803e-06	0.000206	3	5	0.86408
AXL	5	1.0	1.0	0.999995	206	0	1.1026	2.8581e-07	4.9803e-06	0.000206	2	5	1.1026
SCARB1	5	1.0	1.0	0.999995	207	0	1.2646	1.2126e-08	4.9803e-06	0.000206	1	5	1.2646
