sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TP53_CRISPRa_sgRNA_3	TP53	1435.3/1235.2	2778.4/2902.1	1335.2	2840.2	1.0883	20018	82519	5.2391	1	8.0667e-08	1.6133e-07	9.9708e-06	True
IL15RA_CRISPRa_sgRNA_4	IL15RA	3982.7/6303.9	766.42/889.93	5143.3	828.17	-2.6332	2.694e+06	6.8033e+05	5.232	8.3825e-08	1	1.6765e-07	9.9708e-06	False
SCARB1_CRISPRa_sgRNA_1	SCARB1	801.92/797.82	1736.1/1811.6	799.87	1773.9	1.1481	8.4051	37101	5.0567	1	2.133e-07	4.2659e-07	2.4102e-05	True
AXL_CRISPRa_sgRNA_1	AXL	1010.4/967.76	2354.9/1895.4	989.07	2125.2	1.1026	908.24	51659	4.9985	1	2.8892e-07	5.7784e-07	3.1093e-05	True
Non_Targeting_36	Non	1253.8/1213.7	2415/2735.8	1233.7	2575.4	1.0612	800.97	72937	4.968	1	3.3832e-07	6.7664e-07	3.4681e-05	True
ABCA1_CRISPRa_sgRNA_1	ABCA1	629.37/602.84	1275.6/1515.8	616.1	1395.7	1.1784	351.94	24707	4.9597	1	3.5295e-07	7.0589e-07	3.4681e-05	True
LTBR_CRISPRa_sgRNA_1	LTBR	2691/3107.2	5415.3/5568.1	2899.1	5491.7	0.9214	86605	2.7728e+05	4.9235	1	4.2511e-07	8.5021e-07	4.0031e-05	True
C1QA_CRISPRa_sgRNA_3	C1QA	1133.1/1039.3	2090.6/2450.2	1086.2	2270.4	1.063	4394.4	59787	4.8431	1	6.3923e-07	1.2785e-06	5.7786e-05	True
IL10_CRISPRa_sgRNA_2	IL10	1238.8/1335.4	2440.7/2746	1287.1	2593.3	1.0101	4663.6	77919	4.6795	1	1.4378e-06	2.8755e-06	0.00012497	True
Non_Targeting_47	Non	1208.9/1150.2	2373.5/2393	1179.5	2383.3	1.0141	1719.6	67997	4.6161	1	1.9547e-06	3.9095e-06	0.00016362	True
AXL_CRISPRa_sgRNA_3	AXL	1045.3/990.12	1954.5/2198.8	1017.7	2076.6	1.0282	1521.8	54011	4.5565	1	2.601e-06	5.2021e-06	0.00020994	True
Non_Targeting_92	Non	1725.5/2389	3681.8/4076.4	2057.3	3879.1	0.91467	2.2009e+05	1.6214e+05	4.5244	1	3.0279e-06	6.0559e-06	0.00023597	True
NPC2_CRISPRa_sgRNA_3	NPC2	726.12/766.52	1422.3/1651.6	746.32	1537	1.0412	816.03	33303	4.3326	0.99999	7.3677e-06	1.4735e-05	0.00055503	True
SCARB1_CRISPRa_sgRNA_3	SCARB1	810.9/779.04	1593.8/1644	794.97	1618.9	1.0251	507.52	36747	4.2982	0.99999	8.6078e-06	1.7216e-05	0.00062753	True
RYR1_CRISPRa_sgRNA_5	RYR1	920.61/1114.4	1896.1/2126.4	1017.5	2011.3	0.98235	18785	53996	4.2766	0.99999	9.4884e-06	1.8977e-05	0.00067012	True
SLC52A1_CRISPRa_sgRNA_5	SLC52A1	1319.6/1541.1	2723.6/2679.9	1430.3	2701.7	0.91707	24532	91878	4.1945	0.99999	1.3673e-05	2.7347e-05	0.00092747	True
SQSTM1_CRISPRa_sgRNA_5	SQSTM1	906.65/927.51	1824.5/1805.2	917.08	1814.9	0.98399	217.61	45916	4.1899	0.99999	1.3953e-05	2.7906e-05	0.00092747	True
UNC13D_CRISPRa_sgRNA_3	UNC13D	1039.3/1161.9	2197.6/2045.2	1100.6	2121.4	0.94611	7508.5	61028	4.1322	0.99998	1.7967e-05	3.5933e-05	0.0011601	True
IRF8_CRISPRa_sgRNA_3	IRF8	1089.2/1071.5	1995.2/2172.1	1080.3	2083.6	0.94697	156	59286	4.1205	0.99998	1.89e-05	3.78e-05	0.0011865	True
ABCA1_CRISPRa_sgRNA_4	ABCA1	1111.1/1288.9	2403.6/2141.7	1200	2272.6	0.92076	15795	69846	4.0586	0.99998	2.4685e-05	4.9369e-05	0.0015078	True
PTPRC_CRISPRa_sgRNA_1	PTPRC	1412.3/1840.7	2743.9/3190.3	1626.5	2967.1	0.86685	91752	1.1231e+05	4.0001	0.99997	3.1653e-05	6.3306e-05	0.0018825	True
FCGR1A_CRISPRa_sgRNA_1	FCGR1A	1343.5/1543.8	2562.7/2751	1443.6	2656.9	0.87955	20050	93217	3.9736	0.99996	3.5393e-05	7.0787e-05	0.002051	True
IL15RA_CRISPRa_sgRNA_3	IL15RA	1108.1/1122.5	2180.8/2027.4	1115.3	2104.1	0.91515	103.21	62307	3.9613	0.99996	3.7278e-05	7.4555e-05	0.0021062	True
Non_Targeting_39	Non	1425.3/1311.2	2554.7/2485.7	1368.3	2520.2	0.88072	6508	85728	3.9343	0.99996	4.1714e-05	8.3428e-05	0.0022993	True
ADA2_CRISPRa_sgRNA_4	ADA2	1072.2/1171.7	2095.9/2082	1122	2089	0.89618	4946.9	62888	3.8561	0.99994	5.7606e-05	0.00011521	0.0030998	True
LRP1_CRISPRa_sgRNA_1	LRP1	939.56/977.6	1730/1892.8	958.58	1811.4	0.91742	723.33	49197	3.8449	0.99994	6.0297e-05	0.00012059	0.0031691	True
CD68_CRISPRa_sgRNA_4	CD68	587.48/573.32	1215.5/1058.8	580.4	1137.1	0.96906	100.18	22515	3.7103	0.9999	0.00010351	0.00020703	0.0053168	True
CD19_CRISPRa_sgRNA_3	CD19	2618.2/2647.5	803.54/850.57	2632.8	827.06	-1.6694	428.23	2.3848e+05	3.6979	0.00010871	0.99989	0.00021742	0.0054597	False
ABCA1_CRISPRa_sgRNA_2	ABCA1	1090.2/1152.9	2007.5/2076.9	1121.5	2042.2	0.86408	1967.6	62851	3.6724	0.99988	0.00012013	0.00024025	0.0059019	True
CD68_CRISPRa_sgRNA_5	CD68	1158/1182.4	1997.8/2235.6	1170.2	2116.7	0.8545	298.24	67159	3.6523	0.99987	0.00012995	0.00025991	0.0062489	True
FPR1_CRISPRa_sgRNA_1	FPR1	951.53/1078.7	1771.5/1934.7	1015.1	1853.1	0.86769	8081.7	53795	3.6131	0.99985	0.00015128	0.00030255	0.0071225	True
APP_CRISPRa_sgRNA_5	APP	1025.3/1077.8	1838.7/1936	1051.6	1887.3	0.84322	1374.6	56840	3.5057	0.99977	0.00022774	0.00045548	0.010504	True
PTPRE_CRISPRa_sgRNA_2	PTPRE	1439.3/1477.6	2321.3/2748.5	1458.4	2534.9	0.79711	733.83	94713	3.4979	0.99977	0.00023447	0.00046894	0.010598	True
SYK_CRISPRa_sgRNA_2	SYK	1405.4/1305	2381.5/2319.4	1355.2	2350.4	0.79401	5040.1	84449	3.4249	0.99969	0.00030756	0.00061513	0.013629	True
EPHA1_CRISPRa_sgRNA_5	EPHA1	885.7/929.3	1600/1668.1	907.5	1634.1	0.84779	950.34	45170	3.4186	0.99969	0.00031468	0.00062936	0.013676	True
CSF3R_CRISPRa_sgRNA_3	CSF3R	1058.3/981.18	1797.1/1806.5	1019.7	1801.8	0.82068	2970.6	54178	3.3601	0.99961	0.00038951	0.00077901	0.016609	True
CD300LB_CRISPRa_sgRNA_5	CD300LB	2421.7/2124.2	909.62/755.36	2273	832.49	-1.448	44247	1.895e+05	3.3091	0.00046795	0.99953	0.00093589	0.019584	False
CD40_CRISPRa_sgRNA_5	CD40	1087.2/1063.5	1794.5/1950	1075.3	1872.2	0.79942	281.28	58857	3.2848	0.99949	0.00051027	0.0010205	0.020967	True
CHRNE_CRISPRa_sgRNA_1	CHRNE	1378.4/1537.5	2468.1/2451.4	1458	2459.8	0.75415	12653	94666	3.256	0.99943	0.00056505	0.0011301	0.022804	True
ACTB_CRISPRa_sgRNA_3	ACTB	3741.3/3938.1	1847.5/1632.6	3839.7	1740.1	-1.1414	19370	4.3045e+05	3.2003	0.00068652	0.99931	0.001373	0.02722	False
APP_CRISPRa_sgRNA_2	APP	875.73/822.87	1511.6/1470.1	849.3	1490.9	0.81107	1397.4	40735	3.1787	0.99926	0.00073968	0.0014794	0.028822	True
IL15RA_CRISPRa_sgRNA_2	IL15RA	544.59/631.46	1106.7/1018.1	588.02	1062.4	0.85235	3773.3	22977	3.1299	0.99913	0.0008745	0.001749	0.033498	True
AXL_CRISPRa_sgRNA_5	AXL	1014.4/1216.4	1739.7/1994.4	1115.4	1867	0.74269	20410	62314	3.0111	0.9987	0.0013016	0.0026032	0.049026	True
TNFRSF10B_CRISPRa_sgRNA_4	TNFRSF10B	2003.8/2584	1041.3/912.78	2293.9	977.06	-1.2304	1.683e+05	1.9223e+05	3.0034	0.0013347	0.99867	0.0026695	0.049302	False
TGFBR2_CRISPRa_sgRNA_2	TGFBR2	1155/1374.7	2043.8/2137.9	1264.9	2090.8	0.72463	24137	75829	2.9994	0.99865	0.0013525	0.0027051	0.049302	True
P2RY6_CRISPRa_sgRNA_2	P2RY6	1743.5/2016.9	726.64/807.41	1880.2	767.02	-1.2924	37383	1.4086e+05	2.966	0.0015083	0.99849	0.0030166	0.054107	False
ABCA1_CRISPRa_sgRNA_5	ABCA1	975.47/797.82	1506.3/1501.8	886.65	1504.1	0.76177	15780	43562	2.9582	0.99845	0.0015471	0.0030943	0.054634	True
TYROBP_CRISPRa_sgRNA_5	TYROBP	1217.8/1221.8	1881.1/2137.9	1219.8	2009.5	0.71971	7.7321	71655	2.95	0.99841	0.0015887	0.0031774	0.055239	True
IL15_CRISPRa_sgRNA_4	IL15	1123.1/1193.2	1872.3/1955	1158.1	1913.7	0.72406	2454.6	66080	2.9392	0.99835	0.0016455	0.003291	0.056346	True
TGFBR2_CRISPRa_sgRNA_5	TGFBR2	1116.1/1123.4	1849.3/1835.7	1119.7	1842.5	0.71799	26.519	62695	2.8865	0.99805	0.0019476	0.0038951	0.065694	True
IFNGR2_CRISPRa_sgRNA_5	IFNGR2	852.79/808.55	1350.7/1442.2	830.67	1396.4	0.74871	978.38	39351	2.8521	0.99783	0.0021716	0.0043432	0.072174	True
SIRPA_CRISPRa_sgRNA_3	SIRPA	1298.6/1141.3	1996/1960.1	1220	1978.1	0.69682	12380	71669	2.8319	0.99769	0.0023137	0.0046274	0.075782	True
RYR1_CRISPRa_sgRNA_1	RYR1	1567.9/1573.3	2505.2/2457.8	1570.6	2481.5	0.65955	14.292	1.0634e+05	2.7933	0.99739	0.0026085	0.005217	0.084217	True
TYRO3_CRISPRa_sgRNA_2	TYRO3	1848.2/1950.7	2980.8/2902.1	1899.5	2941.4	0.63066	5254.9	1.4312e+05	2.7543	0.99706	0.0029413	0.0058826	0.093554	True
NRP1_CRISPRa_sgRNA_2	NRP1	3151.8/4014.2	1655.7/2092.2	3583	1873.9	-0.93473	3.718e+05	3.8626e+05	2.7499	0.0029805	0.99702	0.005961	0.093554	False
OLR1_CRISPRa_sgRNA_5	OLR1	822.87/740.58	1140.3/1453.6	781.72	1297	0.72968	3385.7	35797	2.7232	0.99677	0.0032323	0.0064645	0.10007	True
MMP9_CRISPRa_sgRNA_1	MMP9	816.88/1091.2	1654.8/1446	954.04	1550.4	0.69994	37622	48834	2.6987	0.99652	0.0034809	0.0069619	0.10609	True
LPL_CRISPRa_sgRNA_5	LPL	1036.3/1144.9	1684/1819.2	1090.6	1751.6	0.68307	5890.7	60165	2.6949	0.99648	0.0035208	0.0070416	0.10609	True
CSF2RB_CRISPRa_sgRNA_5	CSF2RB	1385.4/1593	2317.8/2324.5	1489.2	2321.1	0.63996	21539	97851	2.6596	0.99609	0.0039116	0.0078232	0.11632	True
Non_Targeting_4	Non	1811.3/2046.4	2857.9/3030.3	1928.9	2944.1	0.60983	27642	1.466e+05	2.6516	0.99599	0.0040057	0.0080114	0.11757	True
GPR87_CRISPRa_sgRNA_1	GPR87	1446.3/1547.3	2194.9/2460.3	1496.8	2327.6	0.63663	5109.9	98634	2.6454	0.99592	0.0040793	0.0081587	0.1182	True
CTSB_CRISPRa_sgRNA_4	CTSB	707.17/900.68	1289.7/1331.7	803.92	1310.7	0.70454	18724	37394	2.6208	0.99561	0.004386	0.008772	0.12547	True
CD44_CRISPRa_sgRNA_5	CD44	1778.4/1918.5	813.27/949.59	1848.5	881.43	-1.0675	9819.3	1.3716e+05	2.6111	0.0045122	0.99549	0.0090245	0.12747	False
SIGLEC7_CRISPRa_sgRNA_3	SIGLEC7	1462.2/1744.1	2565.3/2344.8	1603.2	2455.1	0.61452	39736	1.098e+05	2.5709	0.99493	0.005072	0.010144	0.1415	True
ABCA1_CRISPRa_sgRNA_3	ABCA1	609.42/549.17	967.96/959.75	579.3	963.86	0.73352	1814.9	22448	2.5667	0.99487	0.0051339	0.010268	0.1415	True
CSF2RA_CRISPRa_sgRNA_5	CSF2RA	956.52/925.72	1387.9/1613.5	941.12	1500.7	0.67261	474.24	47806	2.5593	0.99476	0.0052444	0.010489	0.1428	True
IRF8_CRISPRa_sgRNA_5	IRF8	1566.9/1622.5	704.54/823.91	1594.7	764.22	-1.0602	1542.2	1.089e+05	2.5167	0.0059231	0.99408	0.011846	0.15936	False
FCER1G_CRISPRa_sgRNA_3	FCER1G	1143/1023.2	1579.7/1807.8	1083.1	1693.7	0.64452	7178.7	59524	2.5027	0.99384	0.0061621	0.012324	0.1612	True
CD14_CRISPRa_sgRNA_4	CD14	995.42/1063.5	1558.5/1671.9	1029.4	1615.2	0.64935	2315	54986	2.498	0.99376	0.0062443	0.012489	0.1612	True
BIN1_CRISPRa_sgRNA_1	BIN1	974.47/1045.6	1640.7/1533.6	1010	1587.1	0.6515	2527.7	53376	2.4979	0.99375	0.0062466	0.012493	0.1612	True
SPI1_CRISPRa_sgRNA_4	SPI1	1311.6/1437.3	721.33/562.39	1374.5	641.86	-1.0973	7904.1	86336	2.4934	0.0063268	0.99367	0.012654	0.1612	False
FCGR3A_CRISPRa_sgRNA_5	FCGR3A	1081.2/1113.6	1724.7/1697.3	1097.4	1711	0.64031	523.38	60751	2.4896	0.99361	0.0063949	0.01279	0.1612	True
Non_Targeting_5	Non	1248.8/1470.4	2145.4/2023.6	1359.6	2084.5	0.61617	24567	84881	2.4882	0.99358	0.0064196	0.012839	0.1612	True
Non_Targeting_48	Non	779.98/988.33	1463/1338.1	884.16	1400.5	0.663	21706	43371	2.4795	0.99342	0.0065785	0.013157	0.16338	True
CDKN2A_CRISPRa_sgRNA_2	CDKN2A	923.61/945.4	1449.7/1480.2	934.5	1465	0.64806	237.5	47283	2.4396	0.99265	0.0073513	0.014703	0.18059	True
Non_Targeting_87	Non	868.75/858.64	1272.9/1439.6	863.7	1356.3	0.65046	51.069	41817	2.4088	0.992	0.0080018	0.016004	0.19445	True
TGFBI_CRISPRa_sgRNA_5	TGFBI	1059.3/1194	1664.5/1792.5	1126.7	1728.5	0.61707	9084.8	63299	2.3923	0.99163	0.0083707	0.016741	0.19759	True
ITGB2_CRISPRa_sgRNA_4	ITGB2	1139/1425.7	1901.5/1994.4	1282.4	1947.9	0.60274	41086	77475	2.3911	0.9916	0.0083986	0.016797	0.19759	True
CCR2_CRISPRa_sgRNA_3	CCR2	1201.9/1103.7	1844/1684.6	1152.8	1764.3	0.61354	4818.9	65606	2.3875	0.99152	0.0084826	0.016965	0.19759	True
VCP_CRISPRa_sgRNA_3	VCP	1021.4/1218.2	1727.3/1707.5	1119.8	1717.4	0.61657	19374	62697	2.3867	0.9915	0.0084994	0.016999	0.19759	True
CD44_CRISPRa_sgRNA_1	CD44	1190.9/1376.5	633.82/605.56	1283.7	619.69	-1.0495	17223	77601	2.3838	0.0085679	0.99143	0.017136	0.19759	False
Non_Targeting_7	Non	1389.4/1620.7	813.27/698.23	1505	755.75	-0.99288	26747	99484	2.3757	0.008759	0.99124	0.017518	0.19995	False
FCGR3A_CRISPRa_sgRNA_3	FCGR3A	1108.1/1345.2	1881.1/1842.1	1226.7	1861.6	0.60139	28103	72285	2.3616	0.9909	0.0090994	0.018199	0.20369	True
ICAM3_CRISPRa_sgRNA_5	ICAM3	1838.2/1833.6	929.95/1004.2	1835.9	967.07	-0.92409	10.938	1.3571e+05	2.3585	0.0091745	0.99083	0.018349	0.20369	False
CLECL1_CRISPRa_sgRNA_4	CLECL1	1068.2/990.12	1585.9/1578	1029.2	1581.9	0.61971	3050.6	54964	2.3578	0.99081	0.009193	0.018386	0.20369	True
TARDBP_CRISPRa_sgRNA_2	TARDBP	794.94/737.9	1210.2/1192.1	766.42	1201.1	0.6475	1627	34711	2.3332	0.99018	0.0098178	0.019636	0.21538	True
TREM2_CRISPRa_sgRNA_3	TREM2	927.6/932.88	1383.4/1486.6	930.24	1435	0.62485	13.955	46947	2.3297	0.99009	0.0099114	0.019823	0.21538	True
CLECL1_CRISPRa_sgRNA_3	CLECL1	1230.8/1369.4	1861.7/2046.5	1300.1	1954.1	0.5875	9597.4	79152	2.3245	0.98995	0.010049	0.020097	0.21559	True
CXCR4_CRISPRa_sgRNA_4	CXCR4	808.9/770.99	1242/1223.8	789.95	1232.9	0.64158	718.75	36386	2.3222	0.98989	0.010112	0.020223	0.21559	True
CD200R1_CRISPRa_sgRNA_1	CD200R1	1693.6/1760.2	1006.9/825.18	1726.9	916.02	-0.91401	2218.2	1.2333e+05	2.3091	0.01047	0.98953	0.020941	0.22115	False
FPR2_CRISPRa_sgRNA_5	FPR2	1800.3/1957	978.57/1052.4	1878.7	1015.5	-0.88687	12270	1.4068e+05	2.3013	0.010687	0.98931	0.021373	0.22363	False
CD68_CRISPRa_sgRNA_1	CD68	673.26/751.31	1151.8/1076.5	712.28	1114.2	0.64474	3046.4	30968	2.2839	0.98881	0.01119	0.02238	0.23202	True
IL1R2_CRISPRa_sgRNA_2	IL1R2	1009.4/821.97	1257.9/1547.5	915.68	1402.7	0.61477	17562	45806	2.2757	0.98857	0.011433	0.022867	0.2349	True
LPAR2_CRISPRa_sgRNA_1	LPAR2	876.73/1070.6	1530.2/1434.5	973.67	1482.4	0.60588	18797	50410	2.2657	0.98826	0.011736	0.023473	0.23896	True
SPP1_CRISPRa_sgRNA_1	SPP1	803.92/948.98	1337.5/1350.8	876.45	1344.1	0.61634	10521	42783	2.261	0.98812	0.01188	0.02376	0.23972	True
FCGR2C_CRISPRa_sgRNA_1	FCGR2C	1166/1070.6	623.21/486.22	1118.3	554.72	-1.0102	4546.6	62568	2.2532	0.012122	0.98788	0.024245	0.24245	False
IFNGR1_CRISPRa_sgRNA_4	IFNGR1	1354.5/1314.8	2037.6/1918.2	1334.6	1977.9	0.56717	787.8	82461	2.2401	0.98746	0.012543	0.025085	0.24865	True
P2RY6_CRISPRa_sgRNA_4	P2RY6	1147/1069.7	1673.4/1651.6	1108.4	1662.5	0.58448	2987.8	61704	2.2308	0.98715	0.012848	0.025695	0.25249	True
FOLR2_CRISPRa_sgRNA_3	FOLR2	1320.6/1449.9	1947.4/2130.2	1385.2	2038.8	0.5573	8356.1	87393	2.211	0.98648	0.013519	0.027038	0.26203	True
Non_Targeting_53	Non	942.56/1086.7	495.92/510.34	1014.6	503.13	-1.0105	10391	53757	2.2063	0.013681	0.98632	0.027362	0.26203	False
ITGAL_CRISPRa_sgRNA_3	ITGAL	1364.5/1484.7	777.02/738.86	1424.6	757.94	-0.90951	7232.6	91304	2.2063	0.013681	0.98632	0.027362	0.26203	False
ADGRG1_CRISPRa_sgRNA_3	ADGRG1	1469.2/1564.3	2255/2174.7	1516.8	2214.9	0.54592	4526.4	1.007e+05	2.1999	0.98609	0.013907	0.027813	0.26411	True
LTBR_CRISPRa_sgRNA_4	LTBR	1507.1/1594.7	925.53/759.17	1550.9	842.35	-0.87985	3841.7	1.0426e+05	2.1944	0.014102	0.9859	0.028203	0.26558	False
ADA2_CRISPRa_sgRNA_2	ADA2	705.17/840.75	1144.8/1221.3	772.96	1183	0.61335	9191.1	35174	2.1864	0.98561	0.014394	0.028788	0.26768	True
Non_Targeting_77	Non	1216.8/1253.1	1735.3/1915.7	1235	1825.5	0.56343	656.47	73050	2.1848	0.98555	0.01445	0.0289	0.26768	True
Non_Targeting_54	Non	1368.5/1361.3	2069.4/1934.7	1364.9	2002.1	0.55238	25.546	85397	2.1805	0.98539	0.014612	0.029223	0.26847	True
ITGAL_CRISPRa_sgRNA_5	ITGAL	1805.3/1773.6	975.04/1032.1	1789.5	1003.6	-0.83376	502.08	1.3038e+05	2.1765	0.014758	0.98524	0.029517	0.26898	False
SQSTM1_CRISPRa_sgRNA_1	SQSTM1	1564.9/1609.1	2314.3/2287.7	1587	2301	0.53565	973.08	1.0808e+05	2.1718	0.98506	0.014937	0.029874	0.27006	True
ITGAM_CRISPRa_sgRNA_1	ITGAM	1626.8/1398.9	774.37/878.5	1512.8	826.44	-0.87148	25972	1.0029e+05	2.1675	0.0151	0.9849	0.0302	0.27084	False
NFATC1_CRISPRa_sgRNA_5	NFATC1	1518.1/1440	838.02/776.94	1479	807.48	-0.87235	3046	96812	2.1584	0.01545	0.98455	0.030899	0.27493	False
SIRPB1_CRISPRa_sgRNA_2	SIRPB1	1048.3/885.47	1458.6/1437.1	966.88	1447.8	0.58199	13253	49863	2.1538	0.98437	0.015626	0.031253	0.2759	True
CD80_CRISPRa_sgRNA_3	CD80	1582.9/1652.9	2367.3/2300.4	1617.9	2333.8	0.52831	2449.2	1.1138e+05	2.1452	0.98403	0.015968	0.031935	0.27974	True
SIRPB1_CRISPRa_sgRNA_5	SIRPB1	1385.4/1486.5	756.69/823.91	1436	790.3	-0.86073	5112.1	92444	2.1236	0.016852	0.98315	0.033704	0.29147	False
LRRK2_CRISPRa_sgRNA_3	LRRK2	787.96/692.28	1211.1/1038.5	740.12	1124.8	0.60312	4577.1	32873	2.1215	0.98306	0.016942	0.033884	0.29147	True
VENTX_CRISPRa_sgRNA_4	VENTX	1264.7/976.71	1725.5/1578	1120.7	1651.8	0.55918	41477	62779	2.1195	0.98298	0.017024	0.034048	0.29147	True
ICAM3_CRISPRa_sgRNA_4	ICAM3	1342.5/1110.9	620.56/695.69	1226.7	658.12	-0.89733	26831	72287	2.1148	0.017225	0.98278	0.034449	0.29269	False
VENTX_CRISPRa_sgRNA_2	VENTX	1285.7/1480.3	1822.8/2186.1	1383	2004.4	0.53511	18934	87171	2.1049	0.98235	0.017649	0.035298	0.29593	True
ITGB3_CRISPRa_sgRNA_1	ITGB3	914.63/801.4	1262.3/1308.9	858.01	1285.6	0.58281	6410.5	41389	2.1017	0.98221	0.017788	0.035576	0.29593	True
LDLR_CRISPRa_sgRNA_2	LDLR	905.65/681.55	1174.8/1216.2	793.6	1195.5	0.59052	25112	36648	2.0994	0.98211	0.017891	0.035782	0.29593	True
PLCB3_CRISPRa_sgRNA_2	PLCB3	1362.5/1116.2	653.27/688.07	1239.4	670.67	-0.88493	30316	73455	2.0983	0.017939	0.98206	0.035878	0.29593	False
IL2RG_CRISPRa_sgRNA_2	IL2RG	914.63/1035.7	1462.1/1424.4	975.18	1443.3	0.5651	7333.5	50532	2.0822	0.98134	0.018662	0.037323	0.30484	True
PLCG2_CRISPRa_sgRNA_1	PLCG2	1054.3/1415.9	699.23/647.45	1235.1	673.34	-0.87421	65376	73059	2.0782	0.018843	0.98116	0.037687	0.30484	False
SPI1_CRISPRa_sgRNA_1	SPI1	1232.8/1282.6	601.99/774.4	1257.7	688.2	-0.86895	1239.6	75160	2.0774	0.018884	0.98112	0.037768	0.30484	False
ITGB3_CRISPRa_sgRNA_4	ITGB3	931.59/808.55	1312.7/1278.4	870.07	1295.6	0.57383	7568.3	42299	2.0688	0.98072	0.019282	0.038564	0.30906	True
MS4A4A_CRISPRa_sgRNA_1	MS4A4A	1336.5/1454.3	710.72/851.84	1395.4	781.28	-0.83598	6937.1	88401	2.0656	0.019432	0.98057	0.038865	0.30928	False
HAVCR1_CRISPRa_sgRNA_3	HAVCR1	1487.1/1460.6	801.77/879.77	1473.9	840.77	-0.80908	352.71	96284	2.0403	0.02066	0.97934	0.04132	0.32473	False
FCGR2C_CRISPRa_sgRNA_3	FCGR2C	1208.9/1175.3	561.33/750.28	1192.1	655.81	-0.86114	564.5	69128	2.0397	0.020691	0.97931	0.041382	0.32473	False
FCER1G_CRISPRa_sgRNA_4	FCER1G	1081.2/1141.3	1509.8/1725.3	1111.2	1617.6	0.54124	1804.8	61953	2.0342	0.97903	0.020966	0.041932	0.32678	True
