sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CLEC7A_CRISPRa_sgRNA_3	CLEC7A	531.29/897.8	956.02/1018.6	714.54	987.29	0.4659	67162	11943	2.4957	0.99372	0.006285	0.01257	0.36076	True
CD200R1_CRISPRa_sgRNA_2	CD200R1	478.83/663.55	793.85/830.09	571.19	811.97	0.50672	17060	9402.8	2.4831	0.99349	0.0065116	0.013023	0.36076	True
CD200R1_CRISPRa_sgRNA_3	CD200R1	578.98/1041.9	1032.3/1166.9	810.43	1099.6	0.4398	1.0713e+05	13663	2.4742	0.99332	0.0066766	0.013353	0.36076	True
CD48_CRISPRa_sgRNA_2	CD48	478.83/1070.3	1097/1016.6	774.56	1056.8	0.44771	1.7492e+05	13018	2.4734	0.99331	0.0066914	0.013383	0.36076	True
GPNMB_CRISPRa_sgRNA_3	GPNMB	523.66/708.63	914.68/817.06	616.15	865.87	0.4902	17107	10195	2.4732	0.9933	0.0066955	0.013391	0.36076	True
CD86_CRISPRa_sgRNA_2	CD86	434/634.14	702.7/828.09	534.07	765.39	0.51836	20028	8751.7	2.4727	0.9933	0.0067044	0.013409	0.36076	True
TLR5_CRISPRa_sgRNA_2	TLR5	442.58/932.1	906.2/989.49	687.34	947.85	0.46305	1.1981e+05	11458	2.4336	0.99253	0.0074741	0.014948	0.39283	True
FERMT3_CRISPRa_sgRNA_5	FERMT3	496.95/574.35	829.89/688.73	535.65	759.31	0.5026	2995.4	8779.4	2.387	0.99151	0.0084931	0.016986	0.43624	True
EPHA1_CRISPRa_sgRNA_4	EPHA1	1896.2/1006.6	818.23/1329.3	1451.4	1073.8	-0.4344	3.9574e+05	25461	2.3666	0.0089766	0.99102	0.017953	0.44349	False
TGFBR2_CRISPRa_sgRNA_3	TGFBR2	724.92/693.93	809.75/1122.8	709.43	966.29	0.44526	480.29	11852	2.3594	0.99085	0.0091514	0.018303	0.44349	True
CLDN7_CRISPRa_sgRNA_3	CLDN7	1487/1115.4	913.62/982.47	1301.2	948.05	-0.45641	69066	22657	2.3463	0.0094809	0.99052	0.018962	0.44349	False
CLEC2B_CRISPRa_sgRNA_1	CLEC2B	397.75/1046.8	923.16/1034.6	722.26	978.88	0.43809	2.1061e+05	12081	2.3347	0.99022	0.0097793	0.019559	0.44349	True
VLDLR_CRISPRa_sgRNA_2	VLDLR	1345.9/793.9	715.42/796	1069.9	755.71	-0.50099	1.5234e+05	18382	2.3173	0.010244	0.98976	0.020489	0.44349	False
Non_Targeting_86	Non	177.42/764.5	659.25/687.73	470.96	673.49	0.51514	1.7233e+05	7651.7	2.3154	0.9897	0.010297	0.020594	0.44349	True
FLT1_CRISPRa_sgRNA_5	FLT1	1551.9/1029.1	921.04/966.43	1290.5	943.74	-0.45108	1.3665e+05	22458	2.314	0.010333	0.98967	0.020665	0.44349	False
NFATC1_CRISPRa_sgRNA_1	NFATC1	1416.5/934.06	893.48/800.01	1175.3	846.75	-0.4725	1.1635e+05	20322	2.3044	0.010599	0.9894	0.021197	0.44349	False
P2RY12_CRISPRa_sgRNA_3	P2RY12	711.57/885.05	1040.8/1089.7	798.31	1065.3	0.41575	15049	13445	2.3024	0.98934	0.010657	0.021313	0.44349	True
CLDN7_CRISPRa_sgRNA_5	CLDN7	1551/797.82	891.36/802.02	1174.4	846.69	-0.47152	2.836e+05	20306	2.2996	0.010734	0.98927	0.021469	0.44349	False
SQSTM1_CRISPRa_sgRNA_3	SQSTM1	459.75/685.11	722.84/867.18	572.43	795.01	0.47317	25392	9424.7	2.2928	0.98907	0.010931	0.021862	0.44349	True
RYR1_CRISPRa_sgRNA_4	RYR1	709.66/901.72	1089.6/1055.7	805.69	1072.6	0.41239	18443	13577	2.2907	0.98901	0.010989	0.021978	0.44349	True
TMEM106B_CRISPRa_sgRNA_2	TMEM106B	1663.5/895.84	835.19/1043.6	1279.7	939.41	-0.44554	2.9466e+05	22256	2.2808	0.01128	0.98872	0.022561	0.44613	False
MS4A4A_CRISPRa_sgRNA_4	MS4A4A	304.28/610.62	662.43/641.62	457.45	652.02	0.51038	46923	7417.6	2.2592	0.98806	0.011935	0.023871	0.44613	True
LILRB4_CRISPRa_sgRNA_3	LILRB4	532.25/739.01	863.81/871.19	635.63	867.5	0.44807	21377	10540	2.2585	0.98804	0.011957	0.023913	0.44613	True
IFNGR2_CRISPRa_sgRNA_1	IFNGR2	398.71/660.6	708/771.94	529.66	739.97	0.48165	34295	8674.4	2.2582	0.98803	0.011968	0.023936	0.44613	True
P2RY13_CRISPRa_sgRNA_5	P2RY13	568.49/1066.4	1065.2/1098.8	817.43	1082	0.40406	1.2394e+05	13789	2.2528	0.98787	0.012135	0.02427	0.44613	True
LPL_CRISPRa_sgRNA_5	LPL	1344/1414.3	1039.7/1020.6	1379.1	1030.2	-0.42055	2474.8	24109	2.2476	0.012301	0.9877	0.024603	0.44613	False
ABCA7_CRISPRa_sgRNA_2	ABCA7	359.6/661.59	739.8/690.74	510.59	715.27	0.48551	45598	8341.4	2.241	0.98749	0.012512	0.025023	0.44613	True
CSF3R_CRISPRa_sgRNA_3	CSF3R	1432.7/1087.9	941.18/917.31	1260.3	929.24	-0.43924	59421	21897	2.2373	0.012634	0.98737	0.025268	0.44613	False
TYROBP_CRISPRa_sgRNA_5	TYROBP	1340.2/840.95	762.06/809.04	1090.6	785.55	-0.47277	1.246e+05	18761	2.2268	0.012982	0.98702	0.025963	0.45136	False
LPL_CRISPRa_sgRNA_3	LPL	276.62/762.54	717.54/728.84	519.58	723.19	0.47626	1.1806e+05	8498.3	2.2087	0.9864	0.013597	0.027195	0.46456	True
CLEC2D_CRISPRa_sgRNA_1	CLEC2D	391.08/906.62	880.76/873.2	648.85	876.98	0.43409	1.3289e+05	10774	2.1979	0.98602	0.01398	0.02796	0.46456	True
SCIMP_CRISPRa_sgRNA_4	SCIMP	1308.7/781.16	678.33/823.07	1044.9	750.7	-0.47654	1.3914e+05	17924	2.1976	0.013988	0.98601	0.027976	0.46456	False
TARDBP_CRISPRa_sgRNA_3	TARDBP	1367.8/768.42	756.76/786.98	1068.1	771.87	-0.46812	1.7964e+05	18349	2.187	0.014372	0.98563	0.028744	0.46456	False
SNCA_CRISPRa_sgRNA_5	SNCA	1461.3/939.94	915.74/856.16	1200.6	885.95	-0.43805	1.359e+05	20791	2.1823	0.014543	0.98546	0.029086	0.46456	False
FCGR2C_CRISPRa_sgRNA_2	FCGR2C	409.2/661.59	734.5/744.88	535.39	739.69	0.46558	31849	8774.8	2.1809	0.98541	0.014594	0.029189	0.46456	True
GRN_CRISPRa_sgRNA_3	GRN	433.05/860.55	857.45/886.23	646.8	871.84	0.43017	91380	10738	2.1717	0.98506	0.014939	0.029878	0.46891	True
CLECL1_CRISPRa_sgRNA_3	CLECL1	421.6/841.93	837.31/863.17	631.76	850.24	0.4279	88338	10472	2.135	0.98362	0.01638	0.03276	0.48547	True
CLEC2B_CRISPRa_sgRNA_3	CLEC2B	710.61/637.08	913.62/886.23	673.85	899.93	0.41685	2703.5	11218	2.1345	0.9836	0.016401	0.032802	0.48547	True
C1QC_CRISPRa_sgRNA_1	C1QC	307.14/837.03	783.26/774.95	572.08	779.1	0.44492	1.4039e+05	9418.5	2.1332	0.98354	0.016456	0.032912	0.48547	True
Non_Targeting_25	Non	373.91/977.19	809.75/993.5	675.55	901.63	0.41594	1.8197e+05	11248	2.1317	0.98348	0.016518	0.033035	0.48547	True
LRRK2_CRISPRa_sgRNA_3	LRRK2	1308.7/759.6	722.84/777.96	1034.1	750.4	-0.46217	1.5074e+05	17726	2.1311	0.01654	0.98346	0.03308	0.48547	False
CSF1R_CRISPRa_sgRNA_5	CSF1R	634.31/1087.9	1112.9/1120.8	861.12	1116.9	0.37476	1.0289e+05	14578	2.118	0.98291	0.017086	0.034171	0.49504	True
TGFB1_CRISPRa_sgRNA_1	TGFB1	1225.7/733.13	697.4/718.81	979.41	708.11	-0.46738	1.2131e+05	16726	2.0978	0.017962	0.98204	0.035925	0.50788	False
ITGAM_CRISPRa_sgRNA_2	ITGAM	423.51/611.6	729.2/690.74	517.55	709.97	0.4553	17689	8462.9	2.0916	0.98176	0.018236	0.036472	0.50788	True
NFATC1_CRISPRa_sgRNA_5	NFATC1	1280.1/911.52	836.25/781.97	1095.8	809.11	-0.4371	67912	18857	2.0876	0.018415	0.98158	0.036831	0.50788	False
PLCG2_CRISPRa_sgRNA_5	PLCG2	824.12/976.21	1104.4/1212.1	900.16	1158.2	0.3633	11565	15285	2.0874	0.98157	0.018428	0.036855	0.50788	True
NLRC4_CRISPRa_sgRNA_1	NLRC4	527.48/757.64	812.93/901.27	642.56	857.1	0.41508	26487	10663	2.0777	0.98113	0.018869	0.037737	0.51083	True
ICAM1_CRISPRa_sgRNA_3	ICAM1	713.48/961.5	1134.1/1034.6	837.49	1084.3	0.37228	30759	14151	2.0751	0.98101	0.018987	0.037973	0.51083	True
TLR4_CRISPRa_sgRNA_5	TLR4	637.17/841.93	962.38/976.46	739.55	969.42	0.39001	20963	12390	2.0651	0.98054	0.019457	0.038914	0.51733	True
ITGAX_CRISPRa_sgRNA_3	ITGAX	1104.6/811.54	651.83/737.86	958.05	694.84	-0.46284	42927	16337	2.0593	0.019735	0.98027	0.039469	0.51861	False
PILRB_CRISPRa_sgRNA_5	PILRB	624.77/640.02	885/799.01	632.4	842.01	0.41244	116.34	10483	2.0473	0.97969	0.020315	0.040629	0.52771	True
SUCNR1_CRISPRa_sgRNA_4	SUCNR1	425.42/750.78	790.67/786.98	588.1	788.83	0.42304	52930	9700.4	2.0381	0.97923	0.02077	0.041541	0.53342	True
MS4A4A_CRISPRa_sgRNA_5	MS4A4A	463.57/655.7	748.28/760.92	559.64	754.6	0.43055	18458	9199.8	2.0326	0.97895	0.021045	0.04209	0.5344	True
TMEM106A_CRISPRa_sgRNA_3	TMEM106A	1161.8/845.85	780.08/696.75	1003.8	738.42	-0.44247	49907	17172	2.0253	0.021417	0.97858	0.042834	0.536	False
Non_Targeting_7	Non	490.28/652.76	815.05/719.81	571.52	767.43	0.42459	13201	9408.6	2.0198	0.9783	0.021705	0.043409	0.536	True
SIRPA_CRISPRa_sgRNA_5	SIRPA	380.58/693.93	769.48/683.72	537.26	726.6	0.43485	49093	8807.5	2.0175	0.97818	0.021819	0.043639	0.536	True
PLAUR_CRISPRa_sgRNA_4	PLAUR	639.08/955.62	944.36/1114.8	797.35	1029.6	0.36837	50101	13427	2.0041	0.97747	0.022527	0.045055	0.54282	True
CD86_CRISPRa_sgRNA_4	CD86	475.97/717.45	798.09/793	596.71	795.55	0.41431	29157	9852.2	2.0032	0.97742	0.022578	0.045155	0.54282	True
TLR2_CRISPRa_sgRNA_5	TLR2	1195.2/858.59	699.52/824.08	1026.9	761.8	-0.43029	56642	17593	1.9985	0.022832	0.97717	0.045665	0.54317	False
C3AR1_CRISPRa_sgRNA_5	C3AR1	448.31/787.04	845.79/790.99	617.67	818.39	0.40537	57370	10222	1.9852	0.97644	0.02356	0.047121	0.55465	True
PLCB3_CRISPRa_sgRNA_4	PLCB3	1103.6/705.69	662.43/657.66	904.64	660.04	-0.4542	79166	15366	1.9733	0.024234	0.97577	0.048467	0.56462	False
IFNGR1_CRISPRa_sgRNA_1	IFNGR1	1369.7/1028.2	952.84/878.21	1198.9	915.52	-0.38871	58335	20760	1.967	0.02459	0.97541	0.049181	0.56708	False
GPR183_CRISPRa_sgRNA_5	GPR183	381.54/803.7	777.96/794	592.62	785.98	0.40678	89112	9780.1	1.9552	0.97472	0.02528	0.050561	0.57711	True
Non_Targeting_43	Non	1330.6/1087	1054.6/800.01	1208.8	927.3	-0.38209	29684	20942	1.9451	0.025879	0.97412	0.051759	0.58487	False
Non_Targeting_17	Non	604.74/678.25	781.14/900.27	641.49	840.7	0.38963	2701.8	10644	1.9309	0.97325	0.026748	0.053496	0.59455	True
NLRC4_CRISPRa_sgRNA_5	NLRC4	798.37/846.83	1048.2/1051.6	822.6	1049.9	0.35166	1174.2	13882	1.9295	0.97317	0.026834	0.053667	0.59455	True
IL23A_CRISPRa_sgRNA_1	IL23A	1690.2/1069.3	1154.2/1007.5	1379.8	1080.9	-0.35193	1.9276e+05	24121	1.9245	0.027147	0.97285	0.054294	0.59513	False
FCER1G_CRISPRa_sgRNA_1	FCER1G	1199.9/888.97	829.89/745.88	1044.5	787.88	-0.40625	48349	17915	1.9169	0.027626	0.97237	0.055253	0.59513	False
TNFRSF10B_CRISPRa_sgRNA_4	TNFRSF10B	1272.4/924.26	815.05/855.15	1098.3	835.1	-0.39489	60611	18904	1.9146	0.027773	0.97223	0.055547	0.59513	False
CD58_CRISPRa_sgRNA_5	CD58	1084.5/654.72	589.3/685.73	869.62	637.51	-0.44734	92363	14731	1.9124	0.027913	0.97209	0.055826	0.59513	False
CD48_CRISPRa_sgRNA_3	CD48	309.05/725.29	644.41/739.86	517.17	692.14	0.41972	86631	8456.2	1.9027	0.97146	0.02854	0.057081	0.59805	True
VLDLR_CRISPRa_sgRNA_5	VLDLR	953.85/716.47	674.09/544.37	835.16	609.23	-0.45443	28173	14109	1.9021	0.028579	0.97142	0.057159	0.59805	False
P2RY13_CRISPRa_sgRNA_4	P2RY13	560.86/947.78	865.93/1069.7	754.32	967.81	0.35912	74854	12655	1.8978	0.97114	0.028862	0.057725	0.59843	True
LDLR_CRISPRa_sgRNA_3	LDLR	1114.1/706.67	714.36/636.6	910.38	675.48	-0.43	82996	15470	1.8886	0.029474	0.97053	0.058949	0.60556	False
Non_Targeting_59	Non	285.2/762.54	695.28/698.76	523.87	697.02	0.41132	1.1393e+05	8573.3	1.8701	0.96926	0.030737	0.061474	0.61615	True
CEMIP2_CRISPRa_sgRNA_2	CEMIP2	1624.4/990.91	927.4/1123.8	1307.7	1025.6	-0.35019	2.0066e+05	22777	1.8688	0.030825	0.96917	0.061651	0.61615	False
PTPRC_CRISPRa_sgRNA_1	PTPRC	464.52/725.29	797.03/762.92	594.91	779.98	0.39019	34001	9820.4	1.8675	0.96909	0.030913	0.061826	0.61615	True
ACTB_CRISPRa_sgRNA_4	ACTB	1304.9/963.46	859.57/887.23	1134.2	873.4	-0.37653	58276	19564	1.8643	0.031139	0.96886	0.062279	0.61615	False
SELL_CRISPRa_sgRNA_3	SELL	1149.4/1008.5	894.54/756.91	1079	825.72	-0.38551	9917.1	18548	1.8594	0.031482	0.96852	0.062965	0.61615	False
GPR141_CRISPRa_sgRNA_4	GPR141	477.88/843.89	830.95/880.22	660.88	855.58	0.37202	66982	10988	1.8574	0.96837	0.031625	0.063251	0.61615	True
LRP1_CRISPRa_sgRNA_1	LRP1	1133.2/833.11	716.48/769.94	983.14	743.21	-0.40315	45018	16794	1.8514	0.032056	0.96794	0.064112	0.61857	False
CD180_CRISPRa_sgRNA_3	CD180	457.85/782.14	766.3/848.14	619.99	807.22	0.38016	52584	10263	1.8481	0.9677	0.032297	0.064594	0.61857	True
SPI1_CRISPRa_sgRNA_5	SPI1	536.06/478.3	656.07/693.75	507.18	674.91	0.41148	1668.1	8281.9	1.8431	0.96734	0.032661	0.065321	0.62028	True
DPYD_CRISPRa_sgRNA_3	DPYD	993.91/793.9	686.81/648.63	893.9	667.72	-0.42033	20001	15171	1.8363	0.033153	0.96685	0.066306	0.62438	False
FPR3_CRISPRa_sgRNA_2	FPR3	585.66/866.43	958.14/895.25	726.05	926.7	0.3516	39416	12149	1.8204	0.96565	0.034348	0.068696	0.63032	True
SIGLEC5_CRISPRa_sgRNA_3	SIGLEC5	1305.8/916.42	810.81/912.3	1111.1	861.56	-0.36662	75815	19139	1.8039	0.035623	0.96438	0.071247	0.63032	False
LRP6_CRISPRa_sgRNA_2	LRP6	1418.4/956.6	897.72/960.42	1187.5	929.07	-0.35371	1.0661e+05	20548	1.8027	0.035714	0.96429	0.071429	0.63032	False
IRF5_CRISPRa_sgRNA_4	IRF5	646.71/789	940.12/890.24	717.85	915.18	0.34993	10124	12002	1.8011	0.96416	0.03584	0.07168	0.63032	True
TMEM106B_CRISPRa_sgRNA_3	TMEM106B	1570/871.33	935.88/981.47	1220.7	958.68	-0.34825	2.4409e+05	21162	1.8011	0.035846	0.96415	0.071691	0.63032	False
LRP8_CRISPRa_sgRNA_1	LRP8	960.52/845.85	676.21/684.72	903.19	680.47	-0.40798	6575	15339	1.7983	0.036067	0.96393	0.072134	0.63032	False
LTBR_CRISPRa_sgRNA_3	LTBR	954.8/989.93	795.97/685.73	972.36	740.85	-0.39185	616.99	16598	1.797	0.036166	0.96383	0.072333	0.63032	False
VLDLR_CRISPRa_sgRNA_4	VLDLR	1083.6/880.15	768.42/730.84	981.86	749.63	-0.38889	20689	16771	1.7933	0.036465	0.96353	0.07293	0.63032	False
GPR183_CRISPRa_sgRNA_2	GPR183	1360.2/936.02	904.08/887.23	1148.1	895.66	-0.35788	89957	19821	1.7931	0.036478	0.96352	0.072957	0.63032	False
CD80_CRISPRa_sgRNA_5	CD80	1009.2/690.99	559.62/710.79	850.08	635.2	-0.4198	50619	14378	1.792	0.036567	0.96343	0.073135	0.63032	False
Non_Targeting_82	Non	1263.8/839.97	794.91/829.09	1051.9	812	-0.37305	89836	18052	1.7856	0.037084	0.96292	0.074168	0.63032	False
TP53_CRISPRa_sgRNA_2	TP53	528.43/893.87	851.09/960.42	711.15	905.75	0.34852	66775	11883	1.7852	0.96288	0.037115	0.07423	0.63032	True
FCGR2C_CRISPRa_sgRNA_3	FCGR2C	361.51/747.84	784.32/665.68	554.67	725	0.38573	74625	9112.7	1.7842	0.96281	0.037193	0.074385	0.63032	True
CSF2RA_CRISPRa_sgRNA_2	CSF2RA	1160.8/1052.7	891.36/830.09	1106.7	860.73	-0.36232	5850.9	19059	1.782	0.037373	0.96263	0.074746	0.63032	False
CD40_CRISPRa_sgRNA_4	CD40	399.66/655.7	671.97/712.8	527.68	692.38	0.39125	32779	8639.9	1.7719	0.96179	0.038207	0.076414	0.63962	True
Non_Targeting_71	Non	1068.3/923.28	742.98/788.99	995.79	765.98	-0.3781	10517	17025	1.7613	0.039098	0.9609	0.078195	0.64317	False
IFNGR2_CRISPRa_sgRNA_4	IFNGR2	460.71/734.11	741.92/802.02	597.41	771.97	0.36928	37376	9864.6	1.7575	0.96059	0.039413	0.078827	0.64317	True
TMEM106A_CRISPRa_sgRNA_5	TMEM106A	1192.3/738.03	756.76/723.82	965.17	740.29	-0.38224	1.0318e+05	16466	1.7525	0.039846	0.96015	0.079693	0.64317	False
CD14_CRISPRa_sgRNA_5	CD14	479.78/998.75	864.87/1002.5	739.27	933.7	0.33645	1.3466e+05	12385	1.7471	0.95969	0.040313	0.080626	0.64317	True
TREM2_CRISPRa_sgRNA_4	TREM2	495.05/913.48	992.05/795	704.26	893.53	0.34297	87543	11760	1.7453	0.95953	0.040466	0.080932	0.64317	True
Non_Targeting_76	Non	471.2/670.41	715.42/763.92	570.8	739.67	0.37332	19842	9396	1.7421	0.95926	0.040743	0.081485	0.64317	True
SQSTM1_CRISPRa_sgRNA_2	SQSTM1	1341.1/831.15	863.81/834.1	1086.1	848.95	-0.35506	1.3003e+05	18680	1.7353	0.041343	0.95866	0.082685	0.64317	False
HLA-DRB5_CRISPRa_sgRNA_5	HLA-DRB5	730.65/796.84	987.81/932.35	763.74	960.08	0.32968	2191	12824	1.7338	0.95852	0.041479	0.082957	0.64317	True
CD300A_CRISPRa_sgRNA_3	CD300A	1343/848.79	761/955.41	1095.9	858.2	-0.35236	1.2213e+05	18860	1.7309	0.041738	0.95826	0.083476	0.64317	False
NFATC1_CRISPRa_sgRNA_4	NFATC1	1384/822.33	819.29/911.3	1103.2	865.29	-0.35004	1.5776e+05	18993	1.7261	0.042165	0.95783	0.08433	0.64317	False
CLU_CRISPRa_sgRNA_5	CLU	1158.9/653.74	740.86/643.62	906.33	692.24	-0.38828	1.276e+05	15397	1.7254	0.042227	0.95777	0.084455	0.64317	False
SPP1_CRISPRa_sgRNA_2	SPP1	549.41/786.06	791.73/907.29	667.74	849.51	0.34689	28001	11110	1.7246	0.9577	0.042304	0.084608	0.64317	True
TYROBP_CRISPRa_sgRNA_2	TYROBP	1191.4/823.31	792.79/769.94	1007.3	781.37	-0.36605	67729	17236	1.7212	0.042612	0.95739	0.085223	0.64317	False
ABCA7_CRISPRa_sgRNA_4	ABCA7	991.05/774.3	717.54/627.58	882.67	672.56	-0.3917	23489	14968	1.7174	0.042952	0.95705	0.085905	0.64317	False
TREM2_CRISPRa_sgRNA_3	TREM2	641.94/761.56	897.72/877.21	701.75	887.47	0.33831	7154.5	11715	1.7159	0.95691	0.043094	0.086187	0.64317	True
S100A4_CRISPRa_sgRNA_4	S100A4	1209.5/835.07	853.21/737.86	1022.3	795.53	-0.36138	70091	17509	1.7135	0.043307	0.95669	0.086614	0.64317	False
