id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SIRPA	5	0.74982	0.7525	0.999965	141	1	0.024316	0.076991	0.16932	0.973568	36	2	0.024316
BIN1	5	0.76548	0.76578	0.999965	142	1	0.083106	0.45588	0.57018	0.999965	105	1	0.083106
IL15RA	5	0.77637	0.77585	0.999965	143	1	0.017608	0.87248	0.87198	0.999965	163	0	0.017608
FCGR2A	5	0.78941	0.78856	0.999965	144	1	0.066438	0.68039	0.697	0.999965	126	1	0.066438
VDR	5	0.79067	0.78972	0.999965	145	1	-0.050287	0.86102	0.86069	0.999965	161	0	-0.050287
CSF1R	5	0.79445	0.79348	0.999965	146	0	0.044418	0.21535	0.34882	0.999965	66	2	0.044418
MMP9	5	0.79693	0.79614	0.999965	147	0	-0.057396	0.86641	0.86573	0.999965	162	0	-0.057396
SUCNR1	5	0.80424	0.80307	0.999965	148	0	0.041801	0.24053	0.37458	0.999965	71	2	0.041801
FOLR2	5	0.80781	0.80636	0.999965	149	0	-0.063843	0.0541	0.12687	0.795845	33	1	-0.063843
NFATC2	5	0.81595	0.81449	0.999965	150	0	-0.048256	0.84077	0.84003	0.999965	154	0	-0.048256
FPR1	5	0.81822	0.81681	0.999965	151	0	0.098011	0.090005	0.19241	0.999965	38	2	0.098011
LDLRAD3	5	0.81935	0.81782	0.999965	152	0	0.11352	0.29839	0.43387	0.999965	80	2	0.11352
SCARB1	5	0.82491	0.82367	0.999965	153	0	-0.072039	0.97846	0.97798	0.999965	198	0	-0.072039
CHRNE	5	0.83457	0.83373	0.999965	154	0	0.032836	0.57447	0.63113	0.999965	112	1	0.032836
ITGB3	5	0.84077	0.84003	0.999965	155	0	-0.015735	0.21204	0.3455	0.999965	65	2	-0.015735
SPP1	5	0.84279	0.84184	0.999965	156	0	0.037723	0.1211	0.2481	0.999965	48	2	0.037723
PLEK	5	0.84972	0.84905	0.999965	157	0	0.021331	0.68569	0.70091	0.999965	129	1	0.021331
IL15	5	0.86283	0.86238	0.999965	158	0	0.04007	0.63739	0.66854	0.999965	120	1	0.04007
ITGAL	5	0.86373	0.86316	0.999965	159	0	0.10799	0.099548	0.20973	0.999965	42	2	0.10799
ITM2C	5	0.86729	0.86652	0.999965	160	0	0.079442	0.82601	0.82505	0.999965	153	0	0.079442
TREM1	5	0.86904	0.86835	0.999965	161	0	-0.011091	0.40634	0.54817	0.999965	101	2	-0.011091
RYR1	5	0.86991	0.86924	0.999965	162	0	0.2392	0.011387	0.03669	0.409929	18	3	0.2392
CLN3	5	0.87077	0.87012	0.999965	163	0	0.11271	0.073237	0.16277	0.973568	34	2	0.11271
CD180	5	0.87333	0.87297	0.999965	164	0	0.27014	0.016687	0.05199	0.445163	24	4	0.27014
PTPRE	5	0.88318	0.88275	0.999965	165	0	0.080044	0.78685	0.78618	0.999965	144	1	0.080044
GPR141	5	0.88554	0.88509	0.999965	166	0	0.19721	0.0083789	0.027088	0.390786	14	4	0.19721
NLRC4	5	0.89091	0.89019	0.999965	167	0	0.29452	0.0093335	0.030206	0.390786	16	3	0.29452
ITGA5	5	0.8924	0.89171	0.999965	168	0	0.021211	0.8448	0.84405	0.999965	155	0	0.021211
OLR1	5	0.89607	0.8956	0.999965	169	0	-0.0081033	0.79569	0.79476	0.999965	146	0	-0.0081033
VCP	5	0.89679	0.89641	0.999965	170	0	0.036479	0.10785	0.2248	0.999965	46	1	0.036479
CD200R1	5	0.89751	0.89711	0.999965	171	0	-0.00066047	0.0060463	0.020145	0.351546	11	2	-0.00066047
LYZ	5	0.90103	0.90058	0.999965	172	0	0.017296	0.17465	0.30589	0.999965	59	2	0.017296
TGFBI	5	0.91724	0.91633	0.999965	173	0	0.0074125	0.85918	0.85889	0.999965	160	0	0.0074125
CD300LF	5	0.92195	0.921	0.999965	174	0	0.087681	0.523	0.60315	0.999965	109	1	0.087681
SELPLG	5	0.92968	0.92888	0.999965	175	0	0.014612	0.9328	0.93193	0.999965	176	0	0.014612
CD48	5	0.93073	0.92979	0.999965	176	0	0.041128	0.034291	0.090029	0.601164	31	2	0.041128
FCGR3B	5	0.93125	0.93035	0.999965	177	0	0.14646	0.017799	0.055127	0.445163	25	4	0.14646
CD14	5	0.9328	0.93193	0.999965	178	0	0.021313	0.31875	0.45494	0.999965	86	1	0.021313
CLEC7A	5	0.93531	0.93457	0.999965	179	0	0.25507	0.0061176	0.020384	0.351546	12	4	0.25507
FPR2	5	0.93775	0.93721	0.999965	180	0	0.049514	0.25639	0.39045	0.999965	74	2	0.049514
LILRA5	5	0.94104	0.9404	0.999965	181	0	0.16997	0.083223	0.18059	0.999965	37	3	0.16997
ABI3	5	0.94195	0.94131	0.999965	182	0	0.10906	0.31504	0.45111	0.999965	85	2	0.10906
P2RY12	5	0.95205	0.9515	0.999965	183	0	0.28043	0.013705	0.043194	0.445163	20	3	0.28043
TLR4	5	0.95244	0.95186	0.999965	184	0	0.066161	0.2334	0.36742	0.999965	69	1	0.066161
FERMT3	5	0.95435	0.95372	0.999965	185	0	0.084481	0.1397	0.26982	0.999965	53	2	0.084481
UNC13D	5	0.95546	0.9549	0.999965	186	0	-0.011534	0.75561	0.75693	0.999965	140	1	-0.011534
LRP1B	5	0.96003	0.9592	0.999965	187	0	0.025819	0.24202	0.37624	0.999965	72	2	0.025819
GRN	5	0.9636	0.96306	0.999965	188	0	0.25038	0.0058059	0.019398	0.351546	10	4	0.25038
CLEC2B	5	0.96453	0.96389	0.999965	189	0	0.41685	0.0008338	0.0035111	0.145361	5	3	0.41685
FPR3	5	0.96691	0.96657	0.999965	190	0	0.22661	0.023293	0.068206	0.52291	27	3	0.22661
AXL	5	0.96997	0.96961	0.999965	191	0	0.085387	0.3299	0.4667	0.999965	88	2	0.085387
CSF2RB	5	0.97354	0.97302	0.999965	192	0	0.10181	0.20511	0.33818	0.999965	63	2	0.10181
IL10	5	0.97565	0.97525	0.999965	193	0	0.28646	0.0045003	0.015474	0.351546	7	4	0.28646
SPI1	5	0.98173	0.981	0.999965	194	0	0.12182	0.10657	0.22265	0.999965	45	2	0.12182
IFNGR2	5	0.99015	0.98929	0.999965	195	0	0.29969	0.0087842	0.028393	0.390786	15	4	0.29969
CLEC2D	5	0.99069	0.98987	0.999965	196	0	0.23773	0.0051237	0.017267	0.351546	9	4	0.23773
TLR7	5	0.9909	0.99014	0.999965	197	0	0.16897	0.090883	0.19378	0.999965	39	3	0.16897
CD1D	5	0.99225	0.99163	0.999965	198	0	0.10744	0.028432	0.078595	0.561002	29	2	0.10744
TREM2	5	0.99494	0.99446	0.999965	199	0	0.20782	0.018027	0.055914	0.445163	26	4	0.20782
CLECL1	5	0.99507	0.99461	0.999965	200	0	0.21364	0.045522	0.11122	0.719427	32	3	0.21364
ICAM1	5	0.99626	0.99583	0.999965	201	0	0.22588	0.016044	0.050137	0.445163	23	4	0.22588
C1QC	5	0.99713	0.99681	0.999965	202	0	0.30618	0.0012661	0.0052742	0.181959	6	4	0.30618
CD86	5	0.99755	0.99731	0.999965	203	0	0.41431	0.00045209	0.0019872	0.102835	4	4	0.41431
MS4A6A	5	0.99786	0.99761	0.999965	204	0	0.23618	0.010704	0.034588	0.409929	17	4	0.23618
GBA	5	0.99796	0.99771	0.999965	205	0	0.27433	0.011685	0.037626	0.409929	19	4	0.27433
P2RY13	5	0.99984	0.9998	0.999965	206	0	0.40406	7.6089e-05	0.00028388	0.019588	3	5	0.40406
FCGR2C	5	0.99997	0.99997	0.999965	207	0	0.34544	2.766e-05	8.4666e-05	0.017526	1	5	0.34544
