sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
Non_Targeting_100	Non	874.64/917.85	719.47/577.89	896.24	648.68	-0.46576	933.63	48081	1.1291	0.12943	0.87057	0.25886	0.99961	False
IL6R_CRISPRi_sgRNA_2	IL6R	1274.3/672.53	688.35/730.42	973.42	709.39	-0.45594	1.8107e+05	54751	1.1285	0.12956	0.87044	0.25912	0.99961	False
P2RY13_CRISPRi_sgRNA_1	P2RY13	901.59/787.41	740.22/480.31	844.5	610.26	-0.46801	6518.6	43791	1.1195	0.13147	0.86853	0.26295	0.99961	False
SIRPB1_CRISPRi_sgRNA_1	SIRPB1	896.94/868.78	645.92/635.68	882.86	640.8	-0.4617	396.47	46958	1.1171	0.13197	0.86803	0.26393	0.99961	False
TLR7_CRISPRi_sgRNA_3	TLR7	699.89/835.28	634.61/468.95	767.59	551.78	-0.47551	9164.2	37688	1.1118	0.13311	0.86689	0.26622	0.99961	False
Non_Targeting_13	Non	462.88/527.73	663.84/630	495.31	646.92	0.38458	2103	18949	1.1014	0.86461	0.13539	0.27078	0.99961	True
CLIC1_CRISPRi_sgRNA_2	CLIC1	909.03/847.24	804.34/478.42	878.13	641.38	-0.45266	1908.5	46563	1.0973	0.13626	0.86374	0.27252	0.99961	False
CD226_CRISPRi_sgRNA_2	CD226	307.66/236.94	273.46/84.315	272.3	178.89	-0.6034	2500.3	7430	1.0868	0.13856	0.86144	0.27713	0.99961	False
NFATC2_CRISPRi_sgRNA_3	NFATC2	656.21/794.59	719.47/1134.9	725.4	927.21	0.35368	9574.7	34486	1.0867	0.86141	0.13859	0.27718	0.99961	True
LRP1B_CRISPRi_sgRNA_1	LRP1B	618.1/659.37	826.97/814.73	638.73	820.85	0.3614	851.43	28240	1.0837	0.86074	0.13926	0.27851	0.99961	True
ITGAM_CRISPRi_sgRNA_4	ITGAM	1112.6/764.67	712.87/671.68	938.63	692.28	-0.43866	60520	51705	1.0835	0.1393	0.8607	0.2786	0.99961	False
CD37_CRISPRi_sgRNA_2	CD37	586.5/840.06	1003.3/816.63	713.28	909.96	0.3509	32148	33585	1.0732	0.85841	0.14159	0.28318	0.99961	True
RPL7_CRISPRi_sgRNA_1	RPL7	787.26/805.36	617.63/548.52	796.31	583.08	-0.44898	163.72	39928	1.0673	0.14293	0.85707	0.28585	0.99961	False
FPR3_CRISPRi_sgRNA_3	FPR3	759.38/665.35	625.18/409.26	712.37	517.22	-0.46108	4420.9	33517	1.0661	0.14319	0.85681	0.28637	0.99961	False
IL1R2_CRISPRi_sgRNA_3	IL1R2	812.36/755.1	944.84/1043	783.73	993.94	0.34242	1639.4	38941	1.0652	0.85661	0.14339	0.28677	0.99961	True
FCGR2A_CRISPRi_sgRNA_4	FCGR2A	950.85/819.72	680.81/627.15	885.29	653.98	-0.43632	8597.8	47161	1.0652	0.14339	0.85661	0.28679	0.99961	False
CD81_CRISPRi_sgRNA_4	CD81	562.33/757.49	732.67/954	659.91	843.33	0.35335	19044	29724	1.0639	0.8563	0.1437	0.2874	0.99961	True
TGFBR1_CRISPRi_sgRNA_4	TGFBR1	822.58/914.26	899.57/1289.4	868.42	1094.5	0.33342	4201.9	45756	1.0568	0.85469	0.14531	0.29063	0.99961	True
IFNGR2_CRISPRi_sgRNA_5	IFNGR2	984.31/804.16	909.95/1338.6	894.24	1124.3	0.32995	16227	47913	1.051	0.85336	0.14664	0.29328	0.99961	True
LAPTM5_CRISPRi_sgRNA_3	LAPTM5	703.61/650.99	774.16/949.26	677.3	861.71	0.34695	1384.6	30963	1.048	0.85267	0.14733	0.29466	0.99961	True
TNFRSF13C_CRISPRi_sgRNA_3	TNFRSF13C	521.44/501.41	643.09/674.52	511.42	658.81	0.36472	200.59	19925	1.0441	0.85177	0.14823	0.29646	0.99961	True
LRP1_CRISPRi_sgRNA_3	LRP1	946.2/1063.8	729.84/783.47	1005	756.66	-0.40905	6919.1	57572	1.0352	0.1503	0.8497	0.30059	0.99961	False
BIN1_CRISPRi_sgRNA_2	BIN1	704.54/786.21	1001.4/882	745.38	941.7	0.3369	3335.1	35989	1.0349	0.84963	0.15037	0.30073	0.99961	True
LYZ_CRISPRi_sgRNA_1	LYZ	711.98/629.45	838.28/864	670.71	851.14	0.34324	3405.4	30492	1.0333	0.84925	0.15075	0.3015	0.99961	True
LDLR_CRISPRi_sgRNA_1	LDLR	1099.6/965.71	754.36/809.05	1032.6	781.7	-0.4012	8958.5	60080	1.0238	0.15296	0.84704	0.30593	0.99961	False
CTSB_CRISPRi_sgRNA_5	CTSB	501.92/536.11	611.03/719.05	519.01	665.04	0.35706	584.57	20391	1.0226	0.84674	0.15326	0.30652	0.99961	True
FCGR2A_CRISPRi_sgRNA_3	FCGR2A	1116.3/879.55	808.11/702	997.93	755.05	-0.40189	28024	56934	1.0179	0.15436	0.84564	0.30871	0.99961	False
S100A4_CRISPRi_sgRNA_5	S100A4	833.74/733.56	988.21/979.57	783.65	983.89	0.32792	5017.9	38935	1.0148	0.8449	0.1551	0.3102	0.99961	True
SIGLEC5_CRISPRi_sgRNA_2	SIGLEC5	781.69/762.28	597.83/550.42	771.98	574.12	-0.42656	188.34	38028	1.0148	0.15511	0.84489	0.31022	0.99961	False
MMP9_CRISPRi_sgRNA_3	MMP9	926.69/1035.1	1122.1/1315.9	980.9	1219	0.31323	5879.1	55414	1.0114	0.8441	0.1559	0.31181	0.99961	True
APOE_CRISPRi_sgRNA_4	APOE	659.93/783.82	939.18/878.21	721.87	908.69	0.33164	7674.8	34223	1.0099	0.84371	0.15629	0.31258	0.99961	True
SELPLG_CRISPRi_sgRNA_1	SELPLG	808.64/987.25	1029.7/1208.8	897.95	1119.3	0.31753	15951	48226	1.0078	0.84323	0.15677	0.31355	0.99961	True
CD37_CRISPRi_sgRNA_3	CD37	883.93/848.44	1045.7/1116	866.19	1080.9	0.31911	629.77	45571	1.0056	0.8427	0.1573	0.3146	0.99961	True
ICAM3_CRISPRi_sgRNA_3	ICAM3	1005.7/944.17	682.7/797.68	974.93	740.19	-0.39694	1892.2	54884	1.0021	0.15816	0.84184	0.31631	0.99961	False
GPR141_CRISPRi_sgRNA_1	GPR141	716.62/767.07	693.07/412.1	741.85	552.59	-0.42426	1272.2	35722	1.0015	0.15829	0.84171	0.31658	0.99961	False
TGFBR1_CRISPRi_sgRNA_1	TGFBR1	820.73/791	1113.6/901.89	805.86	1007.8	0.32218	441.81	40683	1.001	0.84157	0.15843	0.31686	0.99961	True
Non_Targeting_99	Non	672.01/744.33	591.23/460.42	708.17	525.82	-0.42881	2615.1	33208	1.0008	0.15846	0.84154	0.31692	0.99961	False
FCGR2C_CRISPRi_sgRNA_1	FCGR2C	754.73/806.56	681.75/486.94	780.65	584.35	-0.41722	1342.8	38701	0.99795	0.15915	0.84085	0.31831	0.99961	False
P2RY6_CRISPRi_sgRNA_1	P2RY6	882.07/885.54	1075/1125.5	883.8	1100.2	0.31567	6.0061	47037	0.99784	0.84082	0.15918	0.31836	0.99961	True
TYRO3_CRISPRi_sgRNA_5	TYRO3	654.35/670.14	669.49/999.47	662.24	834.48	0.33307	124.6	29889	0.99626	0.84043	0.15957	0.31914	0.99961	True
CD300A_CRISPRi_sgRNA_3	CD300A	827.23/685.69	902.4/991.89	756.46	947.15	0.32394	10017	36834	0.99355	0.83977	0.16023	0.32045	0.99961	True
Non_Targeting_12	Non	457.3/643.81	615.75/782.52	550.56	699.13	0.34413	17393	22368	0.99345	0.83974	0.16026	0.32053	0.99961	True
IFNGR1_CRISPRi_sgRNA_4	IFNGR1	906.24/792.2	836.4/1278	849.22	1057.2	0.3157	6502.7	44176	0.98952	0.83879	0.16121	0.32242	0.99961	True
CLEC2B_CRISPRi_sgRNA_5	CLEC2B	703.61/755.1	598.77/493.58	729.36	546.17	-0.4166	1325.5	34782	0.98237	0.16296	0.83704	0.32592	0.99961	False
C1QA_CRISPRi_sgRNA_1	C1QA	646.91/679.71	800.56/865.89	663.31	833.23	0.32858	537.77	29965	0.98158	0.83684	0.16316	0.32633	0.99961	True
Non_Targeting_93	Non	568.84/527.73	437.53/366.63	548.29	402.08	-0.44649	844.86	22223	0.98116	0.16326	0.83674	0.32651	0.99961	False
Non_Targeting_69	Non	685.02/794.59	978.78/870.63	739.81	924.7	0.32146	6002.5	35568	0.9804	0.83655	0.16345	0.3269	0.99961	True
APP_CRISPRi_sgRNA_2	APP	804.92/946.57	1079.7/1093.3	875.75	1086.5	0.31074	10031	46364	0.97863	0.83611	0.16389	0.32777	0.99961	True
MS4A6A_CRISPRi_sgRNA_2	MS4A6A	668.29/658.17	950.49/712.42	663.23	831.46	0.32569	51.234	29959	0.97191	0.83444	0.16556	0.33112	0.99961	True
TMEM106B_CRISPRi_sgRNA_5	TMEM106B	682.23/652.19	747.76/924.63	667.21	836.19	0.32526	451.45	30242	0.97172	0.83439	0.16561	0.33121	0.99961	True
SELPLG_CRISPRi_sgRNA_5	SELPLG	748.23/807.75	958.04/977.68	777.99	967.86	0.31468	1771.7	38494	0.96773	0.8334	0.1666	0.33319	0.99961	True
FCGR2B_CRISPRi_sgRNA_3	FCGR2B	837.46/899.9	1130.6/1018.4	868.68	1074.5	0.30647	1949.4	45777	0.96202	0.83198	0.16802	0.33605	0.99961	True
TNFRSF10B_CRISPRi_sgRNA_2	TNFRSF10B	838.39/981.27	716.64/676.42	909.83	696.53	-0.38492	10208	49232	0.96138	0.16818	0.83182	0.33636	0.99961	False
CLN3_CRISPRi_sgRNA_4	CLN3	709.19/807.75	995.76/890.52	758.47	943.14	0.314	4857.5	36988	0.9602	0.83152	0.16848	0.33697	0.99961	True
GPR141_CRISPRi_sgRNA_5	GPR141	647.84/665.35	512.96/470.84	656.6	491.9	-0.4159	153.23	29490	0.95927	0.16871	0.83129	0.33742	0.99961	False
NLRP3_CRISPRi_sgRNA_5	NLRP3	664.57/792.2	926.92/886.73	728.39	906.83	0.31573	8143.7	34709	0.9578	0.83091	0.16909	0.33818	0.99961	True
TYRO3_CRISPRi_sgRNA_1	TYRO3	685.02/775.44	839.23/978.63	730.23	908.93	0.31542	4087.9	34847	0.95724	0.83077	0.16923	0.33846	0.99961	True
C3AR1_CRISPRi_sgRNA_5	C3AR1	621.82/826.9	910.89/892.42	724.36	901.65	0.31548	21029	34408	0.95579	0.8304	0.1696	0.33919	0.99961	True
IRF5_CRISPRi_sgRNA_2	IRF5	829.09/903.49	961.81/1178.5	866.29	1070.2	0.3046	2767.4	45580	0.95495	0.83019	0.16981	0.33961	0.99961	True
CD48_CRISPRi_sgRNA_2	CD48	752.87/800.57	615.75/564.63	776.72	590.19	-0.39564	1137.6	38396	0.95209	0.17053	0.82947	0.34105	0.99961	False
FCGR2C_CRISPRi_sgRNA_5	FCGR2C	896.94/826.9	697.78/622.42	861.92	660.1	-0.38436	2453	45219	0.94917	0.17127	0.82873	0.34253	0.99961	False
FCGR3A_CRISPRi_sgRNA_5	FCGR3A	857.9/867.59	1014.6/1114.1	862.75	1064.4	0.30266	46.872	45287	0.94739	0.82828	0.17172	0.34345	0.99961	True
SPP1_CRISPRi_sgRNA_3	SPP1	840.24/750.31	820.37/1148.2	795.28	984.29	0.30727	4043.9	39847	0.94685	0.82814	0.17186	0.34373	0.99961	True
ITGAL_CRISPRi_sgRNA_2	ITGAL	759.38/745.53	785.48/1080	752.45	932.74	0.3095	95.968	36528	0.94329	0.82723	0.17277	0.34555	0.99961	True
Non_Targeting_42	Non	817.01/856.82	700.61/582.63	836.91	641.62	-0.38283	792.38	43174	0.93998	0.17361	0.82639	0.34723	0.99961	False
Non_Targeting_67	Non	728.71/751.51	794.91/1038.3	740.11	916.61	0.30819	259.96	35591	0.93557	0.82525	0.17475	0.34951	0.99961	True
SLC52A1_CRISPRi_sgRNA_1	SLC52A1	941.56/1038.7	878.83/658.42	990.13	768.62	-0.36493	4719.4	56236	0.93413	0.17512	0.82488	0.35024	0.99961	False
LDLRAD3_CRISPRi_sgRNA_1	LDLRAD3	1368.2/1102.1	981.61/962.52	1235.2	972.07	-0.34526	35392	79636	0.93232	0.17559	0.82441	0.35117	0.99961	False
SORL1_CRISPRi_sgRNA_3	SORL1	941.56/903.49	708.16/719.05	922.52	713.6	-0.37001	724.68	50317	0.93144	0.17581	0.82419	0.35163	0.99961	False
CXCR4_CRISPRi_sgRNA_1	CXCR4	902.52/872.37	844.88/524.84	887.45	684.86	-0.37337	454.39	47342	0.93115	0.17589	0.82411	0.35178	0.99961	False
ADA2_CRISPRi_sgRNA_4	ADA2	831.88/810.15	671.38/593.05	821.01	632.22	-0.37647	236.16	41892	0.92253	0.17813	0.82187	0.35625	0.99961	False
OLR1_CRISPRi_sgRNA_3	OLR1	942.49/753.9	745.87/565.58	848.2	655.72	-0.37081	17782	44092	0.91669	0.17965	0.82035	0.3593	0.99961	False
PLCB3_CRISPRi_sgRNA_5	PLCB3	720.34/769.46	848.66/988.1	744.9	918.38	0.30167	1206.3	35953	0.9149	0.81987	0.18013	0.36026	0.99961	True
ADA2_CRISPRi_sgRNA_5	ADA2	673.87/734.76	806.22/933.15	704.31	869.69	0.30389	1853.6	32924	0.91141	0.81895	0.18105	0.3621	0.99961	True
ADGRG1_CRISPRi_sgRNA_3	ADGRG1	994.54/901.09	1065.5/1247.7	947.82	1156.6	0.28694	4365.9	52503	0.91121	0.8189	0.1811	0.36219	0.99961	True
ITGAX_CRISPRi_sgRNA_3	ITGAX	629.25/697.66	852.43/789.15	663.46	820.79	0.3066	2339.7	29975	0.90874	0.81825	0.18175	0.36351	0.99961	True
IRF8_CRISPRi_sgRNA_2	IRF8	738/601.93	800.56/856.42	669.96	828.49	0.30599	9258.4	30438	0.90864	0.81822	0.18178	0.36356	0.99961	True
TMEM106A_CRISPRi_sgRNA_2	TMEM106A	922.04/801.77	803.39/534.31	861.9	668.85	-0.36536	7232.3	45217	0.90794	0.18196	0.81804	0.36391	0.99961	False
GBA_CRISPRi_sgRNA_3	GBA	975.02/810.15	784.53/604.42	892.58	694.48	-0.3616	13591	47773	0.90644	0.18235	0.81765	0.3647	0.99961	False
IL1RN_CRISPRi_sgRNA_3	IL1RN	962.94/844.85	773.22/634.73	903.89	703.98	-0.36017	6972.1	48728	0.90571	0.18254	0.81746	0.36509	0.99961	False
CLEC2D_CRISPRi_sgRNA_4	CLEC2D	576.27/579.19	427.16/447.16	577.73	437.16	-0.40145	4.2485	24124	0.90538	0.18263	0.81737	0.36526	0.99961	False
CD58_CRISPRi_sgRNA_4	CD58	537.24/542.09	668.55/677.37	539.66	672.96	0.31793	11.791	21677	0.90533	0.81733	0.18267	0.36534	0.99961	True
FCER1G_CRISPRi_sgRNA_1	FCER1G	1041.9/988.45	801.51/791.05	1015.2	796.28	-0.35002	1430.6	58491	0.90522	0.18267	0.81733	0.36535	0.99961	False
Non_Targeting_17	Non	787.26/788.61	676.1/541.89	787.94	608.99	-0.37111	0.90026	39270	0.90309	0.18324	0.81676	0.36648	0.99961	False
Non_Targeting_25	Non	913.67/830.49	745.87/612.94	872.08	679.41	-0.35971	3459.7	46060	0.89783	0.18464	0.81536	0.36927	0.99961	False
CD52_CRISPRi_sgRNA_2	CD52	932.26/822.11	694.01/673.58	877.19	683.79	-0.35886	6066.4	46484	0.89707	0.18484	0.81516	0.36968	0.99961	False
CD37_CRISPRi_sgRNA_1	CD37	742.65/767.07	892.03/960.63	754.86	926.33	0.29497	298.08	36711	0.89493	0.81458	0.18542	0.37084	0.99961	True
Non_Targeting_6	Non	559.54/729.97	788.31/802.42	644.76	795.36	0.30243	14523	28659	0.88962	0.81315	0.18685	0.37369	0.99961	True
HEXA_CRISPRi_sgRNA_5	HEXA	849.54/713.22	857.14/1052.5	781.38	954.83	0.28889	9292	38758	0.88106	0.81085	0.18915	0.3783	0.99961	True
TNFRSF1A_CRISPRi_sgRNA_4	TNFRSF1A	649.7/714.41	684.58/368.52	682.06	526.55	-0.37269	2093.7	31305	0.87906	0.18968	0.81032	0.37937	0.99961	False
CLEC2B_CRISPRi_sgRNA_3	CLEC2B	467.53/564.83	531.82/251.05	516.18	391.44	-0.3982	4734	20216	0.87773	0.19004	0.80996	0.38009	0.99961	False
ADGRG1_CRISPRi_sgRNA_1	ADGRG1	848.61/811.34	956.15/1065.8	829.98	1011	0.28428	694.4	42613	0.87677	0.80969	0.19031	0.38062	0.99961	True
CD33_CRISPRi_sgRNA_3	CD33	834.67/911.86	992.93/1129.3	873.27	1061.1	0.28076	2979.6	46158	0.87424	0.809	0.191	0.38199	0.99961	True
APOC1_CRISPRi_sgRNA_1	APOC1	552.11/458.33	452.62/313.58	505.22	383.1	-0.39828	4397.6	19547	0.87391	0.19108	0.80892	0.38217	0.99961	False
FPR2_CRISPRi_sgRNA_3	FPR2	844.89/836.47	1063.6/981.47	840.68	1022.6	0.28224	35.437	43480	0.87223	0.80845	0.19155	0.38309	0.99961	True
CSF1R_CRISPRi_sgRNA_2	CSF1R	640.41/689.28	862.8/768.31	664.85	815.56	0.29436	1194.4	30074	0.86906	0.80758	0.19242	0.38484	0.99961	True
