sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SPI1_CRISPRi_sgRNA_1	SPI1	282.07/260.67	326.91/338.32	271.37	332.61	0.2926	229.01	2741.9	1.1695	0.87891	0.12109	0.24218	0.99982	True
MRC1_CRISPRi_sgRNA_4	MRC1	773.27/607.65	902.16/709.81	690.46	805.99	0.2229	13715	9773.3	1.1686	0.87872	0.12128	0.24257	0.99982	True
CD58_CRISPRi_sgRNA_3	CD58	620.08/741.51	767.85/820.37	680.79	794.11	0.22183	7372.9	9586.8	1.1574	0.87644	0.12356	0.24712	0.99982	True
ACTB_CRISPRi_sgRNA_1	ACTB	869.32/1109.6	1081.2/1188.5	989.47	1134.9	0.19764	28871	15989	1.1501	0.87494	0.12506	0.25012	0.99982	True
ITGA5_CRISPRi_sgRNA_1	ITGA5	455.94/414.79	359.85/344.95	435.36	352.4	-0.30421	846.74	5210.5	1.1493	0.12522	0.87478	0.25044	0.99982	False
CSF2RB_CRISPRi_sgRNA_3	CSF2RB	612.78/601.48	544.85/463.26	607.13	504.05	-0.26796	63.807	8199	1.1384	0.12747	0.87253	0.25495	0.99982	False
TREM1_CRISPRi_sgRNA_2	TREM1	858.38/876.25	772.08/700.97	867.31	736.52	-0.23553	159.63	13350	1.132	0.12882	0.87118	0.25763	0.99982	False
CTSH_CRISPRi_sgRNA_1	CTSH	830.42/886.82	767.85/689.91	858.62	728.88	-0.23603	1590.5	13167	1.1306	0.12911	0.87089	0.25822	0.99982	False
UNC13D_CRISPRi_sgRNA_5	UNC13D	479.04/534.56	538.93/653.42	506.8	596.18	0.23391	1541	6408.5	1.1165	0.8679	0.1321	0.2642	0.99982	True
SIGLEC5_CRISPRi_sgRNA_5	SIGLEC5	640.75/586.51	752.65/676.64	613.63	714.64	0.21953	1470.6	8319	1.1075	0.86597	0.13403	0.26807	0.99982	True
CTSB_CRISPRi_sgRNA_5	CTSB	566.58/560.97	473.89/463.26	563.78	468.57	-0.26633	15.707	7410.6	1.1059	0.13438	0.86562	0.26876	0.99982	False
CSF2RB_CRISPRi_sgRNA_4	CSF2RB	717.34/743.27	627.63/605.88	730.31	616.76	-0.24344	336.09	10552	1.1054	0.13449	0.86551	0.26899	0.99982	False
NRP2_CRISPRi_sgRNA_4	NRP2	668.71/783.78	587.08/640.16	726.24	613.62	-0.24275	6620.5	10472	1.1006	0.13554	0.86446	0.27108	0.99982	False
CCR2_CRISPRi_sgRNA_2	CCR2	814.61/698.36	878.51/865.7	756.48	872.11	0.20495	6757.5	11073	1.0988	0.86408	0.13592	0.27185	0.99982	True
IL15RA_CRISPRi_sgRNA_4	IL15RA	847.44/842.78	927.51/1009.4	845.11	968.47	0.19635	10.833	12884	1.0868	0.86143	0.13857	0.27713	0.99982	True
CR1_CRISPRi_sgRNA_3	CR1	661.41/706.28	558.36/595.93	683.85	577.15	-0.24435	1006.5	9645.7	1.0864	0.13864	0.86136	0.27728	0.99982	False
SIRPB1_CRISPRi_sgRNA_1	SIRPB1	718.56/701.88	585.39/616.94	710.22	601.17	-0.24013	139.11	10157	1.082	0.13962	0.86038	0.27923	0.99982	False
ITGAX_CRISPRi_sgRNA_1	ITGAX	1049.3/900.91	870.06/809.32	975.09	839.69	-0.21543	11005	15672	1.0816	0.13973	0.86027	0.27945	0.99982	False
RPL7_CRISPRi_sgRNA_5	RPL7	579.95/859.52	783.06/875.65	719.73	829.36	0.20426	39077	10344	1.0778	0.85945	0.14055	0.28111	0.99982	True
IL6R_CRISPRi_sgRNA_1	IL6R	655.34/653.44	560.9/543.97	654.39	552.43	-0.24395	1.7907	9082.6	1.0698	0.14235	0.85765	0.28469	0.99982	False
EPHA1_CRISPRi_sgRNA_5	EPHA1	505.79/513.42	622.56/568.29	509.6	595.43	0.22414	29.122	6457	1.068	0.85725	0.14275	0.28551	0.99982	True
LPAR2_CRISPRi_sgRNA_2	LPAR2	483.9/351.38	515.28/469.89	417.64	492.59	0.23759	8781.2	4924	1.068	0.85724	0.14276	0.28551	0.99982	True
SLC16A5_CRISPRi_sgRNA_4	SLC16A5	815.83/886.82	1059.3/885.61	851.32	972.44	0.1917	2519.8	13014	1.0617	0.85582	0.14418	0.28835	0.99982	True
CEMIP2_CRISPRi_sgRNA_2	CEMIP2	556.85/516.94	714.64/535.12	536.9	624.88	0.21855	796.43	6933	1.0566	0.85466	0.14534	0.29067	0.99982	True
GPR183_CRISPRi_sgRNA_1	GPR183	662.63/704.52	527.95/632.42	683.58	580.18	-0.23621	877.4	9640.4	1.053	0.14617	0.85383	0.29233	0.99982	False
CD300A_CRISPRi_sgRNA_1	CD300A	752.6/724.78	604.82/654.53	738.69	629.68	-0.23002	387.16	10718	1.053	0.14617	0.85383	0.29235	0.99982	False
CLEC2B_CRISPRi_sgRNA_4	CLEC2B	790.29/793.47	636.92/718.66	791.88	677.79	-0.22414	5.0348	11787	1.0509	0.14666	0.85334	0.29332	0.99982	False
CD180_CRISPRi_sgRNA_3	CD180	959.29/737.99	748.42/709.81	848.64	729.12	-0.21872	24489	12958	1.05	0.14686	0.85314	0.29373	0.99982	False
Non_Targeting_22	Non	637.1/639.35	551.6/528.49	638.23	540.05	-0.24057	2.5417	8777.6	1.0479	0.14734	0.85266	0.29467	0.99982	False
Non_Targeting_55	Non	533.75/509.02	628.47/584.88	521.38	606.67	0.21819	305.93	6661.3	1.045	0.85199	0.14801	0.29602	0.99982	True
Non_Targeting_25	Non	744.09/711.57	594.68/647.9	727.83	621.29	-0.22799	528.95	10503	1.0395	0.14927	0.85073	0.29855	0.99982	False
TLR2_CRISPRi_sgRNA_1	TLR2	705.18/805.8	890.34/838.06	755.49	864.2	0.19371	5061.3	11053	1.034	0.84944	0.15056	0.30112	0.99982	True
LILRB4_CRISPRi_sgRNA_1	LILRB4	539.83/604.13	655.5/667.8	571.98	661.65	0.20977	2067	7558.1	1.0315	0.84884	0.15116	0.30233	0.99982	True
DPYD_CRISPRi_sgRNA_4	DPYD	1091.8/760.88	805.87/798.26	926.35	802.06	-0.2076	54760	14609	1.0283	0.1519	0.8481	0.30381	0.99982	False
EPHA1_CRISPRi_sgRNA_3	EPHA1	916.74/931.73	812.62/789.42	924.23	801.02	-0.20618	112.33	14563	1.021	0.15362	0.84638	0.30724	0.99982	False
FPR3_CRISPRi_sgRNA_4	FPR3	706.4/759.12	685.91/569.4	732.76	627.66	-0.22304	1389.7	10601	1.0208	0.15366	0.84634	0.30733	0.99982	False
CHRNE_CRISPRi_sgRNA_2	CHRNE	1051.7/958.15	895.41/854.65	1004.9	875.03	-0.19947	4375.8	16332	1.0164	0.15471	0.84529	0.30943	0.99982	False
CD300LF_CRISPRi_sgRNA_5	CD300LF	975.1/808.44	997.62/1024.9	891.77	1011.3	0.18123	13888	13868	1.0147	0.84489	0.15511	0.31023	0.99982	True
CD80_CRISPRi_sgRNA_4	CD80	634.67/579.47	517.81/513.01	607.07	515.41	-0.23571	1523.4	8197.8	1.0123	0.1557	0.8443	0.3114	0.99982	False
SIRPA_CRISPRi_sgRNA_1	SIRPA	1003.1/891.22	1024.6/1115.6	947.14	1070.1	0.17593	6254.7	15060	1.0021	0.84184	0.15816	0.31632	0.99982	True
CSF2RB_CRISPRi_sgRNA_1	CSF2RB	421.9/478.19	473.04/574.92	450.04	523.98	0.21901	1584.8	5451.2	1.0015	0.8417	0.1583	0.3166	0.99982	True
CLEC2B_CRISPRi_sgRNA_5	CLEC2B	720.99/676.34	558.36/640.16	698.67	599.26	-0.22108	996.84	9932.3	0.99744	0.15927	0.84073	0.31855	0.99982	False
SIGLEC9_CRISPRi_sgRNA_4	SIGLEC9	697.89/662.25	812.62/740.77	680.07	776.7	0.1914	635.11	9572.9	0.98758	0.83832	0.16168	0.32336	0.99982	True
NLRP3_CRISPRi_sgRNA_2	NLRP3	823.12/776.73	899.63/915.46	799.93	907.54	0.18188	1075.9	11951	0.98439	0.83754	0.16246	0.32492	0.99982	True
FPR2_CRISPRi_sgRNA_3	FPR2	781.78/819.89	682.54/704.28	800.83	693.41	-0.20752	725.94	11970	0.98189	0.16308	0.83692	0.32615	0.99982	False
ITGAM_CRISPRi_sgRNA_5	ITGAM	691.81/651.68	597.22/556.13	671.75	576.67	-0.21981	805.16	9413.2	0.97991	0.16357	0.83643	0.32713	0.99982	False
ADA2_CRISPRi_sgRNA_1	ADA2	784.21/841.02	701.12/707.6	812.62	704.36	-0.20599	1613.6	12211	0.97967	0.16362	0.83638	0.32725	0.99982	False
FLT1_CRISPRi_sgRNA_4	FLT1	864.46/843.66	745.89/738.56	854.06	742.22	-0.20223	216.23	13071	0.97821	0.16399	0.83601	0.32797	0.99982	False
HEXB_CRISPRi_sgRNA_5	HEXB	950.78/934.37	885.27/760.67	942.58	822.97	-0.19555	134.69	14960	0.97788	0.16407	0.83593	0.32813	0.99982	False
CD14_CRISPRi_sgRNA_3	CD14	652.9/627.02	680/781.68	639.96	730.84	0.19128	334.9	8810.3	0.96817	0.83352	0.16648	0.33296	0.99982	True
CSF2RA_CRISPRi_sgRNA_4	CSF2RA	735.58/792.59	641.99/681.06	764.08	661.53	-0.20764	1624.8	11225	0.96799	0.16652	0.83348	0.33305	0.99982	False
P2RY6_CRISPRi_sgRNA_3	P2RY6	785.43/777.61	642.83/712.02	781.52	677.43	-0.20594	30.538	11577	0.96746	0.16666	0.83334	0.33331	0.99982	False
LRP6_CRISPRi_sgRNA_5	LRP6	627.37/601.48	504.3/548.39	614.43	526.34	-0.22284	335.06	8333.8	0.96488	0.1673	0.8327	0.33461	0.99982	False
P2RY6_CRISPRi_sgRNA_5	P2RY6	815.83/898.26	729/763.99	857.05	746.49	-0.199	3398	13134	0.96467	0.16736	0.83264	0.33471	0.99982	False
TLR7_CRISPRi_sgRNA_4	TLR7	500.92/488.76	437.57/400.24	494.84	418.9	-0.23983	73.97	6203.4	0.9642	0.16747	0.83253	0.33495	0.99982	False
CD52_CRISPRi_sgRNA_3	CD52	521.59/454.42	544.85/580.45	488	562.65	0.20495	2256.4	6086.9	0.95676	0.83065	0.16935	0.33869	0.99982	True
LPAR2_CRISPRi_sgRNA_1	LPAR2	690.59/750.31	589.62/656.74	720.45	623.18	-0.20895	1783.2	10358	0.9558	0.16959	0.83041	0.33917	0.99982	False
CD69_CRISPRi_sgRNA_3	CD69	538.62/560.09	688.45/571.61	549.35	630.03	0.19734	230.67	7153.3	0.95385	0.82992	0.17008	0.34016	0.99982	True
IL6R_CRISPRi_sgRNA_4	IL6R	598.19/567.14	495.01/503.06	582.67	499.03	-0.22312	482.11	7751.4	0.94991	0.17108	0.82892	0.34216	0.99982	False
CD80_CRISPRi_sgRNA_3	CD80	516.73/608.53	585.39/703.18	562.63	644.28	0.19519	4213.6	7390.1	0.94985	0.82891	0.17109	0.34219	0.99982	True
PLEK_CRISPRi_sgRNA_5	PLEK	731.93/722.13	645.37/614.73	727.03	630.05	-0.20626	48.014	10488	0.94705	0.17181	0.82819	0.34361	0.99982	False
SYK_CRISPRi_sgRNA_2	SYK	620.08/672.82	690.14/781.68	646.45	735.91	0.18672	1390.8	8932.4	0.94656	0.82807	0.17193	0.34386	0.99982	True
CD81_CRISPRi_sgRNA_2	CD81	847.44/788.18	678.31/747.4	817.81	712.86	-0.19789	1755.6	12318	0.94563	0.17217	0.82783	0.34434	0.99982	False
SLC24A4_CRISPRi_sgRNA_1	SLC24A4	795.16/745.03	908.08/832.54	770.09	870.31	0.17627	1256.3	11346	0.94081	0.8266	0.1734	0.3468	0.99982	True
CHRNE_CRISPRi_sgRNA_5	CHRNE	661.41/540.72	669.02/702.07	601.07	685.55	0.18943	7283.6	8087.4	0.93938	0.82623	0.17377	0.34754	0.99982	True
CD1D_CRISPRi_sgRNA_2	CD1D	872.97/919.4	786.44/784.99	896.19	785.72	-0.18956	1077.9	13962	0.93492	0.17491	0.82509	0.34983	0.99982	False
P2RY13_CRISPRi_sgRNA_2	P2RY13	858.38/737.99	743.36/649	798.18	696.18	-0.197	7247.4	11916	0.93446	0.17503	0.82497	0.35007	0.99982	False
CD80_CRISPRi_sgRNA_2	CD80	566.58/597.08	638.61/688.8	581.83	663.71	0.18964	465.18	7736.3	0.93088	0.82404	0.17596	0.35192	0.99982	True
CEMIP2_CRISPRi_sgRNA_4	CEMIP2	893.64/732.7	645.37/776.15	813.17	710.76	-0.19394	12950	12223	0.92634	0.17714	0.82286	0.35427	0.99982	False
CLIC1_CRISPRi_sgRNA_4	CLIC1	96.051/87.184	115.73/113.88	91.618	114.8	0.32231	39.308	635.27	0.91989	0.82116	0.17884	0.35768	0.99982	True
VENTX_CRISPRi_sgRNA_5	VENTX	559.28/619.1	643.68/696.54	589.19	670.11	0.18537	1788.8	7870.1	0.91214	0.81915	0.18085	0.36169	0.99982	True
TREM1_CRISPRi_sgRNA_4	TREM1	718.56/616.46	739.13/770.62	667.51	754.88	0.17721	5212.5	9332.2	0.90441	0.81711	0.18289	0.36578	0.99982	True
LTBR_CRISPRi_sgRNA_3	LTBR	531.32/507.26	617.49/568.29	519.29	592.89	0.19089	289.57	6624.8	0.9043	0.81708	0.18292	0.36583	0.99982	True
SLC24A4_CRISPRi_sgRNA_2	SLC24A4	689.38/691.31	814.31/744.09	690.35	779.2	0.17444	1.8665	9771.1	0.89889	0.81564	0.18436	0.36871	0.99982	True
ICAM3_CRISPRi_sgRNA_2	ICAM3	836.5/782.9	696.05/725.29	809.7	710.67	-0.18795	1436.3	12151	0.89834	0.1845	0.8155	0.36901	0.99982	False
CD300LB_CRISPRi_sgRNA_3	CD300LB	826.77/745.03	679.16/698.75	785.9	688.96	-0.18968	3340.5	11666	0.89757	0.18471	0.81529	0.36941	0.99982	False
Non_Targeting_79	Non	595.76/605.89	698.59/663.37	600.82	680.98	0.18039	51.292	8083	0.89156	0.81369	0.18631	0.37263	0.99982	True
LAPTM5_CRISPRi_sgRNA_2	LAPTM5	917.96/704.52	782.21/643.47	811.24	712.84	-0.1863	22777	12183	0.89145	0.18634	0.81366	0.37269	0.99982	False
VCP_CRISPRi_sgRNA_1	VCP	443.78/451.77	519.5/506.38	447.78	512.94	0.1956	31.951	5413.8	0.88562	0.81209	0.18791	0.37582	0.99982	True
Non_Targeting_40	Non	519.16/522.23	560.9/624.68	520.69	592.79	0.18674	4.6945	6649.3	0.88411	0.81168	0.18832	0.37664	0.99982	True
SORL1_CRISPRi_sgRNA_3	SORL1	836.5/763.52	703.65/703.18	800.01	703.42	-0.18539	2662.4	11953	0.88352	0.18848	0.81152	0.37696	0.99982	False
P2RY13_CRISPRi_sgRNA_4	P2RY13	616.43/593.56	703.65/665.59	604.99	684.62	0.17811	261.52	8159.6	0.88149	0.81097	0.18903	0.37805	0.99982	True
SIGLEC9_CRISPRi_sgRNA_2	SIGLEC9	617.64/619.1	529.64/547.28	618.37	538.46	-0.19928	1.0557	8406.9	0.87152	0.19174	0.80826	0.38347	0.99982	False
TLR2_CRISPRi_sgRNA_4	TLR2	742.88/693.95	648.75/611.41	718.41	630.08	-0.189	1196.7	10318	0.86964	0.19225	0.80775	0.3845	0.99982	False
CD300C_CRISPRi_sgRNA_3	CD300C	1157.5/955.51	1182.6/1159.8	1056.5	1171.2	0.14858	20396	17491	0.86738	0.80713	0.19287	0.38573	0.99982	True
CTLA4_CRISPRi_sgRNA_1	CTLA4	735.58/639.35	618.34/585.98	687.47	602.16	-0.19085	4629.9	9715.5	0.86548	0.19339	0.80661	0.38678	0.99982	False
IL21R_CRISPRi_sgRNA_2	IL21R	735.58/660.49	788.97/779.47	698.03	784.22	0.16773	2819.4	9920.1	0.8653	0.80656	0.19344	0.38687	0.99982	True
LTBR_CRISPRi_sgRNA_2	LTBR	626.16/691.31	609.04/542.86	658.73	575.95	-0.19343	2122.6	9165	0.86469	0.19361	0.80639	0.38721	0.99982	False
LYVE1_CRISPRi_sgRNA_3	LYVE1	656.55/625.26	764.47/678.85	640.91	721.66	0.17096	489.51	8828	0.8595	0.80497	0.19503	0.39006	0.99982	True
FCGR2A_CRISPRi_sgRNA_5	FCGR2A	697.89/656.09	772.92/748.51	676.99	760.71	0.16799	873.82	9513.7	0.8584	0.80466	0.19534	0.39067	0.99982	True
LTBR_CRISPRi_sgRNA_1	LTBR	640.75/721.25	777.99/751.82	681	764.91	0.1674	3240.7	9590.8	0.85679	0.80422	0.19578	0.39156	0.99982	True
GPR87_CRISPRi_sgRNA_5	GPR87	665.06/671.94	701.96/800.47	668.5	751.22	0.16807	23.629	9351.1	0.85541	0.80384	0.19616	0.39233	0.99982	True
SLC24A4_CRISPRi_sgRNA_3	SLC24A4	819.47/758.24	886.96/875.65	788.86	881.31	0.15969	1874.7	11726	0.85376	0.80338	0.19662	0.39324	0.99982	True
CD14_CRISPRi_sgRNA_5	CD14	949.57/970.48	807.55/901.08	960.02	854.32	-0.16811	218.61	15341	0.85342	0.19671	0.80329	0.39343	0.99982	False
NRP1_CRISPRi_sgRNA_3	NRP1	802.45/888.58	797.42/702.07	845.51	749.74	-0.17321	3708.8	12893	0.84344	0.19949	0.80051	0.39898	0.99982	False
IL2RA_CRISPRi_sgRNA_4	IL2RA	548.34/494.93	595.53/584.88	521.63	590.2	0.17785	1426.6	6665.6	0.83985	0.7995	0.2005	0.40099	0.99982	True
IL6R_CRISPRi_sgRNA_2	IL6R	1074.8/1335.1	1001.8/1650.7	1204.9	1326.3	0.13831	33870	20946	0.83838	0.79909	0.20091	0.40182	0.99982	True
ADGRG1_CRISPRi_sgRNA_2	ADGRG1	680.87/656.97	582.01/594.83	668.92	588.42	-0.18469	285.66	9359.1	0.83208	0.20268	0.79732	0.40537	0.99982	False
NRP1_CRISPRi_sgRNA_4	NRP1	410.95/420.07	434.19/513.01	415.51	473.6	0.18835	41.569	4889.9	0.83067	0.79692	0.20308	0.40616	0.99982	True
MS4A6A_CRISPRi_sgRNA_3	MS4A6A	718.56/736.22	647.9/636.84	727.39	642.37	-0.17906	156.03	10495	0.82993	0.20329	0.79671	0.40658	0.99982	False
CLN3_CRISPRi_sgRNA_5	CLN3	706.4/670.18	791.5/748.51	688.29	770.01	0.16164	656.13	9731.3	0.82839	0.79627	0.20373	0.40745	0.99982	True
CLEC2B_CRISPRi_sgRNA_3	CLEC2B	441.35/423.59	484.03/499.74	432.47	491.88	0.18531	157.62	5163.5	0.82682	0.79583	0.20417	0.40834	0.99982	True
AIF1_CRISPRi_sgRNA_4	AIF1	657.77/551.29	520.35/539.54	604.53	529.95	-0.18962	5669	8151.1	0.82607	0.20438	0.79562	0.40876	0.99982	False
TREML4_CRISPRi_sgRNA_1	TREML4	1021.3/956.39	1072.8/1113.4	988.84	1093.1	0.14445	2107	15975	0.8247	0.79523	0.20477	0.40954	0.99982	True
ILDR1_CRISPRi_sgRNA_5	ILDR1	566.58/564.5	663.95/609.2	565.54	636.58	0.17042	2.1678	7442.2	0.82344	0.79487	0.20513	0.41026	0.99982	True
EPHA1_CRISPRi_sgRNA_2	EPHA1	688.16/572.42	569.34/538.44	630.29	553.89	-0.18611	6697.9	8629	0.82248	0.2054	0.7946	0.4108	0.99982	False
APP_CRISPRi_sgRNA_5	APP	627.37/605.89	651.28/731.92	616.63	691.6	0.16528	230.77	8374.6	0.81926	0.79368	0.20632	0.41264	0.99982	True
LRP1_CRISPRi_sgRNA_5	LRP1	932.55/944.94	910.61/1166.4	938.74	1038.5	0.14558	76.786	14877	0.81806	0.79334	0.20666	0.41333	0.99982	True
CLN3_CRISPRi_sgRNA_1	CLN3	915.52/759.12	783.06/707.6	837.32	745.33	-0.16769	12231	12722	0.81561	0.20736	0.79264	0.41472	0.99982	False
CLIC1_CRISPRi_sgRNA_3	CLIC1	316.12/272.12	280.45/217.81	294.12	249.13	-0.23863	967.83	3058	0.81359	0.20794	0.79206	0.41588	0.99982	False
C1QA_CRISPRi_sgRNA_2	C1QA	724.64/785.54	722.24/616.94	755.09	669.59	-0.17313	1854.6	11045	0.81357	0.20794	0.79206	0.41589	0.99982	False
