sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
CD81_CRISPRi_sgRNA_3	CD81	1152.7/1235.1	799.21/766.6	1193.9	782.9	-0.60814	3391.3	7.8055e+06	0.99146	0.16073	0.83927	0.32146	0.77798	False
CSF2RB_CRISPRi_sgRNA_1	CSF2RB	687.61/684.59	374.76/495.79	686.1	435.27	-0.65528	4.5599	2.2572e+06	0.98488	0.16234	0.83766	0.32468	0.77798	False
CLEC7A_CRISPRi_sgRNA_2	CLEC7A	827.54/738.69	498.59/507.24	783.12	502.92	-0.63789	3947.1	3.0354e+06	0.9834	0.1627	0.8373	0.32541	0.77798	False
Non_Targeting_68	Non	1004.7/1044.5	673.75/670.77	1024.6	672.26	-0.60727	791.73	5.5421e+06	0.98293	0.16282	0.83718	0.32564	0.77798	False
MRC1_CRISPRi_sgRNA_3	MRC1	1188/1061	769.06/719.72	1124.5	744.39	-0.59446	8060.3	6.8253e+06	0.98178	0.1631	0.8369	0.32621	0.77798	False
CD52_CRISPRi_sgRNA_4	CD52	910.1/775.16	580.87/512.45	842.63	546.66	-0.62332	9104.1	3.5765e+06	0.98027	0.16348	0.83652	0.32695	0.77798	False
CTLA4_CRISPRi_sgRNA_2	CTLA4	1341/1133.9	893.71/784.3	1237.4	839.01	-0.56006	21438	8.4577e+06	0.97054	0.16589	0.83411	0.33178	0.77798	False
ACTB_CRISPRi_sgRNA_1	ACTB	1338/896.31	707.96/795.76	1117.1	751.86	-0.57064	97527	6.726e+06	0.97007	0.16601	0.83399	0.33201	0.77798	False
LDLR_CRISPRi_sgRNA_1	LDLR	1533.3/1184.5	896.97/962.41	1358.9	929.69	-0.54711	60821	1.0431e+07	0.96944	0.16616	0.83384	0.33233	0.77798	False
CSF1R_CRISPRi_sgRNA_3	CSF1R	884.93/784.57	494.51/605.15	834.75	549.83	-0.60145	5036	3.502e+06	0.96932	0.16619	0.83381	0.33239	0.77798	False
FERMT3_CRISPRi_sgRNA_4	FERMT3	1074.2/951.6	678.63/691.6	1012.9	685.12	-0.56338	7515.1	5.401e+06	0.96132	0.1682	0.8318	0.33639	0.77798	False
SQSTM1_CRISPRi_sgRNA_1	SQSTM1	1466.8/1551.5	1059.1/1061.4	1509.2	1060.2	-0.50897	3584.3	1.3193e+07	0.95693	0.1693	0.8307	0.3386	0.77798	False
FPR1_CRISPRi_sgRNA_4	FPR1	1247.4/1389.2	932.82/899.92	1318.3	916.37	-0.52416	10055	9.7451e+06	0.95677	0.16934	0.83066	0.33868	0.77798	False
SIRPB1_CRISPRi_sgRNA_5	SIRPB1	749.02/629.3	470.07/443.71	689.16	456.89	-0.59192	7165.9	2.2798e+06	0.95465	0.16988	0.83012	0.33976	0.77798	False
IL1R2_CRISPRi_sgRNA_2	IL1R2	1066.1/1281	769.88/852	1173.5	810.94	-0.53266	23072	7.5106e+06	0.9545	0.16992	0.83008	0.33983	0.77798	False
SLC24A4_CRISPRi_sgRNA_4	SLC24A4	1908.8/1492.7	1273.4/1155.1	1700.7	1214.2	-0.48578	86572	1.7242e+07	0.95243	0.17044	0.82956	0.34088	0.77798	False
CXCR4_CRISPRi_sgRNA_2	CXCR4	1374.2/966.89	863.57/759.3	1170.5	811.44	-0.52809	82953	7.4676e+06	0.95215	0.17051	0.82949	0.34102	0.77798	False
PLCB3_CRISPRi_sgRNA_5	PLCB3	549.68/688.11	385.35/434.33	618.9	409.84	-0.59345	9581.8	1.7919e+06	0.94977	0.17112	0.82888	0.34223	0.77798	False
SNCA_CRISPRi_sgRNA_3	SNCA	793.31/853.97	527.1/591.61	823.64	559.36	-0.55742	1839.5	3.3985e+06	0.94735	0.17173	0.82827	0.34346	0.77798	False
Non_Targeting_97	Non	690.63/557.55	383.72/446.83	624.09	415.28	-0.58652	8854.7	1.8257e+06	0.94683	0.17186	0.82814	0.34373	0.77798	False
CD52_CRISPRi_sgRNA_1	CD52	1121.5/1125.7	759.29/809.3	1123.6	784.29	-0.51811	8.7061	6.8134e+06	0.94508	0.17231	0.82769	0.34462	0.77798	False
SPP1_CRISPRi_sgRNA_5	SPP1	1538.3/1511.5	1064/1118.6	1524.9	1091.3	-0.48228	359.23	1.3503e+07	0.94464	0.17242	0.82758	0.34484	0.77798	False
C1QB_CRISPRi_sgRNA_5	C1QB	1283.6/1036.3	823.65/800.97	1159.9	812.31	-0.51342	30581	7.317e+06	0.94456	0.17244	0.82756	0.34488	0.77798	False
CSF2RA_CRISPRi_sgRNA_1	CSF2RA	698.68/839.85	560.5/483.29	769.27	521.9	-0.55883	9964.9	2.9165e+06	0.94439	0.17249	0.82751	0.34497	0.77798	False
CD86_CRISPRi_sgRNA_1	CD86	1139.6/1015.1	707.96/793.68	1077.4	750.82	-0.5204	7752.3	6.2016e+06	0.9439	0.17261	0.82739	0.34522	0.77798	False
APOE_CRISPRi_sgRNA_1	APOE	705.73/650.47	475.78/441.63	678.1	458.7	-0.56293	1526.4	2.1987e+06	0.93968	0.17369	0.82631	0.34738	0.77798	False
CLDN7_CRISPRi_sgRNA_2	CLDN7	625.19/582.25	420.38/389.55	603.72	404.96	-0.57492	921.78	1.6949e+06	0.93943	0.17376	0.82624	0.34751	0.77798	False
GPR183_CRISPRi_sgRNA_2	GPR183	683.58/823.38	507.55/520.78	753.48	514.17	-0.55044	9772.9	2.7841e+06	0.93919	0.17382	0.82618	0.34763	0.77798	False
ITGB3_CRISPRi_sgRNA_2	ITGB3	783.25/742.22	566.21/480.16	762.73	523.19	-0.54299	841.47	2.8613e+06	0.9362	0.17458	0.82542	0.34917	0.77798	False
HEXA_CRISPRi_sgRNA_2	HEXA	1386.3/1377.4	987.4/999.91	1381.8	993.65	-0.47537	39.428	1.0829e+07	0.93578	0.17469	0.82531	0.34939	0.77798	False
GPNMB_CRISPRi_sgRNA_4	GPNMB	793.31/709.29	451.34/582.24	751.3	516.79	-0.53895	3530.2	2.7661e+06	0.93341	0.1753	0.8247	0.35061	0.77798	False
ITGAX_CRISPRi_sgRNA_2	ITGAX	928.22/764.57	600.42/580.15	846.39	590.29	-0.51917	13390	3.6124e+06	0.93015	0.17615	0.82385	0.35229	0.77798	False
ACTB_CRISPRi_sgRNA_2	ACTB	763.11/550.49	464.37/434.33	656.8	449.35	-0.5466	22604	2.047e+06	0.92998	0.17619	0.82381	0.35238	0.77798	False
CD1D_CRISPRi_sgRNA_2	CD1D	1410.4/1262.1	966.22/970.74	1336.3	968.48	-0.46403	10999	1.0046e+07	0.92837	0.17661	0.82339	0.35321	0.77798	False
TLR4_CRISPRi_sgRNA_2	TLR4	1035.9/915.13	615.9/764.51	975.54	690.21	-0.49855	7297	4.965e+06	0.9278	0.17676	0.82324	0.35351	0.77798	False
IL1R2_CRISPRi_sgRNA_3	IL1R2	823.52/921.01	650.93/572.86	872.27	611.9	-0.51077	4753	3.8644e+06	0.92767	0.17679	0.82321	0.35358	0.77798	False
AXL_CRISPRi_sgRNA_1	AXL	680.56/590.48	429.34/441.63	635.52	435.48	-0.54428	4056.6	1.9015e+06	0.9271	0.17694	0.82306	0.35388	0.77798	False
IL2RG_CRISPRi_sgRNA_1	IL2RG	613.11/762.22	474.96/480.16	687.66	477.56	-0.52509	11117	2.2687e+06	0.92185	0.1783	0.8217	0.35661	0.77798	False
FPR3_CRISPRi_sgRNA_5	FPR3	882.91/982.18	668.04/660.36	932.55	664.2	-0.48894	4926.9	4.4883e+06	0.9206	0.17863	0.82137	0.35726	0.77798	False
CD300LF_CRISPRi_sgRNA_2	CD300LF	832.58/901.02	601.24/629.11	866.8	615.17	-0.49402	2342.1	3.8103e+06	0.91909	0.17902	0.82098	0.35805	0.77798	False
CR1_CRISPRi_sgRNA_5	CR1	716.8/628.12	489.63/446.83	672.46	468.23	-0.5213	3931.7	2.158e+06	0.91878	0.17911	0.82089	0.35821	0.77798	False
Non_Targeting_19	Non	966.47/921.01	693.3/657.23	943.74	675.26	-0.48234	1033.2	4.6099e+06	0.91801	0.17931	0.82069	0.35862	0.77798	False
CHRNE_CRISPRi_sgRNA_2	CHRNE	1556.4/1279.8	989.84/1109.3	1418.1	1049.6	-0.43382	38268	1.1476e+07	0.91693	0.17959	0.82041	0.35918	0.77798	False
NLRP3_CRISPRi_sgRNA_2	NLRP3	994.66/1131.6	817.94/720.77	1063.1	769.36	-0.46606	9371.3	6.0192e+06	0.91659	0.17968	0.82032	0.35936	0.77798	False
IL1R2_CRISPRi_sgRNA_1	IL1R2	949.36/998.65	721/692.64	974	706.82	-0.46202	1214.7	4.9475e+06	0.90972	0.18148	0.81852	0.36297	0.77798	False
Non_Targeting_73	Non	1203.1/1116.3	899.41/811.38	1159.7	855.4	-0.4386	3765.7	7.3131e+06	0.90791	0.18196	0.81804	0.36393	0.77798	False
LDLR_CRISPRi_sgRNA_3	LDLR	1258.4/1146.9	851.35/928.04	1202.6	889.69	-0.43441	6224.1	7.9341e+06	0.90789	0.18197	0.81803	0.36394	0.77798	False
C9orf72_CRISPRi_sgRNA_5	C9orf72	713.78/592.84	419.56/504.12	653.31	461.84	-0.49945	7313.7	2.0227e+06	0.90638	0.18237	0.81763	0.36474	0.77798	False
LYZ_CRISPRi_sgRNA_3	LYZ	1384.3/1039.8	897.78/903.04	1212	900.41	-0.42837	59324	8.0737e+06	0.90534	0.18264	0.81736	0.36528	0.77798	False
CSF1R_CRISPRi_sgRNA_2	CSF1R	708.75/797.51	511.62/573.91	753.13	542.76	-0.47183	3939.2	2.7812e+06	0.90037	0.18396	0.81604	0.36792	0.77798	False
LRP8_CRISPRi_sgRNA_2	LRP8	1099.4/1056.3	805.72/792.63	1077.8	799.18	-0.43106	927.88	6.2074e+06	0.90004	0.18405	0.81595	0.3681	0.77798	False
LPAR2_CRISPRi_sgRNA_3	LPAR2	1120.5/935.13	808.98/710.35	1027.8	759.67	-0.43565	17182	5.5808e+06	0.89965	0.18415	0.81585	0.36831	0.77798	False
SIGLEC9_CRISPRi_sgRNA_5	SIGLEC9	852.71/769.28	613.46/563.49	810.99	588.47	-0.46204	3480.7	3.2827e+06	0.89957	0.18417	0.81583	0.36835	0.77798	False
RPL11_CRISPRi_sgRNA_4	RPL11	863.79/763.4	635.46/546.82	813.59	591.14	-0.46014	5039.1	3.3063e+06	0.8988	0.18438	0.81562	0.36876	0.77798	False
CTLA4_CRISPRi_sgRNA_4	CTLA4	797.34/855.14	604.5/597.86	826.24	601.18	-0.45812	1670.6	3.4226e+06	0.89864	0.18442	0.81558	0.36884	0.77798	False
MS4A4A_CRISPRi_sgRNA_4	MS4A4A	1065.1/1088	873.34/731.18	1076.6	802.26	-0.42386	262.43	6.1915e+06	0.89639	0.18502	0.81498	0.37004	0.77798	False
IL2RG_CRISPRi_sgRNA_2	IL2RG	722.84/594.01	488.81/457.25	658.43	473.03	-0.47623	8298.4	2.0584e+06	0.89521	0.18534	0.81466	0.37068	0.77798	False
SIRPA_CRISPRi_sgRNA_3	SIRPA	1157.8/1063.3	783.73/882.21	1110.5	832.97	-0.41451	4456.8	6.6375e+06	0.89349	0.1858	0.8142	0.37159	0.77798	False
LSR_CRISPRi_sgRNA_4	LSR	1451.7/1322.1	1023.2/1105.1	1386.9	1064.2	-0.38183	8398.4	1.0919e+07	0.88993	0.18675	0.81325	0.3735	0.77798	False
CD300A_CRISPRi_sgRNA_4	CD300A	1305.7/1257.4	947.48/1008.2	1281.6	977.86	-0.38988	1167.4	9.1483e+06	0.88939	0.1869	0.8131	0.37379	0.77798	False
IL15_CRISPRi_sgRNA_1	IL15	885.93/888.08	694.11/620.78	887.01	657.44	-0.43151	2.3013	4.0122e+06	0.8893	0.18692	0.81308	0.37384	0.77798	False
Non_Targeting_40	Non	617.13/588.13	400.83/466.62	602.63	433.72	-0.47357	420.54	1.6881e+06	0.88904	0.18699	0.81301	0.37398	0.77798	False
SORL1_CRISPRi_sgRNA_4	SORL1	1282.6/1265.7	984.14/963.45	1274.1	973.8	-0.38747	143.32	9.0294e+06	0.88785	0.18731	0.81269	0.37462	0.77798	False
CEMIP2_CRISPRi_sgRNA_3	CEMIP2	1288.6/1335.1	968.66/1041.6	1311.8	1005.1	-0.3839	1077.8	9.6392e+06	0.88775	0.18734	0.81266	0.37468	0.77798	False
EPHA1_CRISPRi_sgRNA_4	EPHA1	834.59/682.23	545.84/568.7	758.41	557.27	-0.44392	11606	2.8251e+06	0.88679	0.1876	0.8124	0.37519	0.77798	False
HEXB_CRISPRi_sgRNA_3	HEXB	908.08/759.87	639.53/595.78	833.97	617.65	-0.4326	10984	3.4947e+06	0.8864	0.1877	0.8123	0.3754	0.77798	False
ABI3_CRISPRi_sgRNA_1	ABI3	1424.5/1238.6	1031.4/1018.7	1331.6	1025	-0.37715	17286	9.9669e+06	0.88524	0.18801	0.81199	0.37603	0.77798	False
CD19_CRISPRi_sgRNA_2	CD19	782.24/922.19	672.12/596.82	852.22	634.47	-0.42509	9793.2	3.6683e+06	0.88384	0.18839	0.81161	0.37679	0.77798	False
SCARB1_CRISPRi_sgRNA_3	SCARB1	1259.4/1097.5	935.26/866.59	1178.4	900.92	-0.38703	13119	7.581e+06	0.88314	0.18858	0.81142	0.37716	0.77798	False
ITGAM_CRISPRi_sgRNA_2	ITGAM	985.6/1009.2	735.66/769.72	997.42	752.69	-0.40567	279.26	5.2179e+06	0.88297	0.18863	0.81137	0.37725	0.77798	False
CD180_CRISPRi_sgRNA_5	CD180	566.8/637.53	444/430.17	602.17	437.09	-0.46134	2502	1.6852e+06	0.88283	0.18866	0.81134	0.37733	0.77798	False
NFATC2_CRISPRi_sgRNA_4	NFATC2	1414.5/1099.8	893.71/1044.7	1257.1	969.2	-0.37493	49508	8.7621e+06	0.8808	0.18921	0.81079	0.37842	0.77798	False
IFNGR2_CRISPRi_sgRNA_1	IFNGR2	956.41/932.78	693.3/731.18	944.59	712.24	-0.40683	279.16	4.6192e+06	0.88046	0.1893	0.8107	0.37861	0.77798	False
CD40_CRISPRi_sgRNA_1	CD40	1062.1/846.91	719.37/722.85	954.51	721.11	-0.40406	23156	4.7285e+06	0.87966	0.18952	0.81048	0.37904	0.77798	False
CD58_CRISPRi_sgRNA_3	CD58	721.83/810.45	550.73/588.49	766.14	569.61	-0.42699	3926	2.89e+06	0.87883	0.18975	0.81025	0.3795	0.77798	False
NLRP3_CRISPRi_sgRNA_3	NLRP3	960.43/898.67	676.19/727.02	929.55	701.6	-0.40537	1907.6	4.456e+06	0.87882	0.18975	0.81025	0.3795	0.77798	False
CD86_CRISPRi_sgRNA_3	CD86	786.27/777.51	614.27/550.99	781.89	582.63	-0.42375	38.333	3.0247e+06	0.87833	0.18988	0.81012	0.37977	0.77798	False
FOLR2_CRISPRi_sgRNA_2	FOLR2	1707.4/1704.4	1304.3/1402	1705.9	1353.1	-0.33403	4.5899	1.736e+07	0.87811	0.18994	0.81006	0.37988	0.77798	False
CD1D_CRISPRi_sgRNA_1	CD1D	1102.4/1117.5	896.15/807.22	1109.9	851.69	-0.38167	113.51	6.629e+06	0.87701	0.19024	0.80976	0.38048	0.77798	False
Non_Targeting_85	Non	786.27/626.95	538.51/509.33	706.61	523.92	-0.43086	12691	2.4111e+06	0.87626	0.19044	0.80956	0.38089	0.77798	False
TLR10_CRISPRi_sgRNA_3	TLR10	852.71/796.33	579.24/661.4	824.52	620.32	-0.40997	1589.4	3.4066e+06	0.87435	0.19096	0.80904	0.38193	0.77798	False
SIRPA_CRISPRi_sgRNA_5	SIRPA	613.11/649.3	456.22/474.96	631.2	465.59	-0.43823	654.9	1.8726e+06	0.87373	0.19113	0.80887	0.38226	0.77798	False
P2RY6_CRISPRi_sgRNA_1	P2RY6	1370.2/1195.1	985.77/1016.6	1282.6	1001.2	-0.3571	15329	9.165e+06	0.873	0.19133	0.80867	0.38266	0.77798	False
CLEC7A_CRISPRi_sgRNA_4	CLEC7A	442.97/506.97	335.65/352.05	474.97	343.85	-0.46489	2048.2	9.9054e+05	0.87172	0.19168	0.80832	0.38336	0.77798	False
FPR2_CRISPRi_sgRNA_5	FPR2	1113.5/1019.8	747.88/896.79	1066.6	822.34	-0.37487	4383.9	6.064e+06	0.8713	0.1918	0.8082	0.38359	0.77798	False
ICAM3_CRISPRi_sgRNA_5	ICAM3	962.45/792.8	693.3/644.73	877.62	669.01	-0.39105	14390	3.9177e+06	0.86832	0.19261	0.80739	0.38522	0.77798	False
IL10_CRISPRi_sgRNA_1	IL10	733.92/743.4	535.25/575.99	738.66	555.62	-0.41017	44.965	2.6629e+06	0.86826	0.19263	0.80737	0.38525	0.77798	False
Non_Targeting_18	Non	548.67/637.53	479.85/398.92	593.1	439.39	-0.43195	3948.1	1.6289e+06	0.86709	0.19295	0.80705	0.38589	0.77798	False
FLT1_CRISPRi_sgRNA_2	FLT1	933.25/1018.6	696.56/807.22	975.95	751.89	-0.37585	3646	4.9697e+06	0.86668	0.19306	0.80694	0.38612	0.77798	False
Non_Targeting_82	Non	1002.7/956.3	756.84/761.39	979.51	759.12	-0.36731	1077.1	5.0104e+06	0.86256	0.19419	0.80581	0.38838	0.77798	False
TGFBR1_CRISPRi_sgRNA_1	TGFBR1	804.39/719.87	586.57/571.82	762.13	579.2	-0.39538	3571.3	2.8562e+06	0.86251	0.1942	0.8058	0.38841	0.77798	False
SCIMP_CRISPRi_sgRNA_5	SCIMP	1536.3/1232.7	1175.6/1035.3	1384.5	1105.5	-0.32447	46076	1.0876e+07	0.86099	0.19462	0.80538	0.38924	0.77798	False
LYZ_CRISPRi_sgRNA_2	LYZ	572.84/811.62	525.47/521.83	692.23	523.65	-0.40198	28509	2.3026e+06	0.86044	0.19477	0.80523	0.38955	0.77798	False
CD68_CRISPRi_sgRNA_5	CD68	772.17/718.7	505.92/629.11	745.43	567.51	-0.39282	1429.8	2.718e+06	0.85995	0.19491	0.80509	0.38982	0.77798	False
ICAM1_CRISPRi_sgRNA_3	ICAM1	862.78/857.5	684.34/644.73	860.14	664.53	-0.37173	13.952	3.7451e+06	0.85735	0.19563	0.80437	0.39125	0.77798	False
