id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SIRPA	5	0.012858	0.048902	0.562371	18	3	-0.41451	0.37232	0.37224	0.960164	74	0	-0.41451
CR2	5	0.015391	0.056392	0.614379	19	4	-0.10795	0.69607	0.69432	0.960164	144	0	-0.10795
LRP6	5	0.019754	0.067568	0.677221	20	1	0.17195	0.037049	0.036212	0.832875	9	0	0.17195
SQSTM1	5	0.020179	0.068704	0.677221	21	4	-0.27914	0.83562	0.83481	0.96474	177	0	-0.27914
LYZ	5	0.021732	0.072459	0.681771	22	3	-0.33036	0.93775	0.93721	0.996648	194	0	-0.33036
CD300LF	5	0.024158	0.079043	0.68939	23	4	-0.20902	0.70115	0.69923	0.960164	147	0	-0.20902
CD19	5	0.024506	0.079929	0.68939	24	3	-0.32105	0.64518	0.6443	0.960164	130	0	-0.32105
GPR65	5	0.028432	0.089541	0.741402	25	2	0.030685	0.54463	0.54385	0.960164	106	0	0.030685
CD86	5	0.03406	0.10326	0.822086	26	3	-0.26061	0.032748	0.032128	0.831314	8	0	-0.26061
CLEC2B	5	0.037049	0.11068	0.84853	27	3	-0.11425	0.011013	0.010982	0.757732	3	0	-0.11425
ITGAM	5	0.041335	0.12103	0.894735	28	3	-0.17634	0.44492	0.44424	0.960164	87	0	-0.17634
LRP1	5	0.045195	0.13011	0.928724	29	4	-0.21073	0.93727	0.93661	0.996648	193	0	-0.21073
CR1	5	0.053373	0.14851	0.991337	30	3	-0.24882	0.51313	0.51258	0.960164	98	0	-0.24882
CSF1R	5	0.063582	0.17158	0.991337	31	2	0.024946	0.49802	0.4973	0.960164	94	0	0.024946
PLAUR	5	0.065071	0.17488	0.991337	32	4	-0.2192	0.94635	0.94583	0.996648	196	0	-0.2192
TNFRSF13C	5	0.066728	0.1786	0.991337	33	2	0.15929	0.31875	0.31931	0.960164	64	0	0.15929
TLR4	5	0.067335	0.1799	0.991337	34	4	-0.11638	0.62544	0.62472	0.960164	124	0	-0.11638
SELPLG	5	0.075072	0.19701	0.991337	35	1	0.19847	0.1895	0.1902	0.960164	38	0	0.19847
TLR2	5	0.075677	0.1983	0.991337	36	4	-0.10003	0.8871	0.88679	0.976415	188	0	-0.10003
C9orf72	5	0.075927	0.19885	0.991337	37	3	-0.23348	0.015391	0.015135	0.783247	4	0	-0.23348
GPR87	5	0.079222	0.20567	0.991337	38	2	0.17871	0.43658	0.43609	0.960164	85	0	0.17871
SORL1	5	0.079533	0.20644	0.991337	39	3	-0.15877	0.95509	0.95447	0.996648	198	0	-0.15877
IL1R1	5	0.081389	0.21051	0.991337	40	4	-0.067465	0.099746	0.099313	0.945029	21	0	-0.067465
TGFBR2	5	0.083356	0.21435	0.991337	41	3	-0.2118	0.27195	0.27273	0.960164	53	0	-0.2118
TREML4	5	0.086024	0.21952	0.991337	42	4	-0.10537	0.61935	0.61831	0.960164	122	0	-0.10537
CSF3R	5	0.090014	0.22781	0.991337	43	3	-0.20848	0.4586	0.45772	0.960164	89	0	-0.20848
CD180	5	0.090134	0.2281	0.991337	44	4	-0.091212	0.8438	0.8429	0.96474	179	0	-0.091212
P2RY12	5	0.091581	0.23083	0.991337	45	3	-0.14423	0.024101	0.023492	0.810481	6	0	-0.14423
IFNGR2	5	0.092696	0.23332	0.991337	46	3	-0.16158	0.85356	0.85289	0.96474	183	0	-0.16158
NLRP3	5	0.096786	0.24211	0.991337	47	3	-0.19097	0.35069	0.35143	0.960164	68	0	-0.19097
P2RY6	5	0.099746	0.24835	0.991337	48	3	-0.23388	0.78941	0.78854	0.960164	170	0	-0.23388
APOE	5	0.10022	0.24932	0.991337	49	4	-0.065371	0.98312	0.98242	0.996648	202	0	-0.065371
AIF1	5	0.10381	0.25725	0.991337	50	2	0.13747	0.35693	0.3574	0.960164	70	0	0.13747
PLEK	5	0.10399	0.25761	0.991337	51	4	-0.095125	0.9761	0.97572	0.996648	200	0	-0.095125
CD300C	5	0.10539	0.26051	0.991337	52	3	-0.22303	0.53989	0.53918	0.960164	105	0	-0.22303
CLEC7A	5	0.10799	0.26482	0.991337	53	2	-0.013173	0.26506	0.26604	0.960164	52	0	-0.013173
P2RY13	5	0.1159	0.27563	0.991337	54	2	-0.026119	0.15528	0.15612	0.960164	33	0	-0.026119
SLC52A1	5	0.12614	0.2904	0.991337	55	3	-0.18454	0.30893	0.30938	0.960164	62	0	-0.18454
TYRO3	5	0.12786	0.29253	0.991337	56	2	-0.031667	0.79939	0.79866	0.96474	171	0	-0.031667
FPR3	5	0.13011	0.29528	0.991337	57	3	-0.23035	0.1159	0.11561	0.945029	25	0	-0.23035
FOLR2	5	0.13241	0.29859	0.991337	58	3	-0.20977	0.75418	0.75328	0.960164	159	0	-0.20977
Non	100	0.14071	0.58326	0.991337	59	48	-0.024405	0.67122	0.67026	0.960164	135	0	-0.024405
ITGAX	5	0.1432	0.31326	0.991337	60	3	-0.16774	0.91784	0.91681	0.990491	191	0	-0.16774
DPYD	5	0.14541	0.31646	0.991337	61	3	-0.17406	0.74836	0.74784	0.960164	158	0	-0.17406
FCER1G	5	0.14872	0.32107	0.991337	62	2	-0.010996	0.91962	0.91872	0.990491	192	0	-0.010996
CLEC2D	5	0.15913	0.33469	0.991337	63	3	-0.13776	0.61111	0.60998	0.960164	120	0	-0.13776
ITGAL	5	0.16298	0.34017	0.991337	64	2	0.057418	0.66037	0.65949	0.960164	132	0	0.057418
CD81	5	0.16806	0.34659	0.991337	65	2	-0.066417	0.58552	0.58468	0.960164	113	0	-0.066417
SIGLEC7	5	0.17063	0.34973	0.991337	66	1	0.16995	0.60694	0.60575	0.960164	118	0	0.16995
GPR183	5	0.17631	0.35707	0.991337	67	2	-0.011126	0.24407	0.24499	0.960164	48	0	-0.011126
ITGB3	5	0.17924	0.36114	0.991337	68	3	-0.11127	0.60061	0.59982	0.960164	117	0	-0.11127
MMP9	5	0.19482	0.38169	0.991337	69	2	-0.016271	0.9104	0.90916	0.990491	190	0	-0.016271
TGFB1	5	0.19695	0.38461	0.991337	70	1	0.32497	0.3444	0.34534	0.960164	67	0	0.32497
CD300A	5	0.20167	0.39109	0.991337	71	2	0.016378	0.18199	0.18293	0.960164	37	0	0.016378
CSF2RB	5	0.20435	0.39471	0.991337	72	1	-0.0085198	0.39337	0.39398	0.960164	78	0	-0.0085198
SYK	5	0.20444	0.3949	0.991337	73	3	-0.15718	0.5031	0.5025	0.960164	95	0	-0.15718
HEXB	5	0.21204	0.40436	0.991337	74	3	-0.02777	0.81709	0.81576	0.96474	174	0	-0.02777
MRC1	5	0.21535	0.40827	0.991337	75	2	-0.035511	0.77369	0.77239	0.960164	163	0	-0.035511
EPHA1	5	0.21758	0.411	0.991337	76	3	-0.10008	0.29231	0.29324	0.960164	57	0	-0.10008
HLA-DRB5	5	0.21892	0.41257	0.991337	77	3	-0.11897	0.56998	0.56937	0.960164	111	0	-0.11897
LPAR2	5	0.22025	0.41429	0.991337	78	3	-0.15106	0.10785	0.10776	0.945029	23	0	-0.15106
NFATC1	5	0.22428	0.41973	0.991337	79	3	-0.11401	0.59848	0.59773	0.960164	116	0	-0.11401
NRP1	5	0.22834	0.42464	0.991337	80	3	-0.095658	0.9031	0.9024	0.988343	189	0	-0.095658
LSR	5	0.23106	0.42776	0.991337	81	3	-0.11978	0.84972	0.84905	0.96474	181	0	-0.11978
CD200R1	5	0.23667	0.43455	0.991337	82	3	-0.062004	0.62342	0.62272	0.960164	123	0	-0.062004
FERMT3	5	0.23697	0.43492	0.991337	83	1	0.073245	0.8125	0.81091	0.96474	173	0	0.073245
CSF2RA	5	0.23931	0.43763	0.991337	84	3	-0.11065	0.28219	0.28301	0.960164	55	0	-0.11065
FPR1	5	0.24407	0.44302	0.991337	85	1	0.17502	0.17063	0.17155	0.960164	35	0	0.17502
TREM2	5	0.2533	0.45431	0.991337	86	3	-0.090689	0.9424	0.94173	0.996648	195	0	-0.090689
PLCB3	5	0.25459	0.45599	0.991337	87	2	-0.017555	0.16681	0.16756	0.960164	34	0	-0.017555
SLC24A4	5	0.25462	0.45603	0.991337	88	2	-0.046118	0.38141	0.38158	0.960164	75	0	-0.046118
CLDN7	5	0.25755	0.45941	0.991337	89	3	-0.036988	0.69436	0.69268	0.960164	143	0	-0.036988
CXCR4	5	0.25812	0.46016	0.991337	90	2	0.17208	0.3904	0.39087	0.960164	77	0	0.17208
LPL	5	0.26184	0.46479	0.991337	91	3	-0.12954	0.46399	0.46326	0.960164	91	0	-0.12954
SNCA	5	0.26506	0.46883	0.991337	92	2	-0.048105	0.68744	0.68618	0.960164	141	0	-0.048105
SPP1	5	0.27538	0.48129	0.991337	93	3	-0.023666	0.81133	0.80971	0.96474	172	0	-0.023666
C1QB	5	0.27879	0.48568	0.991337	94	1	0.22253	0.53271	0.5322	0.960164	103	0	0.22253
SIGLEC9	5	0.28364	0.4915	0.991337	95	3	-0.1008	0.71112	0.709	0.960164	150	0	-0.1008
TGFBI	5	0.28659	0.49502	0.991337	96	3	-0.10426	0.36312	0.36311	0.960164	72	0	-0.10426
SUCNR1	5	0.29471	0.50445	0.991337	97	2	0.14265	0.63542	0.63464	0.960164	127	0	0.14265
CD33	5	0.30001	0.51063	0.991337	98	3	-0.083525	0.76687	0.76558	0.960164	162	0	-0.083525
CD37	5	0.30024	0.5109	0.991337	99	2	-0.059436	0.56772	0.56732	0.960164	110	0	-0.059436
AXL	5	0.30209	0.51307	0.991337	100	2	0.15299	0.27879	0.27933	0.960164	54	0	0.15299
HEXA	5	0.30232	0.51332	0.991337	101	1	0.19361	0.41096	0.41134	0.960164	81	0	0.19361
GPNMB	5	0.30563	0.51705	0.991337	102	2	-0.01251	0.63739	0.63645	0.960164	128	0	-0.01251
CLIC1	5	0.30755	0.51931	0.991337	103	3	-0.059514	0.028432	0.027885	0.824595	7	0	-0.059514
TLR10	5	0.3182	0.53152	0.991337	104	3	-0.056054	0.77903	0.77805	0.960164	166	0	-0.056054
PTPRC	5	0.32588	0.54024	0.991337	105	3	-0.058423	0.61731	0.61612	0.960164	121	0	-0.058423
IRF5	5	0.32743	0.54235	0.991337	106	3	-0.038529	0.075072	0.074152	0.945029	15	0	-0.038529
ICAM3	5	0.33548	0.55178	0.991337	107	2	0.091186	0.63935	0.63833	0.960164	129	0	0.091186
IL10	5	0.33673	0.55322	0.991337	108	3	-0.09468	0.88318	0.88275	0.976415	187	0	-0.09468
ADA2	5	0.33984	0.55686	0.991337	109	3	-0.09233	0.68393	0.68265	0.960164	140	0	-0.09233
FCGR3A	5	0.34107	0.55825	0.991337	110	2	0.14068	0.35381	0.35453	0.960164	69	0	0.14068
CHRNE	5	0.3444	0.56228	0.991337	111	2	0.040133	0.12389	0.12384	0.945029	27	0	0.040133
ADAM10	5	0.35238	0.57143	0.991337	112	3	-0.055482	0.96201	0.9615	0.996648	199	0	-0.055482
LRP8	5	0.35599	0.5757	0.991337	113	2	-7.4701e-05	0.38442	0.38456	0.960164	76	0	-7.4701e-05
TMEM106A	5	0.35785	0.5777	0.991337	114	2	0.037343	0.60903	0.60784	0.960164	119	0	0.037343
NLRC4	5	0.36719	0.58341	0.991337	115	2	0.053052	0.62746	0.62663	0.960164	125	0	0.053052
SCARB1	5	0.36905	0.58451	0.991337	116	2	0.023053	0.78556	0.78481	0.960164	168	0	0.023053
FCGR3B	5	0.37279	0.58696	0.991337	117	2	0.18611	0.2117	0.21289	0.960164	42	0	0.18611
CLU	5	0.37652	0.58941	0.991337	118	2	-0.009305	0.091581	0.091394	0.945029	19	0	-0.009305
RPL11	5	0.37839	0.59057	0.991337	119	1	-0.014477	0.299	0.29949	0.960164	59	0	-0.014477
MS4A4A	5	0.38442	0.59472	0.991337	120	1	0.047456	0.17443	0.17554	0.960164	36	0	0.047456
IL15	5	0.39928	0.60502	0.991337	121	1	0.11522	0.0022104	0.0021864	0.452577	1	1	0.11522
CEMIP2	5	0.40806	0.61117	0.991337	122	2	0.043332	0.77503	0.77398	0.960164	164	0	0.043332
TNFRSF10B	5	0.41378	0.615	0.991337	123	2	0.024472	0.079222	0.078425	0.945029	16	0	0.024472
ABI3	5	0.41673	0.61693	0.991337	124	1	0.0035582	0.78813	0.78744	0.960164	169	0	0.0035582
NFATC2	5	0.43096	0.62671	0.991337	125	1	0.21948	0.70783	0.70593	0.960164	148	0	0.21948
CD40	5	0.43658	0.63022	0.991337	126	2	0.073802	0.51064	0.50998	0.960164	97	0	0.073802
CD58	5	0.43937	0.63199	0.991337	127	1	0.16086	0.058324	0.05704	0.945029	12	0	0.16086
FPR2	5	0.46667	0.65117	0.991337	128	2	-0.019048	0.51561	0.51495	0.960164	99	0	-0.019048
FLT1	5	0.47729	0.65813	0.991337	129	1	0.082077	0.77637	0.77522	0.960164	165	0	0.082077
TYROBP	5	0.48177	0.66141	0.991337	130	2	-0.063485	0.20803	0.20938	0.960164	41	0	-0.063485
TGFBR1	5	0.48254	0.66176	0.991337	131	1	0.18303	0.42814	0.42787	0.960164	83	0	0.18303
ICAM1	5	0.48358	0.66242	0.991337	132	2	0.055985	0.86373	0.86316	0.967382	184	0	0.055985
PLCG2	5	0.48539	0.6636	0.991337	133	2	0.37312	0.12786	0.12783	0.945029	28	0	0.37312
GBA	5	0.49081	0.66743	0.991337	134	2	0.073241	0.67503	0.67399	0.960164	137	0	0.073241
CD14	5	0.5016	0.67498	0.991337	135	2	0.10249	0.4613	0.46039	0.960164	90	0	0.10249
FCGR1A	5	0.50814	0.67947	0.991337	136	2	-0.06561	0.7287	0.72712	0.960164	153	0	-0.06561
LAPTM5	5	0.51064	0.68128	0.991337	137	1	0.12284	0.21535	0.2163	0.960164	43	0	0.12284
SELL	5	0.51233	0.68234	0.991337	138	2	-0.06157	0.67323	0.67203	0.960164	136	0	-0.06157
APP	5	0.51561	0.68467	0.991337	139	1	0.066558	0.40514	0.40544	0.960164	80	0	0.066558
IFNGR1	5	0.51943	0.68728	0.991337	140	2	-0.032736	0.86729	0.86652	0.967382	185	0	-0.032736
LILRB4	5	0.523	0.6896	0.991337	141	1	-0.040186	0.65284	0.65225	0.960164	131	0	-0.040186
SLC16A5	5	0.53511	0.69832	0.991337	142	2	0.075156	0.70948	0.70743	0.960164	149	0	0.075156
PILRA	5	0.53989	0.70174	0.991337	143	1	0.026013	0.57892	0.57835	0.960164	112	0	0.026013
LRRK2	5	0.55166	0.7104	0.991337	144	2	-0.016876	0.73943	0.73877	0.960164	156	0	-0.016876
RYR1	5	0.55629	0.7137	0.991337	145	1	0.11034	0.67683	0.67554	0.960164	138	0	0.11034
LYVE1	5	0.56133	0.71755	0.991337	146	2	-0.05058	0.66593	0.66509	0.960164	134	0	-0.05058
TLR5	5	0.56318	0.71885	0.991337	147	1	0.1351	0.51809	0.51752	0.960164	100	0	0.1351
VENTX	5	0.57158	0.72461	0.991337	148	2	-0.033973	0.73488	0.73384	0.960164	155	0	-0.033973
TREML2	5	0.5767	0.7283	0.991337	149	1	0.065498	0.13577	0.13566	0.960164	29	0	0.065498
IL21R	5	0.58333	0.73295	0.991337	150	1	0.10779	0.82709	0.82616	0.96474	175	0	0.10779
NPC2	5	0.59013	0.73759	0.991337	151	2	-0.0082189	0.5303	0.52982	0.960164	102	0	-0.0082189
BIN1	5	0.5942	0.74037	0.991337	152	1	0.052081	0.29566	0.29636	0.960164	58	0	0.052081
LILRA5	5	0.60011	0.74467	0.991337	153	2	0.16859	0.69947	0.69758	0.960164	146	0	0.16859
SERPINA1	5	0.60694	0.74947	0.991337	154	1	0.16932	0.41385	0.41406	0.960164	82	0	0.16932
ITGA5	5	0.62459	0.76229	0.991337	155	2	0.027612	0.73334	0.73217	0.960164	154	0	0.027612
TGFBR3	5	0.62619	0.76357	0.991337	156	2	0.14867	0.11188	0.11168	0.945029	24	0	0.14867
NRP2	5	0.62946	0.76592	0.991337	157	2	-0.040563	0.22982	0.23143	0.960164	46	0	-0.040563
OLR1	5	0.63344	0.7688	0.991337	158	1	0.021119	0.5609	0.56034	0.960164	108	0	0.021119
MRC2	5	0.63542	0.77009	0.991337	159	1	0.12943	0.04986	0.049121	0.924367	11	0	0.12943
GRN	5	0.63935	0.77303	0.991337	160	1	0.056426	0.43937	0.43909	0.960164	86	0	0.056426
IL2RA	5	0.6468	0.77841	0.991337	161	2	0.09057	0.69777	0.69596	0.960164	145	0	0.09057
CD69	5	0.65094	0.78163	0.991337	162	1	0.2144	0.087476	0.086872	0.945029	18	0	0.2144
PTPRE	5	0.65458	0.78456	0.991337	163	2	0.1055	0.2476	0.24846	0.960164	49	0	0.1055
C1QA	5	0.66533	0.79241	0.991337	164	2	-0.0093438	0.095671	0.095468	0.945029	20	0	-0.0093438
CLN3	5	0.66959	0.79528	0.991337	165	1	0.19726	0.66223	0.66123	0.960164	133	0	0.19726
VDR	5	0.67592	0.8005	0.991337	166	2	-0.056168	0.53751	0.53671	0.960164	104	0	-0.056168
S100A4	5	0.67861	0.80247	0.991337	167	1	0.082619	0.1514	0.15211	0.960164	32	0	0.082619
ABCA7	5	0.68569	0.80785	0.991337	168	1	0.14589	0.52788	0.52738	0.960164	101	0	0.14589
PILRB	5	0.7045	0.82	0.991337	169	1	-0.012376	0.33167	0.3326	0.960164	65	0	-0.012376
IL1RN	5	0.70617	0.82047	0.991337	170	1	0.19717	0.30232	0.30286	0.960164	60	0	0.19717
CTSB	5	0.71275	0.82257	0.991337	171	1	0.012979	0.47465	0.47383	0.960164	92	0	0.012979
LRP1B	5	0.7287	0.82774	0.991337	172	1	0.11313	0.045605	0.044559	0.922371	10	0	0.11313
CD300LB	5	0.73943	0.83142	0.991337	173	1	0.14849	0.75988	0.7589	0.960164	161	0	0.14849
CD226	5	0.74982	0.8348	0.991337	174	1	-0.071909	0.31549	0.31609	0.960164	63	0	-0.071909
IL15RA	5	0.79067	0.84899	0.991337	175	1	0.17819	0.30563	0.30599	0.960164	61	0	0.17819
TMEM106B	5	0.80424	0.85457	0.991337	176	1	0.14868	0.8314	0.83025	0.96474	176	0	0.14868
CXCR3	5	0.80899	0.85636	0.991337	177	1	0.0073738	0.47992	0.47914	0.960164	93	0	0.0073738
TLR7	5	0.81365	0.85824	0.991337	178	1	0.18896	0.019754	0.019329	0.800206	5	0	0.18896
C1QC	5	0.82159	0.86175	0.991337	179	1	0.21656	0.67861	0.67732	0.960164	139	0	0.21656
ILDR1	5	0.82381	0.86278	0.991337	180	1	0.12728	0.25812	0.25895	0.960164	51	0	0.12728
ITM2C	5	0.83246	0.86682	0.991337	181	1	0.005257	0.22622	0.22802	0.960164	45	0	0.005257
LTBR	5	0.8601	0.88123	0.992991	182	1	0.11358	0.14752	0.14801	0.960164	31	0	0.11358
UNC13D	5	0.86193	0.88216	0.992991	183	1	0.41808	0.1199	0.12003	0.945029	26	0	0.41808
FCGR2A	5	0.86991	0.88641	0.992991	184	1	0.062497	0.56546	0.56486	0.960164	109	0	0.062497
ADGRG1	5	0.88476	0.89522	0.992991	185	1	0.08506	0.78035	0.77949	0.960164	167	0	0.08506
TARDBP	5	0.8894	0.89825	0.992991	186	1	0.044186	0.74094	0.74028	0.960164	157	0	0.044186
VCP	5	0.89015	0.89868	0.992991	187	1	0.15761	0.062534	0.061472	0.945029	13	0	0.15761
CLECL1	5	0.90034	0.90585	0.992991	188	1	0.075974	0.43378	0.43349	0.960164	84	0	0.075974
GPR141	5	0.90173	0.90664	0.992991	189	1	0.12195	0.45588	0.45519	0.960164	88	0	0.12195
APOC1	5	0.9104	0.91277	0.994228	190	1	0.044592	0.28895	0.29003	0.960164	56	0	0.044592
CTSH	5	0.92808	0.92739	0.994228	191	1	0.37479	0.25462	0.25547	0.960164	50	0	0.37479
CD44	5	0.92861	0.92793	0.994228	192	1	0.11923	0.55398	0.55308	0.960164	107	0	0.11923
TNFRSF1A	5	0.93331	0.93262	0.994228	193	1	0.094682	0.36926	0.3693	0.960164	73	0	0.094682
C3AR1	5	0.93531	0.93457	0.994228	194	1	0.030816	0.75847	0.75755	0.960164	160	0	0.030816
SIGLEC5	5	0.93775	0.93721	0.994228	195	0	0.26834	0.20066	0.20181	0.960164	40	0	0.26834
FCGR2C	5	0.94506	0.9446	0.994228	196	0	0.095499	0.58988	0.58908	0.960164	114	0	0.095499
ITM2B	5	0.94677	0.9462	0.994228	197	0	0.17006	0.36003	0.36045	0.960164	71	0	0.17006
RPL7	5	0.95244	0.95186	0.995121	198	0	0.067651	0.083356	0.082808	0.945029	17	0	0.067651
MERTK	5	0.95901	0.95824	0.996762	199	0	0.011082	0.1397	0.13994	0.960164	30	0	0.011082
TREM1	5	0.96861	0.96838	0.997048	200	0	0.23766	0.19323	0.19414	0.960164	39	0	0.23766
CD48	5	0.97426	0.97379	0.997048	201	0	0.17369	0.066728	0.065566	0.945029	14	0	0.17369
FCGR2B	5	0.97866	0.97815	0.997048	202	0	0.16212	0.72082	0.71899	0.960164	151	0	0.16212
CCR2	5	0.981	0.98034	0.997048	203	0	0.092718	0.59204	0.59106	0.960164	115	0	0.092718
HAVCR1	5	0.98788	0.98717	0.997048	204	0	0.12694	0.21898	0.22012	0.960164	44	0	0.12694
LDLRAD3	5	0.98814	0.98741	0.997048	205	0	0.14569	0.24053	0.24175	0.960164	47	0	0.14569
SPI1	5	0.99526	0.99481	0.999109	206	0	0.41243	0.10381	0.10348	0.945029	22	0	0.41243
IRF8	5	0.99923	0.99911	0.999109	207	0	0.49636	0.0066196	0.0063898	0.66134	2	0	0.49636
