sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
LDLR_CRISPRa_sgRNA_4	LDLR	577.97/535.68	891.08/1018.3	556.83	954.71	0.77676	894.12	81221	1.3961	0.91655	0.083455	0.16691	0.99981	True
TGFBR3_CRISPRa_sgRNA_5	TGFBR3	466.93/485.02	911.37/728.64	475.98	820.01	0.78347	163.68	61419	1.3882	0.91513	0.084868	0.16974	0.99981	True
PTPRC_CRISPRa_sgRNA_1	PTPRC	636.81/584.19	1149.9/906.92	610.5	1028.4	0.75138	1384.8	95692	1.3509	0.90945	0.090552	0.1811	0.99981	True
AXL_CRISPRa_sgRNA_4	AXL	830.42/904.3	1340.7/1514.4	867.36	1427.6	0.71819	2729.4	1.7896e+05	1.3242	0.90538	0.094621	0.18924	0.99981	True
P2RY6_CRISPRa_sgRNA_2	P2RY6	588.41/743.7	1131.6/1047.4	666.06	1089.5	0.70912	12058	1.1176e+05	1.2667	0.89493	0.10507	0.21014	0.99981	True
MS4A4A_CRISPRa_sgRNA_5	MS4A4A	558.99/630.53	1036.2/849.75	594.76	942.98	0.66402	2559.2	91341	1.1522	0.87224	0.12776	0.25552	0.99981	True
TREM1_CRISPRa_sgRNA_5	TREM1	742.16/740.47	326.8/401.14	741.31	363.97	-1.0243	1.4193	1.3526e+05	1.1102	0.13345	0.86655	0.26689	0.99981	False
TGFBR3_CRISPRa_sgRNA_2	TGFBR3	475.47/611.13	848.45/839.1	543.3	843.77	0.63416	9201.5	77739	1.0777	0.8557	0.1443	0.28859	0.99981	True
CD81_CRISPRa_sgRNA_2	CD81	591.26/640.23	823.08/1078.4	615.75	950.75	0.62591	1199.3	97162	1.0747	0.85526	0.14474	0.28947	0.99981	True
CD52_CRISPRa_sgRNA_5	CD52	624.47/618.68	326.8/328.47	621.58	327.63	-0.92178	16.808	98808	1.017	0.15458	0.84542	0.30915	0.99981	False
MS4A4A_CRISPRa_sgRNA_2	MS4A4A	875.97/665.02	1148.9/1162.7	770.5	1155.8	0.58439	22250	1.449e+05	1.0122	0.84086	0.15914	0.31828	0.99981	True
LRP8_CRISPRa_sgRNA_1	LRP8	527.67/660.71	989.52/779.02	594.19	884.27	0.57277	8849.9	91185	0.96063	0.82739	0.17261	0.34521	0.99981	True
TYROBP_CRISPRa_sgRNA_2	TYROBP	616.88/702.75	1049.4/877.85	659.81	963.63	0.54573	3686.4	1.099e+05	0.91644	0.816	0.184	0.368	0.99981	True
FCER1G_CRISPRa_sgRNA_1	FCER1G	1095.2/1158.7	615.03/736.39	1126.9	675.71	-0.73708	2014.1	2.8546e+05	0.89666	0.18495	0.81505	0.3699	0.99981	False
VLDLR_CRISPRa_sgRNA_4	VLDLR	852.25/1003.5	594.73/515.47	927.85	555.1	-0.74011	11433	2.0182e+05	0.88697	0.18755	0.81245	0.37509	0.99981	False
CD1D_CRISPRa_sgRNA_1	CD1D	620.68/557.24	848.45/858.47	588.96	853.46	0.5344	2012.2	89759	0.88286	0.80657	0.19343	0.38685	0.99981	True
LDLR_CRISPRa_sgRNA_1	LDLR	694.7/825.62	1182.4/1000.9	760.16	1091.6	0.52153	8569.6	1.4145e+05	0.88133	0.80675	0.19325	0.3865	0.99981	True
SCARB1_CRISPRa_sgRNA_4	SCARB1	790.56/715.68	1056.5/1085.2	753.12	1070.9	0.50724	2803.2	1.3912e+05	0.85186	0.79847	0.20153	0.40305	0.99981	True
TREML4_CRISPRa_sgRNA_5	TREML4	845.6/845.02	1298/1096.8	845.31	1197.4	0.5019	0.16897	1.7093e+05	0.85171	0.7987	0.2013	0.4026	0.99981	True
SYK_CRISPRa_sgRNA_4	SYK	491.61/452.69	702.31/655.97	472.15	679.14	0.52353	757.28	60542	0.84124	0.79423	0.20577	0.41153	0.99981	True
ADAM10_CRISPRa_sgRNA_5	ADAM10	862.69/1031.5	615.03/571.67	947.09	593.35	-0.67371	14247	2.0934e+05	0.82592	0.20443	0.79557	0.40885	0.99981	False
P2RY12_CRISPRa_sgRNA_4	P2RY12	1083.8/911.85	617.06/639.5	997.83	628.28	-0.66655	14786	2.2977e+05	0.82207	0.20552	0.79448	0.41104	0.99981	False
CD300A_CRISPRa_sgRNA_4	CD300A	788.66/606.82	387.69/479.62	697.74	433.66	-0.68488	16533	1.2141e+05	0.81931	0.2063	0.7937	0.41261	0.99981	False
LDLR_CRISPRa_sgRNA_5	LDLR	617.83/688.74	1027.1/817.78	653.28	922.43	0.49708	2513.7	1.0797e+05	0.81909	0.78869	0.21131	0.42262	0.99981	True
CD37_CRISPRa_sgRNA_1	CD37	670.03/741.55	1121.5/862.35	705.79	991.9	0.49037	2557.6	1.2392e+05	0.81277	0.78704	0.21296	0.42592	0.99981	True
CD68_CRISPRa_sgRNA_3	CD68	624.47/630.53	964.15/780.96	627.5	872.55	0.47498	18.351	1.0049e+05	0.77301	0.77487	0.22513	0.45027	0.99981	True
CD52_CRISPRa_sgRNA_2	CD52	1034.5/987.29	745.95/590.08	1010.9	668.01	-0.59693	1112.4	2.3515e+05	0.75409	0.2254	0.7746	0.4508	0.99981	False
ABCA7_CRISPRa_sgRNA_1	ABCA7	624.47/750.17	1046.4/842.97	687.32	944.66	0.45824	7900	1.182e+05	0.74851	0.76763	0.23237	0.46475	0.99981	True
IL21R_CRISPRa_sgRNA_4	IL21R	745/724.3	439.45/530.01	734.65	484.73	-0.59888	214.23	1.331e+05	0.73986	0.22969	0.77031	0.45938	0.99981	False
CD52_CRISPRa_sgRNA_4	CD52	806.69/1045.5	600.82/635.62	926.09	618.22	-0.58227	28514	2.0114e+05	0.73476	0.23124	0.76876	0.46248	0.99981	False
Non_Targeting_89	Non	943.35/791.13	1233.1/1120.1	867.24	1176.6	0.43967	11586	1.7892e+05	0.73135	0.76294	0.23706	0.47413	0.99981	True
CD300LB_CRISPRa_sgRNA_5	CD300LB	745.95/715.68	432.34/541.63	730.82	486.99	-0.58463	458.17	1.3186e+05	0.72558	0.23405	0.76595	0.4681	0.99981	False
ITM2C_CRISPRa_sgRNA_1	ITM2C	814.28/846.1	492.22/621.09	830.19	556.65	-0.57581	506.1	1.6551e+05	0.72286	0.23488	0.76512	0.46977	0.99981	False
HAVCR1_CRISPRa_sgRNA_1	HAVCR1	656.74/776.04	967.19/979.59	716.39	973.39	0.44174	7116	1.2726e+05	0.72043	0.75899	0.24101	0.48201	0.99981	True
GPR65_CRISPRa_sgRNA_3	GPR65	860.79/1032.6	1686.8/862.35	946.68	1274.6	0.42866	14754	2.0918e+05	0.71688	0.75863	0.24137	0.48273	0.99981	True
FCGR2B_CRISPRa_sgRNA_1	FCGR2B	867.43/1424.9	710.43/873.98	1146.2	792.2	-0.53231	1.5538e+05	2.9421e+05	0.69369	0.24394	0.75606	0.48788	0.99981	False
SLC52A1_CRISPRa_sgRNA_1	SLC52A1	894/835.32	542.97/644.34	864.66	593.65	-0.54175	1721.9	1.7797e+05	0.69014	0.24505	0.75495	0.49011	0.99981	False
ITGB2_CRISPRa_sgRNA_5	ITGB2	1114.2/949.57	683.02/743.17	1031.9	713.1	-0.53248	13549	2.4394e+05	0.68877	0.24548	0.75452	0.49097	0.99981	False
HLA-DRB5_CRISPRa_sgRNA_5	HLA-DRB5	1013.6/976.52	674.9/703.44	995.05	689.17	-0.52926	686.99	2.2863e+05	0.68367	0.24709	0.75291	0.49418	0.99981	False
TYROBP_CRISPRa_sgRNA_5	TYROBP	745.95/654.24	842.36/1030.9	700.1	936.65	0.41944	4205.1	1.2214e+05	0.67685	0.74499	0.25501	0.51002	0.99981	True
TNFRSF13C_CRISPRa_sgRNA_1	TNFRSF13C	654.84/602.51	845.41/841.03	628.68	843.22	0.42301	1369.5	1.0083e+05	0.67565	0.74427	0.25573	0.51146	0.99981	True
PTPRC_CRISPRa_sgRNA_5	PTPRC	845.6/758.79	1204.7/930.17	802.2	1067.4	0.41166	3767.8	1.557e+05	0.67217	0.74388	0.25612	0.51224	0.99981	True
PLCB3_CRISPRa_sgRNA_2	PLCB3	1200.5/932.33	693.17/800.34	1066.4	746.76	-0.51351	35971	2.587e+05	0.67025	0.25135	0.74865	0.5027	0.99981	False
AXL_CRISPRa_sgRNA_1	AXL	823.77/815.92	1120.4/1058.1	819.85	1089.3	0.40948	30.848	1.6186e+05	0.66966	0.74312	0.25688	0.51375	0.99981	True
FCER1G_CRISPRa_sgRNA_2	FCER1G	929.12/935.56	693.17/614.3	932.34	653.74	-0.51148	20.739	2.0357e+05	0.66199	0.25399	0.74601	0.50797	0.99981	False
CD44_CRISPRa_sgRNA_3	CD44	645.35/719.99	497.3/453.46	682.67	475.38	-0.5212	2785.5	1.1678e+05	0.65879	0.25502	0.74498	0.51003	0.99981	False
TGFBR2_CRISPRa_sgRNA_1	TGFBR2	699.45/782.51	1036.2/926.3	740.98	981.25	0.40472	3449.3	1.3515e+05	0.65359	0.73756	0.26244	0.52488	0.99981	True
FCER1G_CRISPRa_sgRNA_5	FCER1G	930.07/1078.9	709.41/710.23	1004.5	709.82	-0.50034	11077	2.3251e+05	0.65347	0.25673	0.74327	0.51345	0.99981	False
Non_Targeting_26	Non	760.19/794.36	1013.9/1040.6	777.28	1027.3	0.40185	583.96	1.4718e+05	0.65161	0.73705	0.26295	0.5259	0.99981	True
P2RY12_CRISPRa_sgRNA_2	P2RY12	981.32/1017.5	744.93/675.35	999.4	710.14	-0.49237	653.7	2.3041e+05	0.6447	0.25956	0.74044	0.51912	0.99981	False
CLECL1_CRISPRa_sgRNA_4	CLECL1	707.04/566.94	729.71/957.3	636.99	843.51	0.40457	9814.2	1.0322e+05	0.6428	0.73351	0.26649	0.53298	0.99981	True
CXCR4_CRISPRa_sgRNA_2	CXCR4	655.79/602.51	907.32/752.86	629.15	830.09	0.3993	1419.6	1.0096e+05	0.63238	0.72999	0.27001	0.54002	0.99981	True
CD1D_CRISPRa_sgRNA_2	CD1D	627.32/629.45	880.93/776.11	628.39	828.52	0.39833	2.2754	1.0075e+05	0.63053	0.72937	0.27063	0.54127	0.99981	True
LILRB4_CRISPRa_sgRNA_3	LILRB4	877.87/829.93	597.77/622.05	853.9	609.91	-0.48479	1149.1	1.7404e+05	0.62995	0.26436	0.73564	0.52873	0.99981	False
IL15_CRISPRa_sgRNA_1	IL15	889.26/1105.9	1395.5/1202.4	997.56	1299	0.38055	23457	2.2966e+05	0.62894	0.73027	0.26973	0.53947	0.99981	True
LRP1B_CRISPRa_sgRNA_5	LRP1B	671.93/580.95	786.54/863.32	626.44	824.93	0.39654	4138.2	1.0019e+05	0.62709	0.7282	0.2718	0.54359	0.99981	True
TLR2_CRISPRa_sgRNA_3	TLR2	806.69/776.04	1080.9/989.28	791.37	1035.1	0.38688	469.76	1.5197e+05	0.62516	0.72831	0.27169	0.54337	0.99981	True
Non_Targeting_14	Non	807.64/685.5	1128.6/820.69	746.57	974.62	0.38411	7458.9	1.3697e+05	0.6162	0.72512	0.27488	0.54977	0.99981	True
FPR1_CRISPRa_sgRNA_3	FPR1	702.3/601.43	765.23/941.8	651.86	853.52	0.38833	5086.9	1.0755e+05	0.61489	0.72423	0.27577	0.55155	0.99981	True
ICAM3_CRISPRa_sgRNA_1	ICAM3	669.08/629.45	843.38/855.57	649.27	849.47	0.38723	785.07	1.0679e+05	0.61265	0.72345	0.27655	0.55309	0.99981	True
ILDR1_CRISPRa_sgRNA_4	ILDR1	778.22/800.83	536.88/603.64	789.52	570.26	-0.46866	255.61	1.5134e+05	0.60965	0.27105	0.72895	0.5421	0.99981	False
PLCG2_CRISPRa_sgRNA_4	PLCG2	608.34/780.35	472.94/528.07	694.35	500.5	-0.47147	14794	1.2036e+05	0.60781	0.27166	0.72834	0.54331	0.99981	False
CD81_CRISPRa_sgRNA_5	CD81	715.58/639.15	908.33/853.63	677.37	880.98	0.37868	2920.6	1.1517e+05	0.59998	0.71929	0.28071	0.56141	0.99981	True
MERTK_CRISPRa_sgRNA_1	MERTK	679.52/645.62	748.99/974.75	662.57	861.87	0.37889	574.5	1.1072e+05	0.59895	0.71887	0.28113	0.56227	0.99981	True
CD44_CRISPRa_sgRNA_1	CD44	662.44/708.14	480.04/513.53	685.29	496.79	-0.46327	1044.3	1.1758e+05	0.59867	0.2747	0.7253	0.54939	0.99981	False
LRP8_CRISPRa_sgRNA_2	LRP8	360.64/403.11	505.42/501.91	381.87	503.66	0.39845	901.89	41493	0.59788	0.71641	0.28359	0.56717	0.99981	True
CD80_CRISPRa_sgRNA_5	CD80	580.82/587.42	740.87/779.02	584.12	759.95	0.37907	21.788	88449	0.59121	0.71577	0.28423	0.56845	0.99981	True
CSF3R_CRISPRa_sgRNA_2	CSF3R	713.68/734	1003.7/869.13	723.84	936.43	0.37104	206.44	1.2963e+05	0.59046	0.71626	0.28374	0.56748	0.99981	True
LRP1_CRISPRa_sgRNA_3	LRP1	627.32/569.1	702.31/846.85	598.21	774.58	0.37221	1695.1	92286	0.58057	0.71219	0.28781	0.57562	0.99981	True
CR2_CRISPRa_sgRNA_5	CR2	738.36/725.38	486.13/590.08	731.87	538.11	-0.44299	84.218	1.322e+05	0.57932	0.28119	0.71881	0.56238	0.99981	False
CD48_CRISPRa_sgRNA_5	CD48	1014.5/997	743.92/748.02	1005.8	745.97	-0.43061	153.78	2.3304e+05	0.5773	0.28187	0.71813	0.56373	0.99981	False
CD58_CRISPRa_sgRNA_4	CD58	747.85/726.46	522.67/562.95	737.15	542.81	-0.44082	228.79	1.3391e+05	0.57723	0.28189	0.71811	0.56378	0.99981	False
FLT1_CRISPRa_sgRNA_2	FLT1	1072.4/1329	973.28/815.84	1200.7	894.56	-0.42421	32907	3.1964e+05	0.57693	0.28199	0.71801	0.56399	0.99981	False
PTPRC_CRISPRa_sgRNA_3	PTPRC	835.16/869.81	1090/1093.9	852.49	1092	0.3568	600.25	1.7352e+05	0.57488	0.71144	0.28856	0.57712	0.99981	True
TP53_CRISPRa_sgRNA_4	TP53	1048.7/1032.6	767.26/784.83	1040.6	776.05	-0.42277	130.17	2.4764e+05	0.5698	0.28441	0.71559	0.56882	0.99981	False
LRP8_CRISPRa_sgRNA_4	LRP8	409.04/380.48	605.89/422.45	394.76	514.17	0.38044	407.98	44018	0.56918	0.70659	0.29341	0.58681	0.99981	True
TREM1_CRISPRa_sgRNA_1	TREM1	895.9/881.67	673.89/651.12	888.78	662.51	-0.42335	101.31	1.8692e+05	0.56468	0.28615	0.71385	0.57229	0.99981	False
ABCA7_CRISPRa_sgRNA_2	ABCA7	604.54/534.61	722.6/739.3	569.57	730.95	0.35933	2445.7	84563	0.55494	0.70309	0.29691	0.59383	0.99981	True
SIRPB1_CRISPRa_sgRNA_5	SIRPB1	602.65/731.85	880.93/824.56	667.25	852.74	0.35342	8346.7	1.1212e+05	0.55399	0.70334	0.29666	0.59332	0.99981	True
SELPLG_CRISPRa_sgRNA_3	SELPLG	763.04/700.59	923.55/938.9	731.81	931.22	0.34723	1949.6	1.3218e+05	0.54848	0.70174	0.29826	0.59652	0.99981	True
AIF1_CRISPRa_sgRNA_2	AIF1	716.53/859.03	969.22/1030.9	787.78	1000.1	0.34386	10153	1.5074e+05	0.54681	0.70141	0.29859	0.59719	0.99981	True
PTPRC_CRISPRa_sgRNA_2	PTPRC	781.07/794.36	1029.1/968.93	787.71	999.02	0.34245	88.39	1.5072e+05	0.54428	0.70052	0.29948	0.59897	0.99981	True
IL1R2_CRISPRa_sgRNA_4	IL1R2	725.07/717.84	500.34/584.27	721.45	542.3	-0.41115	26.183	1.2887e+05	0.54418	0.29316	0.70684	0.58631	0.99981	False
PTPRE_CRISPRa_sgRNA_3	PTPRE	1011.7/866.58	1302.1/1069.7	939.13	1185.9	0.33627	10528	2.0622e+05	0.54342	0.7008	0.2992	0.5984	0.99981	True
APOC1_CRISPRa_sgRNA_2	APOC1	554.24/500.11	810.9/537.76	527.18	674.33	0.35456	1465	73677	0.54211	0.69827	0.30173	0.60346	0.99981	True
MRC1_CRISPRa_sgRNA_3	MRC1	658.64/754.48	796.69/996.06	706.56	896.38	0.34286	4593	1.2416e+05	0.53869	0.69817	0.30183	0.60367	0.99981	True
SUCNR1_CRISPRa_sgRNA_2	SUCNR1	787.71/833.16	1053.5/996.06	810.44	1024.8	0.33814	1033.1	1.5856e+05	0.53824	0.69849	0.30151	0.60302	0.99981	True
BIN1_CRISPRa_sgRNA_2	BIN1	709.89/839.63	548.04/623.02	774.76	585.53	-0.4034	8416.7	1.4633e+05	0.5379	0.29532	0.70468	0.59065	0.99981	False
TLR4_CRISPRa_sgRNA_3	TLR4	666.23/675.8	862.66/840.06	671.02	851.36	0.34297	45.784	1.1325e+05	0.53591	0.697	0.303	0.60601	0.99981	True
TLR4_CRISPRa_sgRNA_2	TLR4	839.91/912.92	678.96/651.12	876.42	665.04	-0.39765	2665.7	1.823e+05	0.53546	0.29617	0.70383	0.59233	0.99981	False
IFNGR1_CRISPRa_sgRNA_4	IFNGR1	1052.5/887.06	824.09/654.03	969.78	739.06	-0.39149	13685	2.1837e+05	0.53184	0.29742	0.70258	0.59484	0.99981	False
TGFB1_CRISPRa_sgRNA_2	TGFB1	1017.4/938.79	736.81/755.77	978.09	746.29	-0.38977	3088	2.2172e+05	0.53016	0.298	0.702	0.596	0.99981	False
TREM1_CRISPRa_sgRNA_2	TREM1	936.71/1016.4	696.22/794.52	976.55	745.37	-0.38928	3174.9	2.211e+05	0.52955	0.29821	0.70179	0.59642	0.99981	False
TGFBR2_CRISPRa_sgRNA_5	TGFBR2	670.98/570.17	838.3/733.48	620.58	785.89	0.34024	5080.7	98525	0.52668	0.69343	0.30657	0.61315	0.99981	True
TLR10_CRISPRa_sgRNA_1	TLR10	721.28/845.02	609.95/583.3	783.15	596.62	-0.39189	7656.3	1.4916e+05	0.5254	0.29965	0.70035	0.5993	0.99981	False
CD52_CRISPRa_sgRNA_1	CD52	760.19/881.67	630.25/623.02	820.93	626.64	-0.38908	7378.6	1.6224e+05	0.52371	0.30024	0.69976	0.60048	0.99981	False
LAPTM5_CRISPRa_sgRNA_4	LAPTM5	878.82/988.37	786.54/642.4	933.6	714.47	-0.38545	6001	2.0406e+05	0.52369	0.30025	0.69975	0.6005	0.99981	False
ICAM3_CRISPRa_sgRNA_2	ICAM3	653.89/679.03	701.29/981.53	666.46	841.41	0.33583	316.02	1.1188e+05	0.52302	0.6924	0.3076	0.61521	0.99981	True
CD40_CRISPRa_sgRNA_5	CD40	841.81/960.35	644.46/734.45	901.08	689.45	-0.38571	7026.2	1.9155e+05	0.52284	0.30054	0.69946	0.60109	0.99981	False
SIGLEC5_CRISPRa_sgRNA_5	SIGLEC5	858.89/783.58	1003.7/1060	821.24	1031.9	0.32903	2835.4	1.6234e+05	0.52277	0.69306	0.30694	0.61388	0.99981	True
CLIC1_CRISPRa_sgRNA_3	CLIC1	620.68/564.78	844.39/655	592.73	749.69	0.33842	1562	90786	0.52094	0.69121	0.30879	0.61759	0.99981	True
CSF2RB_CRISPRa_sgRNA_5	CSF2RB	1061/876.28	799.74/695.69	968.66	747.71	-0.37306	17068	2.1792e+05	0.51065	0.3048	0.6952	0.6096	0.99981	False
IL2RA_CRISPRa_sgRNA_3	IL2RA	865.53/643.47	777.41/1108.5	754.5	942.93	0.32125	24657	1.3958e+05	0.50438	0.68619	0.31381	0.62763	0.99981	True
NRP2_CRISPRa_sgRNA_5	NRP2	654.84/661.79	910.36/739.3	658.32	824.83	0.32487	24.122	1.0946e+05	0.50329	0.68529	0.31471	0.62943	0.99981	True
CD86_CRISPRa_sgRNA_3	CD86	617.83/724.3	870.78/810.03	671.07	840.4	0.32419	5668.3	1.1326e+05	0.50316	0.68531	0.31469	0.62938	0.99981	True
LPL_CRISPRa_sgRNA_5	LPL	995.55/1143.6	732.75/933.08	1069.6	832.92	-0.3604	10956	2.6006e+05	0.49904	0.30888	0.69112	0.61775	0.99981	False
IL2RG_CRISPRa_sgRNA_4	IL2RG	952.84/938.79	692.16/778.05	945.82	735.1	-0.36318	98.734	2.0884e+05	0.49848	0.30907	0.69093	0.61815	0.99981	False
CD300LF_CRISPRa_sgRNA_4	CD300LF	675.72/588.5	691.14/888.51	632.11	789.83	0.32091	3804.2	1.0181e+05	0.49429	0.68188	0.31812	0.63624	0.99981	True
C1QA_CRISPRa_sgRNA_2	C1QA	894.95/915.08	635.32/774.18	905.02	704.75	-0.36038	202.55	1.9305e+05	0.49392	0.31068	0.68932	0.62136	0.99981	False
ABCA1_CRISPRa_sgRNA_5	ABCA1	729.82/842.87	1135.7/818.75	786.34	977.21	0.31315	6389.8	1.5025e+05	0.4924	0.68203	0.31797	0.63595	0.99981	True
TNFRSF1A_CRISPRa_sgRNA_4	TNFRSF1A	742.16/988.37	706.37/645.31	865.26	675.84	-0.356	30311	1.7819e+05	0.48755	0.31293	0.68707	0.62587	0.99981	False
GRN_CRISPRa_sgRNA_2	GRN	675.72/645.62	524.7/502.88	660.67	513.79	-0.36214	453.03	1.1016e+05	0.48719	0.31306	0.68694	0.62612	0.99981	False
LRP8_CRISPRa_sgRNA_3	LRP8	662.44/688.74	844.39/836.19	675.59	840.29	0.31433	345.83	1.1463e+05	0.48648	0.67931	0.32069	0.64138	0.99981	True
GPR141_CRISPRa_sgRNA_2	GPR141	1074.3/1049.8	799.74/867.19	1062.1	833.47	-0.34931	300.46	2.5681e+05	0.48576	0.31357	0.68643	0.62714	0.99981	False
FCGR2C_CRISPRa_sgRNA_5	FCGR2C	743.11/708.14	538.91/594.92	725.62	566.92	-0.35552	611.41	1.302e+05	0.48217	0.31484	0.68516	0.62969	0.99981	False
Non_Targeting_76	Non	645.35/628.38	700.28/882.7	636.86	791.49	0.31314	144.1	1.0318e+05	0.48136	0.67722	0.32278	0.64556	0.99981	True
CD300A_CRISPRa_sgRNA_3	CD300A	839.91/1012.1	759.14/697.63	926	728.39	-0.34588	14822	2.011e+05	0.47772	0.31642	0.68358	0.63285	0.99981	False
ABCA1_CRISPRa_sgRNA_3	ABCA1	633.96/530.29	767.26/680.19	582.13	723.72	0.31362	5373.8	87913	0.47756	0.67547	0.32453	0.64907	0.99981	True
Non_Targeting_10	Non	716.53/625.14	529.77/520.32	670.84	525.05	-0.35292	4175.9	1.1319e+05	0.47719	0.31661	0.68339	0.63323	0.99981	False
SLC52A1_CRISPRa_sgRNA_3	SLC52A1	786.76/805.14	947.91/1017.4	795.95	982.64	0.30365	168.91	1.5354e+05	0.47645	0.67629	0.32371	0.64742	0.99981	True
TNFRSF1A_CRISPRa_sgRNA_3	TNFRSF1A	894/895.68	710.43/697.63	894.84	704.03	-0.34556	1.4034	1.892e+05	0.47639	0.3169	0.6831	0.6338	0.99981	False
IL1R2_CRISPRa_sgRNA_1	IL1R2	724.12/604.66	920.51/725.73	664.39	823.12	0.30864	7135.3	1.1126e+05	0.47585	0.67538	0.32462	0.64924	0.99981	True
Non_Targeting_69	Non	738.36/785.74	950.96/928.24	762.05	939.6	0.3018	1122.4	1.4208e+05	0.47103	0.67415	0.32585	0.6517	0.99981	True
PLEK_CRISPRa_sgRNA_2	PLEK	671.93/661.79	791.62/856.54	666.86	824.08	0.30499	51.38	1.12e+05	0.46978	0.67318	0.32682	0.65365	0.99981	True
VENTX_CRISPRa_sgRNA_3	VENTX	676.67/541.07	737.83/769.33	608.87	753.58	0.30717	9193.6	95238	0.46891	0.67249	0.32751	0.65502	0.99981	True
FCER1G_CRISPRa_sgRNA_4	FCER1G	1006/1017.5	789.59/812.93	1011.7	801.26	-0.33611	65.926	2.3551e+05	0.46872	0.31964	0.68036	0.63927	0.99981	False
ADAM10_CRISPRa_sgRNA_3	ADAM10	759.24/600.35	533.83/537.76	679.8	535.8	-0.34285	12622	1.159e+05	0.46607	0.32058	0.67942	0.64116	0.99981	False
MERTK_CRISPRa_sgRNA_4	MERTK	209.74/180	210.08/283.9	194.87	246.99	0.34039	442.28	12550	0.46526	0.66542	0.33458	0.66916	0.99981	True
TARDBP_CRISPRa_sgRNA_5	TARDBP	860.79/896.76	748.99/643.37	878.77	696.18	-0.3356	646.92	1.8318e+05	0.46425	0.32124	0.67876	0.64247	0.99981	False
TREML4_CRISPRa_sgRNA_3	TREML4	872.18/853.64	1113.3/1002.8	862.91	1058.1	0.29387	171.72	1.7733e+05	0.4635	0.67186	0.32814	0.65627	0.99981	True
CSF3R_CRISPRa_sgRNA_3	CSF3R	790.56/850.41	1033.2/980.56	820.48	1006.9	0.29499	1791.2	1.6208e+05	0.46294	0.67147	0.32853	0.65706	0.99981	True
TGFB1_CRISPRa_sgRNA_4	TGFB1	657.69/685.5	895.14/758.67	671.6	826.91	0.29972	386.73	1.1342e+05	0.46115	0.67004	0.32996	0.65991	0.99981	True
IL6R_CRISPRa_sgRNA_4	IL6R	602.65/576.64	752.04/703.44	589.64	727.74	0.30312	338.14	89945	0.46046	0.66926	0.33074	0.66148	0.99981	True
ITM2B_CRISPRa_sgRNA_1	ITM2B	923.42/925.86	660.7/809.06	924.64	734.88	-0.33099	2.9625	2.0058e+05	0.46018	0.32269	0.67731	0.64538	0.99981	False
Non_Targeting_50	Non	634.91/644.54	737.83/837.16	639.73	787.49	0.29938	46.374	1.0401e+05	0.45818	0.66875	0.33125	0.66249	0.99981	True
UNC13D_CRISPRa_sgRNA_2	UNC13D	690.91/810.53	899.2/942.77	750.72	920.98	0.29455	7154.8	1.3833e+05	0.45779	0.66925	0.33075	0.66151	0.99981	True
TARDBP_CRISPRa_sgRNA_2	TARDBP	520.08/708.14	884.99/623.02	614.11	754.01	0.29565	17683	96702	0.44988	0.66552	0.33448	0.66895	0.99981	True
