id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CTSB	5	0.10374	0.18539	0.858561	42	2	-0.017816	0.62342	0.62275	0.999905	121	1	-0.017816
ACTB	5	0.10381	0.18549	0.858561	43	1	-0.043659	0.82047	0.81883	0.999905	160	0	-0.043659
C3AR1	5	0.10515	0.18726	0.858561	44	2	-0.10274	0.1211	0.20296	0.976426	41	2	-0.10274
RYR1	5	0.10657	0.18921	0.858561	45	2	0.01577	0.83562	0.83481	0.999905	163	0	0.01577
CD48	5	0.10785	0.19079	0.858561	46	1	0.014681	0.16681	0.26173	0.999905	53	1	0.014681
CSF2RB	5	0.11188	0.19565	0.861702	47	2	-0.048124	0.86729	0.86652	0.999905	174	0	-0.048124
Non	100	0.11341	0.44755	0.999856	48	18	-0.020913	0.859	0.98816	0.999905	170	13	-0.020913
EPHA1	5	0.1159	0.20073	0.865657	49	1	0.077278	0.037049	0.0874	0.789138	22	2	0.077278
CLEC2B	5	0.1211	0.20774	0.877614	50	2	-0.11337	0.96603	0.96539	0.999905	194	0	-0.11337
CR1	5	0.13163	0.22061	0.896483	51	2	0.036442	0.14872	0.2389	0.999905	48	2	0.036442
SUCNR1	5	0.13182	0.22087	0.896483	52	2	0.10666	0.34755	0.4076	0.999905	75	1	0.10666
FCGR2B	5	0.1397	0.23092	0.915522	53	1	-0.010393	0.78941	0.78854	0.999905	150	0	-0.010393
C1QC	5	0.14243	0.23441	0.915522	54	2	-0.08765	0.82926	0.82813	0.999905	161	0	-0.08765
ITGAM	5	0.15528	0.2506	0.943833	55	1	-0.035071	0.92138	0.92055	0.999905	185	0	-0.035071
P2RY12	5	0.15831	0.25417	0.943833	56	2	-0.0092395	0.35693	0.41341	0.999905	76	1	-0.0092395
IL6R	5	0.15913	0.25534	0.943833	57	1	-0.094947	0.087476	0.15778	0.928568	35	1	-0.094947
LDLR	5	0.18131	0.2826	0.999856	58	2	-0.020189	0.79067	0.7897	0.999905	151	0	-0.020189
FERMT3	5	0.18467	0.28631	0.999856	59	2	-0.10346	0.68744	0.68618	0.999905	131	0	-0.10346
NPC2	5	0.18973	0.29267	0.999856	60	2	-0.062385	0.84678	0.84606	0.999905	167	0	-0.062385
PLCG2	5	0.19482	0.29976	0.999856	61	2	-0.11734	0.99822	0.99797	0.999905	204	0	-0.11734
ITM2C	5	0.20339	0.31097	0.999856	62	2	-0.1094	0.99375	0.99311	0.999905	202	0	-0.1094
OLR1	5	0.20435	0.31232	0.999856	63	1	-0.062275	0.79816	0.79734	0.999905	153	0	-0.062275
SIRPB1	5	0.20511	0.31336	0.999856	64	2	0.0022611	0.64903	0.64821	0.999905	125	0	0.0022611
TGFBI	5	0.20803	0.31702	0.999856	65	1	-0.044414	0.85261	0.85193	0.999905	168	0	-0.044414
IL21R	5	0.2103	0.31996	0.999856	66	2	-0.11519	0.89314	0.89237	0.999905	179	0	-0.11519
ITGAL	5	0.21204	0.3221	0.999856	67	2	-0.085422	0.60483	0.60453	0.999905	117	1	-0.085422
CLEC7A	5	0.21378	0.32425	0.999856	68	2	0.020784	0.8125	0.81091	0.999905	158	0	0.020784
IL2RG	5	0.22253	0.33512	0.999856	69	2	0.083308	0.53751	0.54481	0.999905	103	1	0.083308
ADA2	5	0.22428	0.33727	0.999856	70	2	0.11978	0.039822	0.093416	0.789138	24	3	0.11978
TLR4	5	0.22605	0.33945	0.999856	71	2	0.0024645	0.9031	0.9024	0.999905	182	0	0.0024645
P2RY6	5	0.23135	0.34591	0.999856	72	2	0.028735	0.34124	0.40341	0.999905	74	1	0.028735
TP53	5	0.24023	0.35656	0.999856	73	2	0.10719	0.12558	0.20858	0.976426	43	2	0.10719
CD80	5	0.2456	0.36289	0.999856	74	2	-0.097979	0.19695	0.30098	0.999905	61	1	-0.097979
APOC1	5	0.2476	0.36496	0.999856	75	1	-0.12049	0.98624	0.98524	0.999905	199	0	-0.12049
SERPINA1	5	0.25098	0.36911	0.999856	76	2	-0.052799	0.8438	0.8429	0.999905	166	0	-0.052799
CD200R1	5	0.25812	0.37489	0.999856	77	1	0.13078	0.031615	0.075915	0.748306	21	3	0.13078
TREML2	5	0.27195	0.3823	0.999856	78	1	0.14265	0.027046	0.065905	0.682113	20	3	0.14265
FPR1	5	0.27879	0.3858	0.999856	79	1	-0.06952	0.85918	0.85889	0.999905	171	0	-0.06952
ITGAX	5	0.28558	0.38999	0.999856	80	1	-0.033582	0.94549	0.94504	0.999905	189	0	-0.033582
ITM2B	5	0.29566	0.39524	0.999856	81	1	-0.026252	0.26159	0.35543	0.999905	69	1	-0.026252
SORL1	5	0.322	0.41021	0.999856	82	1	-0.08013	0.7045	0.70246	0.999905	135	0	-0.08013
DPYD	5	0.32846	0.4138	0.999856	83	1	-0.016289	0.59204	0.59229	0.999905	114	1	-0.016289
ABCA1	5	0.35069	0.42683	0.999856	84	1	0.093337	0.5942	0.59438	0.999905	115	1	0.093337
LRRK2	5	0.37536	0.44111	0.999856	85	1	-0.02917	0.86817	0.86748	0.999905	175	0	-0.02917
IRF5	5	0.42531	0.47246	0.999856	86	1	-0.043369	0.36003	0.41533	0.999905	77	1	-0.043369
CD226	5	0.42814	0.47438	0.999856	87	1	-0.035571	0.069555	0.13446	0.881089	31	2	-0.035571
HEXB	5	0.43378	0.47809	0.999856	88	1	0.08298	0.17822	0.27619	0.999905	55	1	0.08298
MS4A6A	5	0.43937	0.4817	0.999856	89	1	-0.1162	0.41385	0.45109	0.999905	84	1	-0.1162
MERTK	5	0.44492	0.48506	0.999856	90	1	0.010202	0.14361	0.23215	0.999905	46	1	0.010202
FCGR1A	5	0.46399	0.49816	0.999856	91	1	-0.032481	0.57447	0.57674	0.999905	110	1	-0.032481
CR2	5	0.47729	0.50761	0.999856	92	1	0.03396	0.54698	0.55252	0.999905	104	1	0.03396
ITGB2	5	0.48254	0.51136	0.999856	93	1	0.063974	0.25812	0.35351	0.999905	68	1	0.063974
GPR183	5	0.48514	0.51309	0.999856	94	1	0.10893	0.17964	0.27807	0.999905	56	2	0.10893
FPR2	5	0.49033	0.51675	0.999856	95	1	0.011741	0.75273	0.75176	0.999905	144	0	0.011741
LPAR2	5	0.4929	0.51879	0.999856	96	1	-0.020758	0.70948	0.70743	0.999905	136	0	-0.020758
IL1R2	5	0.49547	0.52048	0.999856	97	1	0.0012573	0.89388	0.89326	0.999905	180	0	0.0012573
HAVCR1	5	0.49802	0.52243	0.999856	98	1	-0.071659	0.71112	0.709	0.999905	137	0	-0.071659
BIN1	5	0.5031	0.52636	0.999856	99	1	-0.044889	0.85451	0.85384	0.999905	169	0	-0.044889
ICAM3	5	0.51064	0.53194	0.999856	100	1	-0.010474	0.472	0.49264	0.999905	91	1	-0.010474
NLRC4	5	0.51561	0.53556	0.999856	101	1	-0.076379	0.50814	0.52102	0.999905	99	1	-0.076379
CD19	5	0.52055	0.53911	0.999856	102	1	-0.086471	0.78813	0.78744	0.999905	149	0	-0.086471
NRP1	5	0.5303	0.54696	0.999856	103	1	0.044686	0.57223	0.57471	0.999905	109	1	0.044686
CDKN2A	5	0.53271	0.54884	0.999856	104	1	0.032504	0.74836	0.74784	0.999905	143	0	0.032504
IL1RN	5	0.53989	0.55416	0.999856	105	1	0.020706	0.083356	0.15256	0.928568	34	1	0.020706
S100A4	5	0.54463	0.55793	0.999856	106	1	-0.038132	0.17063	0.26667	0.999905	54	1	-0.038132
ITGA5	5	0.55398	0.56504	0.999856	107	1	0.074156	0.19482	0.29808	0.999905	59	2	0.074156
ADAM10	5	0.5586	0.569	0.999856	108	1	0.053328	0.19653	0.30042	0.999905	60	2	0.053328
CD180	5	0.5609	0.57085	0.999856	109	1	-0.019425	0.43658	0.46672	0.999905	87	1	-0.019425
LYZ	5	0.56318	0.57279	0.999856	110	1	0.0596	0.32846	0.39541	0.999905	73	1	0.0596
PILRB	5	0.56998	0.57828	0.999856	111	1	0.047299	0.095671	0.16897	0.928568	37	1	0.047299
MS4A4A	5	0.57447	0.58194	0.999856	112	1	-0.10775	0.65662	0.6562	0.999905	126	0	-0.10775
LILRB4	5	0.59848	0.60215	0.999856	113	1	-0.041977	0.18575	0.28557	0.999905	58	1	-0.041977
C1QA	5	0.60061	0.6039	0.999856	114	1	0.17452	0.01003	0.027735	0.485688	10	3	0.17452
C9orf72	5	0.60483	0.60746	0.999856	115	1	-0.012111	0.54932	0.55459	0.999905	105	1	-0.012111
IL15RA	5	0.61111	0.61281	0.999856	116	1	-0.048523	0.86102	0.86069	0.999905	172	0	-0.048523
C1QB	5	0.62139	0.62239	0.999856	117	1	-0.018249	0.72241	0.72069	0.999905	139	0	-0.018249
FCER1G	5	0.62544	0.62626	0.999856	118	1	-0.0067124	0.74094	0.74028	0.999905	142	0	-0.0067124
PLEK	5	0.62746	0.62804	0.999856	119	1	0.021591	0.50562	0.51895	0.999905	98	1	0.021591
ITGB3	5	0.6413	0.64076	0.999856	120	1	0.0079508	0.91418	0.91326	0.999905	184	0	0.0079508
CD44	5	0.64325	0.64254	0.999856	121	1	-0.0097527	0.47465	0.49464	0.999905	92	1	-0.0097527
LYVE1	5	0.65094	0.65044	0.999856	122	1	0.098852	0.16154	0.25524	0.999905	50	2	0.098852
PLCB3	5	0.65662	0.65623	0.999856	123	1	-0.059591	0.86552	0.8649	0.999905	173	0	-0.059591
SLC24A4	5	0.66593	0.66509	0.999856	124	0	0.10555	0.044913	0.10246	0.789138	26	2	0.10555
CXCR4	5	0.66776	0.66677	0.999856	125	0	0.0010746	0.23697	0.34186	0.999905	66	1	0.0010746
UNC13D	5	0.66959	0.66829	0.999856	126	0	0.0033875	0.070908	0.13621	0.881089	32	2	0.0033875
CD37	5	0.67323	0.67203	0.999856	127	0	-0.040656	0.61318	0.61252	0.999905	118	1	-0.040656
GPNMB	5	0.67683	0.67554	0.999856	128	0	0.077187	0.12389	0.2065	0.976426	42	1	0.077187
PILRA	5	0.68918	0.6877	0.999856	129	0	0.10545	0.0052462	0.01646	0.485688	7	2	0.10545
CD33	5	0.69607	0.69432	0.999856	130	0	-0.060974	0.83352	0.83258	0.999905	162	0	-0.060974
FOLR2	5	0.69777	0.69596	0.999856	131	0	-0.052879	0.41096	0.44934	0.999905	83	1	-0.052879
SPP1	5	0.69947	0.69758	0.999856	132	0	0.035132	0.40514	0.44521	0.999905	82	1	0.035132
SELL	5	0.70115	0.69923	0.999856	133	0	-0.056683	0.42246	0.45693	0.999905	86	1	-0.056683
TNFRSF10B	5	0.70283	0.70092	0.999856	134	0	-0.056692	0.77903	0.77805	0.999905	148	0	-0.056692
SCIMP	5	0.7045	0.70246	0.999856	135	0	-0.029155	0.88476	0.88432	0.999905	178	0	-0.029155
CD300C	5	0.70617	0.70401	0.999856	136	0	-0.011094	0.015391	0.039887	0.485688	17	1	-0.011094
TNFRSF13C	5	0.70783	0.70593	0.999856	137	0	0.064328	0.80663	0.80526	0.999905	155	0	0.064328
VENTX	5	0.70948	0.70743	0.999856	138	0	0.054543	0.61731	0.61627	0.999905	119	1	0.054543
ICAM1	5	0.71922	0.71737	0.999856	139	0	0.041968	0.36312	0.4171	0.999905	78	1	0.041968
CD68	5	0.72082	0.71899	0.999856	140	0	0.043824	0.27538	0.36315	0.999905	70	1	0.043824
CLECL1	5	0.7287	0.72712	0.999856	141	0	-0.035672	0.45316	0.4784	0.999905	89	1	-0.035672
CCR2	5	0.74393	0.74332	0.999856	142	0	0.093949	0.56318	0.5668	0.999905	107	1	0.093949
LSR	5	0.74541	0.7448	0.999856	143	0	0.042501	0.25462	0.35146	0.999905	67	1	0.042501
IL1R1	5	0.74982	0.74917	0.999856	144	0	-0.05393	0.57892	0.5808	0.999905	111	1	-0.05393
FCGR3B	5	0.75418	0.75328	0.999856	145	0	-0.025867	0.80781	0.80636	0.999905	156	0	-0.025867
VCP	5	0.76129	0.76018	0.999856	146	0	-0.015516	0.83872	0.83791	0.999905	165	0	-0.015516
SCARB1	5	0.7627	0.76147	0.999856	147	0	0.043201	0.51313	0.52498	0.999905	100	1	0.043201
CD14	5	0.77098	0.7696	0.999856	148	0	-0.040923	0.45588	0.48034	0.999905	90	1	-0.040923
AIF1	5	0.77637	0.77522	0.999856	149	0	-0.0072924	0.58552	0.58657	0.999905	113	1	-0.0072924
FPR3	5	0.78035	0.77949	0.999856	150	0	0.16659	0.0097944	0.027158	0.485688	9	3	0.16659
CTSH	5	0.78297	0.78211	0.999856	151	0	0.011961	0.38741	0.43319	0.999905	80	1	0.011961
ABI3	5	0.78685	0.78617	0.999856	152	0	-0.022445	0.94635	0.94583	0.999905	190	0	-0.022445
CD81	5	0.79067	0.7897	0.999856	153	0	-0.034867	0.73792	0.73722	0.999905	141	0	-0.034867
VLDLR	5	0.80304	0.8019	0.999856	154	0	0.068586	0.048015	0.10674	0.789138	28	2	0.068586
CLIC1	5	0.80663	0.80526	0.999856	155	0	-0.041879	0.96997	0.96961	0.999905	195	0	-0.041879
TLR2	5	0.81133	0.80971	0.999856	156	0	0.097779	0.22622	0.33605	0.999905	65	1	0.097779
HLA-DRB5	5	0.8148	0.81336	0.999856	157	0	0.0023242	0.9387	0.93827	0.999905	187	0	0.0023242
CLU	5	0.81709	0.81576	0.999856	158	0	0.14992	0.014888	0.038762	0.485688	16	3	0.14992
CEMIP2	5	0.82381	0.82251	0.999856	159	0	0.0024407	0.56772	0.57103	0.999905	108	1	0.0024407
SIGLEC9	5	0.83033	0.82913	0.999856	160	0	0.10205	0.64325	0.6422	0.999905	122	0	0.10205
TGFB1	5	0.8314	0.83025	0.999856	161	0	0.031299	0.3904	0.43522	0.999905	81	1	0.031299
CXCR3	5	0.83246	0.83152	0.999856	162	0	-0.051485	0.98427	0.98354	0.999905	198	0	-0.051485
TNFRSF1A	5	0.83352	0.83258	0.999856	163	0	-0.05363	0.44768	0.47475	0.999905	88	1	-0.05363
SLC52A1	5	0.8448	0.84405	0.999856	164	0	0.040585	0.29566	0.37532	0.999905	71	1	0.040585
TMEM106A	5	0.85069	0.85002	0.999856	165	0	-0.044026	0.67141	0.67014	0.999905	128	0	-0.044026
TLR10	5	0.85356	0.85289	0.999856	166	0	0.08802	0.025717	0.062996	0.682113	19	2	0.08802
TGFBR1	5	0.85546	0.85487	0.999856	167	0	-0.020145	0.94927	0.94881	0.999905	191	0	-0.020145
TYRO3	5	0.85918	0.85889	0.999856	168	0	0.063312	0.009264	0.025982	0.485688	8	2	0.063312
GPR65	5	0.86904	0.86835	0.999856	169	0	0.0037637	0.16479	0.25957	0.999905	52	2	0.0037637
SIGLEC7	5	0.87915	0.87878	0.999856	170	0	0.013925	0.079222	0.14696	0.921868	33	1	0.013925
IL15	5	0.8894	0.88881	0.999856	171	0	0.00075127	0.096786	0.17046	0.928568	38	2	0.00075127
NFATC2	5	0.89822	0.89793	0.999856	172	0	0.029445	0.64518	0.6443	0.999905	123	0	0.029445
TYROBP	5	0.89964	0.89939	0.999856	173	0	0.070049	0.15349	0.2448	0.999905	49	2	0.070049
HEXA	5	0.90514	0.90404	0.999856	174	0	0.046842	0.60061	0.60055	0.999905	116	1	0.046842
CSF3R	5	0.9078	0.90667	0.999856	175	0	0.026193	0.10094	0.17596	0.933941	39	2	0.026193
SNCA	5	0.91167	0.91084	0.999856	176	0	0.011876	0.10785	0.18542	0.959562	40	1	0.011876
CTLA4	5	0.91418	0.91326	0.999856	177	0	-0.0074927	0.80899	0.80743	0.999905	157	0	-0.0074927
PTPRE	5	0.9208	0.91988	0.999856	178	0	-0.010393	0.69091	0.68929	0.999905	132	0	-0.010393
CD300A	5	0.92138	0.92055	0.999856	179	0	0.01019	0.75988	0.7589	0.999905	145	0	0.01019
MMP9	5	0.92861	0.92769	0.999856	180	0	0.069615	0.5031	0.51692	0.999905	97	1	0.069615
PLAUR	5	0.93964	0.93903	0.999856	181	0	0.055925	0.041335	0.096354	0.789138	25	2	0.055925
CD300LF	5	0.9433	0.94269	0.999856	182	0	0.034296	0.52055	0.53074	0.999905	102	1	0.034296
MRC2	5	0.94374	0.94309	0.999856	183	0	-0.0050301	0.69264	0.69106	0.999905	133	0	-0.0050301
APOE	5	0.94635	0.94583	0.999856	184	0	0.15444	0.013419	0.035325	0.485688	14	3	0.15444
ADGRG1	5	0.94677	0.9462	0.999856	185	0	0.0048361	0.31549	0.3872	0.999905	72	1	0.0048361
IRF8	5	0.96003	0.9592	0.999856	186	0	0.08627	0.051202	0.11104	0.79257	29	2	0.08627
CSF1R	5	0.9672	0.96683	0.999856	187	0	0.19008	0.0041478	0.01389	0.47921	6	3	0.19008
CHRNE	5	0.97256	0.97215	0.999856	188	0	0.15825	0.011518	0.03155	0.485688	13	3	0.15825
NLRP3	5	0.97281	0.97233	0.999856	189	0	0.065976	0.16298	0.25725	0.999905	51	1	0.065976
TREML4	5	0.97305	0.97257	0.999856	190	0	0.048307	0.2117	0.32088	0.999905	63	1	0.048307
CSF2RA	5	0.9745	0.97406	0.999856	191	0	0.063364	0.12859	0.21227	0.976426	45	2	0.063364
FCGR3A	5	0.97741	0.97701	0.999856	192	0	0.035144	0.021098	0.052587	0.604754	18	2	0.035144
LAPTM5	5	0.97966	0.97915	0.999856	193	0	0.12002	0.067141	0.1315	0.881089	30	2	0.12002
MRC1	5	0.981	0.98034	0.999856	194	0	0.054873	0.67323	0.67203	0.999905	129	0	0.054873
IL23A	5	0.98459	0.98386	0.999856	195	0	0.12975	0.010837	0.029887	0.485688	11	3	0.12975
TGFBR2	5	0.98521	0.9843	0.999856	196	0	0.063572	0.48254	0.50073	0.999905	94	1	0.063572
TMEM106B	5	0.98536	0.98444	0.999856	197	0	0.082192	0.14557	0.23479	0.999905	47	2	0.082192
LRP6	5	0.98749	0.98678	0.999856	198	0	0.08265	0.55398	0.55856	0.999905	106	1	0.08265
SQSTM1	5	0.99225	0.99163	0.999856	199	0	0.16061	0.011008	0.030196	0.485688	12	3	0.16061
VDR	5	0.99344	0.99273	0.999856	200	0	0.15869	0.013996	0.03667	0.485688	15	3	0.15869
GPR87	5	0.99427	0.99377	0.999856	201	0	0.12052	0.037666	0.088715	0.789138	23	3	0.12052
SIGLEC5	5	0.99717	0.99684	0.999856	202	0	0.079035	0.092696	0.16473	0.928568	36	2	0.079035
NFATC1	5	0.99748	0.9972	0.999856	203	0	0.093639	0.0018304	0.00633	0.384278	3	2	0.093639
FLT1	5	0.99946	0.9994	0.999856	204	0	0.19687	0.0031252	0.010653	0.441031	5	3	0.19687
LTBR	5	0.99963	0.9996	0.999856	205	0	0.212	0.0021172	0.0074257	0.384278	4	4	0.212
CLDN7	5	0.99988	0.99985	0.999856	206	0	0.1781	0.00011604	0.00048309	0.05	2	5	0.1781
AXL	5	0.99989	0.99986	0.999856	207	0	0.26156	0.00011292	0.00045321	0.05	1	5	0.26156
