sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
FLT1_CRISPRa_sgRNA_5	FLT1	916.45/1035.4	1011/1456.2	975.9	1233.6	0.33779	7070.6	15332	2.0814	0.9813	0.018698	0.037395	0.99892	True
EPHA1_CRISPRa_sgRNA_4	EPHA1	911.16/954.47	1045/1317.2	932.82	1181.1	0.34016	938.14	14415	2.068	0.98068	0.019318	0.038637	0.99892	True
PLAUR_CRISPRa_sgRNA_5	PLAUR	805.41/724.96	956.4/993.83	765.19	975.11	0.34935	3236.8	11001	2.0014	0.97733	0.022672	0.045345	0.99892	True
CD52_CRISPRa_sgRNA_4	CD52	759.59/727.99	973.92/924.84	743.79	949.38	0.35167	499.39	10584	1.9983	0.97716	0.02284	0.04568	0.99892	True
LPL_CRISPRa_sgRNA_2	LPL	927.02/724.96	586.41/627.34	825.99	606.88	-0.44409	20415	12211	1.9829	0.023689	0.97631	0.047379	0.99892	False
LILRA5_CRISPRa_sgRNA_5	LILRA5	802.77/692.6	580.23/509.85	747.69	545.04	-0.45536	6068.8	10660	1.9628	0.024837	0.97516	0.049673	0.99892	False
Non_Targeting_86	Non	782.5/705.74	770.89/313.67	744.12	542.28	-0.45579	2946	10591	1.9614	0.024919	0.97508	0.049837	0.99892	False
CD200R1_CRISPRa_sgRNA_1	CD200R1	825.68/848.31	1083.2/1027.2	837	1055.2	0.33387	255.99	12433	1.9569	0.97482	0.025178	0.050356	0.99892	True
IL10_CRISPRa_sgRNA_5	IL10	948.17/978.74	839.94/609.01	963.45	724.48	-0.41078	467.32	15066	1.947	0.025768	0.97423	0.051536	0.99892	False
VDR_CRISPRa_sgRNA_4	VDR	813.35/1025.3	1164.6/1136.1	919.3	1150.3	0.32314	22452	14131	1.9436	0.97403	0.02597	0.051941	0.99892	True
TYRO3_CRISPRa_sgRNA_2	TYRO3	874.15/811.91	1030.6/1088.7	843.03	1059.6	0.32957	1936.8	12555	1.9331	0.97339	0.026609	0.053218	0.99892	True
FCGR2C_CRISPRa_sgRNA_3	FCGR2C	803.65/856.4	708.02/523.86	830.03	615.94	-0.42976	1391.1	12292	1.931	0.026744	0.97326	0.053488	0.99892	False
ADA2_CRISPRa_sgRNA_3	ADA2	887.37/945.37	955.37/1334.4	916.37	1144.9	0.32091	1682.5	14069	1.9267	0.97299	0.027009	0.054018	0.99892	True
NFATC1_CRISPRa_sgRNA_3	NFATC1	809.82/815.95	890.44/1150.1	812.89	1020.3	0.32748	18.81	11947	1.8974	0.97111	0.028887	0.057774	0.99892	True
UNC13D_CRISPRa_sgRNA_3	UNC13D	858.29/868.53	1081.1/1077.9	863.41	1079.5	0.32191	52.477	12971	1.8973	0.97111	0.028892	0.057784	0.99892	True
LTBR_CRISPRa_sgRNA_1	LTBR	869.74/846.29	912.08/1233.1	858.01	1072.6	0.3217	275.07	12861	1.8922	0.97077	0.029233	0.058466	0.99892	True
FCGR2A_CRISPRa_sgRNA_1	FCGR2A	828.33/857.41	755.43/509.85	842.87	632.64	-0.41336	422.92	12552	1.8764	0.030298	0.9697	0.060596	0.99892	False
SIGLEC7_CRISPRa_sgRNA_3	SIGLEC7	697.91/828.09	953.31/962.57	763	957.94	0.32787	8473.3	10959	1.8622	0.96871	0.031289	0.062579	0.99892	True
LRP1B_CRISPRa_sgRNA_5	LRP1B	980.77/906.95	784.29/655.36	943.86	719.83	-0.39046	2724.7	14649	1.8511	0.032081	0.96792	0.064162	0.99892	False
IL1RN_CRISPRa_sgRNA_1	IL1RN	915.56/849.32	1231.6/958.25	882.44	1094.9	0.31092	2194.1	13363	1.838	0.96697	0.033033	0.066067	0.99892	True
IL6R_CRISPRa_sgRNA_2	IL6R	890.89/1310.4	1362.5/1326.9	1100.6	1344.7	0.28868	87986	18071	1.8154	0.96527	0.03473	0.069461	0.99892	True
SQSTM1_CRISPRa_sgRNA_4	SQSTM1	1002.8/773.49	1040.9/1156.6	888.15	1098.7	0.30668	26293	13481	1.8138	0.96515	0.034852	0.069704	0.99892	True
PILRB_CRISPRa_sgRNA_4	PILRB	909.4/1098.1	1089.3/1374.3	1003.7	1231.8	0.29518	17795	15932	1.8072	0.96464	0.035364	0.070729	0.99892	True
CSF1R_CRISPRa_sgRNA_2	CSF1R	838.02/998.96	1126.4/1139.3	918.49	1132.9	0.30238	12951	14114	1.8047	0.96444	0.03556	0.07112	0.99892	True
CLDN7_CRISPRa_sgRNA_3	CLDN7	890.01/949.42	964.64/1299.9	919.71	1132.3	0.2997	1764.7	14140	1.7878	0.96309	0.036908	0.073816	0.99892	True
SLC16A5_CRISPRa_sgRNA_3	SLC16A5	920.85/735.07	632.79/629.49	827.96	631.14	-0.39105	17258	12250	1.7782	0.037682	0.96232	0.075364	0.99892	False
TLR7_CRISPRa_sgRNA_3	TLR7	833.61/839.21	755.43/528.17	836.41	641.8	-0.38156	15.66	12421	1.7462	0.040392	0.95961	0.080783	0.99892	False
SNCA_CRISPRa_sgRNA_5	SNCA	889.13/1044.5	1243.9/1117.8	966.8	1180.9	0.28828	12064	15137	1.7399	0.95906	0.040939	0.081877	0.99892	True
CD40_CRISPRa_sgRNA_4	CD40	820.4/809.89	680.2/575.6	815.14	627.9	-0.37599	55.202	11992	1.7098	0.043648	0.95635	0.087296	0.99892	False
PILRA_CRISPRa_sgRNA_1	PILRA	897.94/1420.6	1198.6/1595.3	1159.3	1396.9	0.26885	1.3658e+05	19399	1.7065	0.95604	0.043962	0.087924	0.99892	True
GRN_CRISPRa_sgRNA_2	GRN	777.22/748.21	654.43/514.16	762.71	584.3	-0.38387	420.66	10953	1.7048	0.044115	0.95588	0.088231	0.99892	False
CHRNE_CRISPRa_sgRNA_4	CHRNE	848.59/933.24	1193.4/984.12	890.92	1088.8	0.28905	3582.6	13539	1.7005	0.95548	0.044519	0.089039	0.99892	True
TLR10_CRISPRa_sgRNA_4	TLR10	765.76/895.83	964.64/1073.6	830.8	1019.1	0.29443	8459.1	12308	1.6975	0.9552	0.044801	0.089602	0.99892	True
PTPRC_CRISPRa_sgRNA_3	PTPRC	817.75/1042.4	852.31/602.55	930.1	727.43	-0.35415	25242	14358	1.6914	0.045382	0.95462	0.090764	0.99892	False
GPNMB_CRISPRa_sgRNA_2	GPNMB	868.86/748.21	975.98/1007.8	808.54	991.91	0.29457	7278.2	11860	1.6838	0.95389	0.046109	0.092219	0.99892	True
ABCA7_CRISPRa_sgRNA_2	ABCA7	810.7/667.32	619.39/517.39	739.01	568.39	-0.37813	10279	10492	1.6658	0.047881	0.95212	0.095762	0.99892	False
Non_Targeting_7	Non	855.64/707.77	568.89/640.27	781.71	604.58	-0.37015	10934	11326	1.6643	0.048028	0.95197	0.096056	0.99892	False
TREM2_CRISPRa_sgRNA_5	TREM2	815.11/969.64	1098.6/1072.5	892.37	1085.6	0.28244	11940	13569	1.6585	0.95139	0.048608	0.097217	0.99892	True
FLT1_CRISPRa_sgRNA_3	FLT1	952.57/976.72	1071.8/1264.4	964.65	1168.1	0.27583	291.46	15091	1.6562	0.95116	0.048843	0.097685	0.99892	True
VLDLR_CRISPRa_sgRNA_4	VLDLR	778.1/845.28	979.07/1004.6	811.69	991.84	0.28886	2256.5	11923	1.6498	0.95051	0.049488	0.098976	0.99892	True
ILDR1_CRISPRa_sgRNA_1	ILDR1	859.17/769.44	748.22/519.55	814.31	633.88	-0.36085	4025.2	11976	1.6487	0.049603	0.9504	0.099206	0.99892	False
Non_Targeting_46	Non	883.84/1045.5	1187.3/1146.9	964.66	1167.1	0.27454	13062	15091	1.6477	0.95029	0.049709	0.099418	0.99892	True
CD69_CRISPRa_sgRNA_2	CD69	778.1/571.27	551.37/482.9	674.68	517.14	-0.38302	21389	9267.2	1.6366	0.050858	0.94914	0.10172	0.99892	False
CLEC2D_CRISPRa_sgRNA_2	CLEC2D	735.8/749.22	662.68/487.21	742.51	574.94	-0.36843	90.073	10559	1.6307	0.051478	0.94852	0.10296	0.99892	False
MERTK_CRISPRa_sgRNA_3	MERTK	1026.6/1234.5	1242.9/1462.7	1130.6	1352.8	0.2587	21622	18746	1.6232	0.94772	0.052276	0.10455	0.99892	True
LPL_CRISPRa_sgRNA_4	LPL	787.79/648.11	585.38/526.02	717.95	555.7	-0.369	9755	10086	1.6156	0.053092	0.94691	0.10618	0.99892	False
GRN_CRISPRa_sgRNA_1	GRN	775.45/733.04	741/432.24	754.25	586.62	-0.36207	899.29	10788	1.6139	0.05327	0.94673	0.10654	0.99892	False
TYRO3_CRISPRa_sgRNA_3	TYRO3	903.23/803.82	940.94/1128.6	853.52	1034.8	0.27748	4940.8	12769	1.6038	0.94562	0.054384	0.10877	0.99892	True
GBA_CRISPRa_sgRNA_2	GBA	852.12/952.45	738.94/690.93	902.29	714.94	-0.33535	5033.5	13775	1.5963	0.055216	0.94478	0.11043	0.99892	False
ACTB_CRISPRa_sgRNA_5	ACTB	756.07/687.55	532.82/590.69	721.81	561.76	-0.3611	2347.7	10160	1.5879	0.05616	0.94384	0.11232	0.99892	False
CD48_CRISPRa_sgRNA_3	CD48	826.56/696.65	682.26/509.85	761.6	596.05	-0.35308	8439.4	10931	1.5834	0.056661	0.94334	0.11332	0.99892	False
CSF2RB_CRISPRa_sgRNA_3	CSF2RB	819.51/924.14	671.95/709.26	871.83	690.61	-0.33575	5473.5	13144	1.5807	0.056976	0.94302	0.11395	0.99892	False
CSF3R_CRISPRa_sgRNA_3	CSF3R	867.98/958.52	912.08/1288.1	913.25	1100.1	0.26827	4098.7	14004	1.5788	0.94281	0.057187	0.11437	0.99892	True
EPHA1_CRISPRa_sgRNA_1	EPHA1	856.52/821.01	792.53/534.64	838.77	663.59	-0.33753	630.64	12469	1.5688	0.058345	0.94166	0.11669	0.99892	False
IL23A_CRISPRa_sgRNA_5	IL23A	878.55/869.54	1014.1/1091.9	874.05	1053	0.26846	40.606	13190	1.5583	0.94042	0.059585	0.11917	0.99892	True
APP_CRISPRa_sgRNA_3	APP	953.46/760.34	668.86/693.09	856.9	680.98	-0.33109	18646	12838	1.5527	0.060253	0.93975	0.12051	0.99892	False
IL23A_CRISPRa_sgRNA_1	IL23A	968.44/1155.7	1136.8/1393.7	1062.1	1265.2	0.25233	17531	17211	1.5488	0.93928	0.06072	0.12144	0.99892	True
NLRP3_CRISPRa_sgRNA_2	NLRP3	940.24/1268.9	1415/1208.3	1104.6	1311.7	0.2477	54018	18159	1.5368	0.93783	0.062174	0.12435	0.99892	True
CD58_CRISPRa_sgRNA_4	CD58	833.61/773.49	605.99/668.3	803.55	637.15	-0.3343	1807.5	11760	1.5345	0.062458	0.93754	0.12492	0.99892	False
CD48_CRISPRa_sgRNA_1	CD48	819.51/782.59	877.04/1056.3	801.05	966.69	0.27085	681.76	11710	1.5307	0.93707	0.062926	0.12585	0.99892	True
S100A4_CRISPRa_sgRNA_2	S100A4	229.11/274.01	323.61/329.84	251.56	326.72	0.37586	1007.8	2430.8	1.5245	0.93631	0.063689	0.12738	0.99892	True
AXL_CRISPRa_sgRNA_3	AXL	884.72/899.88	1007.9/1131.8	892.3	1069.9	0.26156	114.8	13567	1.5244	0.9363	0.063702	0.1274	0.99892	True
HEXB_CRISPRa_sgRNA_3	HEXB	845.95/957.51	963.61/1196.5	901.73	1080	0.26006	6222.6	13763	1.5199	0.93573	0.064267	0.12853	0.99892	True
GBA_CRISPRa_sgRNA_3	GBA	747.26/541.95	577.14/430.08	644.6	503.61	-0.35548	21076	8709	1.5108	0.065418	0.93458	0.13084	0.99892	False
ABCA7_CRISPRa_sgRNA_5	ABCA7	972.84/954.47	1089.3/1202.9	963.66	1146.1	0.24995	168.69	15070	1.4865	0.93143	0.068573	0.13715	0.99892	True
SUCNR1_CRISPRa_sgRNA_1	SUCNR1	881.2/974.7	754.4/746.99	927.95	750.69	-0.30545	4371	14313	1.4816	0.069221	0.93078	0.13844	0.99892	False
LILRB4_CRISPRa_sgRNA_1	LILRB4	901.47/1128.4	1116.1/1285.9	1014.9	1201	0.24269	25746	16176	1.4634	0.92832	0.071685	0.14337	0.99892	True
FCGR3A_CRISPRa_sgRNA_3	FCGR3A	949.05/802.81	970.83/1115.6	875.93	1043.2	0.2519	10693	13229	1.4545	0.9271	0.072898	0.1458	0.99892	True
CD86_CRISPRa_sgRNA_1	CD86	935.83/884.71	730.7/746.99	910.27	738.84	-0.30066	1306.8	13942	1.4519	0.073269	0.92673	0.14654	0.99892	False
TP53_CRISPRa_sgRNA_3	TP53	919.97/1116.2	1154.3/1251.4	1018.1	1202.9	0.24036	19263	16245	1.4495	0.9264	0.073598	0.1472	0.99892	True
FCGR2B_CRISPRa_sgRNA_5	FCGR2B	898.82/846.29	682.26/731.9	872.55	707.08	-0.30299	1379.9	13159	1.4425	0.074577	0.92542	0.14915	0.99892	False
Non_Targeting_93	Non	859.17/602.61	600.84/569.13	730.89	584.99	-0.32076	32910	10335	1.4352	0.075612	0.92439	0.15122	0.99892	False
CD80_CRISPRa_sgRNA_3	CD80	805.41/915.04	973.92/1072.5	860.23	1023.2	0.25005	6009	12906	1.4347	0.92431	0.075691	0.15138	0.99892	True
LRP1B_CRISPRa_sgRNA_2	LRP1B	912.92/764.39	660.62/697.4	838.65	679.01	-0.30424	11031	12467	1.4298	0.076384	0.92362	0.15277	0.99892	False
IL2RA_CRISPRa_sgRNA_2	IL2RA	872.39/751.24	663.71/647.82	811.82	655.76	-0.30755	7337.6	11926	1.429	0.076503	0.9235	0.15301	0.99892	False
ITGAM_CRISPRa_sgRNA_3	ITGAM	845.95/885.72	739.97/666.14	865.83	703.06	-0.30006	790.83	13021	1.4265	0.076863	0.92314	0.15373	0.99892	False
CR1_CRISPRa_sgRNA_2	CR1	902.35/1120.3	1265.6/1117.8	1011.3	1191.7	0.23654	23751	16097	1.4216	0.92242	0.077576	0.15515	0.99892	True
CLDN7_CRISPRa_sgRNA_1	CLDN7	934.07/877.63	921.36/1223.4	905.85	1072.4	0.24323	1592.7	13849	1.4151	0.92148	0.078516	0.15703	0.99892	True
IL6R_CRISPRa_sgRNA_3	IL6R	904.11/729	722.45/600.39	816.55	661.42	-0.30357	15332	12021	1.4149	0.078542	0.92146	0.15708	0.99892	False
CHRNE_CRISPRa_sgRNA_1	CHRNE	955.22/1079.9	1236.7/1157.7	1017.5	1197.2	0.23437	7766.6	16232	1.4101	0.92075	0.079251	0.1585	0.99892	True
CLEC2D_CRISPRa_sgRNA_1	CLEC2D	819.51/930.21	898.68/528.17	874.86	713.43	-0.29391	6126.6	13207	1.4047	0.08005	0.91995	0.1601	0.99892	False
TREM2_CRISPRa_sgRNA_3	TREM2	907.63/871.56	696.69/757.76	889.6	727.23	-0.29039	650.49	13511	1.3969	0.081221	0.91878	0.16244	0.99892	False
IFNGR2_CRISPRa_sgRNA_1	IFNGR2	793.08/752.26	704.93/545.42	772.67	625.17	-0.30515	833.25	11148	1.3969	0.081222	0.91878	0.16244	0.99892	False
GPR141_CRISPRa_sgRNA_4	GPR141	892.65/906.95	836.85/635.96	899.8	736.4	-0.28876	102.24	13723	1.3948	0.081535	0.91846	0.16307	0.99892	False
TREML4_CRISPRa_sgRNA_3	TREML4	876.79/893.81	1030.6/1060.7	885.3	1045.6	0.23988	144.79	13422	1.3839	0.9168	0.0832	0.1664	0.99892	True
LTBR_CRISPRa_sgRNA_5	LTBR	964.03/1053.6	1316.1/1048.8	1008.8	1182.4	0.22892	4007.9	16042	1.3709	0.9148	0.085196	0.17039	0.99892	True
FCGR3A_CRISPRa_sgRNA_4	FCGR3A	848.59/799.78	943/1007.8	824.19	975.42	0.24278	1191.5	12174	1.3707	0.91476	0.085241	0.17048	0.99892	True
IRF8_CRISPRa_sgRNA_2	IRF8	843.31/967.62	1056.4/1076.8	905.46	1066.6	0.23604	7726.8	13841	1.3696	0.91459	0.085406	0.17081	0.99892	True
SYK_CRISPRa_sgRNA_4	SYK	902.35/660.25	649.28/621.95	781.3	635.61	-0.2973	29306	11318	1.3693	0.085445	0.91456	0.17089	0.99892	False
SELPLG_CRISPRa_sgRNA_1	SELPLG	858.29/812.92	681.23/685.55	835.6	683.39	-0.28973	1029	12405	1.3667	0.085862	0.91414	0.17172	0.99892	False
CD1D_CRISPRa_sgRNA_5	CD1D	854.76/790.68	834.79/510.93	822.72	672.86	-0.28971	2053.4	12145	1.3599	0.086933	0.91307	0.17387	0.99892	False
TLR2_CRISPRa_sgRNA_2	TLR2	933.19/849.32	964.64/1134	891.25	1049.3	0.23527	3516.9	13546	1.3579	0.91276	0.087245	0.17449	0.99892	True
Non_Targeting_25	Non	964.91/913.02	872.92/679.08	938.97	776	-0.2747	1346.4	14545	1.3513	0.088305	0.91169	0.17661	0.99892	False
ADAM10_CRISPRa_sgRNA_4	ADAM10	756.95/971.66	1096.6/938.85	864.31	1017.7	0.23545	23051	12990	1.3459	0.91084	0.089163	0.17833	0.99892	True
LPL_CRISPRa_sgRNA_3	LPL	792.2/783.6	826.54/462.42	787.9	644.48	-0.28946	36.959	11449	1.3403	0.090066	0.90993	0.18013	0.99892	False
SLC24A4_CRISPRa_sgRNA_5	SLC24A4	898.82/998.96	1072.9/1148	948.89	1110.4	0.22656	5014.1	14756	1.3297	0.90819	0.091814	0.18363	0.99892	True
LRP8_CRISPRa_sgRNA_4	LRP8	676.76/456	401.93/504.46	566.38	453.2	-0.32101	24367	7303.1	1.3245	0.092675	0.90733	0.18535	0.99892	False
GPR141_CRISPRa_sgRNA_1	GPR141	961.39/705.74	667.83/704.95	833.57	686.39	-0.2799	32676	12364	1.3236	0.092812	0.90719	0.18562	0.99892	False
OLR1_CRISPRa_sgRNA_3	OLR1	841.54/726.98	625.57/660.75	784.26	643.16	-0.28574	6562.7	11377	1.3228	0.092946	0.90705	0.18589	0.99892	False
TGFBI_CRISPRa_sgRNA_1	TGFBI	863.57/974.7	794.59/729.74	919.14	762.17	-0.26985	6174.1	14127	1.3206	0.093312	0.90669	0.18662	0.99892	False
CXCR4_CRISPRa_sgRNA_4	CXCR4	853.88/960.54	969.8/1155.5	907.21	1062.7	0.22793	5688.2	13878	1.3195	0.9065	0.093502	0.187	0.99892	True
ITM2C_CRISPRa_sgRNA_4	ITM2C	834.49/642.05	670.92/535.72	738.27	603.32	-0.29079	18518	10477	1.3184	0.093682	0.90632	0.18736	0.99892	False
TLR10_CRISPRa_sgRNA_3	TLR10	878.55/848.31	1052.2/974.42	863.43	1013.3	0.23071	457.37	12972	1.3161	0.90594	0.094063	0.18813	0.99892	True
C1QA_CRISPRa_sgRNA_1	C1QA	809.82/925.15	1005.9/1029.4	867.49	1017.6	0.23006	6650.7	13055	1.3141	0.90559	0.094411	0.18882	0.99892	True
CLN3_CRISPRa_sgRNA_3	CLN3	913.8/938.3	846.12/692.01	926.05	769.07	-0.26766	300	14273	1.314	0.094423	0.90558	0.18885	0.99892	False
C3AR1_CRISPRa_sgRNA_1	C3AR1	800.13/940.32	1072.9/967.96	870.22	1020.4	0.22944	9826.8	13111	1.3116	0.90517	0.094831	0.18966	0.99892	True
CD52_CRISPRa_sgRNA_5	CD52	788.67/646.09	635.88/535.72	717.38	585.8	-0.29188	10165	10075	1.3109	0.094946	0.90505	0.18989	0.99892	False
NRP2_CRISPRa_sgRNA_1	NRP2	903.23/636.99	597.75/668.3	770.11	633.02	-0.2824	35441	11098	1.3013	0.096582	0.90342	0.19316	0.99892	False
GRN_CRISPRa_sgRNA_5	GRN	769.29/693.61	658.55/540.03	731.45	599.29	-0.28707	2863.3	10345	1.2993	0.096917	0.90308	0.19383	0.99892	False
CD300LB_CRISPRa_sgRNA_2	CD300LB	777.22/761.36	685.35/582.07	769.29	633.71	-0.2793	125.79	11082	1.2879	0.09889	0.90111	0.19778	0.99892	False
ITGA5_CRISPRa_sgRNA_1	ITGA5	919.97/1225.4	1209.9/1275.2	1072.7	1242.5	0.21185	46658	17447	1.2858	0.90074	0.099263	0.19853	0.99892	True
Non_Targeting_8	Non	918.21/974.7	750.28/832.14	946.45	791.21	-0.25817	1595.5	14704	1.2803	0.10023	0.89977	0.20045	0.99892	False
LRP1_CRISPRa_sgRNA_5	LRP1	931.43/759.33	752.34/652.13	845.38	702.23	-0.2673	14808	12603	1.2751	0.10114	0.89886	0.20228	0.99892	False
LSR_CRISPRa_sgRNA_1	LSR	882.96/1085.9	1260.4/1022.9	984.44	1141.7	0.21358	20596	15516	1.2623	0.89659	0.10341	0.20683	0.99892	True
Non_Targeting_85	Non	954.34/766.41	658.55/777.17	860.37	717.86	-0.26093	17658	12909	1.2543	0.10486	0.89514	0.20973	0.99892	False
CLEC2B_CRISPRa_sgRNA_1	CLEC2B	843.31/924.14	809.02/668.3	883.72	738.66	-0.25836	3267.2	13390	1.2536	0.10499	0.89501	0.20997	0.99892	False
ITGB2_CRISPRa_sgRNA_5	ITGB2	772.81/965.6	972.89/1052	869.2	1012.5	0.21986	18583	13090	1.2521	0.89473	0.10527	0.21054	0.99892	True
APOC1_CRISPRa_sgRNA_2	APOC1	746.37/738.1	565.8/661.83	742.24	613.82	-0.27367	34.234	10554	1.2501	0.10564	0.89436	0.21128	0.99892	False
IFNGR1_CRISPRa_sgRNA_5	IFNGR1	932.31/641.03	624.54/682.31	786.67	653.43	-0.26736	42420	11425	1.2466	0.10627	0.89373	0.21255	0.99892	False
ITM2B_CRISPRa_sgRNA_1	ITM2B	826.56/976.72	1019.3/1075.7	901.64	1047.5	0.21611	11273	13762	1.2434	0.89314	0.10686	0.21372	0.99892	True
SPI1_CRISPRa_sgRNA_5	SPI1	786.03/635.98	593.63/580.99	711	587.31	-0.27531	11257	9953.4	1.2399	0.10751	0.89249	0.21503	0.99892	False
CD200R1_CRISPRa_sgRNA_3	CD200R1	909.4/992.9	880.13/722.19	951.15	801.16	-0.24729	3486.1	14803	1.2327	0.10884	0.89116	0.21769	0.99892	False
LYVE1_CRISPRa_sgRNA_5	LYVE1	894.42/908.98	891.47/1200.8	901.7	1046.1	0.21412	105.99	13763	1.2311	0.89086	0.10914	0.21827	0.99892	True
FCGR2C_CRISPRa_sgRNA_4	FCGR2C	815.11/950.43	813.14/668.3	882.77	740.72	-0.25279	9156	13370	1.2285	0.10963	0.89037	0.21927	0.99892	False
Non_Targeting_1	Non	882.96/1151.6	1176.9/1170.6	1017.3	1173.8	0.20622	36094	16227	1.2283	0.89034	0.10966	0.21932	0.99892	True
LTBR_CRISPRa_sgRNA_2	LTBR	904.99/941.33	1072.9/1066	923.16	1069.4	0.212	660.3	14212	1.2271	0.89011	0.10989	0.21978	0.99892	True
CD86_CRISPRa_sgRNA_3	CD86	839.78/923.13	784.29/695.25	881.46	739.77	-0.2525	3473.5	13343	1.2266	0.10998	0.89002	0.21996	0.99892	False
NRP2_CRISPRa_sgRNA_4	NRP2	902.35/712.82	570.95/778.24	807.58	674.6	-0.25923	17960	11841	1.2221	0.11083	0.88917	0.22166	0.99892	False
CD68_CRISPRa_sgRNA_5	CD68	947.29/1054.6	1050.2/1256.8	1000.9	1153.5	0.2045	5755.1	15872	1.2111	0.88707	0.11293	0.22586	0.99892	True
TREML2_CRISPRa_sgRNA_5	TREML2	897.94/689.57	729.67/598.24	793.75	663.95	-0.25726	21710	11565	1.207	0.11371	0.88629	0.22743	0.99892	False
TMEM106B_CRISPRa_sgRNA_5	TMEM106B	870.62/921.11	945.06/1128.6	895.87	1036.8	0.21058	1274.4	13641	1.2068	0.88624	0.11376	0.22752	0.99892	True
FPR3_CRISPRa_sgRNA_5	FPR3	886.49/878.64	1022.4/1020.8	882.56	1021.6	0.21079	30.754	13366	1.2023	0.88538	0.11462	0.22924	0.99892	True
APOE_CRISPRa_sgRNA_3	APOE	870.62/1033.3	1129.5/1063.9	951.98	1096.7	0.20398	13238	14821	1.1888	0.88275	0.11725	0.2345	0.99892	True
GPR65_CRISPRa_sgRNA_5	GPR65	845.95/1032.3	1227.4/936.7	939.14	1082.1	0.20418	17369	14549	1.185	0.88199	0.11801	0.23602	0.99892	True
CLU_CRISPRa_sgRNA_2	CLU	988.7/1015.1	1126.4/1176	1001.9	1151.2	0.2002	349.44	15893	1.1843	0.88184	0.11816	0.23631	0.99892	True
IL10_CRISPRa_sgRNA_1	IL10	756.07/716.87	750.28/480.74	736.47	615.51	-0.25845	768.35	10442	1.1837	0.11827	0.88173	0.23654	0.99892	False
SLC52A1_CRISPRa_sgRNA_1	SLC52A1	757.83/774.5	877.04/903.28	766.16	890.16	0.21615	138.93	11021	1.1812	0.88123	0.11877	0.23754	0.99892	True
FPR1_CRISPRa_sgRNA_1	FPR1	838.02/888.75	637.94/820.28	863.39	729.11	-0.24356	1287	12971	1.179	0.1192	0.8808	0.23841	0.99892	False
TYROBP_CRISPRa_sgRNA_4	TYROBP	771.05/884.71	917.23/999.21	827.88	958.22	0.21071	6459.4	12249	1.1778	0.88055	0.11945	0.2389	0.99892	True
LAPTM5_CRISPRa_sgRNA_5	LAPTM5	853/866.51	848.18/1138.3	859.75	993.22	0.20797	91.256	12897	1.1753	0.88006	0.11994	0.23988	0.99892	True
FLT1_CRISPRa_sgRNA_2	FLT1	1006.3/1061.7	1237.8/1132.9	1034	1185.3	0.19687	1530.3	16592	1.1748	0.87996	0.12004	0.24008	0.99892	True
Non_Targeting_39	Non	960.51/1032.3	1148.1/1139.3	996.42	1143.7	0.19872	2579.3	15774	1.1728	0.87956	0.12044	0.24087	0.99892	True
GBA_CRISPRa_sgRNA_5	GBA	929.66/904.93	897.65/658.6	917.3	778.13	-0.23711	305.86	14089	1.1725	0.1205	0.8795	0.241	0.99892	False
