"name","pval","adj_pval","f_statistic","df1","df2","lfc"
"ZMYM5",0.178858710436266,0.873159479009028,1.8081744098282,1,2322.0801524611,-0.271563678983574
"TLCD1",0.178895195520976,0.873159479009028,1.80787068707997,1,2322.0801524611,1.77392482736429
"SPATA6L",0.17891450725786,0.873159479009028,1.80770995410034,1,2322.0801524611,-10
"TSTD2",0.179001245266952,0.873159479009028,1.80698827467127,1,2322.0801524611,-0.446198196090558
"UBAC2",0.179002448747976,0.873159479009028,1.80697826428683,1,2322.0801524611,-0.153115760714154
"TTC9",0.179111247369008,0.873159479009028,1.80607361415456,1,2322.0801524611,-10
"NUP133",0.179126017257592,0.873159479009028,1.80595085292708,1,2322.0801524611,-0.350754017502701
"RNASET2",0.179198084707293,0.873159479009028,1.80535202582319,1,2322.0801524611,0.119579314382061
"EPHB2",0.179215718323412,0.873159479009028,1.80520554594521,1,2322.0801524611,0.162842384263752
"CISD2",0.179243195249448,0.873159479009028,1.80497733234206,1,2322.0801524611,-0.20090331837749
"ARID3A",0.179303362948988,0.873159479009028,1.80447774202345,1,2322.0801524611,0.285813537430385
"BTBD8",0.179412659600341,0.873159479009028,1.80357071516588,1,2322.0801524611,-0.481400354904672
"STARD3",0.179416421305291,0.873159479009028,1.80353950904946,1,2322.0801524611,0.23499636681224
"TXNDC5",0.179492675343449,0.873159479009028,1.80290708866988,1,2322.0801524611,0.403327752778787
"RNF187",0.179541385225223,0.873159479009028,1.80250327109449,1,2322.0801524611,0.228872352985211
"DBF4",0.179799959570281,0.873159479009028,1.8003617424082,1,2322.0801524611,-0.499564616286368
"SUGP1",0.17984740487498,0.873159479009028,1.79996918431205,1,2322.0801524611,0.357143018663039
"UPK3B",0.179887227002822,0.873159479009028,1.79963979215344,1,2322.0801524611,-10
"CCDC3",0.179896808425219,0.873159479009028,1.79956055118436,1,2322.0801524611,-10
"AGBL5",0.180076854565381,0.873159479009028,1.79807242801714,1,2322.0801524611,0.604196438710015
"ABLIM2",0.180182946973753,0.873159479009028,1.79719635552586,1,2322.0801524611,-1.7218900465413
"NDUFA6",0.180202442649023,0.873159479009028,1.79703543226115,1,2322.0801524611,-0.220930496059077
"SRGAP2",0.180217232228663,0.873159479009028,1.79691336798761,1,2322.0801524611,-0.149617486246365
"ZNF408",0.180292991454989,0.873159479009028,1.79628827874513,1,2322.0801524611,-1.01415069501192
"TSPAN33",0.18032645401038,0.873159479009028,1.79601227604051,1,2322.0801524611,-0.360882595695835
"CCNB3",0.180501476728778,0.873159479009028,1.79456963533111,1,2322.0801524611,1.14619524575543
"CHUK",0.180504446520283,0.873159479009028,1.79454517052552,1,2322.0801524611,-0.366168216486086
"ZDHHC8",0.180635191386097,0.873159479009028,1.79346857070268,1,2322.0801524611,0.601705297372717
"SAPCD1",0.180648012149531,0.873159479009028,1.79336304853467,1,2322.0801524611,-10
"TMEM150C",0.180844113153316,0.873159479009028,1.79175010552629,1,2322.0801524611,-1.29533796885043
"ADD1",0.18085801501346,0.873159479009028,1.79163583873029,1,2322.0801524611,-0.176414906191703
"GNA15",0.180982598984965,0.873159479009028,1.79061227041611,1,2322.0801524611,0.24170768459525
"MYOM2",0.180994452392404,0.873159479009028,1.79051492662156,1,2322.0801524611,0.955628573249244
"CCDC9B",0.181048699429485,0.873159479009028,1.79006952760021,1,2322.0801524611,0.579438812293721
"PSMC2",0.181165089425372,0.873159479009028,1.78911442083482,1,2322.0801524611,-0.205209126660337
"PLAG1",0.181269788857011,0.873159479009028,1.78825585484194,1,2322.0801524611,0.671801054567473
"CCT6A",0.181284624837386,0.873159479009028,1.78813424191873,1,2322.0801524611,-0.238958496904288
"DGAT2",0.181315710724471,0.873159479009028,1.78787946326692,1,2322.0801524611,-1.22486338069724
"CAPN12",0.181386861903202,0.873159479009028,1.78729650151255,1,2322.0801524611,-10
"NACC1",0.181419751540914,0.873159479009028,1.78702711690857,1,2322.0801524611,-0.330743771959539
"TAS2R31",0.18142630380547,0.873159479009028,1.78697345693951,1,2322.0801524611,1.75057150586064
"CRYBG3",0.181550530686182,0.873159479009028,1.78595652168299,1,2322.0801524611,-0.234365422092432
"MGME1",0.181562509133184,0.873159479009028,1.7858585073772,1,2322.0801524611,-0.272285739796696
"MED13",0.181604281642777,0.873159479009028,1.78551676010925,1,2322.0801524611,0.139218715998599
"GPR18",0.181659245166861,0.873159479009028,1.78506723386232,1,2322.0801524611,-10
"MRPS30",0.181788853887193,0.873159479009028,1.78400783589752,1,2322.0801524611,-0.530827265801956
"NEIL2",0.181807677863882,0.873159479009028,1.78385404493936,1,2322.0801524611,0.782745021300959
"UPP1",0.181926305144798,0.873159479009028,1.78288529024334,1,2322.0801524611,-0.328417319802882
"MARK3",0.181956438029643,0.873159479009028,1.78263933042618,1,2322.0801524611,0.13388469597757
"ZNF250",0.182069119488038,0.873159479009028,1.78171998559561,1,2322.0801524611,0.500613664376316
"HCN2",0.182073720417024,0.873159479009028,1.78168246157523,1,2322.0801524611,-10
"SLC26A3",0.182231463993201,0.873159479009028,1.7803966089439,1,2322.0801524611,1.1902454761323
"ARL14EP",0.182239888621351,0.873159479009028,1.7803279715666,1,2322.0801524611,-0.318788350239844
"MAGI1",0.182390161375689,0.873159479009028,1.77910428251531,1,2322.0801524611,-1.84080460493861
"SLC20A2",0.182506704247172,0.873159479009028,1.7781560643358,1,2322.0801524611,0.268296780508178
"ATP6V0D1",0.182720778601273,0.873159479009028,1.77641613641964,1,2322.0801524611,0.169287192307845
"GARNL3",0.182786121152347,0.873159479009028,1.7758855238314,1,2322.0801524611,-0.715675606261601
"GLDN",0.1828249424567,0.873159479009028,1.77557038052552,1,2322.0801524611,-10
"SEPTIN2",0.182894635216828,0.873159479009028,1.77500482378779,1,2322.0801524611,0.136742003575673
"SASH1",0.182996230748953,0.873159479009028,1.77418082361687,1,2322.0801524611,-0.304139095401951
"FLT1",0.183250994741483,0.873159479009028,1.77211686743139,1,2322.0801524611,-2.35867079177901
"COL8A2",0.183300862178246,0.873159479009028,1.77171325869345,1,2322.0801524611,-1.6068702201602
"CHCHD6",0.183303549417895,0.873159479009028,1.77169151277859,1,2322.0801524611,-0.644817411163853
"MRPS14",0.183326839778849,0.873159479009028,1.77150305598122,1,2322.0801524611,-0.402356197509918
"SCRN2",0.183341566263669,0.873159479009028,1.77138390916484,1,2322.0801524611,-0.64895103910419
"SAMD10",0.183450463048198,0.873159479009028,1.77050320797617,1,2322.0801524611,-10
"GET1",0.183512772914771,0.873159479009028,1.76999955058623,1,2322.0801524611,-0.550198008274465
"TBXAS1",0.183514788817015,0.873159479009028,1.76998325914391,1,2322.0801524611,0.125651661598264
"SLC29A3",0.183537996463118,0.873159479009028,1.76979572233019,1,2322.0801524611,-0.321510663007804
"MUCL1",0.183548956230922,0.873159479009028,1.76970716798223,1,2322.0801524611,-10
"CLEC12A",0.183556494765258,0.873159479009028,1.76964626058208,1,2322.0801524611,-0.797757827089651
"FADS2",0.183563948424296,0.873159479009028,1.7695860417832,1,2322.0801524611,-0.620818836607712
"HECW2",0.183575063658562,0.873159479009028,1.76949624605014,1,2322.0801524611,-10
"ZNF75A",0.183590941077268,0.873159479009028,1.76936798938861,1,2322.0801524611,-0.322058977383101
"RBM39",0.183857369139931,0.873159479009028,1.76721772049207,1,2322.0801524611,-0.149629138507511
"NBPF26",0.18392798459807,0.873159479009028,1.76664840838079,1,2322.0801524611,0.505885640123043
"PPM1K",0.184108891299836,0.873159479009028,1.76519106888276,1,2322.0801524611,-0.235085435742344
"CHRM3",0.184171085149255,0.873159479009028,1.76469043456722,1,2322.0801524611,-10
"EIF4B",0.184294262234311,0.873159479009028,1.76369948986658,1,2322.0801524611,0.156472670980482
"SSC5D",0.184351187355696,0.873159479009028,1.76324179391715,1,2322.0801524611,-1.88013796723709
"EAF1",0.184484962953049,0.873159479009028,1.76216684146217,1,2322.0801524611,0.317662925856288
"ZNF669",0.184503276655244,0.873159479009028,1.76201975232581,1,2322.0801524611,-1.21170909809359
"USP18",0.1846312221917,0.873159479009028,1.76099261204004,1,2322.0801524611,0.224604950643755
"RPS11",0.184687990898204,0.873159479009028,1.76053714043048,1,2322.0801524611,-0.11164376957565
"WASHC2A",0.184701396041859,0.873159479009028,1.76042961084737,1,2322.0801524611,-0.326005263320794
"ZBTB11",0.184752889160718,0.873159479009028,1.7600166421937,1,2322.0801524611,-0.34272790834615
"ATP1B3",0.184771010524175,0.873159479009028,1.75987134282321,1,2322.0801524611,-0.189878824403962
"NOA1",0.184809520568225,0.873159479009028,1.75956261939646,1,2322.0801524611,0.462604542000441
"PEX7",0.184856208183131,0.873159479009028,1.75918843902813,1,2322.0801524611,0.375821481180448
"SYNJ2BP",0.184868159917055,0.873159479009028,1.7590926688672,1,2322.0801524611,-0.338869794079223
"SMURF1",0.184929815885299,0.873159479009028,1.75859872907542,1,2322.0801524611,-0.23430510853965
"CALM1",0.184934283515738,0.873159479009028,1.75856294531816,1,2322.0801524611,-0.124871647453334
"MRPS36",0.185032831429448,0.873159479009028,1.75777387507908,1,2322.0801524611,-0.333799709911099
"TIMELESS",0.185129467288479,0.873159479009028,1.75700058851798,1,2322.0801524611,0.594862145218646
"SETD3",0.18518131611523,0.873159479009028,1.75658588402549,1,2322.0801524611,-0.185224062650191
"GLUD1",0.185181345689928,0.873159479009028,1.75658564751553,1,2322.0801524611,-0.194335044202803
"CEP126",0.185194361249937,0.873159479009028,1.75648156585449,1,2322.0801524611,-10
"NXT1",0.185291187138979,0.873159479009028,1.75570754395337,1,2322.0801524611,-0.652269773881358
"DDB1",0.185327052502302,0.873159479009028,1.75542095707802,1,2322.0801524611,0.226484122547889
"RTTN",0.185351314876169,0.873159479009028,1.75522712194536,1,2322.0801524611,-0.491615500930452
"SLC20A1",0.18536194531412,0.873159479009028,1.75514220333778,1,2322.0801524611,0.326023494255775
"PLAGL2",0.185558526810529,0.873636398155276,1.75357288009391,1,2322.0801524611,-0.749460184394565
"ITGAL",0.185782951630323,0.873636398155276,1.751783641908,1,2322.0801524611,0.396878286937882
"RNFT1",0.185842489610826,0.873636398155276,1.75130939394163,1,2322.0801524611,0.280458307183166
"GBGT1",0.185882852501165,0.873636398155276,1.75098798500214,1,2322.0801524611,0.375540406105627
"CYBB",0.185947610589459,0.873636398155276,1.75047248700901,1,2322.0801524611,0.201409503390608
"A3GALT2",0.185950071334352,0.873636398155276,1.75045290269823,1,2322.0801524611,-10
"POGK",0.185973935937944,0.873636398155276,1.75026298729478,1,2322.0801524611,-0.357487982934101
"UNC5CL",0.1860099072976,0.873636398155276,1.74997677940255,1,2322.0801524611,1.36603384706795
"TMEM62",0.186075504162813,0.873636398155276,1.74945502033113,1,2322.0801524611,-0.3193553933319
"LTO1",0.186211330964945,0.873954569050023,1.74837533010208,1,2322.0801524611,-0.624657643537421
"PPWD1",0.186352492702125,0.874051844015136,1.74725420224609,1,2322.0801524611,0.302030665486068
"COMMD10",0.186368191645,0.874051844015136,1.74712957988809,1,2322.0801524611,0.14890202855741
"ITSN2",0.18675135003142,0.874524955287867,1.744091746844,1,2322.0801524611,-0.142401906350929
"GRHL1",0.186978133612889,0.874524955287867,1.74229712902825,1,2322.0801524611,-10
"RBM11",0.187052953546711,0.874524955287867,1.74170560816516,1,2322.0801524611,-10
"PCNX1",0.187055927653185,0.874524955287867,1.74168210078808,1,2322.0801524611,0.138623904084925
"PSEN1",0.187125810986037,0.874524955287867,1.7411298671181,1,2322.0801524611,-0.16595044269117
"ALAS1",0.187164792931548,0.874524955287867,1.74082192734386,1,2322.0801524611,-0.345847362923641
"WDR35",0.187194196911668,0.874524955287867,1.74058969854329,1,2322.0801524611,-0.726659318495603
"BHLHE40",0.187273969811399,0.874524955287867,1.73995987630525,1,2322.0801524611,-0.627891257657229
"PLEKHA1",0.187276837313771,0.874524955287867,1.73993724264061,1,2322.0801524611,0.259246736694792
"CSK",0.187437755235069,0.874524955287867,1.73866773713351,1,2322.0801524611,0.220581218590514
"ZNF557",0.187599717400956,0.874524955287867,1.73739127355699,1,2322.0801524611,0.42369093764612
"SF3B5",0.187629825543235,0.874524955287867,1.73715412528094,1,2322.0801524611,-0.21046837052663
"MTG1",0.187701717386095,0.874524955287867,1.73658804472445,1,2322.0801524611,-0.327313103708045
"PCDH11Y",0.187783449299213,0.874524955287867,1.73594478936287,1,2322.0801524611,-10
"NAA38",0.187817031321221,0.874524955287867,1.73568058295398,1,2322.0801524611,-0.193262646619954
"SLC4A11",0.187955872136121,0.874524955287867,1.7345888368772,1,2322.0801524611,1.36231247790291
"PINLYP",0.187982660223814,0.874524955287867,1.7343783023342,1,2322.0801524611,-1.66510128482181
"TRAPPC2",0.18799215017099,0.874524955287867,1.73430372675207,1,2322.0801524611,-0.532556500174826
"ENPP4",0.188031872761738,0.874524955287867,1.7339916192249,1,2322.0801524611,-0.40831704330457
"ZFP92",0.188034272164092,0.874524955287867,1.73397276914849,1,2322.0801524611,1.20966372705089
"SYNJ2",0.188162246304552,0.874524955287867,1.73296779012082,1,2322.0801524611,-1.41000294648194
"REEP3",0.188417718160708,0.874524955287867,1.73096395175365,1,2322.0801524611,-0.191539594535805
"SCAPER",0.188557085441583,0.874524955287867,1.72987213351973,1,2322.0801524611,-0.174654763484099
"HSF1",0.188624482127364,0.874524955287867,1.72934447779213,1,2322.0801524611,-0.310478557090679
"PUSL1",0.188656277595065,0.874524955287867,1.72909562397594,1,2322.0801524611,0.62838236239525
"SPATS2L",0.188669122191871,0.874524955287867,1.72899510693239,1,2322.0801524611,0.167382848094756
"SMAP1",0.188735713896429,0.874524955287867,1.72847411275575,1,2322.0801524611,0.166842989960116
"ETV2",0.188773211532633,0.874524955287867,1.72818083636416,1,2322.0801524611,1.73536567011257
"FAM151A",0.188867664796319,0.874524955287867,1.72744239949636,1,2322.0801524611,-10
"RHEB",0.188869119632609,0.874524955287867,1.72743102893176,1,2322.0801524611,0.171932577468591
"CES1",0.188895980714397,0.874524955287867,1.72722110909731,1,2322.0801524611,-1.31669849146899
"NCKIPSD",0.188941254298416,0.874524955287867,1.72686737392873,1,2322.0801524611,-0.478997200663428
"TAF13",0.188951254060828,0.874524955287867,1.72678925630519,1,2322.0801524611,-0.459789454973668
"TALDO1",0.189010704966537,0.874524955287867,1.72632492835366,1,2322.0801524611,0.142444199053403
"FBP1",0.189162450661736,0.874524955287867,1.7251405238284,1,2322.0801524611,-0.234183683253171
"YRDC",0.189353607534492,0.874524955287867,1.72365008243085,1,2322.0801524611,-0.746327591636953
"FGF12",0.189452542916851,0.874524955287867,1.72287937631186,1,2322.0801524611,0.944252446098855
"SLC2A12",0.189500074072791,0.874524955287867,1.72250927566648,1,2322.0801524611,0.937794585775782
"ZNF287",0.189534296606978,0.874524955287867,1.72224286940575,1,2322.0801524611,-10
"ACSF2",0.189552877248875,0.874524955287867,1.7220982513725,1,2322.0801524611,0.296803121058319
"HTRA3",0.189557924077732,0.874524955287867,1.72205897342715,1,2322.0801524611,-10
"TRDMT1",0.189659884105129,0.874524955287867,1.72126571031743,1,2322.0801524611,-0.64012310135719
"RNF115",0.189678831332029,0.874524955287867,1.72111835305055,1,2322.0801524611,0.181249500776486
"ADCK2",0.189687468125312,0.874524955287867,1.7210511882684,1,2322.0801524611,-0.680790309886923
"FAM151B",0.189732281284675,0.874524955287867,1.72070275202899,1,2322.0801524611,-0.427191236615847
"CRELD1",0.189945448252932,0.874524955287867,1.71904662539471,1,2322.0801524611,0.465279709216051
"PSMD12",0.189951367810397,0.874524955287867,1.71900066638187,1,2322.0801524611,-0.211870349017253
"TRA2B",0.189951658727684,0.874524955287867,1.71899840776431,1,2322.0801524611,-0.212025899413205
"IPO9",0.190207826297666,0.874524955287867,1.71701114349404,1,2322.0801524611,0.227854700050854
"ADPRM",0.190237527722712,0.874524955287867,1.71678093149857,1,2322.0801524611,0.508078911743789
"GCNT1",0.190270204967656,0.874524955287867,1.71652770272654,1,2322.0801524611,-0.239553014543718
"OLFML2B",0.190306363445869,0.874524955287867,1.71624755562753,1,2322.0801524611,-0.228206339622181
"SLA2",0.190409552254497,0.874524955287867,1.71544841511785,1,2322.0801524611,1.20650966504055
"COPB2",0.190426766638707,0.874524955287867,1.71531514835848,1,2322.0801524611,-0.208966339318704
"RBM18",0.190435858694425,0.874524955287867,1.71524476703326,1,2322.0801524611,-0.397352351579648
"ITGA2",0.190623675796587,0.874524955287867,1.71379175684861,1,2322.0801524611,1.03577760550461
"RPUSD4",0.19063047291617,0.874524955287867,1.71373920358547,1,2322.0801524611,-0.740779419839212
"AHCYL2",0.190717029408152,0.874524955287867,1.71307016621767,1,2322.0801524611,0.182474215428604
"ZNF155",0.190784481271778,0.874524955287867,1.71254904341891,1,2322.0801524611,-0.4230774051474
"SNRPB2",0.190883496459853,0.874524955287867,1.71178445649595,1,2322.0801524611,-0.235131281123274
"XIAP",0.190912327194763,0.874524955287867,1.71156191499099,1,2322.0801524611,-0.193758039597808
"HOPX",0.19094183512593,0.874524955287867,1.71133418688511,1,2322.0801524611,-10
"LAPTM4A",0.191025352011733,0.874524955287867,1.71068986604749,1,2322.0801524611,-0.137397044460861
"MISP3",0.191041660427857,0.874524955287867,1.71056408731459,1,2322.0801524611,-1.6141450393043
"CTSZ",0.191054643754046,0.874524955287867,1.71046396231181,1,2322.0801524611,0.094613924743584
"ZNF852",0.191094222861378,0.874524955287867,1.71015878457572,1,2322.0801524611,-1.02678050236556
"NIPAL3",0.191121240057915,0.874524955287867,1.70995050877777,1,2322.0801524611,0.361982992837549
"LYSMD3",0.191156571347419,0.874524955287867,1.70967819141445,1,2322.0801524611,-0.452188351273504
"FANCB",0.191263003345768,0.874524955287867,1.70885821733642,1,2322.0801524611,0.75970286661272
"SMARCD1",0.191307665415631,0.874524955287867,1.70851429016599,1,2322.0801524611,-0.331561099566594
"TMEM182",0.191351214616513,0.874524955287867,1.70817902305777,1,2322.0801524611,0.429774460372355
"ATF4",0.191466650558117,0.874524955287867,1.70729076077675,1,2322.0801524611,-0.221435626037703
"FOXRED2",0.191570597351358,0.874524955287867,1.70649144059418,1,2322.0801524611,-0.801755916507307
"BTN3A2",0.191715304807133,0.874524955287867,1.70537952574568,1,2322.0801524611,0.309918460345509
"PMEL",0.191786181044752,0.874524955287867,1.7048352786768,1,2322.0801524611,-10
"NLE1",0.191792161553423,0.874524955287867,1.70478936607191,1,2322.0801524611,-10
"CLU",0.19181574358077,0.874524955287867,1.70460834219476,1,2322.0801524611,-2.87608476996597
"CATSPER1",0.191997270132068,0.874524955287867,1.70321575049115,1,2322.0801524611,-1.59698389114984
"PSAT1",0.191999793820819,0.874524955287867,1.7031964007025,1,2322.0801524611,-10
"NRROS",0.192163051659729,0.874524955287867,1.70194529053064,1,2322.0801524611,-0.791617658762065
"ZBED1",0.19221922588951,0.874524955287867,1.70151509199936,1,2322.0801524611,-0.27536231430691
"CRPPA",0.192310774535226,0.874524955287867,1.70081430056206,1,2322.0801524611,-1.18505657761527
"CFAP73",0.192375975736831,0.874524955287867,1.70031543253095,1,2322.0801524611,-10
"CACHD1",0.192440913256654,0.874524955287867,1.69981877829021,1,2322.0801524611,-1.8181806415279
"CTNND1",0.192455374586148,0.874524955287867,1.69970820200846,1,2322.0801524611,0.146683268870345
"ATP5MG",0.192609023742065,0.874524955287867,1.69853394711711,1,2322.0801524611,-0.12717238073558
"AGPAT2",0.192618921913297,0.874524955287867,1.69845833844,1,2322.0801524611,-0.33584240596015
"COPS3",0.192654910324193,0.874524955287867,1.69818347378268,1,2322.0801524611,-0.388165078455591
"TAX1BP1",0.192659194972987,0.874524955287867,1.69815075339727,1,2322.0801524611,0.126609198210538
"LRRN1",0.192692324872977,0.874524955287867,1.69789778048003,1,2322.0801524611,-10
"LAMTOR5",0.192693309711549,0.874524955287867,1.69789026123869,1,2322.0801524611,-0.189644070027696
"AGMAT",0.192775803329213,0.874524955287867,1.69726058195468,1,2322.0801524611,1.69435844534163
"PRR7",0.192873714686491,0.874524955287867,1.69651362661096,1,2322.0801524611,-10
"PZP",0.192938016304846,0.874524955287867,1.69602331745629,1,2322.0801524611,1.36948286662244
"SLC6A11",0.192946324633974,0.874524955287867,1.69595997917701,1,2322.0801524611,-10
"USP19",0.193058337022597,0.874524955287867,1.69510636743526,1,2322.0801524611,0.585009215974446
"MPP7",0.19312987473312,0.874524955287867,1.69456150357498,1,2322.0801524611,-1.36634343656874
"OR1L8",0.19328180286291,0.874524955287867,1.69340513181422,1,2322.0801524611,-10
"CKAP5",0.193284123263852,0.874524955287867,1.69338747876843,1,2322.0801524611,0.215171715781184
"CLPB",0.193396304447008,0.874524955287867,1.69253432706519,1,2322.0801524611,-0.36502373816071
"CASC1",0.193397171101468,0.874524955287867,1.69252773830393,1,2322.0801524611,-10
"CAST",0.193415689823031,0.874524955287867,1.69238695753034,1,2322.0801524611,-0.126509885088376
"ASF1A",0.193586683547025,0.874763126341757,1.69108779404953,1,2322.0801524611,-0.424689595645445
"NIPSNAP2",0.193604610627153,0.874763126341757,1.69095166672955,1,2322.0801524611,-0.178848378685927
"ZNF414",0.193689918736398,0.874840747975409,1.69030409086083,1,2322.0801524611,-0.686886157229011
"COA1",0.193825303925248,0.875144419023949,1.68927706317469,1,2322.0801524611,0.205954729115618
"LMNA",0.19413344631935,0.875722753587855,1.6869426300554,1,2322.0801524611,0.170423938661969
"ARID4B",0.194175657340173,0.875722753587855,1.6866231843122,1,2322.0801524611,-0.122874950611557
"RAD9A",0.194206590214908,0.875722753587855,1.68638914121988,1,2322.0801524611,0.328482896266911
"IL1RN",0.19422618193429,0.875722753587855,1.68624092968793,1,2322.0801524611,-0.227562766091459
"RNF113A",0.194378391392461,0.875748764454415,1.68509005933261,1,2322.0801524611,-0.500458984604517
"EGR2",0.194379759451125,0.875748764454415,1.68507972009163,1,2322.0801524611,-0.921174679286247
"ITM2A",0.194436623694498,0.875748764454415,1.68465003816646,1,2322.0801524611,-10
"BMP2K",0.194580380733259,0.875748764454415,1.68356442579692,1,2322.0801524611,-0.116802679575508
"EIF2D",0.194591760575074,0.875748764454415,1.68347852855687,1,2322.0801524611,-0.649204589291595
"DOCK9",0.194641147399182,0.875748764454415,1.68310581539912,1,2322.0801524611,-10
"ZNF593",0.194974594403751,0.876546123952813,1.6805922463161,1,2322.0801524611,-0.384181379188638
"CNR2",0.195087582431937,0.876546123952813,1.67974166844092,1,2322.0801524611,0.868405362803683
"VSIG4",0.195189637652872,0.876546123952813,1.678973888755,1,2322.0801524611,0.255845135534121
"RELT",0.195212087729379,0.876546123952813,1.6788050558863,1,2322.0801524611,0.293686108552792
"CRTC2",0.195243459487139,0.876546123952813,1.67856916675953,1,2322.0801524611,0.489642366885453
"PDE1C",0.195291341032236,0.876546123952813,1.67820922352772,1,2322.0801524611,-10
"RAI14",0.195296196606884,0.876546123952813,1.67817272815398,1,2322.0801524611,-0.471077848599523
"IMPG2",0.195576990439563,0.877203241233434,1.67606403685677,1,2322.0801524611,0.856379613284525
"GGCX",0.195741661860029,0.877203241233434,1.67482904466001,1,2322.0801524611,0.312434874940051
"CLDND1",0.195757527203372,0.877203241233434,1.6747101230535,1,2322.0801524611,-0.335773943141147
"PAIP1",0.195847511039666,0.877203241233434,1.67403584617659,1,2322.0801524611,-0.276442006503888
"SLC2A4RG",0.195980879376999,0.877203241233434,1.67303714309076,1,2322.0801524611,0.522407097316105
"POMZP3",0.195993617103447,0.877203241233434,1.6729418007418,1,2322.0801524611,-0.984129940804924
"C1orf216",0.196046610708801,0.877203241233434,1.67254521958704,1,2322.0801524611,0.423033761359573
"NOC3L",0.196100292684645,0.877203241233434,1.67214361501647,1,2322.0801524611,0.446796862391768
"ZNF540",0.196115310530876,0.877203241233434,1.67203128685311,1,2322.0801524611,0.597186591374766
"DDTL",0.196125730517965,0.877203241233434,1.67195335496832,1,2322.0801524611,-10
"TMX1",0.1964121194148,0.877348370385821,1.66981332778,1,2322.0801524611,0.196923141111565
"FKBP7",0.196458179252322,0.877348370385821,1.66946948926974,1,2322.0801524611,-1.59831112762774
"VSIG10L",0.196554939490413,0.877348370385821,1.66874747791742,1,2322.0801524611,-0.782693434935711
"PHLDB1",0.196619446157644,0.877348370385821,1.66826636962626,1,2322.0801524611,-0.724922160483061
"SLC43A1",0.196680037935486,0.877348370385821,1.66781462814886,1,2322.0801524611,-1.00848241472702
"ZKSCAN4",0.196707195496241,0.877348370385821,1.66761220813678,1,2322.0801524611,-0.436570472390004
"C1GALT1C1",0.196713091340864,0.877348370385821,1.66756826754142,1,2322.0801524611,0.432547940790907
"TMC5",0.196854013420439,0.877348370385821,1.66651846168074,1,2322.0801524611,-10
"POLR1A",0.196855129462623,0.877348370385821,1.66651015118751,1,2322.0801524611,0.375640087952256
"TACR1",0.196906470414652,0.877348370385821,1.66612790578802,1,2322.0801524611,-10
"CDRT1",0.19704625242021,0.877348370385821,1.66508778801293,1,2322.0801524611,-10
"CRYM",0.197106540252928,0.877348370385821,1.66463945333918,1,2322.0801524611,-10
"FOXRED1",0.197190596531233,0.877348370385821,1.66401463131337,1,2322.0801524611,-0.588208423935936
"CMTM4",0.197214320484996,0.877348370385821,1.66383833873685,1,2322.0801524611,0.353697154239114
"RING1",0.197218354860701,0.877348370385821,1.66380836178657,1,2322.0801524611,-0.377258187427073
"MZT2A",0.197251362456496,0.877348370385821,1.66356312977097,1,2322.0801524611,-0.289687304980841
"TMEM121B",0.197487107140337,0.877598752812526,1.66181304813773,1,2322.0801524611,1.0215240324848
"ATPAF1",0.197509591176897,0.877598752812526,1.66164626295791,1,2322.0801524611,-0.354527210284616
"RASSF5",0.197675058479152,0.877598752812526,1.66041952158369,1,2322.0801524611,0.314727668106086
"WDR63",0.19773267648043,0.877598752812526,1.65999263605799,1,2322.0801524611,0.741111606975049
"ZNF30",0.197843312487306,0.877598752812526,1.65917335492841,1,2322.0801524611,0.85473879792981
"SPRY1",0.19792546443781,0.877598752812526,1.65856535150411,1,2322.0801524611,-10
"CDYL",0.197954837862695,0.877598752812526,1.65834803178707,1,2322.0801524611,-0.171481220534442
"CARS2",0.198055865134897,0.877598752812526,1.6576008688434,1,2322.0801524611,-0.298735679022444
"DALRD3",0.198115040820259,0.877598752812526,1.65716343353829,1,2322.0801524611,0.443726310598965
"NKRF",0.198258916975194,0.877598752812526,1.65610051940225,1,2322.0801524611,-0.67524202165332
"HERC6",0.198355987288955,0.877598752812526,1.65538390424826,1,2322.0801524611,-0.235900455554162
"MX1",0.198365629272965,0.877598752812526,1.6553127454184,1,2322.0801524611,-0.131557524748137
"RAB17",0.198506951034904,0.877598752812526,1.65427024201601,1,2322.0801524611,-10
"SPOCK1",0.198521039617193,0.877598752812526,1.65416636102468,1,2322.0801524611,0.582132235906912
"CCDC148",0.198696327362965,0.877598752812526,1.65287461475074,1,2322.0801524611,-10
"ANG",0.198831794126641,0.877598752812526,1.65187723717923,1,2322.0801524611,0.424224938106621
"MSRA",0.19888634196134,0.877598752812526,1.65147585266251,1,2322.0801524611,-0.219286429253113
"TFE3",0.198907928116784,0.877598752812526,1.65131704890648,1,2322.0801524611,0.273941090775683
"MLST8",0.198916284361108,0.877598752812526,1.65125557961487,1,2322.0801524611,-0.637984865570513
"TMEM68",0.199044529139694,0.877598752812526,1.65031257965506,1,2322.0801524611,0.39170638859576
"SLAIN1",0.199045729763761,0.877598752812526,1.65030375468756,1,2322.0801524611,0.883501468765319
"CASP5",0.199065492759311,0.877598752812526,1.65015849938983,1,2322.0801524611,-10
"CDKL4",0.199108979445518,0.877598752812526,1.64983893786495,1,2322.0801524611,-1.69641716018517
"ZC3H15",0.199114926253501,0.877598752812526,1.64979524417181,1,2322.0801524611,-0.206421813878644
"STT3B",0.199138277148422,0.877598752812526,1.64962369017595,1,2322.0801524611,-0.18018044211342
