id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CD33	5	0.040662	0.13031	0.735199	36	4	-0.093109	0.60205	0.60148	0.975585	118	0	-0.093109
FCGR1A	5	0.041697	0.13271	0.735199	37	3	-0.008566	0.57124	0.57056	0.975585	109	0	-0.008566
SPP1	5	0.043605	0.13708	0.735199	38	3	-0.026826	0.9542	0.95358	0.990877	196	0	-0.026826
IRF5	5	0.046004	0.14214	0.735199	39	2	0.062384	0.20229	0.20332	0.975585	38	0	0.062384
TLR5	5	0.046698	0.14345	0.735199	40	3	-0.033733	0.37505	0.37511	0.975585	72	0	-0.033733
PLCB3	5	0.049878	0.15031	0.751534	41	3	-0.035403	0.64688	0.6461	0.975585	131	0	-0.035403
LPAR2	5	0.05356	0.15817	0.772008	42	4	-0.14007	0.54571	0.54487	0.975585	105	0	-0.14007
CD1D	5	0.058832	0.16909	0.787939	43	2	0.078036	0.14087	0.14115	0.975585	26	0	0.078036
LDLR	5	0.062666	0.17767	0.787939	44	4	-0.20936	0.94781	0.94728	0.990877	194	0	-0.20936
FCGR3A	5	0.063078	0.17857	0.787939	45	2	0.078966	0.23166	0.23313	0.975585	43	0	0.078966
ICAM3	5	0.063915	0.18042	0.787939	46	3	-0.11458	0.3406	0.34166	0.975585	65	0	-0.11458
SLC16A5	5	0.065373	0.18357	0.787939	47	3	-0.16279	0.72122	0.71941	0.975585	146	0	-0.16279
LYZ	5	0.065813	0.18449	0.787939	48	3	-0.059714	0.88115	0.88077	0.990877	177	0	-0.059714
ITGA5	5	0.0701	0.19325	0.802597	49	4	-0.059426	0.61471	0.6137	0.975585	121	0	-0.059426
CD81	5	0.071294	0.19576	0.802597	50	4	-0.063195	0.88196	0.88151	0.990877	178	0	-0.063195
LSR	5	0.074419	0.20247	0.806125	51	4	-0.065633	0.91473	0.91392	0.990877	184	0	-0.065633
CLEC2D	5	0.075721	0.20509	0.806125	52	4	-0.045299	0.81348	0.81198	0.979102	170	0	-0.045299
FCGR3B	5	0.07823	0.21	0.806125	53	2	0.023031	0.578	0.57744	0.975585	112	0	0.023031
TGFBR1	5	0.079906	0.21353	0.806125	54	3	-0.049648	0.57575	0.57516	0.975585	111	0	-0.049648
CD68	5	0.082658	0.219	0.806125	55	4	-0.025645	0.93978	0.93912	0.990877	190	0	-0.025645
SCIMP	5	0.084662	0.22251	0.806125	56	4	-0.12162	0.89726	0.89685	0.990877	180	0	-0.12162
APOE	5	0.087383	0.22771	0.806125	57	4	-0.10471	0.9196	0.91866	0.990877	186	0	-0.10471
IRF8	5	0.088765	0.23055	0.806125	58	4	-0.081603	0.91028	0.90904	0.990877	183	0	-0.081603
CSF1R	5	0.089461	0.23201	0.806125	59	3	-0.17086	0.80639	0.80507	0.979102	168	0	-0.17086
TGFBR2	5	0.094438	0.24206	0.827045	60	4	-0.030109	0.29794	0.29852	0.975585	55	0	-0.030109
CD200R	5	0.098318	0.2499	0.831061	61	2	0.025805	0.054572	0.053304	0.975585	10	0	0.025805
NFATC2	5	0.099324	0.25166	0.831061	62	4	-0.084137	0.96689	0.96654	0.990877	197	0	-0.084137
SIGLEC5	5	0.1011	0.2554	0.831061	63	4	-0.057799	0.14482	0.14527	0.975585	27	0	-0.057799
CLU	5	0.11284	0.2783	0.885856	64	2	0.15622	0.3179	0.31844	0.975585	61	0	0.15622
CD300C	5	0.11689	0.28621	0.885856	65	2	0.080433	0.68757	0.68631	0.975585	141	0	0.080433
FPR1	5	0.11698	0.28644	0.885856	66	4	-0.11518	0.864	0.8634	0.990877	175	0	-0.11518
CD37	5	0.12033	0.29312	0.885856	67	4	-0.051755	0.94072	0.93998	0.990877	192	0	-0.051755
ITM2C	5	0.12068	0.29385	0.885856	68	3	-0.12432	0.90497	0.90389	0.990877	181	0	-0.12432
SIGLEC7	5	0.12894	0.3087	0.897588	69	1	0.18983	0.16046	0.16142	0.975585	29	0	0.18983
MRC2	5	0.13293	0.31611	0.897588	70	4	-0.12455	0.93641	0.9358	0.990877	189	0	-0.12455
PLCG2	5	0.13365	0.31747	0.897588	71	2	0.076944	0.61885	0.61785	0.975585	123	0	0.076944
LRP6	5	0.14087	0.33063	0.897588	72	2	0.015591	0.65837	0.65784	0.975585	134	0	0.015591
LRP1B	5	0.14177	0.33239	0.897588	73	4	-0.11149	0.7877	0.78701	0.979102	162	0	-0.11149
IL23A	5	0.14366	0.33606	0.897588	74	4	-0.035208	0.3013	0.30175	0.975585	56	0	-0.035208
C3AR1	5	0.14461	0.3379	0.897588	75	4	-0.032231	0.81232	0.81078	0.979102	169	0	-0.032231
AXL	5	0.14619	0.34087	0.897588	76	3	-0.04839	0.92424	0.92326	0.990877	187	0	-0.04839
CD48	5	0.14652	0.34145	0.897588	77	4	-0.025635	0.73539	0.73439	0.975585	153	0	-0.025635
ITGAX	5	0.14976	0.34729	0.897588	78	3	-0.069635	0.0066785	0.0070677	0.482958	3	1	-0.069635
ITGAM	5	0.15204	0.35136	0.897588	79	3	-0.1148	0.43115	0.43077	0.975585	81	0	-0.1148
BIN1	5	0.15259	0.35228	0.897588	80	3	-0.080923	0.51898	0.51827	0.975585	99	0	-0.080923
VCP	5	0.15581	0.35776	0.897588	81	2	0.0097543	0.73845	0.73772	0.975585	155	0	0.0097543
TYROBP	5	0.15657	0.35904	0.897588	82	3	-0.093919	0.58245	0.58192	0.975585	113	0	-0.093919
ADGRG1	5	0.16367	0.37142	0.908439	83	3	-0.08927	0.72759	0.72608	0.975585	150	0	-0.08927
CTSH	5	0.16753	0.37771	0.908439	84	4	-0.062125	0.88595	0.88552	0.990877	179	0	-0.062125
NRP2	5	0.16819	0.37857	0.908439	85	2	0.088501	0.2244	0.22628	0.975585	41	0	0.088501
CTLA4	5	0.16963	0.3811	0.908439	86	4	-0.12389	0.79534	0.79442	0.979102	165	0	-0.12389
FOLR2	5	0.17708	0.39333	0.916121	87	4	-0.026057	0.29457	0.29521	0.975585	54	0	-0.026057
CLECL1	5	0.17725	0.39372	0.916121	88	3	-0.071556	0.24244	0.24364	0.975585	45	0	-0.071556
SORL1	5	0.18231	0.40181	0.916121	89	2	0.085536	0.050296	0.049554	0.975585	9	0	0.085536
SUCNR1	5	0.18252	0.4022	0.916121	90	4	-0.055993	0.6714	0.67018	0.975585	136	0	-0.055993
TLR4	5	0.18728	0.41005	0.91856	91	3	-0.0065496	0.45078	0.45026	0.975585	86	0	-0.0065496
IL6R	5	0.19105	0.41451	0.91856	92	3	-0.04685	0.41389	0.4141	0.975585	78	0	-0.04685
IL15	5	0.20746	0.43299	0.91856	93	3	-0.051246	0.42544	0.42506	0.975585	80	0	-0.051246
IL2RA	5	0.2204	0.44663	0.91856	94	2	0.091917	0.17969	0.18073	0.975585	33	0	0.091917
TNFRSF1A	5	0.22623	0.45324	0.91856	95	3	-0.1363	0.075721	0.074772	0.975585	14	0	-0.1363
NPC2	5	0.22759	0.4546	0.91856	96	3	-0.062951	0.94823	0.94775	0.990877	195	0	-0.062951
CSF2RA	5	0.22804	0.45497	0.91856	97	3	-0.02948	0.58688	0.5861	0.975585	114	0	-0.02948
OLR1	5	0.23171	0.45871	0.91856	98	3	-0.0015875	0.68403	0.68282	0.975585	140	0	-0.0015875
HEXA	5	0.23448	0.46145	0.91856	99	3	-0.056639	0.59776	0.59714	0.975585	117	0	-0.056639
TREML4	5	0.23644	0.46351	0.91856	100	2	0.063391	0.73384	0.73271	0.975585	152	0	0.063391
ABCA7	5	0.24545	0.4725	0.91856	101	2	0.022001	0.19481	0.19592	0.975585	37	0	0.022001
LYVE1	5	0.24907	0.47625	0.91856	102	3	-0.050199	0.62091	0.62011	0.975585	124	0	-0.050199
ITGB3	5	0.25664	0.48417	0.91856	103	3	-0.052093	0.19105	0.19186	0.975585	36	0	-0.052093
GPR87	5	0.25816	0.48571	0.91856	104	2	0.027917	0.71799	0.7162	0.975585	145	0	0.027917
FERMT3	5	0.25992	0.48734	0.91856	105	3	-0.015216	0.47254	0.47191	0.975585	90	0	-0.015216
LTBR	5	0.2628	0.49061	0.91856	106	3	-0.034798	0.87787	0.87771	0.990877	176	0	-0.034798
SIRPA	5	0.26365	0.49145	0.91856	107	1	0.17782	0.046004	0.044905	0.975585	8	1	0.17782
NLRP3	5	0.26547	0.49352	0.91856	108	3	-0.049719	0.75482	0.7539	0.979102	157	0	-0.049719
CD58	5	0.2673	0.4953	0.91856	109	2	0.017168	0.44801	0.44773	0.975585	85	0	0.017168
MERTK	5	0.26861	0.49686	0.91856	110	3	-0.015259	0.67867	0.67741	0.975585	137	0	-0.015259
FCGR2B	5	0.26913	0.49737	0.91856	111	2	0.034212	0.34379	0.34475	0.975585	66	0	0.034212
CTSB	5	0.27408	0.50248	0.919725	112	3	-0.049079	0.22075	0.22224	0.975585	40	0	-0.049079
APOC1	5	0.29119	0.52063	0.933247	113	2	0.07583	0.71145	0.70933	0.975585	143	0	0.07583
FPR3	5	0.29532	0.52469	0.933247	114	3	-0.08559	0.33094	0.33193	0.975585	64	0	-0.08559
CXCR3	5	0.29683	0.52626	0.933247	115	3	-0.022443	0.058832	0.057584	0.975585	11	0	-0.022443
TREM2	5	0.29872	0.52808	0.933247	116	2	0.036232	0.68225	0.68105	0.975585	139	0	0.036232
PILRA	5	0.30465	0.53375	0.935198	117	2	0.044836	0.73229	0.73102	0.975585	151	0	0.044836
CD86	5	0.31976	0.54888	0.95086	118	3	-0.081287	0.60631	0.60531	0.975585	119	0	-0.081287
TARDBP	5	0.323	0.55196	0.95086	119	2	0.045355	0.29119	0.29223	0.975585	53	0	0.045355
TGFBR3	5	0.34178	0.5713	0.970648	120	2	0.029062	0.13293	0.13308	0.975585	24	0	0.029062
LRRK2	5	0.3533	0.58313	0.970648	121	2	0.091231	0.63107	0.63019	0.975585	128	0	0.091231
CCR2	5	0.35644	0.58638	0.970648	122	3	-0.032322	0.79659	0.79583	0.979102	166	0	-0.032322
C9orf72	5	0.35957	0.58943	0.970648	123	2	0.25419	0.041697	0.040566	0.975585	7	1	0.25419
Non	100	0.35992	0.87029	0.985126	124	40	0.070076	0.061707	0.13483	0.975585	12	2	0.070076
CLEC7A	5	0.36269	0.59232	0.970648	125	3	-0.0076533	0.00044245	0.00074318	0.152352	1	2	-0.0076533
ADA2	5	0.36387	0.5934	0.970648	126	3	-0.015532	0.35644	0.35711	0.975585	70	0	-0.015532
CD300LF	5	0.36708	0.59659	0.970648	127	3	-0.027636	0.62906	0.62827	0.975585	127	0	-0.027636
HLA-DRB5	5	0.37505	0.60452	0.973423	128	3	-0.030957	0.72283	0.72111	0.975585	147	0	-0.030957
P2RY6	5	0.37836	0.6078	0.973423	129	3	-0.020826	0.61678	0.61567	0.975585	122	0	-0.020826
SERPINA1	5	0.39022	0.61967	0.975132	130	2	0.12089	0.43399	0.43366	0.975585	82	0	0.12089
SIRPB1	5	0.39297	0.62246	0.975132	131	3	-0.015692	0.91597	0.91505	0.990877	185	0	-0.015692
PLAUR	5	0.39824	0.62796	0.975132	132	3	-0.032148	0.16819	0.16899	0.975585	31	0	-0.032148
SELL	5	0.40387	0.63332	0.975132	133	3	-0.012762	0.59344	0.59256	0.975585	116	0	-0.012762
CLN3	5	0.40769	0.63711	0.975132	134	3	-0.040485	0.48315	0.48234	0.975585	92	0	-0.040485
IL15RA	5	0.40804	0.6374	0.975132	135	1	0.185	0.4936	0.49291	0.975585	95	0	0.185
LRP1	5	0.41325	0.64245	0.975574	136	3	-0.057149	0.79282	0.79192	0.979102	164	0	-0.057149
P2RY12	5	0.42544	0.65478	0.985126	137	1	0.12163	0.46985	0.46904	0.975585	89	0	0.12163
SLC52A1	5	0.46716	0.69413	0.985126	138	2	0.036333	0.26015	0.26078	0.975585	49	0	0.036333
MS4A6A	5	0.47406	0.7004	0.985126	139	3	-0.0014365	0.23886	0.24019	0.975585	44	0	-0.0014365
CR2	5	0.47521	0.70147	0.985126	140	1	0.044241	0.28096	0.28162	0.975585	51	0	0.044241
SQSTM1	5	0.47637	0.70247	0.985126	141	2	0.0074547	0.68047	0.67914	0.975585	138	0	0.0074547
ABCA1	5	0.4884	0.71344	0.985126	142	2	0.26421	0.13691	0.137	0.975585	25	0	0.26421
NFATC1	5	0.49749	0.72165	0.985126	143	3	0.0025172	0.66587	0.66511	0.975585	135	0	0.0025172
SNCA	5	0.49876	0.72298	0.985126	144	1	0.12942	0.18349	0.18429	0.975585	34	0	0.12942
NRP1	5	0.50909	0.72862	0.985126	145	2	0.006474	0.35957	0.35997	0.975585	71	0	0.006474
CD226	5	0.51649	0.73244	0.985126	146	1	0.22781	0.0022302	0.0029478	0.302147	2	1	0.22781
CLIC1	5	0.52146	0.73471	0.985126	147	2	0.031769	0.38419	0.3843	0.975585	74	0	0.031769
IL2RG	5	0.53371	0.7411	0.985126	148	1	0.12693	0.32445	0.32486	0.975585	62	0	0.12693
GPR65	5	0.54094	0.74503	0.985126	149	2	0.0097737	0.11284	0.11265	0.975585	21	0	0.0097737
ABI3	5	0.55513	0.75227	0.985126	150	1	0.10972	0.25311	0.25379	0.975585	48	0	0.10972
LDLRAD3	5	0.55978	0.7546	0.985126	151	2	0.068603	0.8566	0.85603	0.990877	174	0	0.068603
TREML2	5	0.56896	0.75951	0.985126	152	1	0.093835	0.5735	0.57286	0.975585	110	0	0.093835
TMEM106A	5	0.57416	0.76241	0.985126	153	2	0.017069	0.44523	0.44461	0.975585	84	0	0.017069
MS4A4A	5	0.57587	0.76323	0.985126	154	2	0.09967	0.3533	0.35411	0.975585	69	0	0.09967
TLR10	5	0.59126	0.77094	0.985126	155	1	0.17371	0.16433	0.16544	0.975585	30	0	0.17371
AIF1	5	0.59344	0.77206	0.985126	156	2	0.076668	0.1006	0.10009	0.975585	19	0	0.076668
RYR1	5	0.59776	0.77446	0.985126	157	2	0.11624	0.27753	0.2779	0.975585	50	0	0.11624
NLRC4	5	0.59991	0.77551	0.985126	158	1	0.071752	0.54808	0.54723	0.975585	106	0	0.071752
HEXB	5	0.61053	0.78081	0.985126	159	2	0.053913	0.4884	0.4875	0.975585	93	0	0.053913
FCER1G	5	0.61262	0.78182	0.985126	160	2	0.068092	0.4168	0.41669	0.975585	79	0	0.068092
SLC24A4	5	0.61885	0.78535	0.985126	161	1	0.037301	0.44243	0.44184	0.975585	83	0	0.037301
EPHA1	5	0.6307	0.79166	0.985126	162	2	0.033061	0.79908	0.79834	0.979102	167	0	0.033061
C1QB	5	0.64507	0.79936	0.985126	163	2	0.047623	0.3146	0.31531	0.975585	60	0	0.047623
LILRA5	5	0.65606	0.80568	0.985126	164	2	0.043985	0.75914	0.7583	0.979102	158	0	0.043985
IL21R	5	0.66072	0.80821	0.985126	165	2	0.12818	0.61053	0.60947	0.975585	120	0	0.12818
TGFBI	5	0.66995	0.81305	0.985126	166	2	0.15344	0.54094	0.54036	0.975585	104	0	0.15344
ITM2B	5	0.67754	0.81755	0.985126	167	2	0.11463	0.38115	0.38144	0.975585	73	0	0.11463
IL10	5	0.69455	0.8273	0.985126	168	2	0.016205	0.8181	0.81671	0.979102	171	0	0.016205
PTPRE	5	0.69978	0.82982	0.985126	169	2	0.06072	0.096491	0.096339	0.975585	18	0	0.06072
SYK	5	0.71273	0.83725	0.985126	170	2	0.11377	0.35014	0.3509	0.975585	68	0	0.11377
IL1RN	5	0.71557	0.83895	0.985126	171	2	0.22234	0.22804	0.22959	0.975585	42	0	0.22234
GRN	5	0.71839	0.8407	0.985126	172	2	0.016197	0.52393	0.523	0.975585	100	0	0.016197
TMEM2	5	0.72399	0.84428	0.985126	173	2	0.036668	0.30465	0.30507	0.975585	57	0	0.036668
VDR	5	0.74043	0.85478	0.985126	174	2	0.017655	0.72442	0.72267	0.975585	148	0	0.017655
MRC1	5	0.74311	0.85642	0.985126	175	2	0.0084036	0.024314	0.023857	0.975585	4	1	0.0084036
SIGLEC9	5	0.75482	0.8636	0.985126	176	1	0.14493	0.24957	0.25051	0.975585	47	0	0.14493
CLDN7	5	0.76199	0.86803	0.985126	177	1	0.11457	0.028683	0.028186	0.975585	5	1	0.11457
LPL	5	0.79707	0.8909	0.985126	178	2	0.07862	0.71637	0.71469	0.975585	144	0	0.07862
FCGR2C	5	0.7994	0.89244	0.985126	179	2	0.026324	0.53854	0.53787	0.975585	103	0	0.026324
GPR183	5	0.80276	0.89454	0.985126	180	1	0.21995	0.084075	0.08355	0.975585	16	0	0.21995
CD14	5	0.80402	0.89525	0.985126	181	2	0.011528	0.743	0.7424	0.975585	156	0	0.011528
MMP9	5	0.80516	0.89602	0.985126	182	2	0.032078	0.84691	0.84609	0.990877	172	0	0.032078
S100A4	5	0.8097	0.89885	0.985126	183	2	0.12938	0.46446	0.4637	0.975585	88	0	0.12938
ICAM1	5	0.80996	0.89905	0.985126	184	1	0.056492	0.41097	0.41135	0.975585	77	0	0.056492
CSF3R	5	0.81232	0.90074	0.985126	185	1	0.089107	0.55044	0.54955	0.975585	107	0	0.089107
ADAM10	5	0.82037	0.90266	0.985126	186	1	0.10639	0.037375	0.036496	0.975585	6	1	0.10639
GPNMB	5	0.83139	0.90548	0.985126	187	1	0.11312	0.491	0.49023	0.975585	94	0	0.11312
LILRB4	5	0.84085	0.90834	0.985126	188	1	0.16527	0.18728	0.18796	0.975585	35	0	0.16527
TNFRSF13C	5	0.8439	0.90913	0.985126	189	1	0.05693	0.72601	0.72455	0.975585	149	0	0.05693
CHRNE	5	0.89507	0.92506	0.985126	190	1	0.22453	0.34697	0.34791	0.975585	67	0	0.22453
CR1	5	0.91285	0.93242	0.985126	191	1	0.064849	0.65266	0.65211	0.975585	132	0	0.064849
IFNGR2	5	0.9172	0.93419	0.985126	192	1	0.12408	0.063078	0.062023	0.975585	13	0	0.12408
ITGB2	5	0.92078	0.93583	0.985126	193	1	0.17417	0.12494	0.12492	0.975585	23	0	0.17417
CD19	5	0.93739	0.94465	0.985126	194	1	0.29229	0.092367	0.092159	0.975585	17	0	0.29229
CD180	5	0.94653	0.95044	0.985126	195	1	0.050374	0.76898	0.76758	0.979102	160	0	0.050374
TNFRSF10B	5	0.94738	0.95104	0.985126	196	1	0.10876	0.62703	0.6263	0.975585	126	0	0.10876
P2RY13	5	0.96227	0.96227	0.985126	197	1	0.15372	0.10877	0.10875	0.975585	20	0	0.15372
HAVCR1	5	0.9626	0.9625	0.985126	198	1	0.21367	0.14875	0.14937	0.975585	28	0	0.21367
CLEC2B	5	0.96355	0.96332	0.985126	199	1	0.10953	0.45628	0.45568	0.975585	87	0	0.10953
CD80	5	0.96776	0.96745	0.985126	200	1	0.18314	0.3113	0.31178	0.975585	59	0	0.18314
CSF2RB	5	0.97431	0.97384	0.985126	201	0	0.068686	0.79027	0.78936	0.979102	163	0	0.068686
PTPRC	5	0.97501	0.97461	0.985126	202	0	0.070906	0.079906	0.079281	0.975585	15	0	0.070906
TMEM106B	5	0.97593	0.97551	0.985126	203	0	0.086259	0.39022	0.39076	0.975585	75	0	0.086259
TLR7	5	0.98875	0.98797	0.992817	204	0	0.10149	0.51399	0.51341	0.975585	98	0	0.10149
GPR141	5	0.99582	0.99537	0.995366	205	0	0.13772	0.52884	0.5283	0.975585	101	0	0.13772
