sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
IL1R1_CRISPRi_sgRNA_2	IL1R1	572.68/654.04	411.35/455.85	613.36	433.6	-0.49939	3309.3	4.4169e+06	1.1203	0.13129	0.86871	0.26258	0.48027	False
Non_Targeting_37	Non	1007.9/865.64	773/643.32	936.76	708.16	-0.40309	10116	1.2119e+07	1.1178	0.13182	0.86818	0.26363	0.48027	False
GBA_CRISPRi_sgRNA_3	GBA	643.05/674.29	533.74/413.42	658.67	473.58	-0.47508	487.87	5.2347e+06	1.1163	0.13215	0.86785	0.2643	0.48027	False
SELPLG_CRISPRi_sgRNA_3	SELPLG	1346.7/1063.1	937.73/960.05	1204.9	948.89	-0.34427	40231	2.2083e+07	1.1162	0.13217	0.86783	0.26433	0.48027	False
FCGR2A_CRISPRi_sgRNA_2	FCGR2A	1196.2/960.81	881.59/792.31	1078.5	836.95	-0.36546	27715	1.6958e+07	1.1148	0.13246	0.86754	0.26492	0.48027	False
CD81_CRISPRi_sgRNA_3	CD81	1182.2/890.95	780.37/822.9	1036.6	801.63	-0.37038	42405	1.5427e+07	1.1132	0.13281	0.86719	0.26562	0.48027	False
CLU_CRISPRi_sgRNA_2	CLU	1293.7/888.92	796.01/906.77	1091.3	851.39	-0.35778	81912	1.744e+07	1.1126	0.13294	0.86706	0.26587	0.48027	False
CD300C_CRISPRi_sgRNA_3	CD300C	909.36/911.2	712.27/669.96	910.28	691.12	-0.39688	1.6835	1.1319e+07	1.1124	0.13297	0.86703	0.26595	0.48027	False
FPR2_CRISPRi_sgRNA_4	FPR2	1446.3/1519.7	1241.4/1198.8	1483	1220.1	-0.28128	2690.5	3.6228e+07	1.1088	0.13375	0.86625	0.2675	0.48027	False
TYRO3_CRISPRi_sgRNA_5	TYRO3	961.32/783.63	672.7/661.08	872.48	666.89	-0.38716	15788	1.0231e+07	1.1042	0.13476	0.86524	0.26951	0.48027	False
SIGLEC7_CRISPRi_sgRNA_4	SIGLEC7	921.27/979.03	811.65/661.08	950.15	736.37	-0.36729	1668.1	1.2537e+07	1.1036	0.13489	0.86511	0.26977	0.48027	False
MRC2_CRISPRi_sgRNA_3	MRC2	850.9/724.91	561.35/632.47	787.9	596.91	-0.39993	7937.4	8.0233e+06	1.1002	0.13563	0.86437	0.27127	0.48027	False
TLR5_CRISPRi_sgRNA_3	TLR5	1042.5/886.9	746.32/764.69	964.71	755.5	-0.35224	12109	1.2999e+07	1.0984	0.136	0.864	0.27201	0.48027	False
LRP6_CRISPRi_sgRNA_3	LRP6	864.98/837.29	696.62/613.72	851.13	655.17	-0.377	383.3	9.644e+06	1.0974	0.13624	0.86376	0.27247	0.48027	False
Non_Targeting_1	Non	874.72/985.1	827.3/625.56	929.91	726.43	-0.35584	6092.5	1.191e+07	1.0965	0.13643	0.86357	0.27285	0.48027	False
IFNGR1_CRISPRi_sgRNA_1	IFNGR1	1175.7/1064.1	1116.3/684.76	1119.9	900.51	-0.31421	6227.2	1.8549e+07	1.0961	0.13652	0.86348	0.27305	0.48027	False
SELPLG_CRISPRi_sgRNA_1	SELPLG	744.81/856.52	703.07/520.97	800.67	612.02	-0.38707	6240	8.3365e+06	1.096	0.13653	0.86347	0.27307	0.48027	False
TYROBP_CRISPRi_sgRNA_2	TYROBP	797.86/712.76	507.97/639.38	755.31	573.68	-0.39623	3620.9	7.2546e+06	1.0945	0.13686	0.86314	0.27372	0.48027	False
Non_Targeting_22	Non	637.64/610.5	438.96/483.48	624.07	461.22	-0.43544	368.13	4.603e+06	1.0939	0.137	0.863	0.274	0.48027	False
LRP8_CRISPRi_sgRNA_5	LRP8	918.02/910.18	788.65/645.3	914.1	716.97	-0.35001	30.718	1.1433e+07	1.0923	0.13735	0.86265	0.27469	0.48027	False
NRP2_CRISPRi_sgRNA_4	NRP2	784.87/945.62	675.46/673.91	865.24	674.68	-0.35842	12921	1.0029e+07	1.0908	0.13768	0.86232	0.27537	0.48027	False
LSR_CRISPRi_sgRNA_3	LSR	1448.5/784.64	989.26/820.93	1116.6	905.09	-0.30262	2.2034e+05	1.8418e+07	1.0907	0.1377	0.8623	0.27541	0.48027	False
LDLR_CRISPRi_sgRNA_3	LDLR	755.64/873.74	712.27/547.61	814.69	629.94	-0.37051	6973.8	8.6887e+06	1.0904	0.13777	0.86223	0.27555	0.48027	False
Non_Targeting_79	Non	1243.9/945.62	779.45/991.63	1094.7	885.54	-0.30567	44479	1.7572e+07	1.0901	0.13783	0.86217	0.27565	0.48027	False
FCGR2A_CRISPRi_sgRNA_1	FCGR2A	934.26/859.56	715.03/693.64	896.91	704.34	-0.34826	2789.9	1.0927e+07	1.0897	0.13791	0.86209	0.27583	0.48027	False
TLR4_CRISPRi_sgRNA_2	TLR4	783.78/762.37	657.05/530.84	773.08	593.95	-0.37971	229.31	7.668e+06	1.0895	0.13797	0.86203	0.27595	0.48027	False
IL6R_CRISPRi_sgRNA_2	IL6R	599.75/632.78	503.37/412.44	616.26	457.9	-0.42768	545.48	4.4669e+06	1.0893	0.13801	0.86199	0.27602	0.48027	False
DPYD_CRISPRi_sgRNA_1	DPYD	2142.4/1022.6	923.92/1789.9	1582.5	1356.9	-0.22174	6.2703e+05	4.2293e+07	1.0892	0.13804	0.86196	0.27609	0.48027	False
VCP_CRISPRi_sgRNA_3	VCP	1224.4/1005.4	949.69/867.3	1114.9	908.5	-0.29503	23989	1.8352e+07	1.0872	0.13847	0.86153	0.27694	0.48027	False
ITGAM_CRISPRi_sgRNA_1	ITGAM	1403/943.59	956.13/972.88	1173.3	964.5	-0.28245	1.0553e+05	2.0728e+07	1.0866	0.1386	0.8614	0.2772	0.48027	False
IL1R1_CRISPRi_sgRNA_3	IL1R1	848.74/835.26	667.18/651.22	842	659.2	-0.35264	90.774	9.3992e+06	1.0856	0.13882	0.86118	0.27764	0.48027	False
ILDR1_CRISPRi_sgRNA_1	ILDR1	953.75/807.93	610.12/779.49	880.84	694.8	-0.34183	10632	1.0466e+07	1.0852	0.13892	0.86108	0.27784	0.48027	False
Non_Targeting_78	Non	610.57/624.68	504.29/420.33	617.62	462.31	-0.41708	99.468	4.4905e+06	1.0848	0.139	0.861	0.278	0.48027	False
AXL_CRISPRi_sgRNA_5	AXL	952.66/755.28	573.31/768.63	853.97	670.97	-0.34748	19480	9.7209e+06	1.0847	0.13903	0.86097	0.27805	0.48027	False
Non_Targeting_8	Non	894.21/904.11	748.16/675.88	899.16	712.02	-0.33623	49.043	1.0992e+07	1.0847	0.13903	0.86097	0.27807	0.48027	False
LYZ_CRISPRi_sgRNA_3	LYZ	800.02/828.18	629.45/642.34	814.1	635.89	-0.35593	396.34	8.6738e+06	1.0839	0.13921	0.86079	0.27842	0.48027	False
CSF2RA_CRISPRi_sgRNA_4	CSF2RA	1125.9/810.96	749.08/809.09	968.42	779.08	-0.3135	49585	1.3119e+07	1.0818	0.13968	0.86032	0.27936	0.48027	False
TREM1_CRISPRi_sgRNA_2	TREM1	885.54/736.04	599.08/671.94	810.79	635.51	-0.35094	11175	8.5901e+06	1.0813	0.13979	0.86021	0.27957	0.48027	False
UNC13D_CRISPRi_sgRNA_3	UNC13D	1207.1/876.77	746.32/950.18	1041.9	848.25	-0.29637	54548	1.5618e+07	1.0813	0.13979	0.86021	0.27958	0.48027	False
DPYD_CRISPRi_sgRNA_3	DPYD	817.34/838.3	605.52/698.58	827.82	652.05	-0.34387	219.62	9.0263e+06	1.0801	0.14004	0.85996	0.28008	0.48027	False
TYRO3_CRISPRi_sgRNA_4	TYRO3	939.67/969.92	700.3/836.71	954.8	768.51	-0.31276	457.36	1.2683e+07	1.0801	0.14006	0.85994	0.28011	0.48027	False
PLCG2_CRISPRi_sgRNA_5	PLCG2	801.1/733.01	632.21/563.4	767.06	597.8	-0.35913	2318.6	7.5265e+06	1.0796	0.14016	0.85984	0.28031	0.48027	False
CD40_CRISPRi_sgRNA_4	CD40	757.8/934.48	640.49/700.55	846.14	670.52	-0.33517	15608	9.5098e+06	1.0784	0.14043	0.85957	0.28086	0.48027	False
ACTB_CRISPRi_sgRNA_3	ACTB	678.77/904.11	752.76/490.39	791.44	621.57	-0.34806	25388	8.1094e+06	1.0777	0.14058	0.85942	0.28117	0.48027	False
ITGB3_CRISPRi_sgRNA_3	ITGB3	898.54/845.39	758.28/631.48	871.96	694.88	-0.32708	1412.4	1.0216e+07	1.0777	0.14059	0.85941	0.28118	0.48027	False
SPP1_CRISPRi_sgRNA_3	SPP1	816.26/833.24	741.72/562.41	824.75	652.06	-0.33848	144.13	8.9467e+06	1.0774	0.14065	0.85935	0.28131	0.48027	False
SIRPA_CRISPRi_sgRNA_2	SIRPA	1296.9/1149.1	803.37/1254.1	1223	1028.7	-0.24936	10923	2.2884e+07	1.0761	0.14095	0.85905	0.2819	0.48027	False
APOE_CRISPRi_sgRNA_2	APOE	772.96/821.09	709.51/547.61	797.02	628.56	-0.34209	1158.3	8.2464e+06	1.0757	0.14103	0.85897	0.28205	0.48027	False
CD300LB_CRISPRi_sgRNA_4	CD300LB	1160.5/992.19	881.59/896.9	1076.4	889.25	-0.27522	14167	1.6877e+07	1.075	0.14118	0.85882	0.28235	0.48027	False
CTSB_CRISPRi_sgRNA_3	CTSB	873.64/1045.9	895.4/667	959.74	781.2	-0.29661	14829	1.284e+07	1.0734	0.14154	0.85846	0.28309	0.48027	False
NFATC2_CRISPRi_sgRNA_2	NFATC2	1107.5/953.72	844.78/852.5	1030.6	848.64	-0.27995	11820	1.5216e+07	1.0729	0.14165	0.85835	0.28331	0.48027	False
SORL1_CRISPRi_sgRNA_2	SORL1	1326.2/830.2	761.96/1026.2	1078.2	894.06	-0.26987	1.2298e+05	1.6945e+07	1.0728	0.14167	0.85833	0.28334	0.48027	False
TNFRSF1A_CRISPRi_sgRNA_5	TNFRSF1A	991.64/930.43	774.84/792.31	961.03	783.58	-0.29417	1873	1.2882e+07	1.0725	0.14176	0.85824	0.28352	0.48027	False
SUCNR1_CRISPRi_sgRNA_1	SUCNR1	920.19/901.07	767.48/706.47	910.63	736.98	-0.30487	182.7	1.1329e+07	1.072	0.14186	0.85814	0.28372	0.48027	False
APOC1_CRISPRi_sgRNA_2	APOC1	758.88/653.02	517.18/588.07	705.95	552.62	-0.35271	5603.1	6.1754e+06	1.0689	0.14257	0.85743	0.28513	0.48027	False
PLCB3_CRISPRi_sgRNA_4	PLCB3	1060.9/1043.8	882.51/869.28	1052.4	875.89	-0.26454	146.13	1.5994e+07	1.0681	0.14274	0.85726	0.28547	0.48027	False
CD44_CRISPRi_sgRNA_2	CD44	826/856.52	689.26/668.98	841.26	679.12	-0.30848	465.77	9.3796e+06	1.066	0.14322	0.85678	0.28644	0.48027	False
ICAM3_CRISPRi_sgRNA_3	ICAM3	777.29/834.25	762.88/531.83	805.77	647.35	-0.31537	1622.4	8.4637e+06	1.0649	0.14347	0.85653	0.28693	0.48027	False
PILRA_CRISPRi_sgRNA_4	PILRA	882.3/827.16	838.34/547.61	854.73	692.98	-0.30227	1519.8	9.7415e+06	1.0647	0.1435	0.8565	0.287	0.48027	False
SPP1_CRISPRi_sgRNA_4	SPP1	1178.9/1031.7	937.73/930.45	1105.3	934.09	-0.24257	10841	1.7979e+07	1.0631	0.14386	0.85614	0.28773	0.48027	False
SIGLEC5_CRISPRi_sgRNA_4	SIGLEC5	742.65/867.66	801.53/497.29	805.15	649.41	-0.3097	7814.5	8.4483e+06	1.0623	0.14406	0.85594	0.28812	0.48027	False
ITGAL_CRISPRi_sgRNA_1	ITGAL	1407.3/850.45	800.61/1117.9	1128.9	959.27	-0.23469	1.5507e+05	1.8907e+07	1.0617	0.14419	0.85581	0.28838	0.48027	False
TLR5_CRISPRi_sgRNA_1	TLR5	503.4/748.19	656.13/317.71	625.79	486.92	-0.36134	29963	4.6334e+06	1.0612	0.14429	0.85571	0.28859	0.48027	False
OLR1_CRISPRi_sgRNA_1	OLR1	1171.3/913.22	752.76/1002.5	1042.3	877.62	-0.24782	33314	1.5631e+07	1.0597	0.14464	0.85536	0.28927	0.48027	False
IL1R1_CRISPRi_sgRNA_4	IL1R1	1026.3/936.51	866.87/771.59	981.39	819.23	-0.26027	4029.5	1.3542e+07	1.0594	0.14471	0.85529	0.28942	0.48027	False
PLCB3_CRISPRi_sgRNA_2	PLCB3	837.91/603.41	527.3/622.6	720.66	574.95	-0.32538	27494	6.4865e+06	1.0586	0.14489	0.85511	0.28978	0.48027	False
BIN1_CRISPRi_sgRNA_5	BIN1	909.36/836.28	858.59/575.24	872.82	716.91	-0.28352	2670.8	1.024e+07	1.0584	0.14494	0.85506	0.28989	0.48027	False
ILDR1_CRISPRi_sgRNA_4	ILDR1	772.96/764.39	464.72/774.55	768.67	619.64	-0.3105	36.677	7.5644e+06	1.0581	0.14499	0.85501	0.28999	0.48027	False
CD200R_CRISPRi_sgRNA_4	CD200R	822.76/753.26	650.61/624.58	788.01	637.59	-0.30514	2415.1	8.0257e+06	1.0581	0.14499	0.85501	0.28999	0.48027	False
FCGR2B_CRISPRi_sgRNA_5	FCGR2B	738.31/958.78	739.87/649.24	848.55	694.56	-0.28852	24303	9.5744e+06	1.0579	0.14506	0.85494	0.29012	0.48027	False
FCGR3B_CRISPRi_sgRNA_5	FCGR3B	683.1/847.41	555.83/677.86	765.26	616.84	-0.31059	13499	7.4845e+06	1.0578	0.14508	0.85492	0.29016	0.48027	False
TLR2_CRISPRi_sgRNA_4	TLR2	1144.3/1115.7	1059.2/874.21	1130	966.7	-0.22495	408.14	1.8951e+07	1.0574	0.14516	0.85484	0.29031	0.48027	False
SCARB1_CRISPRi_sgRNA_3	SCARB1	1067.4/912.21	886.19/777.51	989.81	831.85	-0.25055	12045	1.382e+07	1.0559	0.14551	0.85449	0.29103	0.48027	False
LRRK2_CRISPRi_sgRNA_3	LRRK2	889.88/734.02	645.09/679.83	811.95	662.46	-0.29315	12146	8.6192e+06	1.0557	0.14556	0.85444	0.29112	0.48027	False
CCR2_CRISPRi_sgRNA_4	CCR2	797.86/939.54	832.82/599.91	868.7	716.36	-0.27781	10038	1.0125e+07	1.0554	0.14563	0.85437	0.29127	0.48027	False
C9orf72_CRISPRi_sgRNA_4	C9orf72	584.59/638.85	426.99/530.84	611.72	478.92	-0.35244	1472.1	4.3889e+06	1.0551	0.1457	0.8543	0.29139	0.48027	False
CLEC7A_CRISPRi_sgRNA_3	CLEC7A	929.93/788.69	568.71/849.54	859.31	709.13	-0.27678	9974.3	9.8664e+06	1.0538	0.14598	0.85402	0.29196	0.48027	False
CD86_CRISPRi_sgRNA_3	CD86	1495/1108.6	1073/1218.6	1301.8	1145.8	-0.18405	74657	2.6556e+07	1.0531	0.14614	0.85386	0.29227	0.48027	False
CLECL1_CRISPRi_sgRNA_2	CLECL1	513.14/767.43	650.61/362.12	640.28	506.36	-0.33794	32332	4.8932e+06	1.0529	0.14619	0.85381	0.29238	0.48027	False
LYZ_CRISPRi_sgRNA_5	LYZ	1082.6/824.13	823.62/777.51	953.35	800.57	-0.2517	33397	1.2638e+07	1.0527	0.14624	0.85376	0.29247	0.48027	False
HLA-DRB5_CRISPRi_sgRNA_4	HLA-DRB5	1078.2/853.49	865.03/760.74	965.86	812.88	-0.24849	25258	1.3037e+07	1.0526	0.14627	0.85373	0.29255	0.48027	False
CD33_CRISPRi_sgRNA_1	CD33	1357.5/1130.9	1050/1128.8	1244.2	1089.4	-0.19156	25685	2.384e+07	1.052	0.1464	0.8536	0.29279	0.48027	False
ILDR1_CRISPRi_sgRNA_3	ILDR1	1042.5/741.11	779.45/705.48	891.81	742.46	-0.26409	45424	1.0779e+07	1.0518	0.14646	0.85354	0.29291	0.48027	False
FERMT3_CRISPRi_sgRNA_5	FERMT3	923.43/833.24	648.77/813.03	878.34	730.9	-0.26476	4067.7	1.0395e+07	1.0506	0.14673	0.85327	0.29346	0.48027	False
C1QA_CRISPRi_sgRNA_3	C1QA	699.34/805.9	669.94/554.52	752.62	612.23	-0.29742	5677.5	7.1933e+06	1.0502	0.14681	0.85319	0.29361	0.48027	False
SERPINA1_CRISPRi_sgRNA_1	SERPINA1	1175.7/913.22	881.59/905.78	1044.4	893.69	-0.22466	34441	1.5708e+07	1.0495	0.14696	0.85304	0.29393	0.48027	False
LSR_CRISPRi_sgRNA_4	LSR	1132.4/1122.8	1069.3/884.08	1127.6	976.7	-0.20705	45.841	1.8855e+07	1.0492	0.14704	0.85296	0.29409	0.48027	False
TREML4_CRISPRi_sgRNA_1	TREML4	1600/1101.5	1101.5/1308.4	1350.8	1204.9	-0.16471	1.2426e+05	2.8999e+07	1.0482	0.14728	0.85272	0.29457	0.48027	False
C3AR1_CRISPRi_sgRNA_3	C3AR1	1007.9/906.13	852.14/767.65	957	809.9	-0.24052	5175.7	1.2753e+07	1.0481	0.1473	0.8527	0.29461	0.48027	False
FCGR3B_CRISPRi_sgRNA_4	FCGR3B	793.53/766.42	588.03/692.66	779.97	640.35	-0.28417	367.44	7.8321e+06	1.0477	0.14738	0.85262	0.29476	0.48027	False
GBA_CRISPRi_sgRNA_2	GBA	1011.1/852.47	696.62/875.2	931.8	785.91	-0.24537	12585	1.1967e+07	1.0476	0.1474	0.8526	0.29481	0.48027	False
IL15RA_CRISPRi_sgRNA_4	IL15RA	1210.3/1022.6	851.22/1087.3	1116.4	969.28	-0.20373	17625	1.8414e+07	1.0467	0.14761	0.85239	0.29523	0.48027	False
Non_Targeting_56	Non	692.85/883.86	789.57/509.13	788.35	649.35	-0.27945	18243	8.0342e+06	1.0466	0.14763	0.85237	0.29526	0.48027	False
Non_Targeting_69	Non	656.04/711.75	644.17/458.81	683.89	551.49	-0.30993	1551.6	5.7253e+06	1.0466	0.14764	0.85236	0.29528	0.48027	False
CD81_CRISPRi_sgRNA_5	CD81	1438.7/1195.7	1164.1/1185	1317.2	1174.6	-0.16524	29536	2.7311e+07	1.0459	0.14781	0.85219	0.29562	0.48027	False
TGFBR3_CRISPRi_sgRNA_5	TGFBR3	1299.1/951.69	930.36/1029.1	1125.4	979.74	-0.19976	60341	1.8767e+07	1.0457	0.14784	0.85216	0.29568	0.48027	False
CXCR3_CRISPRi_sgRNA_2	CXCR3	680.94/818.05	643.25/584.12	749.5	613.69	-0.28799	9400	7.1223e+06	1.0456	0.14788	0.85212	0.29575	0.48027	False
P2RY12_CRISPRi_sgRNA_1	P2RY12	652.79/734.02	567.79/555.51	693.41	561.65	-0.30354	3299	5.9169e+06	1.0451	0.148	0.852	0.29599	0.48027	False
ITGAX_CRISPRi_sgRNA_1	ITGAX	1129.1/1226.1	1037.1/1032.1	1177.6	1034.6	-0.18661	4698.8	2.0909e+07	1.0443	0.14817	0.85183	0.29634	0.48027	False
FPR3_CRISPRi_sgRNA_3	FPR3	648.46/702.63	445.4/646.28	675.55	545.84	-0.30707	1467.3	5.5602e+06	1.0441	0.14821	0.85179	0.29642	0.48027	False
IFNGR1_CRISPRi_sgRNA_3	IFNGR1	1283.9/924.36	903.68/1018.3	1104.1	960.97	-0.20017	64647	1.7934e+07	1.044	0.14824	0.85176	0.29647	0.48027	False
C1QC_CRISPRi_sgRNA_3	C1QC	892.04/854.5	796.93/671.94	873.27	734.43	-0.24948	704.65	1.0253e+07	1.0431	0.14845	0.85155	0.29689	0.48027	False
LYVE1_CRISPRi_sgRNA_3	LYVE1	860.65/802.87	666.26/727.19	831.76	696.72	-0.25524	1669.3	9.1289e+06	1.0409	0.14895	0.85105	0.2979	0.48027	False
ITM2C_CRISPRi_sgRNA_2	ITM2C	1289.3/1371.9	1231.3/1165.3	1330.6	1198.3	-0.15099	3404.1	2.7977e+07	1.0405	0.14906	0.85094	0.29812	0.48027	False
CD200R_CRISPRi_sgRNA_2	CD200R	1053.3/694.53	761.04/715.35	873.94	738.2	-0.24323	64372	1.0271e+07	1.0404	0.14908	0.85092	0.29817	0.48027	False
IL2RA_CRISPRi_sgRNA_5	IL2RA	1185.4/893.98	904.6/898.88	1039.7	901.74	-0.20518	42467	1.5539e+07	1.0403	0.14909	0.85091	0.29819	0.48027	False
CSF1R_CRISPRi_sgRNA_2	CSF1R	1199.5/935.49	874.23/987.68	1067.5	930.95	-0.19725	34847	1.6547e+07	1.0394	0.14932	0.85068	0.29864	0.48027	False
CD300LB_CRISPRi_sgRNA_3	CD300LB	1059.8/853.49	854.91/788.37	956.66	821.64	-0.21926	21291	1.2742e+07	1.0385	0.14953	0.85047	0.29906	0.48027	False
SCARB1_CRISPRi_sgRNA_4	SCARB1	1136.7/1178.5	882.51/1166.3	1157.6	1024.4	-0.1762	872.74	2.0073e+07	1.0379	0.14965	0.85035	0.29931	0.48027	False
Non_Targeting_54	Non	1081.5/834.25	726.07/922.56	957.87	824.31	-0.21639	30564	1.2781e+07	1.0373	0.1498	0.8502	0.29961	0.48027	False
NLRP3_CRISPRi_sgRNA_4	NLRP3	854.15/834.25	822.7/602.87	844.2	712.78	-0.24381	197.99	9.4579e+06	1.0372	0.14981	0.85019	0.29963	0.48027	False
NPC2_CRISPRi_sgRNA_4	NPC2	554.28/681.37	573.31/423.29	617.82	498.3	-0.30962	8076.6	4.494e+06	1.0367	0.14994	0.85006	0.29989	0.48027	False
SLC52A1_CRISPRi_sgRNA_1	SLC52A1	896.37/661.12	657.05/643.32	778.75	650.19	-0.25993	27671	7.8028e+06	1.0366	0.14995	0.85005	0.29991	0.48027	False
LRP1_CRISPRi_sgRNA_2	LRP1	2150/1068.1	1132.8/1875.7	1609.1	1504.3	-0.0971	5.8522e+05	4.4005e+07	1.0353	0.15025	0.84975	0.30051	0.48027	False
ADGRG1_CRISPRi_sgRNA_4	ADGRG1	1083.7/1292.9	1238.6/885.06	1188.3	1061.9	-0.16213	21889	2.1364e+07	1.0342	0.15053	0.84947	0.30105	0.48027	False
CR2_CRISPRi_sgRNA_2	CR2	1564.3/1121.8	1211/1235.3	1343.1	1223.2	-0.13476	97918	2.8605e+07	1.0341	0.15055	0.84945	0.30109	0.48027	False
HEXA_CRISPRi_sgRNA_5	HEXA	1060.9/901.07	849.38/853.49	981	851.44	-0.20413	12776	1.3529e+07	1.0341	0.15055	0.84945	0.30109	0.48027	False
CTLA4_CRISPRi_sgRNA_4	CTLA4	824.92/751.23	565.95/757.78	788.08	661.86	-0.25145	2715.1	8.0274e+06	1.034	0.15058	0.84942	0.30116	0.48027	False
LPAR2_CRISPRi_sgRNA_1	LPAR2	599.75/678.34	595.4/445	639.04	520.2	-0.29633	3088.2	4.8706e+06	1.0339	0.15059	0.84941	0.30118	0.48027	False
TGFB1_CRISPRi_sgRNA_5	TGFB1	1232/913.22	919.32/968.93	1072.6	944.13	-0.18387	50800	1.6736e+07	1.0338	0.15062	0.84938	0.30124	0.48027	False
ABCA1_CRISPRi_sgRNA_2	ABCA1	934.26/985.1	780.37/881.12	959.68	830.74	-0.20793	1292.6	1.2839e+07	1.0336	0.15065	0.84935	0.30131	0.48027	False
FPR1_CRISPRi_sgRNA_1	FPR1	1086.9/998.27	960.73/867.3	1042.6	914.02	-0.18968	3928.3	1.5642e+07	1.0336	0.15066	0.84934	0.30133	0.48027	False
IL1R2_CRISPRi_sgRNA_5	IL1R2	762.13/672.26	757.36/431.18	717.2	594.27	-0.27083	4038.4	6.4124e+06	1.0335	0.15068	0.84932	0.30135	0.48027	False
CD1D_CRISPRi_sgRNA_2	CD1D	981.89/935.49	971.78/688.71	958.69	830.24	-0.2073	1076.4	1.2807e+07	1.0332	0.15074	0.84926	0.30149	0.48027	False
SNCA_CRISPRi_sgRNA_2	SNCA	971.07/829.19	763.8/780.47	900.13	772.14	-0.22101	10065	1.102e+07	1.0332	0.15075	0.84925	0.3015	0.48027	False
