id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TREML2	5	0.19695	0.1988	0.935262	44	1	-0.01374	0.93177	0.93082	0.985613	194	0	-0.01374
NLRC4	5	0.20435	0.20572	0.943635	45	1	0.016888	0.058324	0.081991	0.899629	14	1	0.016888
LAPTM5	5	0.20803	0.2097	0.943635	46	1	-0.091307	0.38442	0.38456	0.899629	80	0	-0.091307
FOLR2	5	0.21535	0.21647	0.9528	47	1	-0.079786	0.27195	0.27286	0.899629	58	1	-0.079786
MMP9	5	0.22261	0.22445	0.9528	48	1	-0.15264	0.13182	0.14375	0.899629	26	1	-0.15264
SLC24A4	5	0.22622	0.22802	0.9528	49	1	-0.1279	0.96691	0.96657	0.985613	203	0	-0.1279
CD300LF	5	0.22982	0.23143	0.9528	50	1	0.12543	0.16681	0.17515	0.899629	34	1	0.12543
IRF8	5	0.2334	0.23475	0.9528	51	0	-0.016738	0.075072	0.095747	0.899629	17	1	-0.016738
TREM1	5	0.24053	0.24175	0.956837	52	0	0.10861	0.44768	0.4474	0.899629	97	0	0.10861
IFNGR1	5	0.24407	0.24499	0.956837	53	0	0.057875	0.67503	0.67399	0.93011	150	0	0.057875
GPR141	5	0.25112	0.25194	0.961481	54	0	0.06742	0.87333	0.87297	0.985613	182	0	0.06742
CD80	5	0.25462	0.25547	0.961481	55	0	0.015463	0.037049	0.065078	0.899629	10	1	0.015463
CD300LB	5	0.26159	0.26218	0.961802	56	0	-0.0069222	0.1895	0.19523	0.899629	39	1	-0.0069222
EPHA1	5	0.26506	0.26604	0.961802	57	0	-0.016466	0.095671	0.11298	0.899629	19	1	-0.016466
FCGR2B	5	0.26851	0.26949	0.961802	58	0	-0.15066	0.82709	0.82616	0.976494	174	0	-0.15066
ABCA1	5	0.27538	0.27587	0.963694	59	0	0.0021017	0.21898	0.22252	0.899629	44	1	0.0021017
APOE	5	0.27879	0.27933	0.963694	60	0	0.15058	0.31875	0.31931	0.899629	68	0	0.15058
FCGR3A	5	0.28558	0.28654	0.972368	61	0	-0.018696	0.90103	0.90058	0.985613	186	0	-0.018696
SIGLEC5	5	0.299	0.29949	0.979615	62	0	-0.01611	0.69947	0.69758	0.942141	153	0	-0.01611
CLEC7A	5	0.30563	0.30599	0.979615	63	0	-0.07551	0.96169	0.96108	0.985613	199	0	-0.07551
CD52	5	0.30893	0.30938	0.979615	64	0	-0.0034832	0.51313	0.51258	0.899629	112	0	-0.0034832
CSF1R	5	0.31222	0.31273	0.979615	65	0	-0.074784	0.1199	0.13381	0.899629	25	1	-0.074784
MRC2	5	0.31875	0.31931	0.979615	66	0	-0.086326	0.26851	0.26967	0.899629	57	1	-0.086326
S100A4	5	0.32524	0.32567	0.979615	67	0	-0.034447	0.28895	0.29003	0.899629	63	0	-0.034447
LYZ	5	0.33167	0.3326	0.979615	68	0	-0.086122	0.37839	0.37859	0.899629	78	0	-0.086122
CHRNE	5	0.34124	0.3422	0.979615	69	0	-0.020597	0.26159	0.26251	0.899629	55	1	-0.020597
NPC2	5	0.34755	0.34848	0.979615	70	0	6.5271e-05	0.84077	0.84003	0.976494	177	0	6.5271e-05
AXL	5	0.35069	0.35143	0.979615	71	0	0.065414	0.17063	0.17871	0.899629	35	1	0.065414
TNFRSF13C	5	0.35381	0.35453	0.979615	72	0	0.020854	0.72082	0.71899	0.945914	157	0	0.020854
CD69	5	0.35693	0.3574	0.979615	73	0	0.074795	0.72557	0.72395	0.945914	158	0	0.074795
ITGAM	5	0.36003	0.36045	0.979615	74	0	0.0098447	0.42814	0.42787	0.899629	91	0	0.0098447
FPR2	5	0.36312	0.36311	0.979615	75	0	-0.049506	0.93727	0.93661	0.985613	196	0	-0.049506
CSF2RB	5	0.3662	0.36621	0.979615	76	0	-0.099756	0.16298	0.17203	0.899629	33	1	-0.099756
SCARB1	5	0.37536	0.37537	0.979615	77	0	-0.062676	0.84972	0.84905	0.976494	179	0	-0.062676
CLEC2B	5	0.37839	0.37859	0.979615	78	0	0.041984	0.041335	0.068743	0.899629	11	1	0.041984
CLU	5	0.38141	0.38158	0.979615	79	0	-0.01796	0.96297	0.96243	0.985613	201	0	-0.01796
FCER1G	5	0.38741	0.38761	0.979615	80	0	0.17737	0.28219	0.28301	0.899629	61	1	0.17737
TARDBP	5	0.39337	0.39398	0.979615	81	0	-0.1472	0.56318	0.56261	0.899629	128	0	-0.1472
GPR183	5	0.39633	0.39675	0.979615	82	0	-0.12523	0.82159	0.82017	0.976494	171	0	-0.12523
MS4A6A	5	0.39928	0.39963	0.979615	83	0	0.079447	0.48254	0.48172	0.899629	105	0	0.079447
TNFRSF10B	5	0.40222	0.40225	0.979615	84	0	0.033439	0.27879	0.27937	0.899629	60	1	0.033439
CD48	5	0.40806	0.4084	0.979615	85	0	-0.13766	0.032748	0.057926	0.899629	9	1	-0.13766
CD81	5	0.41096	0.41134	0.979615	86	0	-0.039299	0.062534	0.085537	0.899629	15	1	-0.039299
MRC1	5	0.41385	0.41406	0.979615	87	0	-0.15035	0.8125	0.81091	0.976494	170	0	-0.15035
LDLRAD3	5	0.41673	0.41666	0.979615	88	0	-0.092694	0.55166	0.55082	0.899629	125	0	-0.092694
C1QA	5	0.42814	0.42787	0.979615	89	0	-0.12305	0.64518	0.6443	0.910085	146	0	-0.12305
PTPRC	5	0.43096	0.43056	0.979615	90	0	0.10169	0.28558	0.28654	0.899629	62	1	0.10169
SERPINA1	5	0.43378	0.43349	0.979615	91	0	0.12713	0.33806	0.33897	0.899629	71	0	0.12713
CD40	5	0.43658	0.43609	0.979615	92	0	-0.0016723	0.85451	0.85384	0.976494	181	0	-0.0016723
P2RY6	5	0.44492	0.44424	0.979615	93	0	0.066545	0.43658	0.43609	0.899629	93	0	0.066545
ACTB	5	0.44768	0.4474	0.979615	94	0	0.062925	0.13577	0.14709	0.899629	27	1	0.062925
NFATC1	5	0.4613	0.46039	0.979615	95	0	-0.12121	0.66776	0.66677	0.92632	149	0	-0.12121
LRP1B	5	0.46667	0.46593	0.979615	96	0	0.053	0.29231	0.29324	0.899629	64	0	0.053
BIN1	5	0.47465	0.47383	0.979615	97	0	-0.088517	0.71275	0.71048	0.945354	155	0	-0.088517
IL6R	5	0.47992	0.47914	0.979615	98	0	-0.0043627	0.17822	0.18561	0.899629	36	1	-0.0043627
IFNGR2	5	0.48514	0.48433	0.979615	99	0	-0.028083	0.46934	0.46846	0.899629	102	0	-0.028083
SELPLG	5	0.48774	0.48689	0.979615	100	0	-0.073848	0.61935	0.61831	0.910085	140	0	-0.073848
FCGR2A	5	0.49033	0.48942	0.979615	101	0	0.038128	0.50814	0.50775	0.899629	110	0	0.038128
CLEC2D	5	0.4929	0.4923	0.979615	102	0	-0.058296	0.56998	0.56937	0.899629	130	0	-0.058296
SIGLEC7	5	0.5031	0.5025	0.979615	103	0	-0.02115	0.9104	0.90916	0.985613	188	0	-0.02115
IL1R2	5	0.50562	0.50513	0.979615	104	0	-0.034882	0.41673	0.41666	0.899629	88	0	-0.034882
VCP	5	0.50814	0.50775	0.979615	105	0	-0.01267	0.68569	0.68445	0.938288	151	0	-0.01267
LPAR2	5	0.51064	0.50998	0.979615	106	0	0.014793	0.472	0.47136	0.899629	103	0	0.014793
CTSB	5	0.51809	0.51752	0.979615	107	0	-0.0551	0.26506	0.26627	0.899629	56	1	-0.0551
CD86	5	0.523	0.52201	0.979615	108	0	-0.020024	0.091581	0.10953	0.899629	18	1	-0.020024
CD300A	5	0.52544	0.52472	0.979615	109	0	0.10965	0.10381	0.11976	0.899629	21	1	0.10965
APOC1	5	0.5303	0.52982	0.979615	110	0	0.078752	0.23697	0.23951	0.899629	49	1	0.078752
CXCR4	5	0.53271	0.5322	0.979615	111	0	-0.071924	0.42531	0.42491	0.899629	90	0	-0.071924
P2RY13	5	0.53511	0.53438	0.979615	112	0	0.032343	0.30893	0.30938	0.899629	67	0	0.032343
LPL	5	0.54226	0.5416	0.979615	113	0	-0.07092	0.1159	0.1301	0.899629	24	1	-0.07092
CD19	5	0.54698	0.54608	0.979615	114	0	-0.015889	0.20803	0.21264	0.899629	42	1	-0.015889
TLR10	5	0.54932	0.54845	0.979615	115	0	0.12303	0.2334	0.23625	0.899629	48	1	0.12303
SIRPB1	5	0.56318	0.56261	0.979615	116	0	-0.07713	0.54932	0.54845	0.899629	124	0	-0.07713
CTLA4	5	0.56772	0.56732	0.979615	117	0	-0.0061678	0.83562	0.83481	0.976494	175	0	-0.0061678
TYRO3	5	0.57223	0.57152	0.979615	118	0	-0.03186	0.52788	0.52738	0.899629	115	0	-0.03186
GPNMB	5	0.58113	0.58066	0.979615	119	0	0.023576	0.39633	0.39675	0.899629	83	0	0.023576
SCIMP	5	0.58333	0.58269	0.979615	120	0	-0.083099	0.54698	0.54608	0.899629	123	0	-0.083099
LRRK2	5	0.58552	0.58468	0.979615	121	0	0.0016751	0.88787	0.88742	0.985613	185	0	0.0016751
PLEK	5	0.5877	0.58677	0.979615	122	0	0.087442	0.60694	0.60575	0.902092	139	0	0.087442
LRP8	5	0.58988	0.58908	0.979615	123	0	0.039678	0.22261	0.22662	0.899629	45	1	0.039678
IL21R	5	0.59634	0.59564	0.979615	124	0	-0.15041	0.69436	0.69268	0.942141	152	0	-0.15041
MERTK	5	0.59848	0.59773	0.979615	125	0	0.050687	0.7318	0.73056	0.945914	159	0	0.050687
ADA2	5	0.60272	0.602	0.979615	126	0	-0.077439	0.42246	0.42217	0.899629	89	0	-0.077439
CLDN7	5	0.60483	0.60396	0.979615	127	0	-0.11105	0.96233	0.96185	0.985613	200	0	-0.11105
HEXA	5	0.60694	0.60575	0.979615	128	0	0.13191	0.54463	0.54385	0.899629	122	0	0.13191
SLC16A5	5	0.61731	0.61612	0.983645	129	0	-0.094683	0.94418	0.94355	0.985613	198	0	-0.094683
HEXB	5	0.63344	0.63262	0.983645	130	0	0.014235	0.49547	0.49464	0.899629	106	0	0.014235
TLR4	5	0.64325	0.6422	0.983645	131	0	-0.061117	0.96453	0.96389	0.985613	202	0	-0.061117
ICAM3	5	0.64518	0.6443	0.983645	132	0	-0.055067	0.59204	0.59106	0.899629	136	0	-0.055067
SELL	5	0.64711	0.64629	0.983645	133	0	-0.0071025	0.76824	0.76683	0.973822	163	0	-0.0071025
C3AR1	5	0.67323	0.67203	0.983645	134	0	0.014477	0.60061	0.59982	0.899724	138	0	0.014477
PILRA	5	0.67503	0.67399	0.983645	135	0	-0.043412	0.87834	0.87802	0.985613	183	0	-0.043412
SLC52A1	5	0.68039	0.679	0.983645	136	0	0.00013168	0.78166	0.78061	0.976494	165	0	0.00013168
TYROBP	5	0.68217	0.68091	0.983645	137	0	0.029067	0.64325	0.6422	0.910085	145	0	0.029067
LRP1	5	0.68569	0.68445	0.983645	138	0	-0.096235	0.65662	0.6562	0.917797	148	0	-0.096235
ITGB3	5	0.68744	0.68618	0.983645	139	0	0.056472	0.40222	0.40225	0.899629	85	0	0.056472
TGFBR1	5	0.69091	0.68929	0.983645	140	0	-0.018558	0.81017	0.80846	0.976494	169	0	-0.018558
PLCG2	5	0.69436	0.69268	0.983645	141	0	-0.039259	0.18199	0.1887	0.899629	37	1	-0.039259
TLR2	5	0.70948	0.70743	0.983645	142	0	0.044939	0.43937	0.43909	0.899629	94	0	0.044939
LDLR	5	0.71112	0.709	0.983645	143	0	-0.041915	0.46667	0.46593	0.899629	101	0	-0.041915
HAVCR1	5	0.72082	0.71899	0.983645	144	0	0.00076484	0.63739	0.63645	0.910085	144	0	0.00076484
CLN3	5	0.72241	0.72069	0.983645	145	0	-0.071798	0.1397	0.15076	0.899629	28	1	-0.071798
TLR7	5	0.72557	0.72395	0.983645	146	0	0.22258	0.019649	0.035545	0.899629	8	2	0.22258
TMEM106A	5	0.7287	0.72712	0.983645	147	0	0.14639	0.25812	0.25934	0.899629	54	1	0.14639
CD180	5	0.73488	0.73384	0.983645	148	0	-0.068685	0.989	0.98829	0.995811	205	0	-0.068685
CD44	5	0.74094	0.74028	0.983645	149	0	-0.011567	0.58113	0.58066	0.899629	133	0	-0.011567
TP53	5	0.74541	0.7448	0.983645	150	0	-0.089267	0.64711	0.64629	0.910085	147	0	-0.089267
CDKN2A	5	0.74836	0.74784	0.983645	151	0	-0.040798	0.14752	0.15789	0.899629	30	1	-0.040798
LILRB4	5	0.74982	0.74917	0.983645	152	0	-0.069	0.82381	0.82251	0.976494	172	0	-0.069
TREML4	5	0.75418	0.75328	0.983645	153	0	-0.040489	0.44492	0.44424	0.899629	96	0	-0.040489
CD300C	5	0.76409	0.76289	0.983645	154	0	0.033669	0.5767	0.57604	0.899629	131	0	0.033669
SPP1	5	0.76824	0.76683	0.983645	155	0	-0.023269	0.85165	0.851	0.976494	180	0	-0.023269
LTBR	5	0.76961	0.76816	0.983645	156	0	0.18898	0.013111	0.024907	0.899629	5	2	0.18898
IL2RG	5	0.77233	0.77108	0.983645	157	0	-0.067038	0.87997	0.87948	0.985613	184	0	-0.067038
NRP2	5	0.77503	0.77398	0.983645	158	0	-0.066852	0.24053	0.24282	0.899629	50	1	-0.066852
IRF5	5	0.78297	0.78211	0.983645	159	0	-0.014074	0.38741	0.38761	0.899629	81	0	-0.014074
IL1R1	5	0.78556	0.78481	0.983645	160	0	0.27962	0.0097756	0.0191	0.899629	4	2	0.27962
UNC13D	5	0.78685	0.78617	0.983645	161	0	0.0059733	0.27538	0.27595	0.899629	59	1	0.0059733
C1QB	5	0.78941	0.78854	0.983645	162	0	-0.030888	0.25112	0.25258	0.899629	52	1	-0.030888
FPR1	5	0.79067	0.7897	0.983645	163	0	0.092284	0.19695	0.20247	0.899629	41	1	0.092284
GRN	5	0.79569	0.79476	0.983645	164	0	0.10161	0.35381	0.35453	0.899629	73	0	0.10161
TGFB1	5	0.79693	0.79614	0.983645	165	0	0.035789	0.099746	0.11622	0.899629	20	1	0.035789
IL10	5	0.79816	0.79734	0.983645	166	0	0.065612	0.5877	0.58677	0.899629	135	0	0.065612
ITM2B	5	0.79939	0.79866	0.983645	167	0	-0.017583	0.92021	0.91931	0.985613	190	0	-0.017583
TREM2	5	0.80304	0.8019	0.983645	168	0	-0.042094	0.45042	0.44993	0.899629	98	0	-0.042094
FCGR3B	5	0.80424	0.80307	0.983645	169	0	-0.023738	0.55398	0.55308	0.899629	126	0	-0.023738
NRP1	5	0.81133	0.80971	0.984712	170	0	0.017315	0.50056	0.50005	0.899629	107	0	0.017315
CD33	5	0.82601	0.82505	0.984712	171	0	-0.01511	0.3904	0.39087	0.899629	82	0	-0.01511
LSR	5	0.82818	0.82721	0.984712	172	0	0.095002	0.15528	0.16504	0.899629	31	1	0.095002
ABCA7	5	0.82926	0.82813	0.984712	173	0	0.052771	0.56772	0.56732	0.899629	129	0	0.052771
FLT1	5	0.8314	0.83025	0.984712	174	0	0.021017	0.83975	0.83901	0.976494	176	0	0.021017
ITGA5	5	0.84279	0.84184	0.984712	175	0	0.080406	0.5031	0.5025	0.899629	108	0	0.080406
SQSTM1	5	0.84776	0.84691	0.984712	176	0	0.051654	0.58552	0.58468	0.899629	134	0	0.051654
CR1	5	0.85165	0.851	0.984712	177	0	0.084825	0.3444	0.34534	0.899629	72	0	0.084825
VLDLR	5	0.85826	0.85795	0.984712	178	0	-0.046945	0.84579	0.84493	0.976494	178	0	-0.046945
CD58	5	0.86373	0.86316	0.984712	179	0	-0.022142	0.79194	0.79102	0.976494	166	0	-0.022142
GBA	5	0.86904	0.86835	0.984712	180	0	0.059914	0.63344	0.63262	0.910085	143	0	0.059914
GPR87	5	0.87502	0.87463	0.984712	181	0	0.010497	0.53751	0.53671	0.899629	119	0	0.010497
FPR3	5	0.87915	0.87878	0.984712	182	0	0.033378	0.53511	0.53438	0.899629	118	0	0.033378
ITM2C	5	0.89015	0.88948	0.984712	183	0	0.040501	0.77903	0.77805	0.976494	164	0	0.040501
CXCR3	5	0.89314	0.89237	0.984712	184	0	0.025838	0.15913	0.16847	0.899629	32	1	0.025838
TGFBR3	5	0.89462	0.89409	0.984712	185	0	0.2062	0.11188	0.12674	0.899629	23	1	0.2062
FCGR2C	5	0.89822	0.89793	0.984712	186	0	0.0035749	0.00032709	0.0009114	0.18866	1	2	0.0035749
C1QC	5	0.90173	0.90112	0.984712	187	0	0.13852	0.52055	0.51961	0.899629	113	0	0.13852
GPR65	5	0.91356	0.91258	0.984712	188	0	0.016602	0.0541	0.078744	0.899629	13	1	0.016602
ADGRG1	5	0.9148	0.91398	0.984712	189	0	0.08667	0.22622	0.23	0.899629	46	1	0.08667
IL1RN	5	0.92021	0.91931	0.984712	190	0	0.076823	0.36926	0.3693	0.899629	77	0	0.076823
SIGLEC9	5	0.92138	0.92055	0.984712	191	0	0.14041	0.04986	0.075716	0.899629	12	1	0.14041
ADAM10	5	0.9231	0.92203	0.984712	192	0	0.10345	0.5303	0.52982	0.899629	116	0	0.10345
RYR1	5	0.92366	0.92262	0.984712	193	0	-0.022089	0.73943	0.73877	0.945914	161	0	-0.022089
TGFBR2	5	0.93073	0.92979	0.984712	194	0	0.049853	0.0022104	0.0059913	0.620103	3	1	0.049853
CLECL1	5	0.93823	0.93771	0.984712	195	0	-0.014578	0.90714	0.90599	0.985613	187	0	-0.014578
SYK	5	0.94285	0.94223	0.984712	196	0	0.016369	0.22982	0.23314	0.899629	47	1	0.016369
CD226	5	0.94506	0.9446	0.984712	197	0	0.15177	0.38141	0.38158	0.899629	79	0	0.15177
IL2RA	5	0.94677	0.9462	0.984712	198	0	-0.015965	0.62946	0.62859	0.910085	142	0	-0.015965
NLRP3	5	0.94719	0.94666	0.984712	199	0	0.025749	0.070908	0.092091	0.899629	16	1	0.025749
CR2	5	0.95691	0.95629	0.988769	200	0	0.16607	0.36003	0.36045	0.899629	74	0	0.16607
SUCNR1	5	0.9636	0.96306	0.988769	201	0	0.095361	0.2476	0.2492	0.899629	51	1	0.095361
PTPRE	5	0.96944	0.96904	0.988769	202	0	0.11549	0.018246	0.033463	0.899629	7	2	0.11549
CD37	5	0.97024	0.96991	0.988769	203	0	0.19149	0.45316	0.4525	0.899629	99	0	0.19149
CD14	5	0.98521	0.9843	0.988769	204	0	0.14515	0.523	0.52201	0.899629	114	0	0.14515
LRP6	5	0.98722	0.98638	0.988769	205	0	0.079291	0.21535	0.21902	0.899629	43	1	0.079291
VENTX	5	0.98936	0.98858	0.988769	206	0	0.14834	0.18575	0.19186	0.899629	38	1	0.14834
ABI3	5	0.98959	0.98877	0.988769	207	0	0.11351	0.33167	0.3326	0.899629	70	0	0.11351
