sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
Non_Targeting_59	Non	319.85/485.87	536.25/702.88	402.86	619.57	0.61973	13782	1.3632e+05	0.58693	0.67691	0.32309	0.64617	0.99964	True
CLEC2B_CRISPRa_sgRNA_4	CLEC2B	804.41/741.41	505.73/598.99	772.91	552.36	-0.48394	1984.7	4.9153e+05	0.58544	0.27912	0.72088	0.55825	0.99964	False
CTSB_CRISPRa_sgRNA_4	CTSB	766.1/656.83	376.03/643.51	711.47	509.77	-0.48014	5970.6	4.1757e+05	0.58301	0.27994	0.72006	0.55989	0.99964	False
Non_Targeting_92	Non	292.08/285.23	326.98/559.76	288.65	443.37	0.61745	23.474	70759	0.58165	0.67436	0.32564	0.65129	0.99964	True
FPR2_CRISPRa_sgRNA_3	FPR2	792.92/546.16	1125.9/906.43	669.54	1016.2	0.60117	30445	3.705e+05	0.56948	0.67082	0.32918	0.65835	0.99964	True
LAPTM5_CRISPRa_sgRNA_5	LAPTM5	1221/1034.7	742.25/894.77	1127.9	818.51	-0.46202	17344	1.0345e+06	0.56844	0.28487	0.71513	0.56974	0.99964	False
Non_Targeting_77	Non	646.4/858.37	518.81/576.72	752.39	547.77	-0.45719	22467	4.6617e+05	0.56631	0.28559	0.71441	0.57118	0.99964	False
Non_Targeting_83	Non	753.65/608.24	473.03/521.6	680.95	497.32	-0.4526	10573	3.8304e+05	0.56334	0.2866	0.7134	0.5732	0.99964	False
IL2RG_CRISPRa_sgRNA_1	IL2RG	464.45/377.9	633.26/643.51	421.18	638.39	0.59884	3745.4	1.4879e+05	0.56311	0.66764	0.33236	0.66472	0.99964	True
FCGR2A_CRISPRa_sgRNA_5	FCGR2A	738.33/877.27	603.83/576.72	807.8	590.28	-0.45195	9651.8	5.3618e+05	0.56227	0.28697	0.71303	0.57394	0.99964	False
CXCR4_CRISPRa_sgRNA_4	CXCR4	465.41/452.58	303/369.99	458.99	336.5	-0.44673	82.264	1.7622e+05	0.56061	0.28753	0.71247	0.57507	0.99964	False
TGFBR3_CRISPRa_sgRNA_5	TGFBR3	471.15/727.01	542.79/335.01	599.08	438.9	-0.44798	32731	2.9767e+05	0.56047	0.28758	0.71242	0.57516	0.99964	False
TGFBI_CRISPRa_sgRNA_5	TGFBI	818.77/695.52	575.49/537.5	757.15	556.49	-0.44352	7596	4.7199e+05	0.55637	0.28898	0.71102	0.57796	0.99964	False
FLT1_CRISPRa_sgRNA_5	FLT1	1196.1/1058.1	948.25/708.18	1127.1	828.22	-0.44408	9516.1	1.0332e+06	0.5554	0.28931	0.71069	0.57862	0.99964	False
CD300A_CRISPRa_sgRNA_2	CD300A	988.27/654.13	740.07/468.59	821.2	604.33	-0.44177	55827	5.5383e+05	0.55481	0.28951	0.71049	0.57903	0.99964	False
HEXA_CRISPRa_sgRNA_1	HEXA	703.86/820.58	561.32/560.82	762.22	561.07	-0.44135	6812.6	4.7824e+05	0.55476	0.28953	0.71047	0.57906	0.99964	False
CD69_CRISPRa_sgRNA_2	CD69	525.74/798.99	542.79/433.6	662.36	488.2	-0.43939	37333	3.6273e+05	0.55385	0.28984	0.71016	0.57968	0.99964	False
TYROBP_CRISPRa_sgRNA_1	TYROBP	845.59/749.5	596.2/578.84	797.55	587.52	-0.44028	4616	5.2286e+05	0.55382	0.28985	0.71015	0.5797	0.99964	False
LAPTM5_CRISPRa_sgRNA_2	LAPTM5	658.85/822.38	451.24/641.39	740.62	546.31	-0.4383	13372	4.5192e+05	0.55265	0.29025	0.70975	0.5805	0.99964	False
GPR141_CRISPRa_sgRNA_4	GPR141	559.26/569.55	736.8/960.5	564.4	848.65	0.58759	52.991	2.647e+05	0.55248	0.66387	0.33613	0.67226	0.99964	True
LPAR2_CRISPRa_sgRNA_5	LPAR2	784.3/900.66	560.23/685.92	842.48	623.08	-0.43464	6770.4	5.8245e+05	0.54951	0.29133	0.70867	0.58266	0.99964	False
ITGA5_CRISPRa_sgRNA_2	ITGA5	1020.8/870.07	719.36/680.62	945.45	699.99	-0.43314	11365	7.3092e+05	0.54801	0.29184	0.70816	0.58369	0.99964	False
PILRA_CRISPRa_sgRNA_4	PILRA	1037.1/786.39	572.22/779.21	911.75	675.72	-0.43167	31430	6.805e+05	0.54706	0.29217	0.70783	0.58434	0.99964	False
CD86_CRISPRa_sgRNA_4	CD86	411.78/569.55	772.77/698.64	490.67	735.71	0.58341	12446	2.0095e+05	0.54663	0.66134	0.33866	0.67732	0.99964	True
TP53_CRISPRa_sgRNA_5	TP53	820.69/1223.7	663.77/861.91	1022.2	762.84	-0.42172	81201	8.5232e+05	0.53935	0.29482	0.70518	0.58964	0.99964	False
SLC24A4_CRISPRa_sgRNA_5	SLC24A4	944.22/1053.6	762.96/728.33	998.92	745.64	-0.4214	5984.2	8.1455e+05	0.5392	0.29488	0.70512	0.58975	0.99964	False
ITM2C_CRISPRa_sgRNA_3	ITM2C	753.65/595.64	547.15/462.23	674.65	504.69	-0.41802	12484	3.7609e+05	0.53814	0.29524	0.70476	0.59048	0.99964	False
Non_Targeting_79	Non	718.22/884.47	644.16/554.46	801.35	599.31	-0.41852	13819	5.2777e+05	0.53787	0.29533	0.70467	0.59067	0.99964	False
TYRO3_CRISPRa_sgRNA_4	TYRO3	845.59/802.59	619.09/614.89	824.09	616.99	-0.41697	924.4	5.5767e+05	0.53662	0.29576	0.70424	0.59153	0.99964	False
TMEM106B_CRISPRa_sgRNA_2	TMEM106B	1348.3/1104.9	1036.5/801.48	1226.6	919.01	-0.41616	29630	1.2205e+06	0.53462	0.29646	0.70354	0.59291	0.99964	False
NLRP3_CRISPRa_sgRNA_4	NLRP3	586.07/718.01	394.56/585.21	652.04	489.88	-0.4118	8704.4	3.5168e+05	0.53369	0.29678	0.70322	0.59356	0.99964	False
GPNMB_CRISPRa_sgRNA_5	GPNMB	671.3/758.5	526.44/550.22	714.9	538.33	-0.40859	3802.1	4.2154e+05	0.53097	0.29772	0.70228	0.59544	0.99964	False
Non_Targeting_91	Non	832.18/798.09	564.59/662.6	815.14	613.59	-0.40918	581.05	5.4581e+05	0.53091	0.29774	0.70226	0.59548	0.99964	False
MRC2_CRISPRa_sgRNA_2	MRC2	811.11/937.55	684.48/631.85	874.33	658.17	-0.40919	7993.7	6.266e+05	0.53066	0.29783	0.70217	0.59566	0.99964	False
MERTK_CRISPRa_sgRNA_3	MERTK	1253.5/894.37	729.17/888.41	1074	808.79	-0.40865	64502	9.3941e+05	0.52952	0.29822	0.70178	0.59644	0.99964	False
SPI1_CRISPRa_sgRNA_4	SPI1	797.71/828.68	619.09/608.53	813.19	613.81	-0.40524	479.79	5.4325e+05	0.528	0.29875	0.70125	0.5975	0.99964	False
CSF3R_CRISPRa_sgRNA_2	CSF3R	1076.4/992.44	606.01/956.26	1034.4	781.13	-0.40471	3522.6	8.7251e+05	0.52674	0.29919	0.70081	0.59838	0.99964	False
ABCA1_CRISPRa_sgRNA_3	ABCA1	469.24/628.93	473.03/358.33	549.09	415.68	-0.40071	12751	2.5075e+05	0.52618	0.29938	0.70062	0.59876	0.99964	False
ABCA1_CRISPRa_sgRNA_4	ABCA1	719.18/646.03	534.07/500.39	682.61	517.23	-0.39956	2675.4	3.8487e+05	0.52446	0.29998	0.70002	0.59996	0.99964	False
NPC2_CRISPRa_sgRNA_1	NPC2	768.98/829.58	558.05/653.06	799.28	605.55	-0.39987	1836.5	5.251e+05	0.52409	0.30011	0.69989	0.60022	0.99964	False
TLR10_CRISPRa_sgRNA_2	TLR10	571.7/671.22	427.26/515.24	621.46	471.25	-0.39845	4952	3.1996e+05	0.52401	0.30014	0.69986	0.60027	0.99964	False
IL6R_CRISPRa_sgRNA_4	IL6R	595.65/662.23	464.32/490.85	628.94	477.58	-0.39643	2216.5	3.2757e+05	0.52246	0.30067	0.69933	0.60135	0.99964	False
PLEK_CRISPRa_sgRNA_2	PLEK	429.02/720.71	249.6/624.43	574.86	437.01	-0.39475	42542	2.7445e+05	0.52158	0.30098	0.69902	0.60197	0.99964	False
CD58_CRISPRa_sgRNA_1	CD58	878.15/840.38	638.71/666.84	859.26	652.77	-0.39599	713.17	6.0551e+05	0.52093	0.30121	0.69879	0.60241	0.99964	False
SIGLEC9_CRISPRa_sgRNA_2	SIGLEC9	720.14/908.76	595.11/643.51	814.45	619.31	-0.3946	17790	5.449e+05	0.5201	0.3015	0.6985	0.60299	0.99964	False
P2RY6_CRISPRa_sgRNA_1	P2RY6	769.93/1005	713.91/636.09	887.49	675	-0.39432	27636	6.4529e+05	0.51957	0.30168	0.69832	0.60337	0.99964	False
ADAM10_CRISPRa_sgRNA_1	ADAM10	617.67/648.73	478.48/486.61	633.2	482.55	-0.39128	482.32	3.3196e+05	0.51861	0.30202	0.69798	0.60404	0.99964	False
LRP6_CRISPRa_sgRNA_3	LRP6	1114.7/1098.6	948.25/741.05	1106.6	844.65	-0.38937	129.11	9.9656e+05	0.51506	0.30326	0.69674	0.60651	0.99964	False
SLC24A4_CRISPRa_sgRNA_3	SLC24A4	492.22/458.88	904.65/492.97	475.55	698.81	0.55434	555.85	1.8895e+05	0.51362	0.64803	0.35197	0.70393	0.99964	True
TYROBP_CRISPRa_sgRNA_4	TYROBP	601.39/668.52	477.39/496.15	634.96	486.77	-0.38272	2253.4	3.3378e+05	0.51221	0.30425	0.69575	0.6085	0.99964	False
NRP2_CRISPRa_sgRNA_2	NRP2	475.94/733.31	594.02/337.13	604.62	465.57	-0.37632	33119	3.0311e+05	0.50762	0.30586	0.69414	0.61172	0.99964	False
TARDBP_CRISPRa_sgRNA_3	TARDBP	813.03/1027.5	804.38/613.83	920.28	709.1	-0.37561	23006	6.9309e+05	0.50543	0.30663	0.69337	0.61326	0.99964	False
ADA2_CRISPRa_sgRNA_4	ADA2	620.54/793.59	488.29/605.35	707.07	546.82	-0.37018	14973	4.125e+05	0.50238	0.3077	0.6923	0.6154	0.99964	False
P2RY13_CRISPRa_sgRNA_1	P2RY13	470.2/484.97	634.35/755.89	477.58	695.12	0.54056	109.17	1.9054e+05	0.49835	0.64183	0.35817	0.71634	0.99964	True
NLRP3_CRISPRa_sgRNA_3	NLRP3	724.93/861.07	541.7/689.1	793	615.4	-0.36527	9268.2	5.1701e+05	0.49822	0.30916	0.69084	0.61833	0.99964	False
IFNGR1_CRISPRa_sgRNA_5	IFNGR1	652.15/717.11	516.63/547.04	684.63	531.84	-0.36374	2110.3	3.8712e+05	0.49765	0.30936	0.69064	0.61873	0.99964	False
LRP1_CRISPRa_sgRNA_2	LRP1	665.55/852.98	543.88/636.09	759.26	589.99	-0.36338	17564	4.7459e+05	0.49697	0.30961	0.69039	0.61921	0.99964	False
SUCNR1_CRISPRa_sgRNA_3	SUCNR1	808.24/1397.3	817.46/894.77	1102.8	856.11	-0.3649	1.7352e+05	9.8973e+05	0.49668	0.30971	0.69029	0.61942	0.99964	False
NFATC1_CRISPRa_sgRNA_1	NFATC1	904.96/736.01	571.13/705	820.48	638.07	-0.36227	14273	5.5288e+05	0.49582	0.31001	0.68999	0.62002	0.99964	False
CD52_CRISPRa_sgRNA_4	CD52	734.5/900.66	653.96/621.25	817.58	637.61	-0.3582	13805	5.4904e+05	0.49276	0.31109	0.68891	0.62218	0.99964	False
AIF1_CRISPRa_sgRNA_3	AIF1	835.05/883.57	607.1/733.63	859.31	670.36	-0.35777	1176.9	6.0558e+05	0.49223	0.31128	0.68872	0.62255	0.99964	False
TYRO3_CRISPRa_sgRNA_5	TYRO3	578.41/1325.4	853.42/632.91	951.88	743.17	-0.35667	2.7896e+05	7.4073e+05	0.491	0.31171	0.68829	0.62343	0.99964	False
Non_Targeting_81	Non	735.46/1060.8	667.04/735.75	898.14	701.4	-0.35626	52930	6.6064e+05	0.49092	0.31174	0.68826	0.62348	0.99964	False
CLDN7_CRISPRa_sgRNA_4	CLDN7	1754.4/808.89	1108.5/900.07	1281.6	1004.3	-0.35152	4.4698e+05	1.3307e+06	0.48595	0.3135	0.6865	0.627	0.99964	False
P2RY6_CRISPRa_sgRNA_5	P2RY6	758.44/698.22	607.1/537.5	728.33	572.3	-0.34729	1813.6	4.3728e+05	0.48495	0.31386	0.68614	0.62771	0.99964	False
NFATC2_CRISPRa_sgRNA_4	NFATC2	682.79/827.78	600.56/587.33	755.29	593.94	-0.34618	10511	4.6971e+05	0.48396	0.31421	0.68579	0.62842	0.99964	False
IRF5_CRISPRa_sgRNA_3	IRF5	558.3/838.58	594.02/505.69	698.44	549.86	-0.34452	39279	4.0265e+05	0.48302	0.31454	0.68546	0.62908	0.99964	False
OLR1_CRISPRa_sgRNA_5	OLR1	553.51/630.73	432.71/500.39	592.12	466.55	-0.34321	2981.8	2.909e+05	0.48272	0.31465	0.68535	0.6293	0.99964	False
VENTX_CRISPRa_sgRNA_3	VENTX	665.55/970.85	444.7/844.94	818.2	644.82	-0.34308	46602	5.4985e+05	0.48127	0.31516	0.68484	0.63032	0.99964	False
TREML2_CRISPRa_sgRNA_2	TREML2	698.11/754.9	665.95/480.25	726.51	573.1	-0.34165	1612.5	4.3512e+05	0.48067	0.31538	0.68462	0.63075	0.99964	False
CD226_CRISPRa_sgRNA_1	CD226	546.81/403.99	633.26/734.69	475.4	683.97	0.52387	10198	1.8883e+05	0.47998	0.63429	0.36571	0.73143	0.99964	True
LYVE1_CRISPRa_sgRNA_3	LYVE1	1056.3/866.47	599.47/920.21	961.37	759.84	-0.33899	18011	7.5534e+05	0.4775	0.3165	0.6835	0.633	0.99964	False
C9orf72_CRISPRa_sgRNA_1	C9orf72	617.67/429.19	398.92/430.42	523.43	414.67	-0.33531	17763	2.2821e+05	0.47724	0.3166	0.6834	0.63319	0.99964	False
CD68_CRISPRa_sgRNA_4	CD68	669.38/412.09	966.78/585.21	540.74	775.99	0.52031	33099	2.433e+05	0.47694	0.63324	0.36676	0.73351	0.99964	True
Non_Targeting_52	Non	876.23/1015.8	606.01/892.65	946.03	749.33	-0.33589	9744.4	7.318e+05	0.47519	0.31733	0.68267	0.63465	0.99964	False
TMEM2_CRISPRa_sgRNA_5	TMEM2	760.36/839.48	547.15/720.91	799.92	634.03	-0.33484	3130.1	5.2593e+05	0.47506	0.31737	0.68263	0.63474	0.99964	False
SLC16A5_CRISPRa_sgRNA_2	SLC16A5	632.99/772	620.18/494.03	702.5	557.1	-0.33401	9661.1	4.0726e+05	0.47497	0.3174	0.6826	0.63481	0.99964	False
TNFRSF10B_CRISPRa_sgRNA_1	TNFRSF10B	587.98/653.23	1027.8/749.53	620.61	888.67	0.51727	2128.4	3.1909e+05	0.47456	0.63248	0.36752	0.73504	0.99964	True
Non_Targeting_74	Non	558.3/605.54	403.28/521.6	581.92	462.44	-0.33092	1115.9	2.8111e+05	0.47342	0.31796	0.68204	0.63591	0.99964	False
CD40_CRISPRa_sgRNA_1	CD40	486.48/637.93	455.6/439.96	562.2	447.78	-0.32765	11470	2.6267e+05	0.47107	0.3188	0.6812	0.63759	0.99964	False
CD48_CRISPRa_sgRNA_4	CD48	1135.7/734.21	626.72/864.03	934.98	745.37	-0.32658	80618	7.1506e+05	0.46809	0.31986	0.68014	0.63972	0.99964	False
EPHA1_CRISPRa_sgRNA_4	EPHA1	754.61/692.82	611.46/543.86	723.72	577.66	-0.3247	1909.3	4.3184e+05	0.46771	0.32	0.68	0.63999	0.99964	False
Non_Targeting_65	Non	752.7/788.19	628.9/601.11	770.45	615	-0.32463	629.99	4.8845e+05	0.46739	0.32011	0.67989	0.64022	0.99964	False
IL2RA_CRISPRa_sgRNA_3	IL2RA	807.28/780.1	992.94/1265.8	793.69	1129.4	0.50835	369.55	5.1789e+05	0.46647	0.62953	0.37047	0.74093	0.99964	True
LRP8_CRISPRa_sgRNA_2	LRP8	813.03/626.24	583.12/567.18	719.63	575.15	-0.32282	17446	4.2705e+05	0.46629	0.32051	0.67949	0.64101	0.99964	False
IL1RN_CRISPRa_sgRNA_1	IL1RN	740.25/643.33	403.28/702.88	691.79	553.08	-0.32232	4696.4	3.9513e+05	0.46607	0.32058	0.67942	0.64116	0.99964	False
VLDLR_CRISPRa_sgRNA_5	VLDLR	450.09/639.73	388.02/484.49	544.91	436.26	-0.32019	17983	2.4701e+05	0.46548	0.32079	0.67921	0.64159	0.99964	False
CLIC1_CRISPRa_sgRNA_1	CLIC1	997.85/604.64	766.23/516.3	801.25	641.26	-0.32088	77307	5.2765e+05	0.46434	0.3212	0.6788	0.6424	0.99964	False
CDKN2A_CRISPRa_sgRNA_3	CDKN2A	765.15/718.91	495.92/693.34	742.03	594.63	-0.319	1068.8	4.5362e+05	0.46322	0.3216	0.6784	0.64321	0.99964	False
PTPRC_CRISPRa_sgRNA_4	PTPRC	793.88/749.5	606.01/630.79	771.69	618.4	-0.31902	984.42	4.9001e+05	0.46307	0.32166	0.67834	0.64332	0.99964	False
SQSTM1_CRISPRa_sgRNA_4	SQSTM1	893.47/965.45	658.32/831.16	929.46	744.74	-0.31926	2590.4	7.0677e+05	0.46248	0.32187	0.67813	0.64374	0.99964	False
CR2_CRISPRa_sgRNA_4	CR2	663.64/946.55	527.53/763.31	805.09	645.42	-0.31847	40020	5.3265e+05	0.46247	0.32187	0.67813	0.64375	0.99964	False
PLCG2_CRISPRa_sgRNA_5	PLCG2	628.21/729.71	912.28/1015.6	678.96	963.95	0.50502	5151.5	3.8083e+05	0.46182	0.62736	0.37264	0.74529	0.99964	True
CTLA4_CRISPRa_sgRNA_5	CTLA4	588.94/632.53	497.01/484.49	610.74	490.75	-0.31498	950.12	3.0918e+05	0.46097	0.32241	0.67759	0.64482	0.99964	False
Non_Targeting_30	Non	513.29/446.28	707.37/656.24	479.79	681.8	0.50608	2244.9	1.9227e+05	0.46071	0.62633	0.37367	0.74734	0.99964	True
IL15_CRISPRa_sgRNA_2	IL15	771.85/879.97	671.4/655.18	825.91	663.29	-0.31592	5844.9	5.601e+05	0.46039	0.32262	0.67738	0.64524	0.99964	False
CSF2RA_CRISPRa_sgRNA_4	CSF2RA	678.96/1225.5	632.17/896.89	952.22	764.53	-0.31635	1.4934e+05	7.4125e+05	0.46013	0.32271	0.67729	0.64542	0.99964	False
CSF2RA_CRISPRa_sgRNA_3	CSF2RA	562.13/767.5	480.66/589.45	664.81	535.06	-0.31274	21088	3.6537e+05	0.45886	0.32317	0.67683	0.64633	0.99964	False
MRC2_CRISPRa_sgRNA_1	MRC2	745.04/676.62	679.03/466.47	710.83	572.75	-0.31111	2340.2	4.1683e+05	0.45731	0.32372	0.67628	0.64745	0.99964	False
CXCR4_CRISPRa_sgRNA_2	CXCR4	355.28/313.12	312.81/227.93	334.2	270.37	-0.30474	888.85	94391	0.45592	0.32422	0.67578	0.64844	0.99964	False
SLC24A4_CRISPRa_sgRNA_2	SLC24A4	809.2/729.71	649.61/591.57	769.45	620.59	-0.30975	3159.2	4.8722e+05	0.45592	0.32422	0.67578	0.64845	0.99964	False
IFNGR1_CRISPRa_sgRNA_4	IFNGR1	1074.5/1262.4	942.8/939.3	1168.4	941.05	-0.31191	17655	1.1091e+06	0.45586	0.32424	0.67576	0.64849	0.99964	False
FCGR1A_CRISPRa_sgRNA_5	FCGR1A	586.07/736.91	416.36/652	661.49	534.18	-0.30788	11376	3.6178e+05	0.45513	0.32451	0.67549	0.64902	0.99964	False
Non_Targeting_10	Non	401.25/696.42	446.88/442.08	548.83	444.48	-0.30363	43563	2.5052e+05	0.45267	0.32539	0.67461	0.65078	0.99964	False
NFATC2_CRISPRa_sgRNA_5	NFATC2	495.09/707.21	357.5/615.95	601.15	486.73	-0.30406	22497	2.997e+05	0.4526	0.32542	0.67458	0.65084	0.99964	False
MS4A4A_CRISPRa_sgRNA_3	MS4A4A	607.14/516.46	729.17/857.67	561.8	793.42	0.49727	4110.8	2.623e+05	0.45224	0.62306	0.37694	0.75388	0.99964	True
CD200R_CRISPRa_sgRNA_1	CD200R	1110.9/1113	1079/718.79	1111.9	898.91	-0.3065	2.3273	1.006e+06	0.45186	0.32568	0.67432	0.65137	0.99964	False
TNFRSF1A_CRISPRa_sgRNA_2	TNFRSF1A	622.46/674.82	435.98/614.89	648.64	525.43	-0.30339	1371	3.4808e+05	0.45174	0.32573	0.67427	0.65146	0.99964	False
IL1R1_CRISPRa_sgRNA_4	IL1R1	857.08/816.99	1103/1255.2	837.03	1179.1	0.49386	803.72	5.7505e+05	0.45112	0.62324	0.37676	0.75351	0.99964	True
CD86_CRISPRa_sgRNA_1	CD86	582.24/811.59	532.98/596.87	696.91	564.92	-0.30244	26300	4.0092e+05	0.45068	0.32611	0.67389	0.65222	0.99964	False
SIGLEC7_CRISPRa_sgRNA_3	SIGLEC7	583.2/536.26	686.66/892.65	559.73	789.66	0.49575	1101.6	2.604e+05	0.45058	0.62236	0.37764	0.75527	0.99964	True
FPR3_CRISPRa_sgRNA_4	FPR3	850.38/636.13	568.95/636.09	743.25	602.52	-0.30239	22950	4.5509e+05	0.45036	0.32622	0.67378	0.65245	0.99964	False
HEXB_CRISPRa_sgRNA_4	HEXB	779.51/811.59	689.93/602.17	795.55	646.05	-0.29988	514.45	5.2028e+05	0.44812	0.32703	0.67297	0.65407	0.99964	False
Non_Targeting_63	Non	535.32/341.91	651.79/585.21	438.61	618.5	0.49486	18703	1.6115e+05	0.4481	0.62092	0.37908	0.75817	0.99964	True
