id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
APOE	5	0.068487	0.19011	0.942606	33	4	-0.3551	0.96103	0.96038	0.982307	202	0	-0.3551
APOC1	5	0.070908	0.19495	0.942606	34	4	-0.043525	0.10785	0.10776	0.929424	24	0	-0.043525
SPP1	5	0.073237	0.19999	0.942606	35	3	-0.20946	0.88787	0.88742	0.982307	177	0	-0.20946
CD180	5	0.074356	0.20234	0.942606	36	4	-0.3342	0.92195	0.921	0.982307	191	0	-0.3342
SERPINA1	5	0.075072	0.20381	0.942606	37	2	0.049315	0.62746	0.62663	0.945891	136	0	0.049315
LTBR	5	0.075677	0.20501	0.942606	38	4	-0.12843	0.1159	0.11561	0.945891	25	0	-0.12843
SIGLEC9	5	0.078258	0.21001	0.942606	39	3	-0.0032884	0.66037	0.65949	0.969335	139	0	-0.0032884
LYZ	5	0.080741	0.21523	0.942606	40	4	-0.083496	0.91664	0.91577	0.982307	189	0	-0.083496
IFNGR1	5	0.082041	0.21772	0.942606	41	4	-0.10963	0.77903	0.77805	0.982307	158	0	-0.10963
C1QB	5	0.082394	0.21833	0.942606	42	4	-0.25768	0.91844	0.91745	0.982307	190	0	-0.25768
C3AR1	5	0.086582	0.22599	0.942606	43	3	-0.23864	0.46934	0.46846	0.945891	101	0	-0.23864
CD48	5	0.08738	0.22766	0.942606	44	4	-0.10836	0.89388	0.89326	0.982307	181	0	-0.10836
IL23A	5	0.087476	0.22783	0.942606	45	3	-0.017719	0.89015	0.88948	0.982307	179	0	-0.017719
CR2	5	0.08944	0.23192	0.942606	46	4	-0.1369	0.95244	0.95186	0.982307	199	0	-0.1369
SIGLEC5	5	0.090134	0.23322	0.942606	47	4	-0.12924	0.3662	0.36621	0.945891	76	0	-0.12924
LRP1B	5	0.091581	0.23587	0.942606	48	3	-0.19257	0.38141	0.38158	0.945891	81	0	-0.19257
TYROBP	5	0.093516	0.23983	0.942606	49	4	-0.14506	0.87585	0.87556	0.982307	175	0	-0.14506
C1QA	5	0.09509	0.24316	0.942606	50	4	-0.20465	0.26851	0.26949	0.945891	56	0	-0.20465
TGFB1	5	0.095671	0.24448	0.942606	51	2	0.055616	0.099746	0.099313	0.929424	22	0	0.055616
CR1	5	0.095812	0.24474	0.942606	52	4	-0.17253	0.96749	0.96715	0.982307	203	0	-0.17253
VENTX	5	0.09619	0.24547	0.942606	53	4	-0.20269	0.80424	0.80307	0.982307	163	0	-0.20269
SNCA	5	0.098737	0.2505	0.942606	54	4	-0.2117	0.95205	0.9515	0.982307	198	0	-0.2117
TLR4	5	0.10247	0.25825	0.942606	55	4	-0.15372	0.96833	0.96807	0.982307	204	0	-0.15372
TYRO3	5	0.10381	0.26097	0.942606	56	3	-0.14529	0.40806	0.4084	0.945891	84	0	-0.14529
RPL7	5	0.10476	0.2629	0.942606	57	4	-0.14299	0.92968	0.92888	0.982307	194	0	-0.14299
LILRA5	5	0.10539	0.26411	0.942606	58	3	-0.29797	0.81822	0.81681	0.982307	168	0	-0.29797
TNFRSF13C	5	0.11086	0.27459	0.94418	59	3	-0.11656	0.87751	0.87721	0.982307	176	0	-0.11656
HEXA	5	0.11102	0.27488	0.94418	60	4	-0.10711	0.54226	0.5416	0.945891	116	0	-0.10711
TMEM106B	5	0.11405	0.2805	0.94418	61	3	-0.2208	0.86729	0.86652	0.982307	173	0	-0.2208
MRC1	5	0.11521	0.2828	0.94418	62	2	0.02041	0.9148	0.91398	0.982307	188	0	0.02041
FPR2	5	0.1211	0.29457	0.945471	63	3	-0.10747	0.33167	0.3326	0.945891	69	0	-0.10747
ACTB	5	0.12254	0.29709	0.945471	64	4	-0.088324	0.76548	0.76426	0.982307	155	0	-0.088324
CD81	5	0.12258	0.29716	0.945471	65	2	0.010593	0.80781	0.80636	0.982307	165	0	0.010593
P2RY12	5	0.13182	0.31391	0.945471	66	3	-0.17991	0.13577	0.13566	0.945891	28	0	-0.17991
SQSTM1	5	0.13315	0.31647	0.945471	67	3	-0.25624	0.0022104	0.0029235	0.605155	1	1	-0.25624
CXCR3	5	0.13661	0.32273	0.945471	68	4	-0.081391	0.76687	0.76558	0.982307	156	0	-0.081391
IFNGR2	5	0.13777	0.32493	0.945471	69	4	-0.074353	0.71112	0.709	0.982307	149	0	-0.074353
CD19	5	0.14361	0.33591	0.945471	70	2	0.11066	0.68039	0.679	0.969335	145	0	0.11066
CD33	5	0.144	0.3367	0.945471	71	3	-0.014752	0.22982	0.23143	0.945891	47	0	-0.014752
S100A4	5	0.1514	0.35013	0.945471	72	2	0.30354	0.037049	0.036242	0.833505	9	1	0.30354
DPYD	5	0.1519	0.35106	0.945471	73	2	0.085304	0.28558	0.28654	0.945891	60	0	0.085304
GPR87	5	0.15528	0.35676	0.945471	74	3	-0.11683	0.66408	0.66312	0.969335	140	0	-0.11683
VDR	5	0.15657	0.359	0.945471	75	4	-0.15324	0.8894	0.88881	0.982307	178	0	-0.15324
CD200R1	5	0.15856	0.36223	0.945471	76	4	-0.097524	0.54463	0.54385	0.945891	117	0	-0.097524
SCIMP	5	0.15992	0.36482	0.945471	77	2	0.13476	0.74689	0.74631	0.982307	153	0	0.13476
P2RY13	5	0.16258	0.36965	0.945471	78	4	-0.010723	0.12786	0.12783	0.945891	27	0	-0.010723
TLR10	5	0.16565	0.37487	0.945471	79	4	-0.19221	0.90173	0.90112	0.982307	185	0	-0.19221
LRP1	5	0.16681	0.37648	0.945471	80	3	-0.084175	0.34124	0.3422	0.945891	71	0	-0.084175
FPR3	5	0.16806	0.37835	0.945471	81	2	0.092365	0.35381	0.35453	0.945891	73	0	0.092365
GPR65	5	0.17063	0.38243	0.945471	82	1	0.24484	0.60903	0.60784	0.945891	132	0	0.24484
CLEC7A	5	0.17082	0.3828	0.945471	83	4	-0.019679	0.57892	0.57835	0.945891	124	0	-0.019679
TARDBP	5	0.17135	0.38367	0.945471	84	3	-0.074814	0.59204	0.59106	0.945891	126	0	-0.074814
CLDN7	5	0.18199	0.40119	0.959634	85	2	0.23337	0.38741	0.38761	0.945891	82	0	0.23337
CD68	5	0.18475	0.40572	0.959634	86	4	-0.074759	0.92423	0.92327	0.982307	192	0	-0.074759
PLAUR	5	0.18575	0.40735	0.959634	87	3	-0.21423	0.37536	0.37537	0.945891	79	0	-0.21423
MS4A4A	5	0.19166	0.41515	0.959634	88	3	-0.1414	0.51561	0.51495	0.945891	110	0	-0.1414
TGFBR1	5	0.19292	0.41639	0.959634	89	3	-0.22165	0.86641	0.86573	0.982307	172	0	-0.22165
NFATC1	5	0.20511	0.43061	0.959634	90	3	-0.079355	0.92534	0.9243	0.982307	193	0	-0.079355
SORL1	5	0.20966	0.43533	0.959634	91	3	-0.0028761	0.50562	0.50513	0.945891	108	0	-0.0028761
IL2RG	5	0.21493	0.44084	0.959634	92	3	-0.15637	0.4586	0.45772	0.945891	97	0	-0.15637
IL10	5	0.22698	0.45388	0.959634	93	3	-0.071289	0.28895	0.29003	0.945891	61	0	-0.071289
SELPLG	5	0.22982	0.45676	0.959634	94	2	0.083561	0.25462	0.25547	0.945891	52	0	0.083561
SLC24A4	5	0.2334	0.46036	0.959634	95	2	0.067769	0.49033	0.48942	0.945891	105	0	0.067769
HLA-DRB5	5	0.25047	0.47765	0.959634	96	3	-0.16072	0.26159	0.26218	0.945891	54	0	-0.16072
OLR1	5	0.25112	0.4783	0.959634	97	3	-0.010385	0.63146	0.63059	0.945891	138	0	-0.010385
PLEK	5	0.25188	0.47932	0.959634	98	3	-0.19069	0.35069	0.35143	0.945891	72	0	-0.19069
ADGRG1	5	0.25898	0.48635	0.959634	99	3	-0.034998	0.48254	0.48172	0.945891	103	0	-0.034998
ITM2C	5	0.26471	0.49257	0.959634	100	3	-0.092297	0.61525	0.61413	0.945891	134	0	-0.092297
CHRNE	5	0.26506	0.49293	0.959634	101	2	0.075915	0.032748	0.032188	0.832861	8	1	0.075915
CLEC2D	5	0.27272	0.50109	0.959634	102	2	0.031002	0.8125	0.81091	0.982307	166	0	0.031002
CLIC1	5	0.27879	0.50741	0.959634	103	1	0.39217	0.21535	0.2163	0.945891	43	0	0.39217
IL1R2	5	0.28217	0.51097	0.959634	104	3	-0.1282	0.32524	0.32567	0.945891	67	0	-0.1282
TREM1	5	0.28895	0.51824	0.959634	105	3	-0.055083	0.041335	0.040266	0.833505	10	1	-0.055083
EPHA1	5	0.28955	0.51895	0.959634	106	3	-0.071347	0.75847	0.75755	0.982307	154	0	-0.071347
IL1RN	5	0.29231	0.52164	0.959634	107	2	0.12159	0.81365	0.81214	0.982307	167	0	0.12159
CLN3	5	0.29551	0.5248	0.959634	108	3	-0.00042091	0.78035	0.77949	0.982307	159	0	-0.00042091
NPC2	5	0.29566	0.52494	0.959634	109	1	0.21956	0.37232	0.37224	0.945891	78	0	0.21956
CD226	5	0.29851	0.52784	0.959634	110	3	-0.35959	0.70783	0.70593	0.982307	148	0	-0.35959
CD14	5	0.299	0.52824	0.959634	111	3	0.0013344	0.41385	0.41406	0.945891	86	0	0.0013344
GPNMB	5	0.30232	0.53161	0.959634	112	2	0.020771	0.066728	0.065566	0.901997	15	0	0.020771
LSR	5	0.31504	0.54414	0.959634	113	2	0.11677	0.24407	0.24499	0.945891	50	0	0.11677
GPR183	5	0.31689	0.546	0.959634	114	3	-0.088301	0.78297	0.78211	0.982307	161	0	-0.088301
SLC52A1	5	0.322	0.5509	0.959634	115	2	0.27223	0.1895	0.1902	0.945891	39	0	0.27223
CD58	5	0.32432	0.55316	0.959634	116	2	0.29152	0.4929	0.4923	0.945891	106	0	0.29152
LAPTM5	5	0.32846	0.55767	0.959634	117	1	0.082088	0.69436	0.69268	0.98002	146	0	0.082088
TMEM106A	5	0.32897	0.55821	0.959634	118	3	-0.15451	0.29566	0.29636	0.945891	62	0	-0.15451
FCGR2A	5	0.34293	0.57227	0.959634	119	2	0.28489	0.011013	0.011529	0.795533	3	1	0.28489
ADA2	5	0.34755	0.57753	0.959634	120	2	0.073811	0.7287	0.72712	0.982307	152	0	0.073811
LRP6	5	0.35069	0.58057	0.959634	121	2	0.19526	0.27879	0.27933	0.945891	59	0	0.19526
CD300LB	5	0.35712	0.58692	0.959634	122	3	-0.07762	0.87163	0.87111	0.982307	174	0	-0.07762
FCER1G	5	0.3662	0.59562	0.959634	123	2	0.039986	0.8924	0.89171	0.982307	180	0	0.039986
NRP1	5	0.36905	0.59843	0.959634	124	2	0.019348	0.60272	0.602	0.945891	130	0	0.019348
FCGR3B	5	0.37232	0.60177	0.959634	125	1	0.15185	0.5303	0.52982	0.945891	113	0	0.15185
HAVCR1	5	0.37652	0.60592	0.959634	126	3	-0.0048752	0.61935	0.61831	0.945891	135	0	-0.0048752
CD300C	5	0.37839	0.60774	0.959634	127	2	0.096588	0.45588	0.45519	0.945891	96	0	0.096588
GBA	5	0.38102	0.61025	0.959634	128	3	-0.071422	0.42814	0.42787	0.945891	89	0	-0.071422
TNFRSF10B	5	0.38262	0.61174	0.959634	129	3	-0.02942	0.41096	0.41134	0.945891	85	0	-0.02942
ITGB3	5	0.38584	0.61488	0.959634	130	3	-0.022974	0.019754	0.019657	0.813814	5	1	-0.022974
ADAM10	5	0.38906	0.6183	0.959634	131	3	-0.067721	0.59848	0.59773	0.945891	128	0	-0.067721
ITGA5	5	0.39337	0.62281	0.959634	132	2	0.23184	0.26506	0.26604	0.945891	55	0	0.23184
CD44	5	0.3989	0.6284	0.959634	133	2	0.07897	0.36926	0.3693	0.945891	77	0	0.07897
PLCG2	5	0.40038	0.62973	0.959634	134	3	-0.04161	0.84678	0.84606	0.982307	169	0	-0.04161
CD80	5	0.40448	0.6338	0.959634	135	2	0.088273	0.50056	0.50005	0.945891	107	0	0.088273
BIN1	5	0.41385	0.64304	0.959634	136	3	0.0027101	0.89607	0.8956	0.982307	183	0	0.0027101
ABI3	5	0.4196	0.64876	0.959634	137	3	-0.082593	0.54932	0.54845	0.945891	119	0	-0.082593
CD300A	5	0.41992	0.64909	0.959634	138	3	-0.039687	0.32846	0.32923	0.945891	68	0	-0.039687
CD40	5	0.42246	0.65167	0.959634	139	1	0.17714	0.69777	0.69596	0.98002	147	0	0.17714
CSF2RB	5	0.42305	0.65222	0.959634	140	3	-0.015025	0.27538	0.27587	0.945891	58	0	-0.015025
CTSH	5	0.43231	0.66125	0.959634	141	2	0.28501	0.091581	0.091394	0.929424	20	0	0.28501
HEXB	5	0.43937	0.66745	0.959634	142	1	0.17942	0.37839	0.37859	0.945891	80	0	0.17942
IRF5	5	0.4396	0.66762	0.959634	143	3	-0.040255	0.80663	0.80526	0.982307	164	0	-0.040255
FOLR2	5	0.44125	0.66929	0.959634	144	3	-0.022518	0.89462	0.89409	0.982307	182	0	-0.022518
CSF1R	5	0.44706	0.67518	0.959634	145	2	0.10757	0.67141	0.67014	0.969335	143	0	0.10757
FCGR1A	5	0.45279	0.68037	0.959634	146	3	-0.017864	0.44215	0.44162	0.945891	92	0	-0.017864
VLDLR	5	0.45808	0.68562	0.959634	147	2	0.21072	0.44492	0.44424	0.945891	93	0	0.21072
UNC13D	5	0.4586	0.68611	0.959634	148	2	0.23514	0.43937	0.43909	0.945891	91	0	0.23514
CEMIP2	5	0.48922	0.71414	0.962454	149	3	0.001377	0.024101	0.023681	0.81701	6	1	0.001377
PILRB	5	0.49547	0.71999	0.962454	150	1	0.41088	0.04986	0.049121	0.901997	11	0	0.41088
LRP8	5	0.5031	0.72558	0.962454	151	1	0.21178	0.23697	0.23821	0.945891	49	0	0.21178
GPR141	5	0.50562	0.7269	0.962454	152	1	0.24979	0.27195	0.27273	0.945891	57	0	0.24979
CD86	5	0.51054	0.7294	0.962454	153	2	0.42712	0.0541	0.053016	0.901997	12	0	0.42712
FLT1	5	0.51313	0.73068	0.962454	154	2	0.17266	0.5767	0.57604	0.945891	123	0	0.17266
NRP2	5	0.5303	0.73914	0.962454	155	2	0.10606	0.095671	0.095468	0.929424	21	0	0.10606
LPAR2	5	0.53179	0.74001	0.962454	156	2	0.04321	0.76961	0.76816	0.982307	157	0	0.04321
AXL	5	0.54226	0.74561	0.962454	157	2	0.059644	0.14361	0.14406	0.945891	30	0	0.059644
ILDR1	5	0.55166	0.75044	0.962454	158	2	0.19204	0.35693	0.3574	0.945891	74	0	0.19204
CD300LF	5	0.55617	0.75275	0.962454	159	2	0.053977	0.66776	0.66677	0.969335	142	0	0.053977
NLRC4	5	0.56305	0.75626	0.962454	160	2	0.16034	0.22261	0.22441	0.945891	45	0	0.16034
CSF2RA	5	0.56998	0.75999	0.962454	161	2	0.095233	0.299	0.29949	0.945891	63	0	0.095233
IL2RA	5	0.57223	0.76131	0.962454	162	1	0.20949	0.56318	0.56261	0.945891	121	0	0.20949
FCGR2C	5	0.5767	0.7636	0.962454	163	2	0.016488	0.85733	0.85694	0.982307	170	0	0.016488
APP	5	0.58846	0.76959	0.962454	164	2	0.019194	0.43096	0.43056	0.945891	90	0	0.019194
MRC2	5	0.5968	0.77387	0.962454	165	2	0.1799	0.075072	0.074152	0.902911	17	0	0.1799
NLRP3	5	0.59848	0.77472	0.962454	166	2	0.11021	0.78813	0.78744	0.982307	162	0	0.11021
SLC16A5	5	0.61325	0.78214	0.962454	167	2	0.080133	0.16681	0.16756	0.945891	35	0	0.080133
TLR5	5	0.61488	0.78293	0.962454	168	2	0.020278	0.52788	0.52738	0.945891	112	0	0.020278
SYK	5	0.62139	0.78667	0.962454	169	2	0.16752	0.44768	0.4474	0.945891	94	0	0.16752
CLECL1	5	0.63736	0.79498	0.962454	170	2	0.026273	0.015391	0.015564	0.805412	4	1	0.026273
LPL	5	0.6468	0.80032	0.962454	171	2	0.116	0.070908	0.06972	0.901997	16	0	0.116
CLU	5	0.64992	0.80227	0.962454	172	2	0.24265	0.62946	0.62859	0.945891	137	0	0.24265
GRN	5	0.66037	0.80802	0.962454	173	1	0.12955	0.20803	0.20938	0.945891	42	0	0.12955
CTSB	5	0.66227	0.80902	0.962454	174	2	0.18176	0.10381	0.10348	0.929424	23	0	0.18176
TREML4	5	0.68927	0.82438	0.970853	175	2	0.0046876	0.20066	0.20181	0.945891	41	0	0.0046876
ABCA7	5	0.69947	0.82963	0.970853	176	1	0.25959	0.41673	0.41666	0.945891	87	0	0.25959
C1QC	5	0.70378	0.83195	0.970853	177	2	0.04778	0.1397	0.13994	0.945891	29	0	0.04778
LYVE1	5	0.70948	0.83522	0.970853	178	2	0.08558	0.42246	0.42217	0.945891	88	0	0.08558
ITGAL	5	0.71932	0.84117	0.970853	179	2	0.049512	0.19695	0.19817	0.945891	40	0	0.049512
IRF8	5	0.72399	0.84422	0.970853	180	1	0.2082	0.083356	0.082808	0.929424	18	0	0.2082
MMP9	5	0.74244	0.85589	0.97884	181	1	0.21525	0.51313	0.51258	0.945891	109	0	0.21525
SUCNR1	5	0.75684	0.86473	0.97972	182	2	0.11911	0.5942	0.59329	0.945891	127	0	0.11911
TGFBI	5	0.77503	0.87622	0.97972	183	1	0.15592	0.25112	0.25194	0.945891	51	0	0.15592
FCGR3A	5	0.77694	0.87743	0.97972	184	2	0.10541	0.58113	0.58066	0.945891	125	0	0.10541
IL15	5	0.77903	0.8788	0.97972	185	1	0.26871	0.31222	0.31273	0.945891	66	0	0.26871
LDLRAD3	5	0.78166	0.88033	0.97972	186	1	0.34712	0.1199	0.12003	0.945891	26	0	0.34712
MERTK	5	0.82926	0.90481	0.997306	187	1	0.12081	0.0066196	0.0070372	0.728351	2	1	0.12081
LILRB4	5	0.87248	0.91755	0.997306	188	1	0.17636	0.4613	0.46039	0.945891	98	0	0.17636
PTPRE	5	0.89462	0.92495	0.997306	189	1	0.25474	0.53271	0.5322	0.945891	114	0	0.25474
ICAM3	5	0.93823	0.94523	0.997306	190	1	0.15734	0.60061	0.59982	0.945891	129	0	0.15734
FCGR2B	5	0.94374	0.94852	0.997306	191	1	0.29032	0.30232	0.30286	0.945891	64	0	0.29032
FERMT3	5	0.94635	0.95035	0.997306	192	1	0.18555	0.54698	0.54608	0.945891	118	0	0.18555
TNFRSF1A	5	0.95655	0.9575	0.997306	193	1	0.18671	0.3904	0.39087	0.945891	83	0	0.18671
TLR7	5	0.96483	0.96435	0.997306	194	1	0.33878	0.17063	0.17155	0.945891	36	0	0.33878
RYR1	5	0.96574	0.96521	0.997306	195	1	0.22699	0.716	0.71417	0.982307	150	0	0.22699
ICAM1	5	0.96749	0.96716	0.997306	196	1	0.16638	0.16298	0.16399	0.945891	34	0	0.16638
NFATC2	5	0.97402	0.97357	0.997306	197	0	0.18433	0.15528	0.15612	0.945891	32	0	0.18433
PTPRC	5	0.9745	0.97406	0.997306	198	0	0.14855	0.062534	0.061472	0.901997	14	0	0.14855
IL15RA	5	0.97565	0.97525	0.997306	199	0	0.16935	0.78166	0.78061	0.982307	160	0	0.16935
C9orf72	5	0.97762	0.97729	0.997306	200	0	0.16175	0.087476	0.086872	0.929424	19	0	0.16175
IL21R	5	0.98005	0.97949	0.997306	201	0	0.20446	0.14752	0.14801	0.945891	31	0	0.20446
CXCR4	5	0.98137	0.98061	0.997306	202	0	0.22236	0.48774	0.48689	0.945891	104	0	0.22236
SPI1	5	0.98244	0.98177	0.997306	203	0	0.21817	0.30893	0.30938	0.945891	65	0	0.21817
CD37	5	0.9915	0.9907	0.997306	204	0	0.46939	0.33487	0.33592	0.945891	70	0	0.46939
VCP	5	0.99269	0.99206	0.997306	205	0	0.63206	0.058324	0.05704	0.901997	13	0	0.63206
ITGB2	5	0.99584	0.99542	0.997306	206	0	0.49835	0.36003	0.36045	0.945891	75	0	0.49835
ITM2B	5	0.99755	0.99731	0.997306	207	0	0.4066	0.25812	0.25895	0.945891	53	0	0.4066
