id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LPL	5	0.10381	0.11142	0.883582	26	1	-0.055132	0.86991	0.86924	0.995187	174	0	-0.055132
SELPLG	5	0.10785	0.11525	0.883582	27	1	-0.18168	0.716	0.71417	0.995187	142	0	-0.18168
LDLRAD3	5	0.1199	0.12631	0.933763	28	1	-0.44719	0.98362	0.98285	0.995187	202	0	-0.44719
SIRPB1	5	0.12786	0.13326	0.951191	29	1	0.040532	0.40514	0.40824	0.995187	78	1	0.040532
C9orf72	5	0.13577	0.14038	0.952109	30	1	-0.033128	0.63739	0.63645	0.995187	125	0	-0.033128
TLR10	5	0.1397	0.14428	0.952109	31	1	-0.035484	0.9091	0.90791	0.995187	179	0	-0.035484
CTSH	5	0.14361	0.14805	0.952109	32	1	-0.27804	0.72714	0.7256	0.995187	144	0	-0.27804
IRF5	5	0.14752	0.15179	0.952109	33	1	-0.23681	0.84178	0.84081	0.995187	166	0	-0.23681
CD14	5	0.15528	0.15929	0.96977	34	1	0.091062	0.69091	0.68929	0.995187	135	0	0.091062
MRC2	5	0.16681	0.16997	0.977757	35	1	0.11289	0.47992	0.47914	0.995187	91	0	0.11289
FPR2	5	0.17443	0.17753	0.977757	36	1	-0.080502	0.67861	0.67732	0.995187	132	0	-0.080502
SUCNR1	5	0.17822	0.18109	0.977757	37	1	-0.029048	0.472	0.47136	0.995187	89	0	-0.029048
PILRA	5	0.18575	0.18768	0.977757	38	1	0.3078	0.56318	0.56261	0.995187	109	0	0.3078
SERPINA1	5	0.19695	0.19896	0.977757	39	1	0.072236	0.091581	0.15099	0.995187	26	1	0.072236
LDLR	5	0.20066	0.20247	0.977757	40	1	-0.20051	0.55629	0.55548	0.995187	108	0	-0.20051
LRP1B	5	0.2117	0.21324	0.977757	41	1	-0.21329	0.33167	0.34427	0.995187	65	1	-0.21329
TLR7	5	0.21535	0.21654	0.977757	42	1	-0.11663	0.78685	0.78617	0.995187	155	0	-0.11663
MERTK	5	0.22261	0.2245	0.977757	43	1	0.24149	0.037068	0.070068	0.853184	17	2	0.24149
CD81	5	0.22622	0.22807	0.977757	44	1	-0.38543	0.16298	0.21595	0.995187	41	1	-0.38543
IL6R	5	0.23697	0.23821	0.977757	45	0	0.072628	0.52788	0.52738	0.995187	102	0	0.072628
TNFRSF1A	5	0.24407	0.24499	0.977757	46	0	0.11776	0.35381	0.36295	0.995187	69	1	0.11776
OLR1	5	0.2476	0.24846	0.977757	47	0	-0.041339	0.58552	0.58468	0.995187	115	0	-0.041339
ITGA5	5	0.25112	0.25194	0.977757	48	0	-0.11609	0.78297	0.78211	0.995187	152	0	-0.11609
BIN1	5	0.25812	0.25895	0.977757	49	0	-0.12582	0.81709	0.81576	0.995187	160	0	-0.12582
PLAUR	5	0.26159	0.26218	0.977757	50	0	-0.26716	0.98521	0.9843	0.995187	203	0	-0.26716
TMEM106B	5	0.26506	0.26604	0.977757	51	0	-0.16158	0.98653	0.98557	0.995187	205	0	-0.16158
CXCR3	5	0.27195	0.27273	0.977757	52	0	-0.083809	0.78427	0.7833	0.995187	153	0	-0.083809
HAVCR1	5	0.27538	0.27587	0.977757	53	0	-0.24179	0.98226	0.98151	0.995187	200	0	-0.24179
P2RY13	5	0.28219	0.28301	0.977757	54	0	-0.19939	0.94011	0.93951	0.995187	188	0	-0.19939
GPR183	5	0.28558	0.28654	0.977757	55	0	0.077644	0.66223	0.66123	0.995187	128	0	0.077644
CLEC2D	5	0.28895	0.29003	0.977757	56	0	-0.1116	0.91167	0.91084	0.995187	180	0	-0.1116
GRN	5	0.29231	0.29324	0.977757	57	0	-0.13374	0.70783	0.70593	0.995187	140	0	-0.13374
LAPTM5	5	0.29566	0.29636	0.977757	58	0	-0.18039	0.5942	0.59329	0.995187	118	0	-0.18039
NFATC2	5	0.299	0.29949	0.977757	59	0	-0.098272	0.77098	0.7696	0.995187	150	0	-0.098272
HLA-DRB5	5	0.30563	0.30599	0.977757	60	0	0.11948	0.29566	0.31453	0.995187	58	1	0.11948
APOC1	5	0.31549	0.31609	0.977757	61	0	-0.13983	0.96514	0.96456	0.995187	195	0	-0.13983
CD86	5	0.31875	0.31931	0.977757	62	0	-0.070063	0.84077	0.84003	0.995187	165	0	-0.070063
NLRC4	5	0.322	0.3227	0.977757	63	0	-0.26858	0.69777	0.69596	0.995187	137	0	-0.26858
SIGLEC7	5	0.32846	0.32923	0.977757	64	0	-0.015482	0.52544	0.52472	0.995187	101	0	-0.015482
CD58	5	0.33487	0.33592	0.977757	65	0	-0.056851	0.80061	0.79977	0.995187	158	0	-0.056851
CR2	5	0.33806	0.33897	0.977757	66	0	0.12053	0.21898	0.25624	0.995187	46	1	0.12053
ABCA1	5	0.34124	0.3422	0.977757	67	0	-0.036888	0.28895	0.30946	0.995187	57	1	-0.036888
FCGR3A	5	0.3444	0.34534	0.977757	68	0	0.30345	0.024101	0.050137	0.853184	11	2	0.30345
CD300A	5	0.35381	0.35453	0.977757	69	0	0.1232	0.54226	0.5416	0.995187	104	0	0.1232
FLT1	5	0.35693	0.3574	0.977757	70	0	0.21342	0.51561	0.51495	0.995187	99	0	0.21342
MS4A4A	5	0.36003	0.36045	0.977757	71	0	-0.11123	0.98581	0.98486	0.995187	204	0	-0.11123
LTBR	5	0.36312	0.36311	0.977757	72	0	0.22671	0.10799	0.17658	0.995187	33	2	0.22671
CD300LF	5	0.3662	0.36621	0.977757	73	0	0.012526	0.32524	0.33858	0.995187	63	1	0.012526
RYR1	5	0.37384	0.37386	0.977757	74	0	0.19263	0.63542	0.63464	0.995187	124	0	0.19263
TMEM106A	5	0.37384	0.37386	0.977757	75	0	-0.13983	0.9607	0.95999	0.995187	192	0	-0.13983
IFNGR2	5	0.37384	0.37386	0.977757	76	0	0.18679	0.032748	0.063474	0.853184	14	2	0.18679
TGFBR1	5	0.38141	0.38158	0.977757	77	0	-0.37551	0.91724	0.91633	0.995187	181	0	-0.37551
VENTX	5	0.3904	0.39087	0.977757	78	0	-0.088425	0.65284	0.65225	0.995187	126	0	-0.088425
SELL	5	0.39633	0.39675	0.977757	79	0	-0.033237	0.57892	0.57835	0.995187	113	0	-0.033237
MMP9	5	0.39928	0.39963	0.977757	80	0	0.036206	0.14361	0.20191	0.995187	37	1	0.036206
CD37	5	0.40514	0.40544	0.977757	81	0	-0.37095	0.92423	0.92327	0.995187	183	0	-0.37095
HEXB	5	0.41385	0.41406	0.977757	82	0	-0.089035	0.85918	0.85889	0.995187	170	0	-0.089035
VDR	5	0.41673	0.41666	0.977757	83	0	0.14366	0.45042	0.45003	0.995187	85	1	0.14366
CSF2RB	5	0.42246	0.42217	0.977757	84	0	0.085534	0.12786	0.19082	0.995187	36	1	0.085534
P2RY12	5	0.42531	0.42491	0.977757	85	0	-0.063428	0.93381	0.9332	0.995187	185	0	-0.063428
FCGR2B	5	0.43378	0.43349	0.977757	86	0	0.019484	0.68569	0.68445	0.995187	133	0	0.019484
LYZ	5	0.43658	0.43609	0.977757	87	0	0.0026606	0.79693	0.79614	0.995187	157	0	0.0026606
VLDLR	5	0.44492	0.44424	0.977757	88	0	-0.34296	0.99858	0.99833	0.999995	206	0	-0.34296
APOE	5	0.45042	0.44993	0.977757	89	0	-0.034213	0.26851	0.29347	0.995187	56	1	-0.034213
SCIMP	5	0.4586	0.45772	0.977757	90	0	-0.042693	0.5877	0.58677	0.995187	116	0	-0.042693
ADGRG1	5	0.4613	0.46039	0.977757	91	0	-0.095166	0.96201	0.9615	0.995187	193	0	-0.095166
IRF8	5	0.46399	0.46326	0.977757	92	0	0.14352	0.31222	0.32767	0.995187	61	1	0.14352
IL1RN	5	0.46934	0.46846	0.977757	93	0	-0.10017	0.77233	0.77108	0.995187	151	0	-0.10017
DPYD	5	0.47465	0.47383	0.977757	94	0	0.10144	0.37536	0.38112	0.995187	72	1	0.10144
CLECL1	5	0.47992	0.47914	0.977757	95	0	0.24595	0.098164	0.16137	0.995187	30	2	0.24595
TLR2	5	0.48514	0.48433	0.977757	96	0	-0.30205	0.55166	0.55082	0.995187	106	0	-0.30205
FERMT3	5	0.49033	0.48942	0.977757	97	0	-0.028752	0.10234	0.16776	0.995187	31	2	-0.028752
TREML2	5	0.49547	0.49464	0.977757	98	0	-0.22983	0.88554	0.88509	0.995187	175	0	-0.22983
IL1R2	5	0.50562	0.50513	0.977757	99	0	0.08948	0.52055	0.51961	0.995187	100	0	0.08948
ACTB	5	0.50814	0.50775	0.977757	100	0	0.19493	0.40222	0.40529	0.995187	77	1	0.19493
CD19	5	0.51064	0.50998	0.977757	101	0	-0.14517	0.92479	0.9238	0.995187	184	0	-0.14517
CSF3R	5	0.51313	0.51258	0.977757	102	0	0.2747	0.14752	0.20463	0.995187	38	1	0.2747
CLN3	5	0.51561	0.51495	0.977757	103	0	-0.28008	0.94927	0.94881	0.995187	190	0	-0.28008
NPC2	5	0.52055	0.51961	0.977757	104	0	0.023354	0.028432	0.056691	0.853184	13	1	0.023354
CLDN7	5	0.52544	0.52472	0.977757	105	0	0.11007	0.25812	0.2853	0.995187	53	1	0.11007
SORL1	5	0.5303	0.52982	0.977757	106	0	0.085397	0.32846	0.34151	0.995187	64	1	0.085397
C3AR1	5	0.53511	0.53438	0.977757	107	0	-0.049707	0.10785	0.17636	0.995187	32	1	-0.049707
FPR3	5	0.53989	0.53918	0.977757	108	0	0.017383	0.59634	0.59564	0.995187	119	0	0.017383
GPR65	5	0.54226	0.5416	0.977757	109	0	-0.11764	0.63146	0.63059	0.995187	123	0	-0.11764
CD300LB	5	0.54463	0.54385	0.977757	110	0	-0.23334	0.90034	0.90001	0.995187	176	0	-0.23334
IL2RG	5	0.55166	0.55082	0.977757	111	0	0.13726	0.4196	0.4211	0.995187	81	1	0.13726
NRP1	5	0.55629	0.55548	0.977757	112	0	-0.29716	0.85546	0.85487	0.995187	169	0	-0.29716
LRP8	5	0.56318	0.56261	0.977757	113	0	0.01316	0.25462	0.28255	0.995187	52	1	0.01316
SIGLEC5	5	0.56546	0.56486	0.977757	114	0	-0.13884	0.9433	0.94269	0.995187	189	0	-0.13884
GPNMB	5	0.56998	0.56937	0.977757	115	0	0.025827	0.091347	0.15073	0.995187	25	2	0.025827
IL2RA	5	0.57223	0.57152	0.977757	116	0	0.13896	0.79445	0.79348	0.995187	156	0	0.13896
CLEC2B	5	0.5767	0.57604	0.977757	117	0	-0.17576	0.76548	0.76426	0.995187	149	0	-0.17576
FCER1G	5	0.57892	0.57835	0.977757	118	0	0.11194	0.41385	0.41606	0.995187	79	1	0.11194
CD52	5	0.58113	0.58066	0.977757	119	0	-0.28856	0.98155	0.98082	0.995187	199	0	-0.28856
CD48	5	0.58333	0.58269	0.977757	120	0	0.011482	0.48514	0.48433	0.995187	93	0	0.011482
CD180	5	0.5877	0.58677	0.977757	121	0	-0.16575	0.48254	0.48172	0.995187	92	0	-0.16575
ITGAM	5	0.59204	0.59106	0.977757	122	0	0.13898	0.80183	0.80075	0.995187	159	0	0.13898
S100A4	5	0.59848	0.59773	0.977757	123	0	0.13165	0.65474	0.65418	0.995187	127	0	0.13165
SYK	5	0.60061	0.59982	0.977757	124	0	-0.17372	0.43937	0.43952	0.995187	83	1	-0.17372
C1QB	5	0.60483	0.60396	0.977757	125	0	-0.27007	0.92253	0.92152	0.995187	182	0	-0.27007
FPR1	5	0.60903	0.60784	0.977757	126	0	0.31986	0.070908	0.12011	0.995187	24	1	0.31986
TLR5	5	0.61111	0.60998	0.977757	127	0	-0.14676	0.8438	0.8429	0.995187	167	0	-0.14676
GPR141	5	0.61318	0.61226	0.977757	128	0	-0.15148	0.97519	0.97482	0.995187	197	0	-0.15148
UNC13D	5	0.61525	0.61413	0.977757	129	0	-0.098585	0.04986	0.089173	0.916986	20	1	-0.098585
IL1R1	5	0.62139	0.62051	0.977757	130	0	-0.085519	0.49547	0.49464	0.995187	96	0	-0.085519
CD68	5	0.62544	0.62472	0.977757	131	0	0.049411	0.36926	0.37573	0.995187	71	1	0.049411
SLC24A4	5	0.63344	0.63262	0.977757	132	0	0.28274	0.034291	0.065984	0.853184	15	2	0.28274
CSF2RA	5	0.63542	0.63464	0.977757	133	0	0.19991	0.66408	0.66312	0.995187	129	0	0.19991
GPR87	5	0.64325	0.6422	0.977757	134	0	-0.044806	0.86193	0.86153	0.995187	171	0	-0.044806
TREM1	5	0.64903	0.64821	0.977757	135	0	-0.067103	0.93727	0.93661	0.995187	186	0	-0.067103
CXCR4	5	0.65474	0.65418	0.977757	136	0	0.058891	0.41673	0.41854	0.995187	80	1	0.058891
LRP1	5	0.66037	0.65949	0.977757	137	0	0.46807	0.026526	0.053743	0.853184	12	2	0.46807
TARDBP	5	0.66959	0.66829	0.977757	138	0	0.18538	0.19323	0.23712	0.995187	43	1	0.18538
PLCG2	5	0.67141	0.67014	0.977757	139	0	0.25502	0.3904	0.39496	0.995187	75	1	0.25502
ABI3	5	0.67861	0.67732	0.977757	140	0	-0.17869	0.96453	0.96389	0.995187	194	0	-0.17869
TNFRSF10B	5	0.68569	0.68445	0.977757	141	0	0.17075	0.045605	0.082698	0.900977	19	1	0.17075
TP53	5	0.68744	0.68618	0.977757	142	0	0.07484	0.17063	0.22107	0.995187	42	1	0.07484
C1QA	5	0.68918	0.6877	0.977757	143	0	0.023903	0.47729	0.47642	0.995187	90	0	0.023903
SPP1	5	0.69264	0.69106	0.977757	144	0	0.091117	0.20803	0.2485	0.995187	44	1	0.091117
C1QC	5	0.69607	0.69432	0.977757	145	0	0.18704	0.34124	0.35231	0.995187	66	1	0.18704
ICAM1	5	0.70115	0.69923	0.977757	146	0	-0.18738	0.75704	0.75596	0.995187	148	0	-0.18738
TYRO3	5	0.7045	0.70246	0.977757	147	0	0.059583	0.2334	0.26716	0.995187	47	1	0.059583
PLEK	5	0.70948	0.70743	0.977757	148	0	-0.092929	0.83666	0.8359	0.995187	164	0	-0.092929
SIGLEC9	5	0.71112	0.709	0.977757	149	0	0.56702	0.0074279	0.019279	0.512758	7	3	0.56702
CD80	5	0.71922	0.71737	0.977757	150	0	-0.054553	0.50562	0.50513	0.995187	98	0	-0.054553
SLC16A5	5	0.72714	0.7256	0.977757	151	0	-0.16548	0.56546	0.56486	0.995187	110	0	-0.16548
SIRPA	5	0.7287	0.72712	0.977757	152	0	0.0029905	0.66959	0.66829	0.995187	130	0	0.0029905
PLCB3	5	0.73025	0.72883	0.977757	153	0	0.18679	0.55398	0.55308	0.995187	107	0	0.18679
TGFBR3	5	0.7318	0.73056	0.977757	154	0	0.18627	0.37839	0.38402	0.995187	73	1	0.18627
CD1D	5	0.74094	0.74028	0.977757	155	0	0.10422	0.1159	0.1825	0.995187	34	1	0.10422
MRC1	5	0.74393	0.74332	0.977757	156	0	0.33354	0.46934	0.46846	0.995187	88	0	0.33354
P2RY6	5	0.74541	0.7448	0.977757	157	0	0.053341	0.4586	0.45775	0.995187	86	1	0.053341
CHRNE	5	0.74689	0.74631	0.977757	158	0	-0.033813	0.70115	0.69923	0.995187	138	0	-0.033813
NLRP3	5	0.75561	0.75461	0.982422	159	0	-0.0061958	0.73334	0.73217	0.995187	145	0	-0.0061958
CEMIP2	5	0.76129	0.76018	0.983486	160	0	0.10482	0.46667	0.46593	0.995187	87	0	0.10482
ILDR1	5	0.76824	0.76683	0.984202	161	0	-0.0095567	0.67503	0.67399	0.995187	131	0	-0.0095567
SLC52A1	5	0.78941	0.78854	0.984202	162	0	0.03078	0.12389	0.18806	0.995187	35	1	0.03078
Non	100	0.79003	0.9227	0.999995	163	2	-0.05397	0.54795	0.87334	0.995187	105	9	-0.05397
FOLR2	5	0.79816	0.79734	0.984202	164	0	0.41318	0.036132	0.068773	0.853184	16	2	0.41318
TGFBR2	5	0.80183	0.80075	0.984202	165	0	-0.042699	0.066728	0.11389	0.995187	23	1	-0.042699
CD33	5	0.80424	0.80307	0.984202	166	0	-0.11577	0.97966	0.97915	0.995187	198	0	-0.11577
LILRB4	5	0.80663	0.80526	0.984202	167	0	-0.019105	0.82491	0.82367	0.995187	161	0	-0.019105
CD226	5	0.81133	0.80971	0.984202	168	0	0.052864	0.30893	0.3249	0.995187	60	1	0.052864
CLEC7A	5	0.8148	0.81336	0.984202	169	0	0.17866	0.26506	0.29072	0.995187	55	1	0.17866
IL23A	5	0.81822	0.81681	0.984202	170	0	0.10105	0.2476	0.27725	0.995187	50	1	0.10105
CD300C	5	0.81935	0.81782	0.984202	171	0	0.081025	0.38442	0.38934	0.995187	74	1	0.081025
TYROBP	5	0.82159	0.82017	0.984202	172	0	-0.071285	0.74094	0.74028	0.995187	146	0	-0.071285
TREML4	5	0.82926	0.82813	0.984202	173	0	-0.1736	0.96777	0.96747	0.995187	196	0	-0.1736
ITGB3	5	0.8314	0.83025	0.984202	174	0	0.078957	0.35069	0.36025	0.995187	68	1	0.078957
SNCA	5	0.83246	0.83152	0.984202	175	0	-0.06872	0.78556	0.78481	0.995187	154	0	-0.06872
VCP	5	0.83562	0.83481	0.984202	176	0	0.039994	0.30563	0.32217	0.995187	59	1	0.039994
LYVE1	5	0.83769	0.83681	0.984202	177	0	0.073151	0.82926	0.82813	0.995187	162	0	0.073151
ADA2	5	0.86641	0.86573	0.999995	178	0	-0.020229	0.93775	0.93721	0.995187	187	0	-0.020229
IL15	5	0.87333	0.87297	0.999995	179	0	-0.11634	0.24053	0.27234	0.995187	49	1	-0.11634
NFATC1	5	0.87418	0.87376	0.999995	180	0	0.14095	0.35693	0.36544	0.995187	70	1	0.14095
ABCA7	5	0.87585	0.87556	0.999995	181	0	-0.0041311	0.68918	0.6877	0.995187	134	0	-0.0041311
CSF1R	5	0.87915	0.87878	0.999995	182	0	0.5542	0.0076263	0.019817	0.512758	8	3	0.5542
FCGR3B	5	0.88078	0.88034	0.999995	183	0	0.012766	0.61525	0.61413	0.995187	121	0	0.012766
CTSB	5	0.89462	0.89409	0.999995	184	0	0.17746	0.39928	0.40285	0.995187	76	1	0.17746
CLIC1	5	0.89679	0.89641	0.999995	185	0	-0.06724	0.75273	0.75176	0.995187	147	0	-0.06724
PILRB	5	0.89822	0.89793	0.999995	186	0	-0.11419	0.53989	0.53918	0.995187	103	0	-0.11419
NRP2	5	0.91542	0.91453	0.999995	187	0	0.095983	0.31875	0.33322	0.995187	62	1	0.095983
CCR2	5	0.91962	0.91872	0.999995	188	0	0.057441	0.019754	0.043404	0.853184	10	1	0.057441
LRRK2	5	0.92021	0.91931	0.999995	189	0	0.14849	0.096786	0.1593	0.995187	29	2	0.14849
MS4A6A	5	0.92645	0.92551	0.999995	190	0	0.30526	0.2117	0.25108	0.995187	45	1	0.30526
HEXA	5	0.92915	0.92813	0.999995	191	0	0.13019	0.15913	0.21316	0.995187	40	1	0.13019
AXL	5	0.9433	0.94269	0.999995	192	0	0.98536	0.00012448	0.00041337	0.021392	4	4	0.98536
ITM2C	5	0.94677	0.9462	0.999995	193	0	-0.011772	0.95087	0.95039	0.995187	191	0	-0.011772
IL10	5	0.94845	0.94795	0.999995	194	0	0.31482	0.065946	0.11284	0.995187	22	2	0.31482
APP	5	0.95321	0.95268	0.999995	195	0	0.14433	0.34755	0.35771	0.995187	67	1	0.14433
TLR4	5	0.95509	0.95447	0.999995	196	0	0.21565	0.26159	0.28791	0.995187	54	1	0.21565
AIF1	5	0.95726	0.95664	0.999995	197	0	0.032284	0.052283	0.093028	0.916986	21	2	0.032284
SQSTM1	5	0.96997	0.96961	0.999995	198	0	0.51494	0.0066196	0.017436	0.512758	6	3	0.51494
LPAR2	5	0.97103	0.97068	0.999995	199	0	0.067736	0.5767	0.57604	0.995187	112	0	0.067736
ADAM10	5	0.98443	0.9837	0.999995	200	0	0.19146	0.095671	0.15757	0.995187	28	1	0.19146
ITM2B	5	0.99884	0.99863	0.999995	201	0	0.3868	0.041335	0.076493	0.879668	18	1	0.3868
CD69	5	0.99886	0.99865	0.999995	202	0	0.28114	0.44768	0.44756	0.995187	84	1	0.28114
FCGR2A	5	0.99965	0.99961	0.999995	203	0	0.41775	0.092696	0.15277	0.995187	27	2	0.41775
TREM2	5	0.99976	0.9997	0.999995	204	0	0.96184	0.00015443	0.0005329	0.022062	5	4	0.96184
FCGR2C	5	0.9998	0.99976	0.999995	205	0	1.0602	2.4171e-05	7.4705e-05	0.005155	3	4	1.0602
FCGR1A	5	1.0	1.0	0.999995	206	0	0.71681	4.7822e-06	4.9803e-06	0.000515	2	5	0.71681
SCARB1	5	1.0	1.0	0.999995	207	0	0.95346	5.914e-08	4.9803e-06	0.000515	1	5	0.95346
