sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
AXL_CRISPRa_sgRNA_4	AXL	753.07/820.19	1579.7/1713.5	786.63	1646.6	1.0648	2252.2	2.1228e+05	1.8666	0.9676	0.032399	0.064798	0.99975	True
FCGR2C_CRISPRa_sgRNA_5	FCGR2C	462.06/480.01	989.8/976.82	471.03	983.31	1.0602	161.1	82830	1.78	0.96045	0.039553	0.079105	0.99975	True
SCARB1_CRISPRa_sgRNA_2	SCARB1	1548.9/1319	2748.7/2887.8	1433.9	2818.3	0.97433	26433	6.3944e+05	1.7312	0.95671	0.04329	0.08658	0.99975	True
SERPINA1_CRISPRa_sgRNA_2	SERPINA1	674.67/717.92	1673.7/1132.4	696.3	1403	1.0097	935.22	1.6969e+05	1.7157	0.95483	0.045165	0.090331	0.99975	True
ADAM10_CRISPRa_sgRNA_3	ADAM10	756.63/942.27	1919.5/1472	849.45	1695.7	0.99645	17231	2.4444e+05	1.7117	0.95458	0.045423	0.090847	0.99975	True
SCARB1_CRISPRa_sgRNA_5	SCARB1	1787.6/1461.9	3526.6/2768.1	1624.8	3147.4	0.95346	53046	8.0445e+05	1.6976	0.95358	0.046422	0.092843	0.99975	True
IL15RA_CRISPRa_sgRNA_1	IL15RA	848.09/1048.7	1800.4/1898.3	948.4	1849.4	0.96271	20123	2.9925e+05	1.647	0.94806	0.051937	0.10387	0.99975	True
C3AR1_CRISPRa_sgRNA_5	C3AR1	1418.2/1495.3	2880.9/2685.9	1456.8	2783.4	0.93358	2970.9	6.5828e+05	1.6351	0.94706	0.052939	0.10588	0.99975	True
AXL_CRISPRa_sgRNA_1	AXL	465.62/480.01	869.62/1004.5	472.81	937.06	0.98536	103.48	83406	1.6075	0.94314	0.056862	0.11372	0.99975	True
LILRA5_CRISPRa_sgRNA_4	LILRA5	425.23/494.62	99.417/109.2	459.93	104.31	-2.1299	2406.8	79283	1.5989	0.054921	0.94508	0.10984	0.99975	False
CD1D_CRISPRa_sgRNA_3	CD1D	1807.8/1649.8	3299.3/3193	1728.8	3246.2	0.90857	12495	9.016e+05	1.598	0.94302	0.056976	0.11395	0.99975	True
TREM2_CRISPRa_sgRNA_3	TREM2	586.78/661.57	1208.3/1225.1	624.18	1216.7	0.96184	2797.3	1.3883e+05	1.5903	0.94136	0.058641	0.11728	0.99975	True
SLC52A1_CRISPRa_sgRNA_5	SLC52A1	3070.5/2469.9	5892.9/4203.5	2770.2	5048.2	0.86553	1.8032e+05	2.1444e+06	1.5556	0.93829	0.061709	0.12342	0.99975	True
CSF2RB_CRISPRa_sgRNA_5	CSF2RB	2323.4/1950.3	4705.4/3148.1	2136.8	3926.7	0.87756	69588	1.3308e+06	1.5516	0.93763	0.062375	0.12475	0.99975	True
Non_Targeting_64	Non	618.85/689.75	1188.6/1325.4	654.3	1257	0.9409	2513.5	1.5138e+05	1.5491	0.93637	0.063631	0.12726	0.99975	True
Non_Targeting_11	Non	428.8/443.48	943.91/756.92	436.14	850.42	0.96177	107.84	71926	1.5447	0.93544	0.064563	0.12913	0.99975	True
SCARB1_CRISPRa_sgRNA_3	SCARB1	1054.8/1193.8	1959.9/2220.6	1124.3	2090.3	0.89413	9658.1	4.0899e+05	1.5105	0.93187	0.068135	0.13627	0.99975	True
ITGAX_CRISPRa_sgRNA_3	ITGAX	1010.8/890.1	258.92/270.76	950.46	264.84	-1.8396	7287.2	3.0045e+05	1.5	0.066808	0.93319	0.13362	0.99975	False
MMP9_CRISPRa_sgRNA_1	MMP9	1404/1499.5	2909.3/2418.1	1451.7	2663.7	0.8752	4561.2	6.541e+05	1.4985	0.93048	0.069523	0.13905	0.99975	True
CSF3R_CRISPRa_sgRNA_4	CSF3R	655.67/716.88	1521.8/1063.6	686.27	1292.7	0.91256	1873.3	1.6523e+05	1.4919	0.92889	0.071113	0.14223	0.99975	True
FOLR2_CRISPRa_sgRNA_3	FOLR2	1946.8/1772.9	4072.8/2663.4	1859.9	3368.1	0.85641	15124	1.0311e+06	1.4853	0.92889	0.071114	0.14223	0.99975	True
CDKN2A_CRISPRa_sgRNA_2	CDKN2A	205.49/234.79	419.52/437.55	220.14	428.53	0.95782	429.11	20553	1.4536	0.92212	0.07788	0.15576	0.99975	True
HEXA_CRISPRa_sgRNA_2	HEXA	880.16/776.36	1677/1333.6	828.26	1505.3	0.86109	5387.9	2.3336e+05	1.4015	0.91583	0.084171	0.16834	0.99975	True
CD81_CRISPRa_sgRNA_5	CD81	1067.8/1101.9	2177.3/1721.8	1084.9	1949.6	0.84501	581.05	3.8306e+05	1.3971	0.91544	0.084564	0.16913	0.99975	True
SCARB1_CRISPRa_sgRNA_1	SCARB1	1077.3/1254.3	2069.2/2087.5	1165.8	2078.3	0.83356	15653	4.3717e+05	1.3801	0.91283	0.087165	0.17433	0.99975	True
TP53_CRISPRa_sgRNA_3	TP53	1857.7/1629.9	3715.6/2399.4	1743.8	3057.5	0.80973	25945	9.1605e+05	1.3725	0.91204	0.087961	0.17592	0.99975	True
Non_Targeting_36	Non	2045.4/1884.5	4020.4/2804.8	1965	3412.6	0.79604	12937	1.1408e+06	1.3554	0.90937	0.090635	0.18127	0.99975	True
IL10_CRISPRa_sgRNA_4	IL10	1591.7/1238.6	2679.9/2258.8	1415.1	2469.3	0.80274	62317	6.2413e+05	1.3344	0.9055	0.094498	0.189	0.99975	True
IL15RA_CRISPRa_sgRNA_5	IL15RA	1705.7/1996.2	3461/2935.7	1850.9	3198.3	0.78874	42198	1.0221e+06	1.3328	0.90552	0.094476	0.18895	0.99975	True
FCGR1A_CRISPRa_sgRNA_4	FCGR1A	1028.6/1004.9	1658.4/1920	1016.8	1789.2	0.81471	282.21	3.4005e+05	1.3246	0.90343	0.096574	0.19315	0.99975	True
AIF1_CRISPRa_sgRNA_4	AIF1	1367.2/1622.6	2730.1/2412.9	1494.9	2571.5	0.78216	32631	6.9027e+05	1.2958	0.89884	0.10116	0.20232	0.99975	True
TARDBP_CRISPRa_sgRNA_1	TARDBP	307.64/237.92	522.21/473.45	272.78	497.83	0.86554	2430.8	30433	1.2901	0.89531	0.10469	0.20937	0.99975	True
IL15RA_CRISPRa_sgRNA_4	IL15RA	1881.5/2031.7	694.82/836.2	1956.6	765.51	-1.3527	11279	1.1318e+06	1.271	0.10186	0.89814	0.20372	0.99975	False
LRP1_CRISPRa_sgRNA_2	LRP1	1103.5/1243.8	2167.5/1823.5	1173.7	1995.5	0.76523	9851.9	4.426e+05	1.2353	0.88727	0.11273	0.22547	0.99975	True
SIGLEC9_CRISPRa_sgRNA_1	SIGLEC9	981.13/871.32	1679.2/1492.9	926.22	1586	0.77534	6029.4	2.8653e+05	1.2326	0.8864	0.1136	0.22721	0.99975	True
Non_Targeting_74	Non	1107/1280.4	1697.7/2343.3	1193.7	2020.5	0.75879	15022	4.5658e+05	1.2236	0.88501	0.11499	0.22998	0.99975	True
SPP1_CRISPRa_sgRNA_2	SPP1	91.461/103.31	209.76/151.08	97.383	180.42	0.88286	70.148	4634.7	1.2197	0.87953	0.12047	0.24095	0.99975	True
MS4A6A_CRISPRa_sgRNA_5	MS4A6A	1305.4/1350.3	2427.5/2038.2	1327.8	2232.8	0.74935	1007.1	5.5523e+05	1.2145	0.88337	0.11663	0.23326	0.99975	True
FCGR2C_CRISPRa_sgRNA_2	FCGR2C	59.39/86.61	146.39/126.4	73	136.4	0.89277	370.45	2743.7	1.2103	0.87686	0.12314	0.24627	0.99975	True
CR2_CRISPRa_sgRNA_3	CR2	1579.8/1609.1	2694.1/2623	1594.4	2658.6	0.73725	428.73	7.7705e+05	1.2072	0.88217	0.11783	0.23566	0.99975	True
Non_Targeting_10	Non	787.52/814.97	1513.1/1204.2	801.24	1358.6	0.76112	376.8	2.1957e+05	1.1895	0.87754	0.12246	0.24491	0.99975	True
SLC24A4_CRISPRa_sgRNA_2	SLC24A4	1494.3/1701.9	2439.5/2845.9	1598.1	2642.7	0.72532	21565	7.8034e+05	1.1826	0.87718	0.12282	0.24563	0.99975	True
CSF1R_CRISPRa_sgRNA_1	CSF1R	1965.8/1893.9	2833.9/3490.7	1929.9	3162.3	0.71217	2583.5	1.1036e+06	1.1731	0.87551	0.12449	0.24898	0.99975	True
TYRO3_CRISPRa_sgRNA_3	TYRO3	1317.3/1052.9	1993.8/1932.7	1185.1	1963.2	0.72777	34952	4.5054e+05	1.1593	0.87187	0.12813	0.25625	0.99975	True
TGFBI_CRISPRa_sgRNA_2	TGFBI	691.3/583.31	260.01/281.23	637.31	270.62	-1.2327	5831.1	1.4424e+05	1.1437	0.12638	0.87362	0.25275	0.99975	False
ITGAL_CRISPRa_sgRNA_5	ITGAL	989.44/1240.7	2038.6/1642.5	1115.1	1840.5	0.72247	31568	4.0287e+05	1.143	0.86827	0.13173	0.26346	0.99975	True
IL15_CRISPRa_sgRNA_4	IL15	1029.8/1130.1	1886.7/1672.4	1080	1779.6	0.72002	5027.4	3.7988e+05	1.1351	0.86651	0.13349	0.26698	0.99975	True
LRP1_CRISPRa_sgRNA_3	LRP1	356.34/549.92	798.61/729.25	453.13	763.93	0.75222	18736	77148	1.119	0.86129	0.13871	0.27742	0.99975	True
IL23A_CRISPRa_sgRNA_5	IL23A	1071.4/987.14	1786.2/1582.7	1029.3	1684.4	0.7101	3549.7	3.4778e+05	1.111	0.86109	0.13891	0.27782	0.99975	True
EPHA1_CRISPRa_sgRNA_5	EPHA1	1437.2/1694.6	2511.6/2524.3	1565.9	2518	0.68489	33124	7.5173e+05	1.0981	0.85891	0.14109	0.28219	0.99975	True
LRP8_CRISPRa_sgRNA_1	LRP8	1646.3/1611.2	2795.7/2433.8	1628.7	2614.8	0.6826	617.69	8.0804e+05	1.0969	0.85872	0.14128	0.28257	0.99975	True
CLDN7_CRISPRa_sgRNA_4	CLDN7	831.46/1000.7	1425.7/1561.7	916.09	1493.7	0.70473	14322	2.8079e+05	1.0901	0.85612	0.14388	0.28775	0.99975	True
TLR4_CRISPRa_sgRNA_2	TLR4	909.86/821.23	1467.2/1351.5	865.54	1409.4	0.70274	3927.8	2.5301e+05	1.0812	0.85396	0.14604	0.29207	0.99975	True
CLEC7A_CRISPRa_sgRNA_3	CLEC7A	1638/1624.7	2758.5/2447.3	1631.4	2602.9	0.67373	88.018	8.1043e+05	1.0792	0.85467	0.14533	0.29066	0.99975	True
APOE_CRISPRa_sgRNA_2	APOE	357.53/352.7	600.87/581.9	355.12	591.39	0.73419	11.662	49344	1.0636	0.84789	0.15211	0.30421	0.99975	True
Non_Targeting_39	Non	1581/1868.9	2884.2/2581.2	1724.9	2732.7	0.66346	41450	8.9789e+05	1.0635	0.85111	0.14889	0.29779	0.99975	True
SLC24A4_CRISPRa_sgRNA_3	SLC24A4	1482.4/1258.5	2455.9/1909.5	1370.4	2182.7	0.67112	25073	5.8837e+05	1.059	0.84963	0.15037	0.30074	0.99975	True
LTBR_CRISPRa_sgRNA_5	LTBR	1723.5/1871	2658/2997	1797.2	2827.5	0.65346	10874	9.6827e+05	1.047	0.84728	0.15272	0.30544	0.99975	True
FOLR2_CRISPRa_sgRNA_1	FOLR2	646.17/643.83	1010.6/1074.8	645	1042.7	0.69207	2.7193	1.4745e+05	1.0356	0.84248	0.15752	0.31503	0.99975	True
IL21R_CRISPRa_sgRNA_5	IL21R	2088.2/2403.2	1090.3/1162.3	2245.7	1126.3	-0.9949	49612	1.458e+06	1.0355	0.15023	0.84977	0.30045	0.99975	False
MERTK_CRISPRa_sgRNA_3	MERTK	1926.6/1757.2	2936.6/2824.2	1841.9	2880.4	0.64478	14345	1.013e+06	1.0318	0.84367	0.15633	0.31266	0.99975	True
ABCA1_CRISPRa_sgRNA_2	ABCA1	1117.7/1333.6	1655.1/2223.6	1225.7	1939.4	0.66161	23297	4.7928e+05	1.031	0.84269	0.15731	0.31462	0.99975	True
CLECL1_CRISPRa_sgRNA_2	CLECL1	965.69/886.97	1586.3/1366.5	926.33	1476.4	0.67191	3098.3	2.8659e+05	1.0275	0.84128	0.15872	0.31744	0.99975	True
HLA-DRB5_CRISPRa_sgRNA_4	HLA-DRB5	1532.3/1433.8	2138/2515.3	1483	2326.7	0.64938	4852.3	6.8022e+05	1.0229	0.84109	0.15891	0.31781	0.99975	True
FCGR1A_CRISPRa_sgRNA_2	FCGR1A	270.82/336	467.59/531.04	303.41	499.31	0.71681	2124.5	36984	1.0187	0.83645	0.16355	0.32711	0.99975	True
ICAM3_CRISPRa_sgRNA_2	ICAM3	2195.1/2061.9	1118.7/1045.6	2128.5	1082.2	-0.97526	8861.3	1.3213e+06	1.0184	0.15425	0.84575	0.30849	0.99975	False
SIGLEC9_CRISPRa_sgRNA_2	SIGLEC9	1118.9/1027.8	1985.1/1400.9	1073.4	1693	0.65692	4147.2	3.7563e+05	1.011	0.83749	0.16251	0.32502	0.99975	True
VCP_CRISPRa_sgRNA_3	VCP	1553.7/1800	2836.1/2383.7	1676.8	2609.9	0.63795	30350	8.5243e+05	1.0106	0.83829	0.16171	0.32342	0.99975	True
SPI1_CRISPRa_sgRNA_1	SPI1	1309/1323.1	650.03/675.39	1316.1	662.71	-0.98868	100.61	5.4621e+05	1.008	0.15674	0.84326	0.31348	0.99975	False
CD226_CRISPRa_sgRNA_2	CD226	1415.9/1646.6	2482.1/2289.5	1531.2	2385.8	0.63943	26626	7.2142e+05	1.0061	0.837	0.163	0.326	0.99975	True
IRF8_CRISPRa_sgRNA_4	IRF8	1971.8/2037.9	3251.3/2937.9	2004.9	3094.6	0.626	2190	1.1837e+06	1.0016	0.83639	0.16361	0.32721	0.99975	True
Non_Targeting_93	Non	501.25/385.05	805.17/625.28	443.15	715.22	0.68936	6751.9	74061	0.99975	0.83263	0.16737	0.33475	0.99975	True
ITGB2_CRISPRa_sgRNA_5	ITGB2	1203.2/1062.3	559.36/584.15	1132.8	571.75	-0.98514	9936.7	4.1468e+05	0.99949	0.15878	0.84122	0.31756	0.99975	False
NRP2_CRISPRa_sgRNA_3	NRP2	2069.2/2109.9	3061.2/3370.2	2089.6	3215.7	0.6217	831.6	1.2772e+06	0.99648	0.83518	0.16482	0.32964	0.99975	True
PTPRE_CRISPRa_sgRNA_1	PTPRE	1667.7/1357.6	756/793.57	1512.6	774.79	-0.96428	48080	7.0539e+05	0.99566	0.15971	0.84029	0.31941	0.99975	False
IFNGR2_CRISPRa_sgRNA_2	IFNGR2	1063.1/833.75	1451.9/1531.8	948.42	1491.9	0.65296	26298	2.9926e+05	0.9934	0.83281	0.16719	0.33439	0.99975	True
CD200R1_CRISPRa_sgRNA_1	CD200R1	2216.4/1994.1	1088.1/1115.9	2105.3	1102	-0.93323	24716	1.2949e+06	0.98609	0.16204	0.83796	0.32409	0.99975	False
CD300LF_CRISPRa_sgRNA_3	CD300LF	617.66/604.18	988.7/952.13	610.92	970.42	0.66675	90.82	1.3347e+05	0.98402	0.82939	0.17061	0.34123	0.99975	True
SORL1_CRISPRa_sgRNA_3	SORL1	605.78/600.01	947.19/968.59	602.89	957.89	0.66707	16.666	1.3027e+05	0.98355	0.82923	0.17077	0.34153	0.99975	True
CR1_CRISPRa_sgRNA_5	CR1	356.34/362.09	175.89/179.51	359.22	177.7	-1.0113	16.53	50394	0.97995	0.16355	0.83645	0.32711	0.99975	False
LRP1B_CRISPRa_sgRNA_5	LRP1B	313.58/258.79	441.37/484.67	286.18	463.02	0.69221	1501.2	33228	0.9701	0.82374	0.17626	0.35252	0.99975	True
AIF1_CRISPRa_sgRNA_2	AIF1	1841.1/1925.2	2979.2/2775.6	1883.2	2877.4	0.61135	3540	1.055e+06	0.96798	0.82772	0.17228	0.34455	0.99975	True
TREM2_CRISPRa_sgRNA_4	TREM2	921.74/936.01	1189.7/1706.1	928.88	1447.9	0.63984	101.88	2.8803e+05	0.96707	0.82598	0.17402	0.34804	0.99975	True
C1QC_CRISPRa_sgRNA_1	C1QC	1540.6/1463	2455.9/2159.3	1501.8	2307.6	0.6194	3011.6	6.9612e+05	0.96584	0.82671	0.17329	0.34658	0.99975	True
CSF1R_CRISPRa_sgRNA_2	CSF1R	261.32/277.57	430.44/441.29	269.44	435.86	0.69186	132.06	29755	0.96479	0.82216	0.17784	0.35569	0.99975	True
APP_CRISPRa_sgRNA_2	APP	1175.9/992.36	1833.2/1528.1	1084.1	1680.6	0.63197	16849	3.8258e+05	0.96435	0.82562	0.17438	0.34876	0.99975	True
GBA_CRISPRa_sgRNA_4	GBA	159.17/198.26	84.122/93.493	178.71	88.808	-1.0008	764.31	14037	0.95662	0.16938	0.83062	0.33876	0.99975	False
ITGB3_CRISPRa_sgRNA_4	ITGB3	483.44/514.44	782.22/794.32	498.94	788.27	0.65877	480.64	92054	0.95362	0.8209	0.1791	0.3582	0.99975	True
TNFRSF1A_CRISPRa_sgRNA_1	TNFRSF1A	305.27/332.87	480.7/541.51	319.07	511.1	0.67805	381.09	40556	0.95357	0.81965	0.18035	0.3607	0.99975	True
LRP6_CRISPRa_sgRNA_5	LRP6	996.57/845.23	445.74/519.82	920.9	482.78	-0.93026	11452	2.8351e+05	0.95185	0.17059	0.82941	0.34117	0.99975	False
CD40_CRISPRa_sgRNA_1	CD40	11.878/10.435	3.2775/7.4795	11.156	5.3785	-0.93045	1.0413	95.566	0.94548	0.17221	0.82779	0.34441	0.99975	False
NFATC1_CRISPRa_sgRNA_3	NFATC1	4.7512/8.3479	9.8324/14.959	6.5496	12.396	0.8273	6.4682	38.246	0.94531	0.79859	0.20141	0.40283	0.99975	True
CTLA4_CRISPRa_sgRNA_4	CTLA4	26.132/28.174	15.295/11.219	27.153	13.257	-0.98162	2.086	460.44	0.93995	0.17362	0.82638	0.34724	0.99975	False
CDKN2A_CRISPRa_sgRNA_4	CDKN2A	584.4/561.4	303.71/296.19	572.9	299.95	-0.93128	264.55	1.1863e+05	0.93729	0.17431	0.82569	0.34861	0.99975	False
FCGR1A_CRISPRa_sgRNA_3	FCGR1A	1413.5/1076.9	1910.8/1895.3	1245.2	1903	0.61154	56652	4.934e+05	0.93653	0.81858	0.18142	0.36284	0.99975	True
FCGR1A_CRISPRa_sgRNA_5	FCGR1A	377.72/396.53	611.8/612.57	387.12	612.18	0.65979	176.81	57803	0.93609	0.81548	0.18452	0.36904	0.99975	True
CD44_CRISPRa_sgRNA_3	CD44	425.23/445.57	176.98/277.49	435.4	227.24	-0.93514	206.79	71703	0.93221	0.17562	0.82438	0.35123	0.99975	False
FERMT3_CRISPRa_sgRNA_2	FERMT3	1719.9/1657.1	2723.6/2356.8	1688.5	2540.2	0.5889	1976.8	8.6336e+05	0.91659	0.81388	0.18612	0.37223	0.99975	True
Non_Targeting_8	Non	305.27/312	132.19/192.22	308.64	162.21	-0.92387	22.7	38158	0.91552	0.17996	0.82004	0.35992	0.99975	False
TNFRSF13C_CRISPRa_sgRNA_1	TNFRSF13C	1458.6/1305.4	725.41/800.3	1382	762.86	-0.85644	11738	5.9755e+05	0.91017	0.18137	0.81863	0.36273	0.99975	False
ICAM3_CRISPRa_sgRNA_4	ICAM3	709.12/677.23	379.09/371.73	693.17	375.41	-0.88299	508.62	1.6829e+05	0.90761	0.18204	0.81796	0.36408	0.99975	False
EPHA1_CRISPRa_sgRNA_4	EPHA1	5739.5/3346.5	2844.8/2406.9	4543	2625.9	-0.79061	2.8632e+06	5.3233e+06	0.90394	0.18301	0.81699	0.36603	0.99975	False
CD68_CRISPRa_sgRNA_3	CD68	1179.5/1009.1	1876.9/1438.3	1094.3	1657.6	0.59867	14524	3.8917e+05	0.903	0.80916	0.19084	0.38168	0.99975	True
ICAM3_CRISPRa_sgRNA_1	ICAM3	1008.4/891.14	546.25/501.87	949.8	524.06	-0.85666	6880.3	3.0006e+05	0.89756	0.18471	0.81529	0.36942	0.99975	False
IL10_CRISPRa_sgRNA_2	IL10	1222.3/1204.2	2053.9/1602.1	1213.2	1828	0.59102	163.13	4.7039e+05	0.89637	0.80757	0.19243	0.38486	0.99975	True
DPYD_CRISPRa_sgRNA_3	DPYD	444.24/398.61	705.75/602.84	421.43	654.3	0.63345	1040.8	67539	0.89606	0.80464	0.19536	0.39071	0.99975	True
TGFBR3_CRISPRa_sgRNA_3	TGFBR3	1133.2/1076.9	1824.5/1513.1	1105	1668.8	0.59427	1583.9	3.9623e+05	0.8956	0.80713	0.19287	0.38573	0.99975	True
AXL_CRISPRa_sgRNA_2	AXL	1101.1/1432.7	1885.6/1922.2	1266.9	1903.9	0.58729	54985	5.0933e+05	0.8926	0.80663	0.19337	0.38674	0.99975	True
CD300C_CRISPRa_sgRNA_5	CD300C	818.4/833.75	1396.2/1112.9	826.07	1254.6	0.60226	117.84	2.3223e+05	0.88918	0.8046	0.1954	0.3908	0.99975	True
FCGR3A_CRISPRa_sgRNA_4	FCGR3A	2139.2/1842.8	3202.1/2685.9	1991	2944	0.56402	43936	1.1687e+06	0.8815	0.80457	0.19543	0.39085	0.99975	True
IFNGR1_CRISPRa_sgRNA_2	IFNGR1	1294.7/1206.3	703.56/711.3	1250.5	707.43	-0.82095	3910.1	4.9727e+05	0.8788	0.18976	0.81024	0.37951	0.99975	False
CLU_CRISPRa_sgRNA_2	CLU	4740.5/3936.1	2635.1/2486.9	4338.3	2561	-0.76019	3.236e+05	4.8908e+06	0.87552	0.19065	0.80935	0.38129	0.99975	False
PLCG2_CRISPRa_sgRNA_2	PLCG2	675.86/873.4	1260.7/1081.5	774.63	1171.1	0.59569	19511	2.0637e+05	0.87281	0.79979	0.20021	0.40042	0.99975	True
SIGLEC9_CRISPRa_sgRNA_5	SIGLEC9	1481.2/1500.5	2270.2/2148.1	1490.9	2209.1	0.56702	187.15	6.8685e+05	0.86668	0.79973	0.20027	0.40054	0.99975	True
LPL_CRISPRa_sgRNA_3	LPL	1992/1748.9	1043.3/1143.6	1870.4	1093.5	-0.7739	29539	1.0419e+06	0.85453	0.1964	0.8036	0.39281	0.99975	False
CSF1R_CRISPRa_sgRNA_5	CSF1R	1583.3/1693.6	2292/2520.6	1638.5	2406.3	0.5542	6076.6	8.1694e+05	0.84953	0.79505	0.20495	0.40991	0.99975	True
SELPLG_CRISPRa_sgRNA_5	SELPLG	3110.9/2591	1966.5/1432.3	2850.9	1699.4	-0.74606	1.3513e+05	2.2606e+06	0.84642	0.19866	0.80134	0.39732	0.99975	False
CTSB_CRISPRa_sgRNA_2	CTSB	1243.6/1123.8	1662.8/1837.7	1183.7	1750.2	0.56381	7175.1	4.496e+05	0.84486	0.79288	0.20712	0.41424	0.99975	True
ACTB_CRISPRa_sgRNA_2	ACTB	960.94/1087.3	1513.1/1525.1	1024.1	1519.1	0.56834	7986.4	3.4459e+05	0.84317	0.792	0.208	0.41599	0.99975	True
LSR_CRISPRa_sgRNA_1	LSR	2214.1/2166.3	1343.8/1269.3	2190.2	1306.5	-0.74488	1141.5	1.3925e+06	0.83575	0.20165	0.79835	0.40329	0.99975	False
SIRPB1_CRISPRa_sgRNA_3	SIRPB1	533.33/509.22	861.98/706.81	521.27	784.39	0.5886	290.43	99754	0.83307	0.78707	0.21293	0.42585	0.99975	True
CD44_CRISPRa_sgRNA_5	CD44	2141.6/1554.8	1105.6/1112.2	1848.2	1108.9	-0.73648	1.7217e+05	1.0193e+06	0.82278	0.20532	0.79468	0.41063	0.99975	False
LDLRAD3_CRISPRa_sgRNA_2	LDLRAD3	410.98/512.35	268.75/267.02	461.67	267.88	-0.78299	5138.3	79835	0.8211	0.2058	0.7942	0.41159	0.99975	False
FCGR2A_CRISPRa_sgRNA_1	FCGR2A	979.94/1085.2	1681.3/1353	1032.6	1517.2	0.55469	5543.2	3.4983e+05	0.81932	0.78501	0.21499	0.42998	0.99975	True
Non_Targeting_49	Non	1797.2/2035.9	2799/2734.5	1916.5	2766.7	0.52947	28489	1.0896e+06	0.81452	0.7852	0.2148	0.4296	0.99975	True
