sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
TYRO3_CRISPRa_sgRNA_2	TYRO3	1152.3/1020.1	2476.4/2165.3	1086.2	2320.8	1.0947	8747.2	5.2046e+05	1.7114	0.95342	0.046583	0.093165	0.99987	True
FCGR3A_CRISPRa_sgRNA_2	FCGR3A	901.57/791.29	1706.5/1911.4	846.43	1809	1.0948	6080.2	3.2561e+05	1.6868	0.95079	0.049212	0.098423	0.99987	True
CD80_CRISPRa_sgRNA_3	CD80	939.85/937.55	1982.2/2003.4	938.7	1992.8	1.0853	2.6442	3.9554e+05	1.676	0.94973	0.050272	0.10054	0.99987	True
PTPRC_CRISPRa_sgRNA_1	PTPRC	979.09/820.36	1998/1823.6	899.72	1910.8	1.0858	12598	3.6522e+05	1.6731	0.94939	0.050614	0.10123	0.99987	True
RYR1_CRISPRa_sgRNA_5	RYR1	684.31/516.59	1508/1073.6	600.45	1290.8	1.1029	14065	1.7075e+05	1.6707	0.94887	0.051125	0.10225	0.99987	True
MRC1_CRISPRa_sgRNA_3	MRC1	827.87/756.6	1976.9/1359.2	792.24	1668.1	1.0732	2539.6	2.8752e+05	1.6334	0.94497	0.055034	0.11007	0.99987	True
CLECL1_CRISPRa_sgRNA_3	CLECL1	772.36/816.61	1765.7/1556	794.48	1660.8	1.0629	978.8	2.8905e+05	1.6114	0.94244	0.057558	0.11512	0.99987	True
TLR4_CRISPRa_sgRNA_3	TLR4	925.49/778.17	1834.3/1706.2	851.83	1770.3	1.0544	10853	3.2952e+05	1.5999	0.94114	0.058862	0.11772	0.99987	True
SYK_CRISPRa_sgRNA_5	SYK	709.19/618.78	1482.7/1295.8	663.99	1389.2	1.0639	4087.1	2.0629e+05	1.5968	0.94057	0.059431	0.11886	0.99987	True
CD68_CRISPRa_sgRNA_4	CD68	505.34/408.77	972.6/946.71	457.05	959.66	1.0685	4662.4	1.0225e+05	1.5718	0.9372	0.062803	0.12561	0.99987	True
LRP6_CRISPRa_sgRNA_3	LRP6	1018.3/829.73	1904/1876.5	924.03	1890.3	1.0318	17785	3.84e+05	1.5593	0.9362	0.063804	0.12761	0.99987	True
CSF2RA_CRISPRa_sgRNA_3	CSF2RA	1023.1/902.86	2032.9/1901.9	962.99	1967.4	1.0299	7230.6	4.1501e+05	1.5591	0.93621	0.063791	0.12758	0.99987	True
CD81_CRISPRa_sgRNA_2	CD81	689.09/759.41	1457.3/1486.2	724.25	1471.8	1.022	2472.4	2.4289e+05	1.5167	0.9304	0.069599	0.1392	0.99987	True
VLDLR_CRISPRa_sgRNA_5	VLDLR	534.05/435.02	876.51/1074.7	484.54	975.6	1.0082	4903	1.1411e+05	1.4537	0.92101	0.078993	0.15799	0.99987	True
ITGB3_CRISPRa_sgRNA_4	ITGB3	557.02/533.47	1154.2/1033.4	545.24	1093.8	1.0031	277.37	1.4244e+05	1.4536	0.92111	0.078892	0.15778	0.99987	True
APOC1_CRISPRa_sgRNA_5	APOC1	624.01/579.41	1281/1114.9	601.71	1197.9	0.99221	994.95	1.7143e+05	1.44	0.91916	0.080837	0.16167	0.99987	True
GPR183_CRISPRa_sgRNA_3	GPR183	628.8/730.35	1416.1/1277.8	679.58	1347	0.98596	5156.4	2.1549e+05	1.4377	0.91894	0.081063	0.16213	0.99987	True
APP_CRISPRa_sgRNA_5	APP	754.18/798.79	1755.1/1309.5	776.48	1532.3	0.97978	995.29	2.7686e+05	1.4365	0.91889	0.081111	0.16222	0.99987	True
FCER1G_CRISPRa_sgRNA_1	FCER1G	820.21/829.73	1649.5/1588.8	824.97	1619.2	0.97196	45.284	3.1026e+05	1.4258	0.91731	0.082695	0.16539	0.99987	True
SNCA_CRISPRa_sgRNA_2	SNCA	2869.3/1671.7	683.25/679.09	2270.5	681.17	-1.7354	7.172e+05	2.0835e+06	1.3895	0.082337	0.91766	0.16467	0.99987	False
NPC2_CRISPRa_sgRNA_3	NPC2	458.44/405.96	911.35/790.16	432.2	850.76	0.97541	1377.1	92057	1.3795	0.90912	0.090879	0.18176	0.99987	True
CSF1R_CRISPRa_sgRNA_4	CSF1R	2521.9/1691.3	624.11/685.44	2106.6	654.78	-1.6843	3.4491e+05	1.8096e+06	1.3617	0.086645	0.91335	0.17329	0.99987	False
SPI1_CRISPRa_sgRNA_2	SPI1	987.7/1306.9	436.14/264.44	1147.3	350.29	-1.7088	50957	5.7692e+05	1.3578	0.087267	0.91273	0.17453	0.99987	False
SQSTM1_CRISPRa_sgRNA_5	SQSTM1	841.27/765.98	1719.2/1355	803.62	1537.1	0.93478	2834.5	2.9534e+05	1.3497	0.90482	0.095181	0.19036	0.99987	True
Non_Targeting_75	Non	828.83/750.04	1612.6/1399.4	789.43	1506	0.93096	3103.8	2.8561e+05	1.3408	0.90326	0.096743	0.19349	0.99987	True
Non_Targeting_7	Non	632.63/757.54	1100.4/1541.2	695.08	1320.8	0.92515	7801.6	2.2482e+05	1.3196	0.89934	0.10066	0.20133	0.99987	True
VCP_CRISPRa_sgRNA_3	VCP	629.76/591.59	1257.7/1067.3	610.67	1162.5	0.92765	728.19	1.7626e+05	1.3144	0.89823	0.10177	0.20354	0.99987	True
FCGR2A_CRISPRa_sgRNA_2	FCGR2A	2861.7/1505.7	733.94/725.64	2183.7	729.79	-1.5799	9.1931e+05	1.9362e+06	1.3087	0.095313	0.90469	0.19063	0.99987	False
IL2RG_CRISPRa_sgRNA_4	IL2RG	2713.3/1817.9	779.35/767.95	2265.6	773.65	-1.5489	4.0087e+05	2.0751e+06	1.2933	0.097953	0.90205	0.19591	0.99987	False
Non_Targeting_77	Non	724.51/835.36	1561.9/1341.3	779.93	1451.6	0.89534	6143.8	2.7918e+05	1.2711	0.8905	0.1095	0.219	0.99987	True
IRF8_CRISPRa_sgRNA_5	IRF8	1357.1/1489.8	501.61/525.72	1423.5	513.67	-1.4687	8795.6	8.6553e+05	1.238	0.10785	0.89215	0.2157	0.99987	False
SPI1_CRISPRa_sgRNA_5	SPI1	1050.9/982.55	335.82/401.96	1016.7	368.89	-1.4602	2333.7	4.5962e+05	1.2257	0.11016	0.88984	0.22032	0.99987	False
IL15RA_CRISPRa_sgRNA_4	IL15RA	2039.5/2501.4	879.67/877.96	2270.5	878.81	-1.3683	1.0665e+05	2.0835e+06	1.1934	0.11636	0.88364	0.23272	0.99987	False
TGFBI_CRISPRa_sgRNA_5	TGFBI	599.13/720.98	1367.6/1027.1	660.05	1197.3	0.85819	7423.2	2.04e+05	1.1896	0.87381	0.12619	0.25238	0.99987	True
ADGRG1_CRISPRa_sgRNA_3	ADGRG1	928.36/770.67	1717.1/1340.2	849.51	1528.7	0.8468	12434	3.2784e+05	1.1861	0.87349	0.12651	0.25302	0.99987	True
VCP_CRISPRa_sgRNA_1	VCP	880.51/746.29	1529.1/1396.3	813.4	1462.7	0.84581	9007.6	3.0213e+05	1.1813	0.87239	0.12761	0.25522	0.99987	True
FCGR2C_CRISPRa_sgRNA_3	FCGR2C	1281.5/1186.9	470.99/484.46	1234.2	477.73	-1.3675	4473.4	6.6185e+05	1.1785	0.1193	0.8807	0.23861	0.99987	False
SPI1_CRISPRa_sgRNA_4	SPI1	1227/1286.3	457.26/519.37	1256.6	488.32	-1.3619	1761	6.8464e+05	1.1757	0.11986	0.88014	0.23972	0.99987	False
FCGR2C_CRISPRa_sgRNA_1	FCGR2C	1022.2/1127.9	432.97/424.17	1075	428.57	-1.3247	5587.8	5.1043e+05	1.1511	0.12484	0.87516	0.24969	0.99987	False
CD68_CRISPRa_sgRNA_5	CD68	952.29/854.11	1623.1/1569.7	903.2	1596.4	0.82104	4820	3.6788e+05	1.1429	0.8642	0.1358	0.27159	0.99987	True
ITM2B_CRISPRa_sgRNA_4	ITM2B	753.22/843.79	1474.2/1337	798.51	1405.6	0.81506	4101.9	2.9181e+05	1.1239	0.85969	0.14031	0.28061	0.99987	True
CLEC2D_CRISPRa_sgRNA_1	CLEC2D	850.84/761.29	1357/1468.2	806.07	1412.6	0.80861	4009.7	2.9702e+05	1.1129	0.85719	0.14281	0.28562	0.99987	True
P2RY6_CRISPRa_sgRNA_2	P2RY6	1391.6/1036.9	491.05/550.04	1214.3	520.55	-1.2204	62892	6.4185e+05	1.0922	0.13737	0.86263	0.27475	0.99987	False
SYK_CRISPRa_sgRNA_2	SYK	931.24/931.92	2073/1142.4	931.58	1607.7	0.78659	0.23718	3.8992e+05	1.0828	0.85039	0.14961	0.29922	0.99987	True
LILRB4_CRISPRa_sgRNA_2	LILRB4	2587.9/1887.3	914.52/1054.6	2237.6	984.56	-1.1836	2.4545e+05	2.0271e+06	1.0827	0.13948	0.86052	0.27895	0.99987	False
MERTK_CRISPRa_sgRNA_5	MERTK	736.95/717.23	1273.6/1241.8	727.09	1257.7	0.78975	194.51	2.4468e+05	1.0727	0.8475	0.1525	0.30499	0.99987	True
NFATC2_CRISPRa_sgRNA_4	NFATC2	683.35/587.84	1008.5/1183.7	635.6	1096.1	0.78522	4561	1.9002e+05	1.0564	0.84325	0.15675	0.3135	0.99987	True
IL23A_CRISPRa_sgRNA_4	IL23A	1318.9/1214.1	2208.2/2048.9	1266.5	2128.5	0.74857	5483.6	6.9476e+05	1.0342	0.83914	0.16086	0.32173	0.99987	True
CLEC2B_CRISPRa_sgRNA_5	CLEC2B	496.72/404.08	790.97/759.48	450.4	775.23	0.78206	4291	99475	1.0299	0.83589	0.16411	0.32822	0.99987	True
SPP1_CRISPRa_sgRNA_1	SPP1	552.23/585.03	946.2/994.31	568.63	970.26	0.76982	537.85	1.5414e+05	1.023	0.83464	0.16536	0.33072	0.99987	True
ITM2B_CRISPRa_sgRNA_1	ITM2B	501.51/612.22	920.86/965.75	556.86	943.31	0.75934	6128.5	1.482e+05	1.0038	0.82966	0.17034	0.34068	0.99987	True
SQSTM1_CRISPRa_sgRNA_1	SQSTM1	1080.5/971.3	1837.5/1579.3	1025.9	1708.4	0.73515	5966.5	4.6748e+05	0.99815	0.82952	0.17048	0.34096	0.99987	True
SPI1_CRISPRa_sgRNA_3	SPI1	1218.4/1164.4	580.82/557.45	1191.4	569.13	-1.0645	1453.8	6.1931e+05	0.99474	0.15993	0.84007	0.31986	0.99987	False
NRP2_CRISPRa_sgRNA_1	NRP2	582.86/521.28	993.73/865.26	552.07	929.49	0.75054	1896.2	1.4581e+05	0.9884	0.82559	0.17441	0.34881	0.99987	True
ILDR1_CRISPRa_sgRNA_4	ILDR1	691.01/659.1	1223.9/1037.7	675.05	1130.8	0.74342	509.19	2.128e+05	0.98798	0.82594	0.17406	0.34812	0.99987	True
HAVCR1_CRISPRa_sgRNA_3	HAVCR1	1450/1441	684.31/717.17	1445.5	700.74	-1.0435	40.117	8.9092e+05	0.98455	0.16242	0.83758	0.32484	0.99987	False
SPI1_CRISPRa_sgRNA_1	SPI1	990.57/1210.4	585.04/477.06	1100.5	531.05	-1.0498	24156	5.3341e+05	0.98391	0.16258	0.83742	0.32516	0.99987	False
LTBR_CRISPRa_sgRNA_1	LTBR	2775.5/2178.9	1198.6/1268.3	2477.2	1233.4	-1.0054	1.78e+05	2.4547e+06	0.96939	0.16618	0.83382	0.33235	0.99987	False
CD19_CRISPRa_sgRNA_3	CD19	1365.7/1647.3	736.05/752.08	1506.5	744.07	-1.0167	39629	9.6298e+05	0.96763	0.16661	0.83339	0.33323	0.99987	False
CLECL1_CRISPRa_sgRNA_4	CLECL1	748.43/790.35	1517.5/1023.9	769.39	1270.7	0.72312	878.66	2.7213e+05	0.96103	0.81904	0.18096	0.36191	0.99987	True
Non_Targeting_54	Non	878.6/903.8	1677/1252.4	891.2	1464.7	0.71615	317.56	3.5874e+05	0.9575	0.81843	0.18157	0.36315	0.99987	True
VLDLR_CRISPRa_sgRNA_3	VLDLR	617.31/563.47	845.88/1108.6	590.39	977.22	0.72604	1449.8	1.6542e+05	0.9511	0.81571	0.18429	0.36857	0.99987	True
IL2RG_CRISPRa_sgRNA_2	IL2RG	771.4/694.72	1323.2/1090.6	733.06	1206.9	0.71851	2939.9	2.4847e+05	0.95056	0.81608	0.18392	0.36783	0.99987	True
Non_Targeting_47	Non	926.45/869.11	1584/1352.9	897.78	1468.5	0.70926	1644	3.6374e+05	0.94625	0.81538	0.18462	0.36924	0.99987	True
CD300LB_CRISPRa_sgRNA_5	CD300LB	1160/1441	664.24/662.17	1300.5	663.21	-0.97047	39491	7.3027e+05	0.93423	0.17509	0.82491	0.35019	0.99987	False
SLC16A5_CRISPRa_sgRNA_5	SLC16A5	803.94/853.17	1446.8/1248.2	828.56	1347.5	0.70091	1211.6	3.128e+05	0.92782	0.8101	0.1899	0.3798	0.99987	True
IL1RN_CRISPRa_sgRNA_5	IL1RN	463.22/503.46	737.11/853.63	483.34	795.37	0.7174	809.59	1.1358e+05	0.92584	0.8082	0.1918	0.38359	0.99987	True
FPR2_CRISPRa_sgRNA_1	FPR2	1855.8/1321.9	795.19/854.69	1588.9	824.94	-0.94479	1.4249e+05	1.0644e+06	0.92001	0.17878	0.82122	0.35757	0.99987	False
ITGB3_CRISPRa_sgRNA_3	ITGB3	1202.1/1099.7	578.7/611.4	1150.9	595.05	-0.95053	5237	5.8032e+05	0.91885	0.17909	0.82091	0.35818	0.99987	False
SQSTM1_CRISPRa_sgRNA_3	SQSTM1	649.85/665.66	1189.1/953.06	657.76	1071.1	0.70259	124.9	2.0267e+05	0.91811	0.80681	0.19319	0.38638	0.99987	True
FPR1_CRISPRa_sgRNA_1	FPR1	630.71/624.41	972.6/1068.4	627.56	1020.5	0.70054	19.879	1.8553e+05	0.91221	0.80502	0.19498	0.38995	0.99987	True
IL1R2_CRISPRa_sgRNA_3	IL1R2	3421.5/2457.3	1700.2/1420.6	2939.4	1560.4	-0.91319	4.6487e+05	3.3871e+06	0.90876	0.18174	0.81826	0.36348	0.99987	False
ACTB_CRISPRa_sgRNA_3	ACTB	1349.5/1464.5	1889.2/2583.1	1407	2236.2	0.66806	6609.6	8.4677e+05	0.90111	0.80385	0.19615	0.3923	0.99987	True
TLR5_CRISPRa_sgRNA_3	TLR5	543.62/587.84	908.19/924.5	565.73	916.34	0.6948	977.88	1.5267e+05	0.89732	0.8005	0.1995	0.399	0.99987	True
Non_Targeting_86	Non	807.77/645.03	1257.7/1072.6	726.4	1165.2	0.68094	13242	2.4424e+05	0.88779	0.7984	0.2016	0.4032	0.99987	True
OLR1_CRISPRa_sgRNA_5	OLR1	639.33/696.6	1134.2/1012.3	667.96	1073.2	0.68331	1640	2.0862e+05	0.8873	0.79804	0.20196	0.40392	0.99987	True
CD40_CRISPRa_sgRNA_5	CD40	679.52/870.98	1336.9/1138.2	775.25	1237.6	0.67405	18328	2.7604e+05	0.87991	0.79628	0.20372	0.40744	0.99987	True
FCGR2C_CRISPRa_sgRNA_5	FCGR2C	1084.4/1182.2	592.43/629.38	1133.3	610.91	-0.89043	4790.5	5.6373e+05	0.87729	0.19016	0.80984	0.38033	0.99987	False
TLR10_CRISPRa_sgRNA_5	TLR10	602.96/645.03	1026.5/967.87	624	997.16	0.67543	885.19	1.8355e+05	0.87101	0.7931	0.2069	0.4138	0.99987	True
TREML4_CRISPRa_sgRNA_3	TREML4	1470.1/1739.2	919.8/837.76	1604.6	878.78	-0.86791	36203	1.0843e+06	0.8664	0.19314	0.80686	0.38627	0.99987	False
SLC24A4_CRISPRa_sgRNA_3	SLC24A4	1271/1261.9	721.27/663.23	1266.5	692.25	-0.87051	41.006	6.9474e+05	0.86484	0.19356	0.80644	0.38712	0.99987	False
CD14_CRISPRa_sgRNA_3	CD14	880.51/873.8	461.49/497.16	877.15	479.32	-0.87047	22.541	3.4819e+05	0.86005	0.19488	0.80512	0.38976	0.99987	False
CD200R1_CRISPRa_sgRNA_1	CD200R1	1323.6/1517.9	775.13/798.62	1420.8	786.87	-0.85164	18868	8.6246e+05	0.85303	0.19682	0.80318	0.39364	0.99987	False
Non_Targeting_87	Non	644.11/686.29	1202.8/901.23	665.2	1052	0.66051	889.31	2.07e+05	0.85022	0.7871	0.2129	0.4258	0.99987	True
NFATC1_CRISPRa_sgRNA_1	NFATC1	951.33/893.48	1745.6/1139.2	922.41	1442.4	0.64445	1673.3	3.8273e+05	0.84056	0.78509	0.21491	0.42981	0.99987	True
VENTX_CRISPRa_sgRNA_2	VENTX	857.54/942.24	1519.6/1291.5	899.89	1405.6	0.64278	3586.8	3.6535e+05	0.83664	0.78385	0.21615	0.43231	0.99987	True
FPR2_CRISPRa_sgRNA_5	FPR2	1287.3/1186	645.23/745.73	1236.6	695.48	-0.82942	5127.6	6.6427e+05	0.83523	0.2018	0.7982	0.40359	0.99987	False
CLIC1_CRISPRa_sgRNA_1	CLIC1	709.19/610.34	1163.7/903.34	659.77	1033.5	0.64678	4885.6	2.0383e+05	0.82789	0.78033	0.21967	0.43935	0.99987	True
C1QA_CRISPRa_sgRNA_2	C1QA	858.5/1009.7	1499.6/1403.7	934.12	1451.6	0.63543	11437	3.9192e+05	0.82663	0.78092	0.21908	0.43817	0.99987	True
AIF1_CRISPRa_sgRNA_1	AIF1	898.69/855.98	1329.5/1392	877.34	1360.8	0.63265	912.16	3.4832e+05	0.81915	0.77846	0.22154	0.44308	0.99987	True
P2RY12_CRISPRa_sgRNA_1	P2RY12	711.11/734.1	1081.4/1168.8	722.6	1125.1	0.63808	264.35	2.4185e+05	0.81847	0.7777	0.2223	0.4446	0.99987	True
APOC1_CRISPRa_sgRNA_4	APOC1	1528.5/1312.6	879.67/761.6	1420.5	820.64	-0.79085	23302	8.6217e+05	0.80889	0.20929	0.79071	0.41858	0.99987	False
ICAM3_CRISPRa_sgRNA_3	ICAM3	1259.5/1104.4	1804.8/1822.6	1182	1813.7	0.61728	12025	6.1012e+05	0.8087	0.77608	0.22392	0.44785	0.99987	True
CD80_CRISPRa_sgRNA_4	CD80	1083.4/1053.8	676.92/576.49	1068.6	626.7	-0.76893	438.23	5.0473e+05	0.7894	0.21494	0.78506	0.42988	0.99987	False
IL23A_CRISPRa_sgRNA_2	IL23A	748.43/735.98	1171.1/1094.8	742.2	1133	0.60955	77.594	2.5433e+05	0.77485	0.76415	0.23585	0.47171	0.99987	True
FCGR2A_CRISPRa_sgRNA_1	FCGR2A	848.93/840.98	480.49/524.66	844.95	502.58	-0.74837	31.561	3.2454e+05	0.77186	0.2201	0.7799	0.4402	0.99987	False
ADGRG1_CRISPRa_sgRNA_4	ADGRG1	1090.1/1248.8	1739.3/1792.9	1169.5	1766.1	0.59431	12594	5.9803e+05	0.77153	0.76444	0.23556	0.47113	0.99987	True
GPNMB_CRISPRa_sgRNA_4	GPNMB	1688.3/1548.8	910.3/1033.4	1618.6	971.87	-0.73527	9723.3	1.1021e+06	0.76886	0.22099	0.77901	0.44197	0.99987	False
CD300A_CRISPRa_sgRNA_2	CD300A	914.01/735.98	408.68/575.43	824.99	492.06	-0.74437	15848	3.1027e+05	0.76868	0.22104	0.77896	0.44208	0.99987	False
CTSH_CRISPRa_sgRNA_4	CTSH	1078.6/1052.9	609.33/666.4	1065.7	637.87	-0.73963	331.72	5.0219e+05	0.76759	0.22136	0.77864	0.44273	0.99987	False
LPAR2_CRISPRa_sgRNA_4	LPAR2	621.14/630.03	1061.3/845.17	625.59	953.24	0.60683	39.521	1.8444e+05	0.76294	0.75981	0.24019	0.48038	0.99987	True
SQSTM1_CRISPRa_sgRNA_2	SQSTM1	1563.9/1204.8	809.98/859.97	1384.3	834.97	-0.72867	64481	8.213e+05	0.76207	0.22301	0.77699	0.44602	0.99987	False
SIRPA_CRISPRa_sgRNA_3	SIRPA	914.01/795.98	1353.8/1233.4	854.99	1293.6	0.59684	6965.4	3.3183e+05	0.76141	0.76028	0.23972	0.47943	0.99987	True
CSF1R_CRISPRa_sgRNA_5	CSF1R	824.04/867.23	1377.1/1181.5	845.64	1279.3	0.59667	932.7	3.2503e+05	0.76066	0.76001	0.23999	0.47998	0.99987	True
IRF8_CRISPRa_sgRNA_2	IRF8	904.44/969.43	1503.8/1324.3	936.93	1414.1	0.59331	2111.8	3.9414e+05	0.76	0.76011	0.23989	0.47978	0.99987	True
CD37_CRISPRa_sgRNA_2	CD37	1030.8/1117.6	652.63/647.36	1074.2	649.99	-0.72384	3766	5.0968e+05	0.7558	0.22488	0.77512	0.44977	0.99987	False
TNFRSF1A_CRISPRa_sgRNA_1	TNFRSF1A	752.26/813.79	485.77/462.25	783.03	474.01	-0.72294	1893	2.8126e+05	0.75228	0.22594	0.77406	0.45188	0.99987	False
TNFRSF10B_CRISPRa_sgRNA_4	TNFRSF10B	1544.7/1232.9	853.27/839.88	1388.8	846.57	-0.71346	48623	8.2632e+05	0.75051	0.22647	0.77353	0.45295	0.99987	False
TLR7_CRISPRa_sgRNA_3	TLR7	654.64/650.66	1050.8/917.09	652.65	983.92	0.59149	7.9241	1.9972e+05	0.74127	0.75292	0.24708	0.49415	0.99987	True
PLCB3_CRISPRa_sgRNA_1	PLCB3	1039.4/895.36	614.61/571.2	967.37	592.91	-0.70533	10372	4.1857e+05	0.74082	0.2294	0.7706	0.45881	0.99987	False
Non_Targeting_6	Non	582.86/507.21	876.51/771.12	545.04	823.81	0.59507	2861.1	1.4234e+05	0.7389	0.75156	0.24844	0.49687	0.99987	True
Non_Targeting_52	Non	1249/1247.9	704.37/837.76	1248.4	771.07	-0.69447	0.61215	6.7624e+05	0.73486	0.23121	0.76879	0.46242	0.99987	False
CCR2_CRISPRa_sgRNA_3	CCR2	697.71/974.11	1446.8/1052.5	835.91	1249.6	0.5795	38200	3.1804e+05	0.7336	0.7512	0.2488	0.49759	0.99987	True
TNFRSF10B_CRISPRa_sgRNA_1	TNFRSF10B	1579.2/1286.3	867/908.63	1432.7	887.82	-0.68983	42883	8.762e+05	0.73263	0.23189	0.76811	0.46379	0.99987	False
FCER1G_CRISPRa_sgRNA_4	FCER1G	845.1/924.42	1417.2/1223.8	884.76	1320.5	0.57721	3146.2	3.5389e+05	0.73252	0.75103	0.24897	0.49795	0.99987	True
PLCG2_CRISPRa_sgRNA_2	PLCG2	894.87/919.74	525.9/594.47	907.3	560.19	-0.69469	309.25	3.7103e+05	0.73218	0.23203	0.76797	0.46406	0.99987	False
Non_Targeting_48	Non	563.72/810.04	1061.3/994.31	686.88	1027.8	0.58075	30338	2.1986e+05	0.7271	0.74844	0.25156	0.50313	0.99987	True
MS4A4A_CRISPRa_sgRNA_1	MS4A4A	1050.9/951.61	643.12/600.82	1001.2	621.97	-0.68599	4926	4.4655e+05	0.72635	0.23381	0.76619	0.46762	0.99987	False
IFNGR2_CRISPRa_sgRNA_2	IFNGR2	1398.3/1087.6	784.63/762.66	1242.9	773.64	-0.68329	48277	6.7064e+05	0.72618	0.23386	0.76614	0.46773	0.99987	False
PTPRE_CRISPRa_sgRNA_1	PTPRE	790.55/652.53	1069.8/1085.3	721.54	1077.5	0.5779	9523.5	2.4118e+05	0.72486	0.74786	0.25214	0.50428	0.99987	True
GRN_CRISPRa_sgRNA_2	GRN	541.71/722.85	997.95/894.88	632.28	946.41	0.58116	16407	1.8816e+05	0.72419	0.74721	0.25279	0.50559	0.99987	True
IL10_CRISPRa_sgRNA_1	IL10	912.09/980.68	1503.8/1306.4	946.39	1405.1	0.56965	2351.8	4.0165e+05	0.72375	0.74836	0.25164	0.50328	0.99987	True
TGFBR2_CRISPRa_sgRNA_5	TGFBR2	855.63/840.98	1414/1106.4	848.3	1260.2	0.57048	107.23	3.2696e+05	0.72039	0.7469	0.2531	0.50619	0.99987	True
ICAM3_CRISPRa_sgRNA_5	ICAM3	1348.5/1245.1	761.4/863.15	1296.8	812.27	-0.67425	5351.5	7.2636e+05	0.71956	0.2359	0.7641	0.4718	0.99987	False
Non_Targeting_36	Non	1474.9/999.43	901.85/650.53	1237.1	776.19	-0.67183	1.1302e+05	6.6479e+05	0.71725	0.23661	0.76339	0.47322	0.99987	False
CD40_CRISPRa_sgRNA_4	CD40	456.53/628.16	338.99/337.43	542.34	338.21	-0.67969	14729	1.4102e+05	0.71724	0.23661	0.76339	0.47322	0.99987	False
CCR2_CRISPRa_sgRNA_5	CCR2	1182.9/1253.5	780.41/748.91	1218.2	764.66	-0.67119	2489.2	6.458e+05	0.71661	0.23681	0.76319	0.47361	0.99987	False
BIN1_CRISPRa_sgRNA_2	BIN1	623.06/761.29	990.56/1070.5	692.17	1030.5	0.57348	9554.2	2.2306e+05	0.71639	0.74491	0.25509	0.51017	0.99987	True
