id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MRC1	5	0.1895	0.19089	0.998438	31	1	-0.16742	0.33167	0.3326	0.987999	67	0	-0.16742
CTSB	5	0.19323	0.19467	0.998438	32	1	-0.15454	0.76129	0.76018	0.987999	148	0	-0.15454
CD300C	5	0.19695	0.19858	0.998438	33	1	-0.15991	0.93229	0.93143	0.987999	193	0	-0.15991
CCR2	5	0.20066	0.20212	0.998438	34	1	-0.010132	0.93481	0.93405	0.987999	194	0	-0.010132
SELPLG	5	0.20435	0.20555	0.998438	35	1	-0.16425	0.991	0.99027	0.999995	204	0	-0.16425
IL21R	5	0.20803	0.20955	0.998438	36	1	-0.046833	0.079222	0.080397	0.830888	20	1	-0.046833
LDLRAD3	5	0.2117	0.21303	0.998438	37	1	-0.18762	0.5586	0.55809	0.987999	106	0	-0.18762
CD44	5	0.21535	0.21637	0.998438	38	1	-0.067443	0.10785	0.10845	0.831424	27	1	-0.067443
TREM1	5	0.21898	0.22015	0.998438	39	1	-0.12953	0.79445	0.79348	0.987999	155	0	-0.12953
UNC13D	5	0.22261	0.22443	0.998438	40	1	-0.2808	0.87163	0.87111	0.987999	174	0	-0.2808
P2RY13	5	0.22622	0.22802	0.998438	41	1	0.13124	0.64518	0.6443	0.987999	125	0	0.13124
TGFBR1	5	0.22982	0.23143	0.998438	42	0	0.043638	0.62342	0.62272	0.987999	121	0	0.043638
CD52	5	0.24053	0.24175	0.998438	43	0	-0.195	0.78166	0.78061	0.987999	153	0	-0.195
CD69	5	0.2476	0.24846	0.998438	44	0	0.13378	0.38141	0.38158	0.987999	74	0	0.13378
CSF1R	5	0.25462	0.25547	0.998438	45	0	0.1066	0.48254	0.48172	0.987999	92	0	0.1066
CD300LF	5	0.25812	0.25895	0.998438	46	0	-0.13183	0.49802	0.4973	0.987999	95	0	-0.13183
SQSTM1	5	0.26159	0.26218	0.998438	47	0	0.18024	0.070908	0.072389	0.830888	18	1	0.18024
CR2	5	0.26851	0.26949	0.998438	48	0	-0.21987	0.062534	0.06468	0.787568	17	1	-0.21987
C9orf72	5	0.27195	0.27273	0.998438	49	0	0.10904	0.47729	0.47642	0.987999	91	0	0.10904
RPL7	5	0.27538	0.27587	0.998438	50	0	-0.13841	0.075072	0.076503	0.830888	19	1	-0.13841
C1QA	5	0.28558	0.28654	0.998438	51	0	-0.121	0.27538	0.27587	0.987999	54	0	-0.121
ADA2	5	0.29231	0.29324	0.998438	52	0	-0.2409	0.1199	0.12039	0.886207	28	1	-0.2409
CD300A	5	0.30563	0.30599	0.998438	53	0	0.092214	0.12389	0.12415	0.886207	29	1	0.092214
TLR2	5	0.31222	0.31273	0.998438	54	0	-0.20189	0.54226	0.5416	0.987999	103	0	-0.20189
CD40	5	0.31549	0.31609	0.998438	55	0	-0.13301	0.73792	0.73722	0.987999	142	0	-0.13301
ITGA5	5	0.322	0.3227	0.998438	56	0	0.20253	0.20803	0.20938	0.987999	40	0	0.20253
LRP8	5	0.33167	0.3326	0.998438	57	0	-0.1306	0.21898	0.22012	0.987999	42	0	-0.1306
OLR1	5	0.33806	0.33897	0.998438	58	0	-0.25535	0.299	0.29949	0.987999	61	0	-0.25535
TLR4	5	0.34124	0.3422	0.998438	59	0	0.10768	0.79067	0.7897	0.987999	154	0	0.10768
APP	5	0.3444	0.34534	0.998438	60	0	-0.10384	0.25462	0.25547	0.987999	49	0	-0.10384
GPNMB	5	0.34755	0.34848	0.998438	61	0	0.12421	0.5303	0.52982	0.987999	101	0	0.12421
TREML4	5	0.35069	0.35143	0.998438	62	0	-0.13099	0.2476	0.24846	0.987999	48	0	-0.13099
SORL1	5	0.35381	0.35453	0.998438	63	0	-0.022177	0.86641	0.86573	0.987999	172	0	-0.022177
LRP1B	5	0.35693	0.3574	0.998438	64	0	-0.16183	0.88863	0.88811	0.987999	179	0	-0.16183
SIGLEC9	5	0.36003	0.36045	0.998438	65	0	-0.0033451	0.71275	0.71048	0.987999	136	0	-0.0033451
IL15RA	5	0.36312	0.36311	0.998438	66	0	0.040745	0.54698	0.54608	0.987999	104	0	0.040745
CD226	5	0.37232	0.37224	0.998438	67	0	0.079734	0.019754	0.026281	0.680026	8	1	0.079734
HLA-DRB5	5	0.37839	0.37859	0.998438	68	0	-0.048018	0.67323	0.67203	0.987999	131	0	-0.048018
APOE	5	0.38442	0.38456	0.998438	69	0	-0.093295	0.31222	0.31273	0.987999	64	0	-0.093295
LSR	5	0.38741	0.38761	0.998438	70	0	0.072615	0.17443	0.17554	0.987999	34	0	0.072615
PLAUR	5	0.39337	0.39398	0.998438	71	0	-0.086615	0.87418	0.87376	0.987999	175	0	-0.086615
CEMIP2	5	0.39633	0.39675	0.998438	72	0	-0.21093	0.89015	0.88948	0.987999	180	0	-0.21093
SLC24A4	5	0.40222	0.40225	0.998438	73	0	-0.12624	0.91784	0.91681	0.987999	188	0	-0.12624
SCARB1	5	0.40806	0.4084	0.998438	74	0	-0.11954	0.86463	0.86404	0.987999	171	0	-0.11954
FCGR3A	5	0.41096	0.41134	0.998438	75	0	-0.024003	0.46399	0.46326	0.987999	87	0	-0.024003
APOC1	5	0.41673	0.41666	0.998438	76	0	-0.066782	0.33806	0.33897	0.987999	68	0	-0.066782
LYZ	5	0.4196	0.41943	0.998438	77	0	-0.25298	0.98762	0.98687	0.999995	203	0	-0.25298
CD1D	5	0.42814	0.42787	0.998438	78	0	-0.12595	0.86817	0.86748	0.987999	173	0	-0.12595
FCGR2A	5	0.43096	0.43056	0.998438	79	0	-0.08858	0.40222	0.40225	0.987999	78	0	-0.08858
ADAM10	5	0.43378	0.43349	0.998438	80	0	-0.12131	0.50814	0.50775	0.987999	96	0	-0.12131
HEXA	5	0.45042	0.44993	0.998438	81	0	0.027071	0.90446	0.90344	0.987999	184	0	0.027071
HAVCR1	5	0.45316	0.4525	0.998438	82	0	0.32337	0.015391	0.022636	0.669367	7	1	0.32337
MRC2	5	0.4613	0.46039	0.998438	83	0	-0.089205	0.5877	0.58677	0.987999	113	0	-0.089205
SELL	5	0.46399	0.46326	0.998438	84	0	-0.036393	0.42531	0.42491	0.987999	82	0	-0.036393
SIRPA	5	0.47465	0.47383	0.998438	85	0	-0.18377	0.86102	0.86069	0.987999	170	0	-0.18377
CSF2RB	5	0.47729	0.47642	0.998438	86	0	-0.066793	0.74244	0.74163	0.987999	143	0	-0.066793
SIGLEC7	5	0.47992	0.47914	0.998438	87	0	0.016091	0.43937	0.43909	0.987999	85	0	0.016091
GRN	5	0.48254	0.48172	0.998438	88	0	-0.0016246	0.55166	0.55082	0.987999	105	0	-0.0016246
C1QC	5	0.48514	0.48433	0.998438	89	0	-0.088612	0.099746	0.10039	0.830888	25	1	-0.088612
FCGR1A	5	0.48774	0.48689	0.998438	90	0	-0.14994	0.5767	0.57604	0.987999	110	0	-0.14994
PLEK	5	0.49033	0.48942	0.998438	91	0	0.0060903	0.37839	0.37859	0.987999	73	0	0.0060903
FCGR2B	5	0.4929	0.4923	0.998438	92	0	0.013705	0.56318	0.56261	0.987999	108	0	0.013705
LTBR	5	0.49802	0.4973	0.998438	93	0	-0.18666	0.59848	0.59773	0.987999	117	0	-0.18666
CXCR3	5	0.50056	0.50005	0.998438	94	0	-0.024445	0.41096	0.41134	0.987999	79	0	-0.024445
NRP1	5	0.5031	0.5025	0.998438	95	0	0.14987	0.30232	0.30286	0.987999	62	0	0.14987
BIN1	5	0.50814	0.50775	0.998438	96	0	0.15298	0.0052462	0.0097067	0.622887	2	2	0.15298
LRRK2	5	0.51064	0.50998	0.998438	97	0	0.044689	0.51064	0.50998	0.987999	97	0	0.044689
TGFBI	5	0.51809	0.51752	0.998438	98	0	-0.14589	0.26159	0.26218	0.987999	51	0	-0.14589
SPP1	5	0.52055	0.51961	0.998438	99	0	0.052494	0.71438	0.71244	0.987999	137	0	0.052494
CLN3	5	0.52544	0.52472	0.998438	100	0	0.019792	0.58333	0.58269	0.987999	112	0	0.019792
SUCNR1	5	0.52788	0.52738	0.998438	101	0	-0.010368	0.56546	0.56486	0.987999	109	0	-0.010368
TGFB1	5	0.5303	0.52982	0.998438	102	0	0.22501	0.29566	0.29636	0.987999	60	0	0.22501
HEXB	5	0.53271	0.5322	0.998438	103	0	-0.15829	0.82491	0.82367	0.987999	163	0	-0.15829
NFATC1	5	0.53511	0.53438	0.998438	104	0	-0.09478	0.90581	0.90476	0.987999	186	0	-0.09478
IL2RG	5	0.54932	0.54845	0.998438	105	0	0.23851	0.41673	0.41666	0.987999	80	0	0.23851
SIRPB1	5	0.55166	0.55082	0.998438	106	0	-0.02096	0.73488	0.73384	0.987999	141	0	-0.02096
SLC16A5	5	0.55398	0.55308	0.998438	107	0	0.045795	0.80781	0.80636	0.987999	160	0	0.045795
DPYD	5	0.5609	0.56034	0.998438	108	0	0.098091	0.26506	0.26604	0.987999	52	0	0.098091
SCIMP	5	0.56772	0.56732	0.998438	109	0	-0.18123	0.98295	0.98228	0.999995	202	0	-0.18123
FPR2	5	0.5877	0.58677	0.998438	110	0	-0.023081	0.97676	0.97634	0.999995	200	0	-0.023081
LRP6	5	0.58988	0.58908	0.998438	111	0	-0.057804	0.90034	0.90001	0.987999	183	0	-0.057804
FPR1	5	0.59204	0.59106	0.998438	112	0	0.11292	0.322	0.3227	0.987999	65	0	0.11292
SLC52A1	5	0.59634	0.59564	0.998438	113	0	-0.10922	0.045605	0.049171	0.78295	13	1	-0.10922
MERTK	5	0.60061	0.59982	0.998438	114	0	-0.1318	0.87502	0.87463	0.987999	176	0	-0.1318
IRF5	5	0.60483	0.60396	0.998438	115	0	-0.082512	0.36003	0.36045	0.987999	71	0	-0.082512
ADGRG1	5	0.60694	0.60575	0.998438	116	0	-0.085418	0.82381	0.82251	0.987999	162	0	-0.085418
TYRO3	5	0.60903	0.60784	0.998438	117	0	-0.0048908	0.62544	0.62472	0.987999	122	0	-0.0048908
MS4A6A	5	0.61935	0.61831	0.998438	118	0	0.11943	0.43378	0.43349	0.987999	84	0	0.11943
TNFRSF13C	5	0.62342	0.62272	0.998438	119	0	-0.090065	0.93125	0.93035	0.987999	192	0	-0.090065
TNFRSF10B	5	0.62544	0.62472	0.998438	120	0	-0.073885	0.64711	0.64629	0.987999	126	0	-0.073885
CSF2RA	5	0.63542	0.63464	0.998438	121	0	-0.030209	0.091581	0.092828	0.830888	23	1	-0.030209
PTPRC	5	0.64711	0.64629	0.998438	122	0	0.17979	0.25812	0.25895	0.987999	50	0	0.17979
P2RY6	5	0.64903	0.64821	0.998438	123	0	0.08039	0.48774	0.48689	0.987999	94	0	0.08039
CD80	5	0.65662	0.6562	0.998438	124	0	0.29397	0.17822	0.17935	0.987999	35	0	0.29397
CD14	5	0.66223	0.66123	0.998438	125	0	-0.15396	0.69947	0.69758	0.987999	134	0	-0.15396
Non_Targeting	100	0.66241	0.85907	0.998438	126	2	0.046048	0.82564	0.8981	0.987999	164	2	0.046048
CD200R1	5	0.66408	0.66312	0.998438	127	0	0.11246	0.024101	0.030006	0.690149	9	1	0.11246
ITGAX	5	0.67323	0.67203	0.998438	128	0	0.049002	0.26851	0.26949	0.987999	53	0	0.049002
CTLA4	5	0.67861	0.67732	0.998438	129	0	0.15931	0.15913	0.15998	0.987999	33	0	0.15931
PLCB3	5	0.68039	0.679	0.998438	130	0	0.28008	0.083356	0.084611	0.830888	21	1	0.28008
AIF1	5	0.68569	0.68445	0.998438	131	0	0.026378	0.85069	0.85002	0.987999	169	0	0.026378
P2RY12	5	0.69091	0.68929	0.998438	132	0	0.059679	0.011013	0.01897	0.654467	6	1	0.059679
CD19	5	0.69264	0.69106	0.998438	133	0	0.013295	0.10381	0.10436	0.830888	26	1	0.013295
MMP9	5	0.70115	0.69923	0.998438	134	0	-0.060439	0.74689	0.74631	0.987999	146	0	-0.060439
NLRC4	5	0.71438	0.71244	0.998438	135	0	-0.11969	0.20435	0.20531	0.987999	39	0	-0.11969
CLECL1	5	0.71761	0.71577	0.998438	136	0	0.023736	0.523	0.52201	0.987999	100	0	0.023736
NPC2	5	0.72082	0.71899	0.998438	137	0	-0.08826	0.51809	0.51752	0.987999	98	0	-0.08826
CLU	5	0.72241	0.72069	0.998438	138	0	-0.072487	0.83975	0.83901	0.987999	167	0	-0.072487
IL23A	5	0.72399	0.72216	0.998438	139	0	0.20595	0.46667	0.46593	0.987999	88	0	0.20595
CD81	5	0.72557	0.72395	0.998438	140	0	0.093509	0.041335	0.045266	0.780842	12	1	0.093509
IL1R2	5	0.72714	0.7256	0.998438	141	0	0.038793	0.45042	0.44993	0.987999	86	0	0.038793
PILRB	5	0.7287	0.72712	0.998438	142	0	0.093383	0.83352	0.83258	0.987999	165	0	0.093383
CLEC2D	5	0.73025	0.72883	0.998438	143	0	0.087377	0.037049	0.041581	0.780842	11	1	0.087377
TLR10	5	0.7364	0.73552	0.998438	144	0	0.00027564	0.63935	0.63833	0.987999	124	0	0.00027564
EPHA1	5	0.73792	0.73722	0.998438	145	0	-0.056153	0.472	0.47136	0.987999	90	0	-0.056153
NRP2	5	0.73943	0.73877	0.998438	146	0	0.095003	0.8448	0.84405	0.987999	168	0	0.095003
ABCA7	5	0.74393	0.74332	0.998438	147	0	-0.051161	0.72399	0.72216	0.987999	138	0	-0.051161
IL10	5	0.74541	0.7448	0.998438	148	0	0.07778	0.22982	0.23143	0.987999	44	0	0.07778
LILRA5	5	0.74836	0.74784	0.998438	149	0	-0.060396	0.93021	0.92933	0.987999	191	0	-0.060396
FCGR3B	5	0.75128	0.7505	0.998438	150	0	0.013913	0.58988	0.58908	0.987999	114	0	0.013913
ILDR1	5	0.75847	0.75755	0.998438	151	0	-0.07253	0.76409	0.76289	0.987999	149	0	-0.07253
CD48	5	0.7627	0.76147	0.998438	152	0	0.098218	0.68918	0.6877	0.987999	133	0	0.098218
IL1R1	5	0.77233	0.77108	0.998438	153	0	0.015778	0.42814	0.42787	0.987999	83	0	0.015778
CHRNE	5	0.7777	0.7768	0.998438	154	0	0.13176	0.28895	0.29003	0.987999	58	0	0.13176
SNCA	5	0.78035	0.77949	0.998438	155	0	-0.019898	0.28558	0.28654	0.987999	57	0	-0.019898
FCGR2C	5	0.78297	0.78211	0.998438	156	0	0.23602	0.2117	0.21289	0.987999	41	0	0.23602
CSF3R	5	0.79194	0.79102	0.998438	157	0	-0.053084	0.4196	0.41943	0.987999	81	0	-0.053084
LRP1	5	0.79693	0.79614	0.998438	158	0	0.14053	0.028432	0.034011	0.704021	10	1	0.14053
CTSH	5	0.79816	0.79734	0.998438	159	0	0.099174	0.27879	0.27933	0.987999	55	0	0.099174
CLDN7	5	0.80061	0.79977	0.998438	160	0	0.09341	0.2334	0.23475	0.987999	45	0	0.09341
FERMT3	5	0.80304	0.8019	0.998438	161	0	0.10938	0.60903	0.60784	0.987999	120	0	0.10938
GPR87	5	0.80424	0.80307	0.998438	162	0	0.14775	0.04986	0.053354	0.78357	14	1	0.14775
CXCR4	5	0.80663	0.80526	0.998438	163	0	0.0083021	0.34755	0.34848	0.987999	69	0	0.0083021
CD300LB	5	0.82709	0.82616	0.998438	164	0	-0.031896	0.92534	0.9243	0.987999	189	0	-0.031896
TLR5	5	0.82818	0.82721	0.998438	165	0	-0.049956	0.77369	0.77239	0.987999	152	0	-0.049956
IFNGR1	5	0.83033	0.82913	0.998438	166	0	0.041835	0.1895	0.1902	0.987999	38	0	0.041835
RYR1	5	0.8314	0.83025	0.998438	167	0	0.02961	0.53271	0.5322	0.987999	102	0	0.02961
ABCA1	5	0.83457	0.83373	0.998438	168	0	0.036246	0.89462	0.89409	0.987999	181	0	0.036246
LPL	5	0.83769	0.83681	0.998438	169	0	0.014018	0.94104	0.9404	0.987999	197	0	0.014018
FPR3	5	0.84077	0.84003	0.998438	170	0	0.011027	0.60061	0.59982	0.987999	118	0	0.011027
TMEM106A	5	0.84178	0.84081	0.998438	171	0	0.038933	0.83872	0.83791	0.987999	166	0	0.038933
LPAR2	5	0.8438	0.8429	0.998438	172	0	0.065323	0.0082792	0.015046	0.622887	5	2	0.065323
IL6R	5	0.84678	0.84606	0.998438	173	0	0.14471	0.29231	0.29324	0.987999	59	0	0.14471
ACTB	5	0.85069	0.85002	0.998438	174	0	0.14066	0.0022104	0.0042881	0.622887	1	1	0.14066
CD33	5	0.85356	0.85289	0.998438	175	0	-0.06568	0.3904	0.39087	0.987999	76	0	-0.06568
C3AR1	5	0.86641	0.86573	0.998438	176	0	-0.068409	0.94549	0.94504	0.987999	198	0	-0.068409
TLR7	5	0.86817	0.86748	0.998438	177	0	0.26133	0.18575	0.18637	0.987999	37	0	0.26133
IL1RN	5	0.87163	0.87111	0.998438	178	0	0.15132	0.46934	0.46846	0.987999	89	0	0.15132
ITGB2	5	0.87502	0.87463	0.998438	179	0	0.024797	0.39633	0.39675	0.987999	77	0	0.024797
CLEC2B	5	0.87585	0.87556	0.998438	180	0	0.027254	0.74541	0.7448	0.987999	145	0	0.027254
SIGLEC5	5	0.8871	0.88679	0.998438	181	0	0.013596	0.13577	0.13576	0.936735	30	1	0.013596
LYVE1	5	0.89015	0.88948	0.998438	182	0	0.045241	0.75561	0.75461	0.987999	147	0	0.045241
PTPRE	5	0.89314	0.89237	0.998438	183	0	0.060109	0.58113	0.58066	0.987999	111	0	0.060109
ITM2C	5	0.89607	0.8956	0.998438	184	0	0.041795	0.74393	0.74332	0.987999	144	0	0.041795
TREML2	5	0.91104	0.90996	0.998438	185	0	0.047901	0.38741	0.38761	0.987999	75	0	0.047901
IRF8	5	0.91418	0.91326	0.998438	186	0	0.0384	0.5609	0.56034	0.987999	107	0	0.0384
PLCG2	5	0.91603	0.9151	0.998438	187	0	0.0075147	0.90514	0.90404	0.987999	185	0	0.0075147
TARDBP	5	0.92366	0.92262	0.998438	188	0	0.12268	0.0541	0.05686	0.78357	15	1	0.12268
FLT1	5	0.9259	0.92493	0.998438	189	0	0.16157	0.18199	0.18293	0.987999	36	0	0.16157
CD68	5	0.92968	0.92888	0.998438	190	0	-0.0012049	0.8871	0.88679	0.987999	178	0	-0.0012049
SYK	5	0.93964	0.93903	0.998438	191	0	0.070352	0.3662	0.36621	0.987999	72	0	0.070352
NFATC2	5	0.94886	0.94841	0.998438	192	0	0.05291	0.88158	0.88114	0.987999	177	0	0.05291
GPR141	5	0.95546	0.9549	0.998438	193	0	0.074313	0.80183	0.80075	0.987999	158	0	0.074313
VLDLR	5	0.95582	0.95525	0.998438	194	0	0.056633	0.81822	0.81681	0.987999	161	0	0.056633
ITM2B	5	0.95726	0.95664	0.998438	195	0	0.0029342	0.66776	0.66677	0.987999	129	0	0.0029342
GPR183	5	0.95935	0.95857	0.998438	196	0	-0.0039152	0.24053	0.24175	0.987999	47	0	-0.0039152
ITGAL	5	0.96003	0.9592	0.998438	197	0	0.028466	0.76687	0.76558	0.987999	150	0	0.028466
CD37	5	0.9672	0.96683	0.998438	198	0	0.20022	0.60694	0.60575	0.987999	119	0	0.20022
IL15	5	0.96777	0.96747	0.998438	199	0	0.19524	0.22622	0.22802	0.987999	43	0	0.19524
CR1	5	0.96861	0.96838	0.998438	200	0	0.065795	0.66959	0.66829	0.987999	130	0	0.065795
VDR	5	0.97077	0.97045	0.998438	201	0	0.18523	0.14361	0.14407	0.961989	31	1	0.18523
FOLR2	5	0.97804	0.97767	0.998438	202	0	0.072936	0.35381	0.35453	0.987999	70	0	0.072936
CD180	5	0.981	0.98034	0.998438	203	0	0.22561	0.48514	0.48433	0.987999	93	0	0.22561
VCP	5	0.98475	0.98397	0.998438	204	0	0.25584	0.32846	0.32923	0.987999	66	0	0.25584
CLEC7A	5	0.99744	0.99713	0.999995	205	0	0.27564	0.095671	0.096673	0.830888	24	1	0.27564
LILRB4	5	0.99907	0.99894	0.999995	206	0	0.37405	0.15528	0.15612	0.987999	32	0	0.37405
TNFRSF1A	5	0.99999	1.0	0.999995	207	0	0.30967	0.0073465	0.013571	0.622887	4	2	0.30967
