id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
CLEC2D	5	0.21898	0.22015	0.995572	44	1	0.075028	0.20803	0.20938	0.926788	45	0	0.075028
MERTK	5	0.22261	0.22443	0.995572	45	1	-0.053517	0.92754	0.92661	0.991716	192	0	-0.053517
CD19	5	0.22622	0.22802	0.995572	46	1	-0.055184	0.55629	0.55548	0.964078	118	0	-0.055184
IL15RA	5	0.2334	0.23475	0.995572	47	0	-0.10041	0.2117	0.21289	0.926788	46	0	-0.10041
CXCR4	5	0.23697	0.23821	0.995572	48	0	0.020278	0.80544	0.80417	0.980629	168	0	0.020278
SORL1	5	0.24053	0.24175	0.995572	49	0	0.017597	0.67861	0.67732	0.964078	144	0	0.017597
CD81	5	0.24407	0.24499	0.995572	50	0	0.018661	0.083356	0.082808	0.926788	18	0	0.018661
ITGAM	5	0.2476	0.24846	0.995572	51	0	-0.13717	0.48774	0.48689	0.952394	105	0	-0.13717
SYK	5	0.25112	0.25194	0.995572	52	0	0.01244	0.78427	0.7833	0.980486	165	0	0.01244
PLAUR	5	0.25462	0.25547	0.995572	53	0	-0.047183	0.85261	0.85193	0.980629	177	0	-0.047183
FCGR2C	5	0.26506	0.26604	0.995572	54	0	-0.026999	0.52544	0.52472	0.962149	112	0	-0.026999
FPR1	5	0.26851	0.26949	0.995572	55	0	-0.075722	0.27538	0.27587	0.926788	61	0	-0.075722
IRF8	5	0.27195	0.27273	0.995572	56	0	-0.09384	0.41096	0.41134	0.948265	86	0	-0.09384
CLU	5	0.27538	0.27587	0.995572	57	0	0.047647	0.066728	0.065566	0.904811	15	0	0.047647
TNFRSF1A	5	0.27879	0.27933	0.995572	58	0	-0.050385	0.64903	0.64821	0.964078	135	0	-0.050385
CSF2RB	5	0.28558	0.28654	0.995572	59	0	-0.034795	0.36312	0.36311	0.948265	76	0	-0.034795
MRC2	5	0.29231	0.29324	0.995572	60	0	-0.12927	0.60694	0.60575	0.964078	126	0	-0.12927
PTPRE	5	0.29566	0.29636	0.995572	61	0	-0.017807	0.88863	0.88811	0.983092	187	0	-0.017807
NFATC2	5	0.30232	0.30286	0.995572	62	0	0.050944	0.3904	0.39087	0.948265	84	0	0.050944
TGFBR2	5	0.30563	0.30599	0.995572	63	0	-0.10886	0.89679	0.89641	0.984362	188	0	-0.10886
MMP9	5	0.30893	0.30938	0.995572	64	0	0.059905	0.45588	0.45519	0.948265	99	0	0.059905
HEXB	5	0.31222	0.31273	0.995572	65	0	-0.047088	0.86463	0.86404	0.980629	182	0	-0.047088
GPR65	5	0.31549	0.31609	0.995572	66	0	-0.013258	0.015391	0.015564	0.805412	4	1	-0.013258
IL23A	5	0.322	0.3227	0.995572	67	0	-0.039269	0.87502	0.87463	0.980629	183	0	-0.039269
FLT1	5	0.32524	0.32567	0.995572	68	0	-0.10967	0.78941	0.78854	0.980486	166	0	-0.10967
IL15	5	0.33487	0.33592	0.995572	69	0	-0.0032417	0.53989	0.53918	0.962149	116	0	-0.0032417
CD180	5	0.34124	0.3422	0.995572	70	0	0.0086367	0.64711	0.64629	0.964078	134	0	0.0086367
SPP1	5	0.3444	0.34534	0.995572	71	0	-0.058899	0.76961	0.76816	0.980486	162	0	-0.058899
ABCA1	5	0.34755	0.34848	0.995572	72	0	-0.026286	0.92915	0.92813	0.991716	193	0	-0.026286
SCIMP	5	0.35069	0.35143	0.995572	73	0	-0.023566	0.65474	0.65418	0.964078	137	0	-0.023566
AIF1	5	0.36003	0.36045	0.995572	74	0	0.083641	0.37536	0.37537	0.948265	80	0	0.083641
LRP1	5	0.36312	0.36311	0.995572	75	0	-0.097626	0.76548	0.76426	0.980486	161	0	-0.097626
SIRPB1	5	0.37536	0.37537	0.995572	76	0	-0.06538	0.29231	0.29324	0.933846	65	0	-0.06538
APP	5	0.37839	0.37859	0.995572	77	0	0.016875	0.65662	0.6562	0.964078	138	0	0.016875
C9orf72	5	0.38442	0.38456	0.995572	78	0	0.027602	0.34755	0.34848	0.948265	74	0	0.027602
SLC16A5	5	0.38741	0.38761	0.995572	79	0	-0.13283	0.85451	0.85384	0.980629	179	0	-0.13283
CTLA4	5	0.39337	0.39398	0.995572	80	0	0.045449	0.058324	0.05704	0.904811	13	0	0.045449
CTSB	5	0.40514	0.40544	0.995572	81	0	-0.026513	0.47465	0.47383	0.948265	103	0	-0.026513
LDLR	5	0.42246	0.42217	0.995572	82	0	0.00026156	0.5303	0.52982	0.962149	113	0	0.00026156
FCGR2A	5	0.42814	0.42787	0.995572	83	0	0.09144	0.64325	0.6422	0.964078	133	0	0.09144
UNC13D	5	0.43658	0.43609	0.995572	84	0	-0.053694	0.26159	0.26218	0.926788	57	0	-0.053694
CLDN7	5	0.44215	0.44162	0.995572	85	0	-0.017185	0.96453	0.96389	0.99672	200	0	-0.017185
CLECL1	5	0.44492	0.44424	0.995572	86	0	0.038457	0.66223	0.66123	0.964078	139	0	0.038457
ICAM1	5	0.45042	0.44993	0.995572	87	0	-0.015059	0.24053	0.24175	0.926788	53	0	-0.015059
CD52	5	0.45316	0.4525	0.995572	88	0	0.033119	0.322	0.3227	0.948265	69	0	0.033119
FCER1G	5	0.45588	0.45519	0.995572	89	0	0.049486	0.61731	0.61612	0.964078	128	0	0.049486
CD37	5	0.4586	0.45772	0.995572	90	0	-0.049602	0.33167	0.3326	0.948265	70	0	-0.049602
LPAR2	5	0.4613	0.46039	0.995572	91	0	0.031907	0.71922	0.71737	0.977805	151	0	0.031907
SLC24A4	5	0.46399	0.46326	0.995572	92	0	0.096712	0.523	0.52201	0.962149	111	0	0.096712
ADGRG1	5	0.47729	0.47642	0.995572	93	0	0.094831	0.28558	0.28654	0.926788	64	0	0.094831
SIRPA	5	0.48254	0.48172	0.995572	94	0	-0.0042738	0.58988	0.58908	0.964078	123	0	-0.0042738
GPNMB	5	0.48774	0.48689	0.995572	95	0	-0.040567	0.73025	0.72883	0.977805	154	0	-0.040567
CLEC2B	5	0.49033	0.48942	0.995572	96	0	0.045823	0.72714	0.7256	0.977805	153	0	0.045823
ITM2C	5	0.49802	0.4973	0.995572	97	0	0.032352	0.85165	0.851	0.980629	176	0	0.032352
IL1RN	5	0.50056	0.50005	0.995572	98	0	0.096885	0.10381	0.10348	0.926788	23	0	0.096885
LRP1B	5	0.5031	0.5025	0.995572	99	0	-0.075815	0.97354	0.97302	0.99672	202	0	-0.075815
FPR2	5	0.50562	0.50513	0.995572	100	0	0.040598	0.20066	0.20181	0.926788	43	0	0.040598
CD14	5	0.50814	0.50775	0.995572	101	0	-0.025838	0.57447	0.57379	0.964078	121	0	-0.025838
OLR1	5	0.51064	0.50998	0.995572	102	0	-0.030846	0.22982	0.23143	0.926788	51	0	-0.030846
NFATC1	5	0.51809	0.51752	0.995572	103	0	0.12574	0.27195	0.27273	0.926788	60	0	0.12574
IRF5	5	0.523	0.52201	0.995572	104	0	-0.076811	0.90581	0.90476	0.985714	190	0	-0.076811
HEXA	5	0.5303	0.52982	0.995572	105	0	-0.067683	0.98226	0.98151	0.99672	203	0	-0.067683
CEMIP2	5	0.53271	0.5322	0.995572	106	0	-0.049524	0.73334	0.73217	0.977805	155	0	-0.049524
IL2RA	5	0.53751	0.53671	0.995572	107	0	0.090441	0.38141	0.38158	0.948265	82	0	0.090441
PILRA	5	0.54463	0.54385	0.995572	108	0	0.0073933	0.68744	0.68618	0.964078	147	0	0.0073933
CD300LF	5	0.54698	0.54608	0.995572	109	0	0.034558	0.45316	0.4525	0.948265	98	0	0.034558
PLCB3	5	0.54932	0.54845	0.995572	110	0	0.043037	0.53271	0.5322	0.962149	114	0	0.043037
FCGR3A	5	0.55398	0.55308	0.995572	111	0	-0.041119	0.49802	0.4973	0.95316	108	0	-0.041119
NLRC4	5	0.55629	0.55548	0.995572	112	0	0.11121	0.21535	0.2163	0.926788	47	0	0.11121
ADA2	5	0.5609	0.56034	0.995572	113	0	0.054514	0.44492	0.44424	0.948265	95	0	0.054514
NRP2	5	0.56318	0.56261	0.995572	114	0	-0.025121	0.70617	0.70401	0.97154	150	0	-0.025121
CLN3	5	0.56546	0.56486	0.995572	115	0	0.042529	0.011013	0.011529	0.795533	3	1	0.042529
CD1D	5	0.5767	0.57604	0.995572	116	0	-0.021632	0.66408	0.66312	0.964078	140	0	-0.021632
SERPINA1	5	0.58113	0.58066	0.995572	117	0	-0.066263	0.38741	0.38761	0.948265	83	0	-0.066263
TGFBR3	5	0.58552	0.58468	0.995572	118	0	-0.090597	0.99578	0.99534	0.999995	206	0	-0.090597
NLRP3	5	0.58988	0.58908	0.995572	119	0	0.056984	0.17063	0.17155	0.926788	37	0	0.056984
CD300C	5	0.60272	0.602	0.995572	120	0	-0.001075	0.36926	0.3693	0.948265	78	0	-0.001075
TLR4	5	0.61111	0.60998	0.995572	121	0	0.0063615	0.60061	0.59982	0.964078	125	0	0.0063615
ADAM10	5	0.61318	0.61226	0.995572	122	0	-0.079062	0.4929	0.4923	0.952394	107	0	-0.079062
ITGB3	5	0.62342	0.62272	0.995572	123	0	-0.038977	0.97103	0.97068	0.99672	201	0	-0.038977
NRP1	5	0.62946	0.62859	0.995572	124	0	-0.055709	0.59204	0.59106	0.964078	124	0	-0.055709
PLCG2	5	0.63146	0.63059	0.995572	125	0	-0.030152	0.70283	0.70092	0.97154	149	0	-0.030152
TMEM106A	5	0.63344	0.63262	0.995572	126	0	-0.063331	0.47729	0.47642	0.948265	104	0	-0.063331
ITGAL	5	0.63542	0.63464	0.995572	127	0	-0.029958	0.56998	0.56937	0.964078	119	0	-0.029958
APOC1	5	0.63739	0.63645	0.995572	128	0	0.05911	0.57223	0.57152	0.964078	120	0	0.05911
GRN	5	0.6413	0.6403	0.995572	129	0	0.04932	0.35693	0.3574	0.948265	75	0	0.04932
IFNGR2	5	0.64518	0.6443	0.995572	130	0	-0.034421	0.095671	0.095468	0.926788	21	0	-0.034421
MS4A4A	5	0.65284	0.65225	0.995572	131	0	0.038385	0.83033	0.82913	0.980629	173	0	0.038385
CSF1R	5	0.65662	0.6562	0.995572	132	0	0.045703	0.31549	0.31609	0.948265	68	0	0.045703
TYRO3	5	0.66037	0.65949	0.995572	133	0	0.0073565	0.33487	0.33592	0.948265	71	0	0.0073565
CD80	5	0.66593	0.66509	0.995572	134	0	0.052894	0.3662	0.36621	0.948265	77	0	0.052894
ICAM3	5	0.66776	0.66677	0.995572	135	0	0.02506	0.49033	0.48942	0.952394	106	0	0.02506
TMEM106B	5	0.67141	0.67014	0.995572	136	0	-0.00723	0.087476	0.086872	0.926788	19	0	-0.00723
FCGR2B	5	0.69947	0.69758	0.995572	137	0	0.014798	0.12786	0.12783	0.926788	27	0	0.014798
IL1R2	5	0.70115	0.69923	0.995572	138	0	0.0075483	0.87669	0.8763	0.980629	184	0	0.0075483
CD200R1	5	0.7045	0.70246	0.995572	139	0	-0.039351	0.26506	0.26604	0.926788	58	0	-0.039351
CTSH	5	0.70617	0.70401	0.995572	140	0	-0.0041774	0.88158	0.88114	0.980629	186	0	-0.0041774
LYVE1	5	0.70948	0.70743	0.995572	141	0	-0.021451	0.1159	0.11561	0.926788	25	0	-0.021451
CSF2RA	5	0.71112	0.709	0.995572	142	0	0.022686	0.41385	0.41406	0.948265	87	0	0.022686
HLA-DRB5	5	0.71275	0.71048	0.995572	143	0	-0.04721	0.72082	0.71899	0.977805	152	0	-0.04721
LPL	5	0.71438	0.71244	0.995572	144	0	0.07932	0.032748	0.032188	0.904811	7	1	0.07932
SELL	5	0.72082	0.71899	0.995572	145	0	0.05882	0.2476	0.24846	0.926788	55	0	0.05882
SELPLG	5	0.72399	0.72216	0.995572	146	0	-0.032673	0.1199	0.12003	0.926788	26	0	-0.032673
LILRB4	5	0.72557	0.72395	0.995572	147	0	0.058888	0.19695	0.19817	0.926788	42	0	0.058888
NPC2	5	0.74393	0.74332	0.995572	148	0	0.0021887	0.0066196	0.0070372	0.728351	2	1	0.0021887
P2RY12	5	0.75128	0.7505	0.995572	149	0	-0.0092784	0.2334	0.23475	0.926788	52	0	-0.0092784
IL21R	5	0.75273	0.75176	0.995572	150	0	0.019413	0.40222	0.40225	0.948265	85	0	0.019413
PTPRC	5	0.75418	0.75328	0.995572	151	0	0.043345	0.24407	0.24499	0.926788	54	0	0.043345
TLR10	5	0.75704	0.75596	0.995572	152	0	0.065834	0.15913	0.15998	0.926788	34	0	0.065834
CD68	5	0.76129	0.76018	0.995572	153	0	-0.018646	0.26851	0.26949	0.926788	59	0	-0.018646
MS4A6A	5	0.76687	0.76558	0.995572	154	0	0.092057	0.0541	0.053016	0.904811	12	0	0.092057
TARDBP	5	0.77233	0.77108	0.995572	155	0	0.024673	0.28219	0.28301	0.926788	63	0	0.024673
P2RY13	5	0.77503	0.77398	0.995572	156	0	0.087276	0.27879	0.27933	0.926788	62	0	0.087276
FCGR3B	5	0.78035	0.77949	0.995572	157	0	0.013159	0.075072	0.074152	0.926788	16	0	0.013159
CLEC7A	5	0.78166	0.78061	0.995572	158	0	-0.033512	0.8227	0.82135	0.980629	171	0	-0.033512
PLEK	5	0.78941	0.78854	0.995572	159	0	-0.053076	0.68569	0.68445	0.964078	146	0	-0.053076
CD300LB	5	0.79445	0.79348	0.995572	160	0	0.00084027	0.7777	0.7768	0.980486	163	0	0.00084027
VLDLR	5	0.80061	0.79977	0.995572	161	0	-0.03279	0.42814	0.42787	0.948265	90	0	-0.03279
CD58	5	0.80304	0.8019	0.995572	162	0	0.054523	0.81595	0.81449	0.980629	170	0	0.054523
LRRK2	5	0.80424	0.80307	0.995572	163	0	0.063599	0.6413	0.6403	0.964078	132	0	0.063599
CD33	5	0.80781	0.80636	0.995572	164	0	0.075279	0.14361	0.14406	0.926788	31	0	0.075279
RPL11	5	0.81595	0.81449	0.995572	165	0	-0.033368	0.33806	0.33897	0.948265	72	0	-0.033368
CR2	5	0.82601	0.82505	0.995572	166	0	0.036306	0.44768	0.4474	0.948265	96	0	0.036306
SCARB1	5	0.83033	0.82913	0.995572	167	0	-0.033022	0.95087	0.95039	0.991716	198	0	-0.033022
FCGR1A	5	0.83352	0.83258	0.995572	168	0	0.019974	0.53751	0.53671	0.962149	115	0	0.019974
TLR7	5	0.83457	0.83373	0.995572	169	0	0.0081499	0.87751	0.87721	0.980629	185	0	0.0081499
RPL7	5	0.83666	0.8359	0.995572	170	0	-0.034055	0.95397	0.95339	0.991716	199	0	-0.034055
C3AR1	5	0.84178	0.84081	0.995572	171	0	0.028956	0.10785	0.10776	0.926788	24	0	0.028956
SUCNR1	5	0.8438	0.8429	0.995572	172	0	0.046132	0.20435	0.20531	0.926788	44	0	0.046132
SIGLEC7	5	0.8448	0.84405	0.995572	173	0	0.098112	0.099746	0.099313	0.926788	22	0	0.098112
GBA	5	0.84678	0.84606	0.995572	174	0	0.0013493	0.16298	0.16399	0.926788	35	0	0.0013493
LAPTM5	5	0.84776	0.84691	0.995572	175	0	0.072669	0.041335	0.040266	0.904811	9	1	0.072669
AXL	5	0.85165	0.851	0.995572	176	0	0.03718	0.13182	0.13177	0.926788	28	0	0.03718
ABI3	5	0.86102	0.86069	0.995572	177	0	0.018554	0.13577	0.13566	0.926788	29	0	0.018554
APOE	5	0.86641	0.86573	0.995572	178	0	0.035528	0.5031	0.5025	0.954289	109	0	0.035528
PILRB	5	0.87248	0.87198	0.995572	179	0	0.025075	0.30232	0.30286	0.948265	66	0	0.025075
EPHA1	5	0.89015	0.88948	0.995572	180	0	0.10821	0.14752	0.14801	0.926788	32	0	0.10821
ITM2B	5	0.89388	0.89326	0.995572	181	0	0.10221	0.21898	0.22012	0.926788	48	0	0.10221
CD300A	5	0.89893	0.89876	0.995572	182	0	-0.029464	0.67141	0.67014	0.964078	143	0	-0.029464
SIGLEC5	5	0.90379	0.90295	0.995572	183	0	0.013461	0.46399	0.46326	0.948265	101	0	0.013461
GPR87	5	0.90845	0.90732	0.995572	184	0	0.095861	0.024101	0.023681	0.81701	6	1	0.095861
HAVCR1	5	0.91418	0.91326	0.995572	185	0	0.031249	0.22261	0.22441	0.926788	49	0	0.031249
TREML4	5	0.92138	0.92055	0.995572	186	0	0.056864	0.41673	0.41666	0.948265	88	0	0.056864
TREM1	5	0.92366	0.92262	0.995572	187	0	0.048971	0.69091	0.68929	0.964078	148	0	0.048971
LRP8	5	0.92699	0.92607	0.995572	188	0	0.084549	0.1514	0.15211	0.926788	33	0	0.084549
CR1	5	0.92808	0.9271	0.995572	189	0	0.11468	0.25462	0.25547	0.926788	56	0	0.11468
LYZ	5	0.92861	0.92769	0.995572	190	0	0.0094024	0.1895	0.1902	0.926788	40	0	0.0094024
ABCA7	5	0.92968	0.92888	0.995572	191	0	0.0027573	0.68217	0.68091	0.964078	145	0	0.0027573
LDLRAD3	5	0.93125	0.93035	0.995572	192	0	0.068893	0.19323	0.19414	0.926788	41	0	0.068893
GPR183	5	0.93531	0.93457	0.995572	193	0	0.051962	0.17822	0.17935	0.926788	39	0	0.051962
CCR2	5	0.94462	0.94414	0.995572	194	0	0.036543	0.62746	0.62663	0.964078	131	0	0.036543
C1QA	5	0.94549	0.94504	0.995572	195	0	0.015758	0.62139	0.62051	0.964078	130	0	0.015758
CXCR3	5	0.94677	0.9462	0.995572	196	0	0.093633	0.079222	0.078425	0.926788	17	0	0.093633
ITGA5	5	0.95244	0.95186	0.995572	197	0	0.10471	0.091581	0.091394	0.926788	20	0	0.10471
GPR141	5	0.95655	0.95605	0.995572	198	0	0.042294	0.22622	0.22802	0.926788	50	0	0.042294
TNFRSF13C	5	0.96136	0.96069	0.995572	199	0	0.027765	0.65284	0.65225	0.964078	136	0	0.027765
CD69	5	0.97155	0.97122	0.995572	200	0	0.071989	0.58333	0.58269	0.964078	122	0	0.071989
CD48	5	0.9761	0.97572	0.995572	201	0	0.018806	0.37839	0.37859	0.948265	81	0	0.018806
CD44	5	0.97762	0.97729	0.995572	202	0	0.055529	0.51313	0.51258	0.962149	110	0	0.055529
TGFB1	5	0.97926	0.97873	0.995572	203	0	0.024156	0.43096	0.43056	0.948265	91	0	0.024156
CSF3R	5	0.98244	0.98177	0.995572	204	0	0.061447	0.062534	0.061472	0.904811	14	0	0.061447
IL2RG	5	0.98814	0.98741	0.995572	205	0	0.04632	0.04986	0.049121	0.904811	11	0	0.04632
TLR5	5	0.99188	0.99115	0.995572	206	0	0.1143	0.16681	0.16756	0.926788	36	0	0.1143
VDR	5	0.996	0.99557	0.995572	207	0	0.084008	0.44215	0.44162	0.948265	94	0	0.084008
