sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
SIGLEC9_CRISPRi_sgRNA_2	SIGLEC9	693.87/759.91	638.85/594.43	726.89	616.64	-0.23695	2180.8	2.6055e+05	0.34378	0.3655	0.6345	0.73101	0.99995	False
TGFBR1_CRISPRi_sgRNA_2	TGFBR1	658.67/707.57	544.24/616.28	683.12	580.26	-0.23507	1195.5	2.317e+05	0.3425	0.36599	0.63401	0.73197	0.99995	False
CHRNE_CRISPRi_sgRNA_5	CHRNE	817.05/758.94	643.35/694.56	788	668.96	-0.23595	1688.6	3.0349e+05	0.34222	0.36609	0.63391	0.73219	0.99995	False
TYROBP_CRISPRi_sgRNA_2	TYROBP	814.54/646.5	613.62/628.11	730.52	620.87	-0.2343	14118	2.6302e+05	0.34124	0.36646	0.63354	0.73292	0.99995	False
C1QB_CRISPRi_sgRNA_3	C1QB	637.3/602.89	792.03/747.36	620.09	769.69	0.31135	592.19	1.9297e+05	0.34055	0.60181	0.39819	0.79638	0.99995	True
RYR1_CRISPRi_sgRNA_1	RYR1	819.57/917.9	721.75/757.37	868.73	739.56	-0.23196	4834.7	3.6493e+05	0.3377	0.36779	0.63221	0.73559	0.99995	False
LRP6_CRISPRi_sgRNA_2	LRP6	514.12/605.8	525.32/430.57	559.96	477.95	-0.22803	4202.6	1.5914e+05	0.33754	0.36786	0.63214	0.73571	0.99995	False
LAPTM5_CRISPRi_sgRNA_4	LAPTM5	740.38/837.45	989.36/954	788.91	971.68	0.30027	4711.7	3.0416e+05	0.3314	0.59925	0.40075	0.80149	0.99995	True
C1QC_CRISPRi_sgRNA_1	C1QC	835.91/751.19	694.72/663.61	793.55	679.16	-0.22425	3589	3.0754e+05	0.33107	0.3703	0.6297	0.74059	0.99995	False
BIN1_CRISPRi_sgRNA_3	BIN1	884.93/912.09	812.75/727.33	898.51	770.04	-0.22233	368.64	3.8893e+05	0.32826	0.37136	0.62864	0.74272	0.99995	False
TYROBP_CRISPRi_sgRNA_3	TYROBP	703.92/724.05	708.23/517.96	713.99	613.1	-0.21945	202.46	2.5188e+05	0.32736	0.3717	0.6283	0.74339	0.99995	False
SNCA_CRISPRi_sgRNA_3	SNCA	813.28/778.33	666.78/699.11	795.8	682.95	-0.22034	611.01	3.092e+05	0.32732	0.37171	0.62829	0.74343	0.99995	False
CD86_CRISPRi_sgRNA_3	CD86	731.58/775.42	670.39/623.56	753.5	646.97	-0.21958	960.98	2.7887e+05	0.32705	0.37182	0.62818	0.74363	0.99995	False
P2RY6_CRISPRi_sgRNA_1	P2RY6	1055.9/1166	995.67/908.48	1111	952.08	-0.22244	6066.4	5.8093e+05	0.32679	0.37191	0.62809	0.74383	0.99995	False
CLEC2D_CRISPRi_sgRNA_3	CLEC2D	840.94/1007.1	781.22/805.62	924.01	793.42	-0.21956	13801	4.1006e+05	0.3254	0.37244	0.62756	0.74488	0.99995	False
MERTK_CRISPRi_sgRNA_4	MERTK	863.56/904.33	689.31/830.2	883.95	759.75	-0.21816	831	3.771e+05	0.3244	0.37282	0.62718	0.74564	0.99995	False
CD19_CRISPRi_sgRNA_2	CD19	902.53/939.23	784.82/802.89	920.88	793.85	-0.21388	673.24	4.0744e+05	0.31996	0.3745	0.6255	0.74899	0.99995	False
Non_Targeting_5	Non	944.01/800.62	703.73/801.07	872.32	752.4	-0.21309	10281	3.6778e+05	0.31964	0.37462	0.62538	0.74924	0.99995	False
CD226_CRISPRi_sgRNA_1	CD226	276.54/244.26	329.79/314.06	260.4	321.92	0.30493	521.15	37504	0.31768	0.5878	0.4122	0.8244	0.99995	True
IL15RA_CRISPRi_sgRNA_2	IL15RA	740.38/490.45	520.81/546.18	615.41	533.5	-0.20572	31231	1.9023e+05	0.31561	0.37615	0.62385	0.7523	0.99995	False
IL2RG_CRISPRi_sgRNA_2	IL2RG	623.48/639.72	753.28/791.05	631.6	772.17	0.2895	131.94	1.9979e+05	0.31449	0.59121	0.40879	0.81759	0.99995	True
CXCR4_CRISPRi_sgRNA_1	CXCR4	774.32/809.34	685.7/686.37	791.83	686.04	-0.20662	613.43	3.0628e+05	0.31423	0.37667	0.62333	0.75335	0.99995	False
SORL1_CRISPRi_sgRNA_3	SORL1	915.1/893.67	791.13/776.49	904.39	783.81	-0.20619	229.66	3.9375e+05	0.31269	0.37726	0.62274	0.75451	0.99995	False
MS4A6A_CRISPRi_sgRNA_2	MS4A6A	659.93/659.11	761.39/848.4	659.52	804.9	0.287	0.33882	2.168e+05	0.31223	0.59049	0.40951	0.81901	0.99995	True
CD81_CRISPRi_sgRNA_3	CD81	941.5/1089.5	803.74/957.64	1015.5	880.69	-0.20524	10947	4.9016e+05	0.31082	0.37797	0.62203	0.75593	0.99995	False
ITGAM_CRISPRi_sgRNA_4	ITGAM	721.52/962.49	677.6/784.68	842	731.14	-0.20342	29032	3.44e+05	0.31062	0.37804	0.62196	0.75609	0.99995	False
SYK_CRISPRi_sgRNA_3	SYK	884.93/1016.8	814.56/835.66	950.85	825.11	-0.2044	8690.1	4.3287e+05	0.31055	0.37807	0.62193	0.75614	0.99995	False
PLAUR_CRISPRi_sgRNA_4	PLAUR	695.12/656.2	579.38/596.25	675.66	587.81	-0.20062	757.66	2.2694e+05	0.30988	0.37833	0.62167	0.75665	0.99995	False
CTLA4_CRISPRi_sgRNA_3	CTLA4	656.16/714.35	876.73/792.88	685.26	834.8	0.28442	1693.4	2.3307e+05	0.30977	0.58967	0.41033	0.82066	0.99995	True
CSF3R_CRISPRi_sgRNA_5	CSF3R	766.77/755.06	982.15/869.34	760.92	925.75	0.28254	68.571	2.8408e+05	0.30925	0.58999	0.41001	0.82003	0.99995	True
ACTB_CRISPRi_sgRNA_1	ACTB	666.21/853.93	629.84/694.56	760.07	662.2	-0.19859	17619	2.8348e+05	0.30685	0.37948	0.62052	0.75895	0.99995	False
CLU_CRISPRi_sgRNA_2	CLU	716.49/638.75	757.79/890.28	677.62	824.03	0.28184	3022	2.2819e+05	0.3065	0.58827	0.41173	0.82347	0.99995	True
CD226_CRISPRi_sgRNA_3	CD226	705.18/709.51	644.26/589.88	707.34	617.07	-0.19669	9.3604	2.4747e+05	0.30568	0.37992	0.62008	0.75985	0.99995	False
FCGR2C_CRISPRi_sgRNA_5	FCGR2C	822.08/832.61	749.68/692.74	827.34	721.21	-0.19781	55.364	3.3276e+05	0.30535	0.38005	0.61995	0.7601	0.99995	False
FPR1_CRISPRi_sgRNA_2	FPR1	990.52/733.74	767.7/735.53	862.13	751.61	-0.19767	32968	3.597e+05	0.30486	0.38024	0.61976	0.76048	0.99995	False
IRF8_CRISPRi_sgRNA_3	IRF8	990.52/1049.7	918.18/860.24	1020.1	889.21	-0.19794	1752.4	4.9441e+05	0.30369	0.38068	0.61932	0.76136	0.99995	False
CLU_CRISPRi_sgRNA_4	CLU	866.08/942.13	743.37/835.66	904.11	789.52	-0.19529	2892.2	3.9352e+05	0.30214	0.38127	0.61873	0.76255	0.99995	False
TNFRSF1A_CRISPRi_sgRNA_4	TNFRSF1A	708.95/664.92	557.75/645.41	686.94	601.58	-0.19112	969.36	2.3415e+05	0.30059	0.38186	0.61814	0.76373	0.99995	False
Non_Targeting_51	Non	1025.7/858.78	773.11/874.8	942.25	823.95	-0.19332	13935	4.2549e+05	0.29986	0.38214	0.61786	0.76428	0.99995	False
CSF2RB_CRISPRi_sgRNA_4	CSF2RB	883.68/741.49	740.67/681.82	812.58	711.24	-0.19192	10108	3.2163e+05	0.29981	0.38216	0.61784	0.76432	0.99995	False
ILDR1_CRISPRi_sgRNA_5	ILDR1	600.85/741.49	617.22/559.84	671.17	588.53	-0.18926	9890.4	2.241e+05	0.29902	0.38246	0.61754	0.76493	0.99995	False
MRC2_CRISPRi_sgRNA_2	MRC2	886.19/851.99	730.76/792.88	869.09	761.82	-0.18983	584.79	3.6521e+05	0.29717	0.38317	0.61683	0.76634	0.99995	False
PTPRE_CRISPRi_sgRNA_4	PTPRE	764.26/791.9	651.46/713.68	778.08	682.57	-0.18868	381.86	2.9631e+05	0.29706	0.38321	0.61679	0.76642	0.99995	False
Non_Targeting_60	Non	776.83/745.37	636.15/700.02	761.1	668.09	-0.18779	494.85	2.8421e+05	0.29641	0.38346	0.61654	0.76692	0.99995	False
NFATC2_CRISPRi_sgRNA_5	NFATC2	815.8/906.27	746.08/764.66	861.03	755.37	-0.18866	4092.6	3.5884e+05	0.29612	0.38357	0.61643	0.76714	0.99995	False
TGFBR2_CRISPRi_sgRNA_1	TGFBR2	801.97/731.8	662.28/685.46	766.89	673.87	-0.18629	2461.9	2.8831e+05	0.29487	0.38404	0.61596	0.76809	0.99995	False
MMP9_CRISPRi_sgRNA_3	MMP9	1106.2/1235.8	1044.3/1009.5	1171	1026.9	-0.18923	8405.4	6.417e+05	0.29401	0.38437	0.61563	0.76875	0.99995	False
HEXB_CRISPRi_sgRNA_2	HEXB	971.67/1139.9	882.14/971.29	1055.8	926.71	-0.1879	14145	5.2757e+05	0.29358	0.38454	0.61546	0.76908	0.99995	False
GPR65_CRISPRi_sgRNA_2	GPR65	520.4/582.53	449.63/523.43	551.47	486.53	-0.18041	1930.2	1.5462e+05	0.29245	0.38497	0.61503	0.76994	0.99995	False
FOLR2_CRISPRi_sgRNA_2	FOLR2	1166.5/1212.6	1054.2/1035	1189.5	1044.6	-0.18724	1060.7	6.6104e+05	0.29192	0.38517	0.61483	0.77035	0.99995	False
IL23A_CRISPRi_sgRNA_5	IL23A	833.4/883.98	692.01/819.27	858.69	755.64	-0.1842	1279.2	3.5699e+05	0.29179	0.38522	0.61478	0.77045	0.99995	False
FLT1_CRISPRi_sgRNA_4	FLT1	945.27/864.59	852.4/740.08	904.93	796.24	-0.18439	3254.5	3.942e+05	0.2915	0.38533	0.61467	0.77067	0.99995	False
IL23A_CRISPRi_sgRNA_3	IL23A	668.73/643.6	592.9/564.39	656.16	578.64	-0.18109	315.77	2.1472e+05	0.29134	0.3854	0.6146	0.77079	0.99995	False
ITGAX_CRISPRi_sgRNA_4	ITGAX	857.28/962.49	871.32/730.06	909.88	800.69	-0.18422	5534.5	3.9829e+05	0.29128	0.38542	0.61458	0.77084	0.99995	False
IL15_CRISPRi_sgRNA_5	IL15	951.55/827.76	768.6/798.34	889.66	783.47	-0.18315	7662.6	3.8172e+05	0.29045	0.38574	0.61426	0.77147	0.99995	False
TLR2_CRISPRi_sgRNA_3	TLR2	1230.6/1183.5	1060.5/1062.3	1207	1061.4	-0.1853	1110.5	6.7957e+05	0.28988	0.38595	0.61405	0.7719	0.99995	False
Non_Targeting_45	Non	629.76/646.5	711.84/825.65	638.13	768.74	0.26826	140.19	2.0371e+05	0.28938	0.58087	0.41913	0.83827	0.99995	True
FCGR3B_CRISPRi_sgRNA_5	FCGR3B	661.19/811.28	920.88/850.22	736.23	885.55	0.26608	11264	2.6692e+05	0.28902	0.58146	0.41854	0.83708	0.99995	True
CD180_CRISPRi_sgRNA_3	CD180	945.27/907.24	825.37/811.99	926.25	818.68	-0.1779	723.14	4.1194e+05	0.28493	0.38785	0.61215	0.7757	0.99995	False
SPP1_CRISPRi_sgRNA_4	SPP1	896.25/1011	819.06/866.61	953.6	842.84	-0.17793	6578.7	4.3523e+05	0.28469	0.38794	0.61206	0.77588	0.99995	False
ABCA1_CRISPRi_sgRNA_4	ABCA1	856.02/745.37	705.53/711.86	800.7	708.69	-0.17586	6121.8	3.128e+05	0.28431	0.38809	0.61191	0.77618	0.99995	False
CXCR3_CRISPRi_sgRNA_4	CXCR3	671.24/694	845.19/792.88	682.62	819.03	0.26249	258.95	2.3138e+05	0.28359	0.57881	0.42119	0.84237	0.99995	True
SCIMP_CRISPRi_sgRNA_2	SCIMP	986.75/1102.1	926.29/921.23	1044.4	923.76	-0.17692	6648.5	5.1689e+05	0.28286	0.38864	0.61136	0.77728	0.99995	False
Non_Targeting_69	Non	840.94/696.91	651.46/713.68	768.92	682.57	-0.17162	10372	2.8975e+05	0.28055	0.38953	0.61047	0.77905	0.99995	False
LILRA5_CRISPRi_sgRNA_4	LILRA5	766.77/819.04	643.35/764.66	792.9	704.01	-0.17133	1365.6	3.0707e+05	0.27997	0.38975	0.61025	0.7795	0.99995	False
CD81_CRISPRi_sgRNA_5	CD81	780.6/992.54	1083.1/1034.1	886.57	1058.6	0.25557	22458	3.7922e+05	0.27934	0.5784	0.4216	0.84321	0.99995	True
AIF1_CRISPRi_sgRNA_3	AIF1	879.9/830.67	810.95/708.22	855.29	759.58	-0.17098	1212.2	3.5433e+05	0.27889	0.39017	0.60983	0.78033	0.99995	False
LRP1_CRISPRi_sgRNA_5	LRP1	788.14/885.92	742.47/745.54	837.03	744.01	-0.16975	4779.7	3.4017e+05	0.27788	0.39055	0.60945	0.7811	0.99995	False
Non_Targeting_93	Non	505.32/566.06	450.53/505.22	535.69	477.87	-0.16443	1844.6	1.4636e+05	0.27733	0.39076	0.60924	0.78153	0.99995	False
CD226_CRISPRi_sgRNA_5	CD226	1024.5/842.3	835.28/823.83	933.38	829.55	-0.16994	16592	4.1796e+05	0.27702	0.39088	0.60912	0.78177	0.99995	False
IL1R1_CRISPRi_sgRNA_5	IL1R1	930.18/825.82	793.83/769.21	878	781.52	-0.16774	5446	3.7232e+05	0.27544	0.39149	0.60851	0.78298	0.99995	False
SIRPB1_CRISPRi_sgRNA_4	SIRPB1	921.39/1031.3	876.73/860.24	976.35	868.48	-0.16871	6041.2	4.5507e+05	0.27538	0.39151	0.60849	0.78303	0.99995	False
APP_CRISPRi_sgRNA_3	APP	706.44/820.97	768.6/592.61	763.71	680.61	-0.16597	6559.3	2.8605e+05	0.27508	0.39163	0.60837	0.78325	0.99995	False
SCIMP_CRISPRi_sgRNA_5	SCIMP	796.94/952.79	806.45/751.91	874.87	779.18	-0.16691	12145	3.6982e+05	0.27466	0.39179	0.60821	0.78358	0.99995	False
C9orf72_CRISPRi_sgRNA_3	C9orf72	737.86/694	598.3/679.09	715.93	638.69	-0.16445	962.02	2.5318e+05	0.27425	0.39194	0.60806	0.78389	0.99995	False
SLC16A5_CRISPRi_sgRNA_5	SLC16A5	798.2/803.53	720.85/707.31	800.86	714.08	-0.16526	14.192	3.1292e+05	0.27391	0.39208	0.60792	0.78416	0.99995	False
ITGAM_CRISPRi_sgRNA_2	ITGAM	920.13/927.59	830.77/815.63	923.86	823.2	-0.16624	27.863	4.0994e+05	0.27346	0.39225	0.60775	0.7845	0.99995	False
CTLA4_CRISPRi_sgRNA_2	CTLA4	570.68/742.46	578.48/595.34	656.57	586.91	-0.16156	14754	2.1498e+05	0.27233	0.39269	0.60731	0.78537	0.99995	False
TGFBR1_CRISPRi_sgRNA_4	TGFBR1	913.84/982.84	836.18/856.6	948.34	846.39	-0.16391	2380.4	4.3071e+05	0.2709	0.39323	0.60677	0.78647	0.99995	False
C1QC_CRISPRi_sgRNA_3	C1QC	940.24/866.53	745.17/868.43	903.39	806.8	-0.16294	2716.7	3.9293e+05	0.27041	0.39342	0.60658	0.78684	0.99995	False
TMEM106B_CRISPRi_sgRNA_4	TMEM106B	830.88/808.37	1014.6/933.06	819.63	973.83	0.24842	253.31	3.2692e+05	0.26969	0.57398	0.42602	0.85204	0.99995	True
ITGA5_CRISPRi_sgRNA_4	ITGA5	883.68/826.79	1008.3/1022.3	855.23	1015.3	0.24722	1618	3.5428e+05	0.26888	0.57387	0.42613	0.85226	0.99995	True
Non_Targeting_35	Non	712.72/823.88	621.73/753.73	768.3	687.73	-0.15961	6178.1	2.8931e+05	0.26877	0.39405	0.60595	0.78811	0.99995	False
IFNGR2_CRISPRi_sgRNA_4	IFNGR2	829.62/871.38	974.94/1044.1	850.5	1009.5	0.24704	871.6	3.5059e+05	0.26859	0.57372	0.42628	0.85257	0.99995	True
CTSB_CRISPRi_sgRNA_2	CTSB	651.13/666.86	568.57/613.55	658.99	591.06	-0.15672	123.72	2.1648e+05	0.26755	0.39452	0.60548	0.78905	0.99995	False
FLT1_CRISPRi_sgRNA_2	FLT1	916.36/1001.3	846.09/871.16	958.81	858.63	-0.15904	3604.1	4.3974e+05	0.26596	0.39514	0.60486	0.79027	0.99995	False
SIGLEC7_CRISPRi_sgRNA_3	SIGLEC7	756.72/759.91	843.39/955.82	758.31	899.6	0.2462	5.0933	2.8225e+05	0.26595	0.57202	0.42798	0.85596	0.99995	True
SLC52A1_CRISPRi_sgRNA_4	SLC52A1	764.26/833.57	731.66/701.84	798.92	716.75	-0.15637	2402.2	3.1149e+05	0.26516	0.39544	0.60456	0.79089	0.99995	False
SLC16A5_CRISPRi_sgRNA_1	SLC16A5	933.96/865.56	930.79/683.64	899.76	807.22	-0.1564	2339	3.8995e+05	0.26398	0.3959	0.6041	0.7918	0.99995	False
IL1RN_CRISPRi_sgRNA_1	IL1RN	651.13/821.94	905.56/840.21	736.54	872.89	0.24473	14589	2.6712e+05	0.26382	0.57098	0.42902	0.85805	0.99995	True
C3AR1_CRISPRi_sgRNA_1	C3AR1	817.05/714.35	885.74/926.69	765.7	906.21	0.24277	5273.7	2.8747e+05	0.26207	0.57045	0.42955	0.8591	0.99995	True
VCP_CRISPRi_sgRNA_3	VCP	756.72/873.31	717.24/748.27	815.02	732.76	-0.1533	6797.4	3.2346e+05	0.26192	0.39669	0.60331	0.79339	0.99995	False
IL1RN_CRISPRi_sgRNA_4	IL1RN	702.67/633.9	782.12/801.07	668.29	791.59	0.24396	2364.1	2.2228e+05	0.26154	0.56951	0.43049	0.86098	0.99995	True
Non_Targeting_74	Non	795.69/646.5	611.82/686.37	721.09	649.09	-0.15154	11127	2.5664e+05	0.26148	0.39686	0.60314	0.79372	0.99995	False
LDLR_CRISPRi_sgRNA_2	LDLR	954.07/767.66	834.38/713.68	860.87	774.03	-0.15321	17373	3.5871e+05	0.26126	0.39694	0.60306	0.79389	0.99995	False
TGFBR2_CRISPRi_sgRNA_4	TGFBR2	1003.1/936.32	881.23/861.15	969.7	871.19	-0.15439	2229.4	4.4923e+05	0.26122	0.39696	0.60304	0.79392	0.99995	False
FCGR2A_CRISPRi_sgRNA_2	FCGR2A	725.29/809.34	691.11/690.92	767.32	691.02	-0.1509	3532.2	2.8861e+05	0.26017	0.39736	0.60264	0.79473	0.99995	False
