id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TYRO3	5	0.73943	0.73877	0.999666	144	0	0.19134	0.25812	0.25895	0.999995	43	0	0.19134
VDR	5	0.74689	0.74631	0.999666	145	0	0.074785	0.16298	0.16456	0.999995	27	1	0.074785
SIRPA	5	0.74836	0.74784	0.999666	146	0	0.10151	0.74689	0.74631	0.999995	149	0	0.10151
SLC52A1	5	0.74982	0.74917	0.999666	147	0	0.015793	0.75273	0.75176	0.999995	150	0	0.015793
IL15	5	0.75273	0.75176	0.999666	148	0	-0.023427	0.69777	0.69596	0.999995	138	0	-0.023427
SERPINA1	5	0.75561	0.75461	0.999666	149	0	-0.11563	0.96889	0.96861	0.999995	195	0	-0.11563
OLR1	5	0.75988	0.7589	0.999666	150	0	0.10718	0.091581	0.096574	0.999995	16	1	0.10718
GRN	5	0.76129	0.76018	0.999666	151	0	0.095404	0.78813	0.78744	0.999995	159	0	0.095404
TGFBR2	5	0.76548	0.76426	0.999666	152	0	0.12871	0.33487	0.33592	0.999995	59	0	0.12871
NRP2	5	0.76687	0.76558	0.999666	153	0	0.066993	0.42246	0.42217	0.999995	77	0	0.066993
C9orf72	5	0.77637	0.77522	0.999666	154	0	-0.035476	0.97155	0.97122	0.999995	197	0	-0.035476
CD37	5	0.78941	0.78854	0.999666	155	0	-0.084885	0.86373	0.86316	0.999995	177	0	-0.084885
IL2RG	5	0.79067	0.7897	0.999666	156	0	-0.024738	0.7318	0.73056	0.999995	143	0	-0.024738
NLRP3	5	0.79194	0.79102	0.999666	157	0	-0.017629	0.35381	0.35453	0.999995	63	0	-0.017629
LYVE1	5	0.79319	0.79223	0.999666	158	0	0.18474	0.49033	0.48942	0.999995	93	0	0.18474
FCGR1A	5	0.79445	0.79348	0.999666	159	0	-0.046489	0.50562	0.50513	0.999995	97	0	-0.046489
ILDR1	5	0.79816	0.79734	0.999666	160	0	-0.11172	0.64711	0.64629	0.999995	125	0	-0.11172
CEMIP2	5	0.80061	0.79977	0.999666	161	0	-0.017274	0.86991	0.86924	0.999995	179	0	-0.017274
TGFBR3	5	0.80183	0.80075	0.999666	162	0	0.10755	0.075072	0.081055	0.999995	13	1	0.10755
TYROBP	5	0.80424	0.80307	0.999666	163	0	0.081733	0.55629	0.55548	0.999995	107	0	0.081733
CLEC2D	5	0.81935	0.81782	0.999666	164	0	0.036431	0.74541	0.7448	0.999995	148	0	0.036431
ITM2B	5	0.82047	0.81883	0.999666	165	0	0.26217	0.12389	0.12646	0.999995	20	1	0.26217
AIF1	5	0.82709	0.82616	0.999666	166	0	0.16421	0.18575	0.18648	0.999995	30	1	0.16421
P2RY12	5	0.82818	0.82721	0.999666	167	0	0.011517	0.3662	0.36621	0.999995	64	0	0.011517
VCP	5	0.82926	0.82813	0.999666	168	0	0.085087	0.10785	0.11154	0.999995	18	1	0.085087
SIGLEC9	5	0.83033	0.82913	0.999666	169	0	0.021506	0.087476	0.09242	0.999995	15	1	0.021506
CD180	5	0.83246	0.83152	0.999666	170	0	-0.0083459	0.68569	0.68445	0.999995	134	0	-0.0083459
PLCB3	5	0.8438	0.8429	0.999666	171	0	0.020837	0.30563	0.30599	0.999995	52	0	0.020837
CD19	5	0.84678	0.84606	0.999666	172	0	0.03085	0.59634	0.59564	0.999995	116	0	0.03085
LRP8	5	0.84972	0.84905	0.999666	173	0	0.11943	0.29566	0.29636	0.999995	50	0	0.11943
IL1R1	5	0.85069	0.85002	0.999666	174	0	0.1565	0.26159	0.26218	0.999995	44	0	0.1565
APP	5	0.85733	0.85694	0.999666	175	0	0.20541	0.25112	0.25194	0.999995	42	0	0.20541
Non_Targeting	100	0.85759	0.94457	0.999666	176	3	0.01784	0.67122	0.85168	0.999995	129	3	0.01784
ABCA7	5	0.85918	0.85889	0.999666	177	0	0.19672	0.40514	0.40544	0.999995	73	0	0.19672
CLN3	5	0.86641	0.86573	0.999666	178	0	-0.038022	0.80899	0.80743	0.999995	164	0	-0.038022
CD52	5	0.87669	0.8763	0.999666	179	0	0.084425	0.31549	0.31609	0.999995	53	0	0.084425
CLECL1	5	0.87751	0.87721	0.999666	180	0	0.21063	0.22261	0.22441	0.999995	38	0	0.21063
CSF2RA	5	0.88476	0.88432	0.999666	181	0	0.060656	0.22622	0.22802	0.999995	39	0	0.060656
FPR1	5	0.88554	0.88509	0.999666	182	0	0.048501	0.26506	0.26604	0.999995	45	0	0.048501
CD69	5	0.89462	0.89409	0.999666	183	0	-0.059445	0.67141	0.67014	0.999995	130	0	-0.059445
IRF5	5	0.89534	0.89486	0.999666	184	0	0.10652	0.66408	0.66312	0.999995	127	0	0.10652
LRP6	5	0.90647	0.90541	0.999666	185	0	0.13123	0.46667	0.46593	0.999995	88	0	0.13123
NLRC4	5	0.91294	0.91202	0.999666	186	0	0.074322	0.45316	0.4525	0.999995	85	0	0.074322
CD300LF	5	0.91356	0.91258	0.999666	187	0	0.00019415	0.76687	0.76558	0.999995	154	0	0.00019415
P2RY13	5	0.91603	0.9151	0.999666	188	0	0.049977	0.68744	0.68618	0.999995	135	0	0.049977
CD300C	5	0.92366	0.92262	0.999666	189	0	0.030567	0.31875	0.31931	0.999995	54	0	0.030567
VLDLR	5	0.92423	0.92327	0.999666	190	0	0.34627	0.24053	0.24175	0.999995	40	0	0.34627
ADAM10	5	0.93727	0.93661	0.999666	191	0	0.24408	0.38141	0.38158	0.999995	68	0	0.24408
CD300LB	5	0.9433	0.94269	0.999666	192	0	0.11267	0.47465	0.47383	0.999995	89	0	0.11267
CHRNE	5	0.95321	0.95268	0.999666	193	0	0.10728	0.77903	0.77805	0.999995	157	0	0.10728
TP53	5	0.9607	0.95999	0.999666	194	0	0.10237	0.33806	0.33897	0.999995	60	0	0.10237
ADGRG1	5	0.96833	0.96807	0.999666	195	0	0.025014	0.32524	0.32567	0.999995	56	0	0.025014
TGFB1	5	0.97378	0.97324	0.999666	196	0	0.045414	0.71438	0.71244	0.999995	140	0	0.045414
TLR4	5	0.97846	0.97798	0.999666	197	0	0.16362	0.52544	0.52472	0.999995	102	0	0.16362
TREM2	5	0.981	0.98034	0.999666	198	0	0.24816	0.21535	0.2163	0.999995	37	0	0.24816
LTBR	5	0.98312	0.98242	0.999666	199	0	0.19981	0.17822	0.17959	0.999995	29	1	0.19981
LPAR2	5	0.98411	0.98341	0.999666	200	0	0.3502	0.2117	0.21289	0.999995	36	0	0.3502
SYK	5	0.98536	0.98444	0.999666	201	0	0.066088	0.0066196	0.012545	0.370987	7	1	0.066088
MERTK	5	0.98639	0.98546	0.999666	202	0	0.19296	0.45042	0.44993	0.999995	84	0	0.19296
FCER1G	5	0.98912	0.98836	0.999666	203	0	0.4155	0.0052462	0.0099457	0.343127	6	2	0.4155
SQSTM1	5	0.99169	0.99088	0.999666	204	0	0.23169	0.10381	0.10761	0.999995	17	1	0.23169
ABCA1	5	0.99789	0.99764	0.999666	205	0	0.75752	7.9115e-06	4.9803e-06	0.000344	2	4	0.75752
LDLR	5	0.99952	0.99947	0.999666	206	0	0.68565	1.038e-05	4.9803e-06	0.000344	3	3	0.68565
AXL	5	0.99974	0.99967	0.999666	207	0	0.84532	7.7342e-07	4.9803e-06	0.000344	1	4	0.84532
