sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
Alector_lib_2_sgRNA_870	SPI1	904.36/717.76	529.18/567.39	811.06	548.28	-0.56404	17409	1.9314e+05	0.6726	0.2506	0.7494	0.5012	0.99974	False
Alector_lib_2_sgRNA_597	LILRB4	1457.3/1620.3	992.54/1121.3	1538.8	1056.9	-0.54152	13281	6.1703e+05	0.6713	0.25102	0.74898	0.50203	0.99974	False
Alector_lib_2_sgRNA_1117	Non_Targeting	1022.2/1142.3	1527.8/1402	1082.2	1464.9	0.43643	7216.7	3.2584e+05	0.67034	0.74118	0.25882	0.51765	0.99974	True
Alector_lib_2_sgRNA_848	SLC24A4	1661.7/1871.1	1194.3/1248.8	1766.4	1221.6	-0.53168	21910	7.9253e+05	0.66624	0.25263	0.74737	0.50526	0.99974	False
Alector_lib_2_sgRNA_244	CLECL1	848.87/908.01	1196.9/1187.3	878.44	1192.1	0.44008	1748.9	2.2321e+05	0.66394	0.7384	0.2616	0.5232	0.99974	True
Alector_lib_2_sgRNA_278	CSF2RA	1018.3/1272	1661.2/1426	1145.1	1543.6	0.43043	32194	3.6101e+05	0.66313	0.73898	0.26102	0.52204	0.99974	True
Alector_lib_2_sgRNA_345	FCGR2B	1105.9/886.79	592.4/773.03	996.33	682.71	-0.54467	23998	2.8046e+05	0.66031	0.25453	0.74547	0.50905	0.99974	False
Alector_lib_2_sgRNA_346	FCGR2C	1022.2/992.13	601.93/779.03	1007.1	690.48	-0.54394	450.52	2.8601e+05	0.65993	0.25465	0.74535	0.5093	0.99974	False
Alector_lib_2_sgRNA_981	TREM2	1069.9/822.32	1300/1256.4	946.09	1278.2	0.43365	30635	2.5534e+05	0.65719	0.73641	0.26359	0.52718	0.99974	True
Alector_lib_2_sgRNA_1090	Non_Targeting	1273.3/1290.1	1914.9/1520.5	1281.7	1717.7	0.42216	140.78	4.4287e+05	0.65521	0.73671	0.26329	0.52658	0.99974	True
Alector_lib_2_sgRNA_876	SQSTM1	1071.8/1194.2	1459.4/1579.1	1133	1519.2	0.42287	7488.2	3.5409e+05	0.64906	0.73429	0.26571	0.53142	0.99974	True
Alector_lib_2_sgRNA_1030	VLDLR	667.8/492.92	658.23/917.12	580.36	787.68	0.43999	15292	1.053e+05	0.63888	0.72855	0.27145	0.54291	0.99974	True
Alector_lib_2_sgRNA_593	LILRA5	1028/796.38	1225.5/1221.8	912.18	1223.7	0.42342	26822	2.3899e+05	0.63716	0.7296	0.2704	0.5408	0.99974	True
Alector_lib_2_sgRNA_447	ICAM1	1343.4/1537.7	882.54/1151.3	1440.6	1016.9	-0.50202	18882	5.4744e+05	0.6295	0.26451	0.73549	0.52902	0.99974	False
Alector_lib_2_sgRNA_329	FCER1G	984.18/1025.2	1292.2/1388.4	1004.7	1340.3	0.4155	839.14	2.8474e+05	0.62903	0.72719	0.27281	0.54562	0.99974	True
Alector_lib_2_sgRNA_52	APP	763.21/975.62	1064.4/1259.4	869.41	1161.9	0.41794	22561	2.1906e+05	0.62489	0.72529	0.27471	0.54941	0.99974	True
Alector_lib_2_sgRNA_965	TNFRSF10B	942.32/1131.3	1576.3/1176.8	1036.8	1376.5	0.40856	17853	3.0147e+05	0.61876	0.72382	0.27618	0.55236	0.99974	True
Alector_lib_2_sgRNA_114	CD33	1331.7/1024.4	740.51/930.63	1178	835.57	-0.49506	47232	3.8005e+05	0.61648	0.26879	0.73121	0.53757	0.99974	False
Alector_lib_2_sgRNA_951	TMEM106B	1181.8/1606.9	798.53/1187.3	1394.4	992.92	-0.48943	90359	5.16e+05	0.61572	0.26904	0.73096	0.53808	0.99974	False
Alector_lib_2_sgRNA_805	SELL	1593.6/1393.9	975.22/1155.8	1493.7	1065.5	-0.48699	19944	5.8464e+05	0.6153	0.26918	0.73082	0.53836	0.99974	False
Alector_lib_2_sgRNA_445	HLA-DRB5	1155.5/1430.8	1016.8/828.56	1293.2	922.68	-0.48656	37893	4.5008e+05	0.61059	0.27073	0.72927	0.54147	0.99974	False
Alector_lib_2_sgRNA_550	ITGAM	945.25/1105.3	571.62/885.6	1025.3	728.61	-0.49224	12815	2.9542e+05	0.60982	0.27099	0.72901	0.54198	0.99974	False
Alector_lib_2_sgRNA_998	TYRO3	961.79/1136	1354.6/1415.5	1048.9	1385	0.40069	15174	3.0788e+05	0.60576	0.71943	0.28057	0.56115	0.99974	True
Alector_lib_2_sgRNA_468	IL1R1	701.88/654.08	1028.9/779.03	677.98	903.97	0.4145	1142	1.3956e+05	0.60493	0.71757	0.28243	0.56487	0.99974	True
Alector_lib_2_sgRNA_376	FPR1	986.13/1170.6	1313.9/1528	1078.4	1420.9	0.39769	17013	3.2374e+05	0.60211	0.71827	0.28173	0.56346	0.99974	True
Alector_lib_2_sgRNA_443	HLA-DRB5	666.83/645.44	841.84/906.62	656.13	874.23	0.41347	228.87	1.3152e+05	0.60138	0.71622	0.28378	0.56757	0.99974	True
Alector_lib_2_sgRNA_1000	TYRO3	1191.5/1233.5	1711.4/1471	1212.5	1591.2	0.39183	879.84	4.0046e+05	0.59841	0.7174	0.2826	0.56521	0.99974	True
Alector_lib_2_sgRNA_472	IL1R2	908.25/966.19	1213.4/1259.4	937.22	1236.4	0.39928	1678.3	2.5102e+05	0.59708	0.71606	0.28394	0.56788	0.99974	True
Alector_lib_2_sgRNA_654	LYZ	890.73/982.7	1487.9/983.17	936.71	1235.6	0.3991	4229.1	2.5078e+05	0.59675	0.71594	0.28406	0.56812	0.99974	True
Alector_lib_2_sgRNA_924	TLR2	1093.2/898.58	604.53/825.56	995.9	715.05	-0.47739	18941	2.8024e+05	0.59423	0.27618	0.72382	0.55236	0.99974	False
Alector_lib_2_sgRNA_274	CSF1R	1169.1/1200.5	867.82/840.57	1184.8	854.2	-0.47154	490.46	3.8401e+05	0.59289	0.27663	0.72337	0.55326	0.99974	False
Alector_lib_2_sgRNA_1015	VCP	538.33/600.63	694.6/822.56	569.48	758.58	0.41303	1940.2	1.0175e+05	0.59284	0.7127	0.2873	0.57461	0.99974	True
Alector_lib_2_sgRNA_438	HEXB	1234.4/1229.6	808.93/972.66	1232	890.79	-0.46734	11.593	4.1219e+05	0.58966	0.27771	0.72229	0.55542	0.99974	False
Alector_lib_2_sgRNA_602	LPAR2	990.03/876.57	1239.4/1212.8	933.3	1226.1	0.3933	6436.4	2.4912e+05	0.58664	0.71243	0.28757	0.57513	0.99974	True
Alector_lib_2_sgRNA_122	CD40	884.89/763.36	1238.5/932.13	824.13	1085.3	0.39676	7384.7	1.9881e+05	0.58579	0.71168	0.28832	0.57663	0.99974	True
Alector_lib_2_sgRNA_600	LILRB4	930.64/944.18	697.2/655.95	937.41	676.57	-0.46984	91.579	2.5111e+05	0.58514	0.27923	0.72077	0.55845	0.99974	False
Alector_lib_2_sgRNA_441	HLA-DRB5	907.28/832.54	1080/1203.8	869.91	1141.9	0.39212	2792.8	2.1929e+05	0.58085	0.71017	0.28983	0.57966	0.99974	True
Alector_lib_2_sgRNA_628	LRP8	978.34/858.49	1211.7/1196.3	918.41	1204	0.39023	7183	2.4196e+05	0.58055	0.71026	0.28974	0.57948	0.99974	True
Alector_lib_2_sgRNA_207	CDKN2A	788.52/1010.2	1275.7/1080.7	899.36	1178.2	0.38928	24575	2.3294e+05	0.57782	0.70923	0.29077	0.58153	0.99974	True
Alector_lib_2_sgRNA_39	AIF1	894.62/700.47	1144.1/947.14	797.55	1045.6	0.39029	18848	1.8734e+05	0.57315	0.70716	0.29284	0.58569	0.99974	True
Alector_lib_2_sgRNA_165	CD81	1093.2/1124.2	684.21/935.14	1108.7	809.67	-0.45299	480.3	3.4045e+05	0.57223	0.28358	0.71642	0.56717	0.99974	False
Alector_lib_2_sgRNA_895	TARDBP	1299.6/1117.9	677.28/1092.7	1208.8	885.01	-0.44932	16502	3.9821e+05	0.57063	0.28412	0.71588	0.56825	0.99974	False
Alector_lib_2_sgRNA_184	CD226	1133.1/999.99	759.56/804.55	1066.6	782.05	-0.44714	8862.1	3.1734e+05	0.56528	0.28594	0.71406	0.57189	0.99974	False
Alector_lib_2_sgRNA_758	PLCB3	692.14/621.07	941.44/780.53	656.6	860.98	0.39044	2525.9	1.3169e+05	0.5632	0.70289	0.29711	0.59421	0.99974	True
Alector_lib_2_sgRNA_862	SORL1	895.6/856.13	1424.7/857.08	875.86	1140.9	0.38101	778.98	2.2202e+05	0.56248	0.70377	0.29623	0.59246	0.99974	True
Alector_lib_2_sgRNA_552	ITGAX	1094.2/1117.1	773.42/852.58	1105.7	813	-0.44311	263.23	3.3876e+05	0.56202	0.28705	0.71295	0.57411	0.99974	False
Alector_lib_2_sgRNA_1029	VLDLR	885.86/897.79	982.14/1337.4	891.83	1159.8	0.37864	71.164	2.2941e+05	0.55943	0.70276	0.29724	0.59448	0.99974	True
Alector_lib_2_sgRNA_140	CD52	536.39/623.42	895.54/624.42	579.9	759.98	0.38956	3787.9	1.0515e+05	0.55534	0.6996	0.3004	0.60081	0.99974	True
Alector_lib_2_sgRNA_1067	Non_Targeting	1386.2/1633.6	1063.6/1179.8	1509.9	1121.7	-0.42849	30605	5.9621e+05	0.55456	0.2896	0.7104	0.57919	0.99974	False
Alector_lib_2_sgRNA_763	PLCG2	1092.2/975.62	689.41/837.57	1033.9	763.49	-0.43697	6799.8	2.9995e+05	0.5541	0.28976	0.71024	0.57951	0.99974	False
Alector_lib_2_sgRNA_491	IL6R	898.52/1253.9	861.76/729.5	1076.2	795.63	-0.43534	63156	3.2257e+05	0.55335	0.29001	0.70999	0.58002	0.99974	False
Alector_lib_2_sgRNA_162	CD81	1126.3/1261	906.79/861.59	1193.7	884.19	-0.43254	9070.3	3.8923e+05	0.55291	0.29016	0.70984	0.58033	0.99974	False
Alector_lib_2_sgRNA_287	CSF3R	1124.4/1430.8	895.54/999.68	1277.6	947.61	-0.43067	46954	4.403e+05	0.55262	0.29026	0.70974	0.58053	0.99974	False
Alector_lib_2_sgRNA_193	CD300C	1353.1/1328.6	1674.1/1771.2	1340.9	1722.7	0.36124	300.7	4.8065e+05	0.55071	0.70115	0.29885	0.5977	0.99974	True
Alector_lib_2_sgRNA_141	CD58	1364.8/1218.5	823.65/1097.2	1291.7	960.45	-0.42708	10697	4.4915e+05	0.54912	0.29146	0.70854	0.58292	0.99974	False
Alector_lib_2_sgRNA_941	TLR10	1046.5/912.73	817.59/634.93	979.61	726.26	-0.43121	8945.4	2.7199e+05	0.54695	0.29221	0.70779	0.58442	0.99974	False
Alector_lib_2_sgRNA_585	LDLRAD3	1173/947.32	747.43/830.06	1060.2	788.75	-0.4262	25474	3.1391e+05	0.54355	0.29338	0.70662	0.58675	0.99974	False
Alector_lib_2_sgRNA_156	CD80	734.97/937.89	1203/960.65	836.43	1081.8	0.37076	20587	2.0423e+05	0.54301	0.6967	0.3033	0.60659	0.99974	True
Alector_lib_2_sgRNA_33	ADGRG1	1041.6/1195	1373.6/1501	1118.3	1437.3	0.3618	11757	3.4581e+05	0.54251	0.69762	0.30238	0.60476	0.99974	True
Alector_lib_2_sgRNA_580	LAPTM5	905.33/1025.2	1280.9/1206.8	965.24	1243.9	0.36555	7178.2	2.648e+05	0.54149	0.69671	0.30329	0.60658	0.99974	True
Alector_lib_2_sgRNA_163	CD81	1437.8/1736.6	934.51/1448.5	1587.2	1191.5	-0.41343	44641	6.5273e+05	0.53973	0.29469	0.70531	0.58938	0.99974	False
Alector_lib_2_sgRNA_348	FCGR2C	1095.2/695.75	797.67/537.37	895.46	667.52	-0.42327	79764	2.3111e+05	0.53685	0.29568	0.70432	0.59137	0.99974	False
Alector_lib_2_sgRNA_246	CLIC1	922.86/997.64	1177/1292.4	960.25	1234.7	0.36235	2796	2.6232e+05	0.53586	0.69469	0.30531	0.61062	0.99974	True
Alector_lib_2_sgRNA_742	PILRA	888.78/1099.8	818.45/669.45	994.31	743.95	-0.41799	22272	2.7943e+05	0.53362	0.2968	0.7032	0.59361	0.99974	False
Alector_lib_2_sgRNA_915	TGFBR2	1026/1184	1280.9/1549.1	1105	1415	0.35647	12468	3.3839e+05	0.53291	0.69416	0.30584	0.61168	0.99974	True
Alector_lib_2_sgRNA_975	TP53	1000.7/946.54	1623.9/873.59	973.63	1248.8	0.35871	1468.7	2.6899e+05	0.53047	0.69282	0.30718	0.61437	0.99974	True
Alector_lib_2_sgRNA_636	LSR	1635.4/1511	1196.9/1179.8	1573.2	1188.4	-0.40444	7743	6.4231e+05	0.52981	0.29812	0.70188	0.59624	0.99974	False
Alector_lib_2_sgRNA_435	HEXA	1207.1/1062.1	1430.8/1469.5	1134.6	1450.1	0.35372	10514	3.5501e+05	0.52957	0.69307	0.30693	0.61387	0.99974	True
Alector_lib_2_sgRNA_603	LPAR2	1340.5/1165.9	1714/1481.5	1253.2	1597.7	0.3502	15243	4.2515e+05	0.52846	0.69303	0.30697	0.61395	0.99974	True
Alector_lib_2_sgRNA_685	MS4A6A	1003.7/1250.8	1611.8/1268.4	1127.2	1440.1	0.3531	30535	3.5083e+05	0.5282	0.69255	0.30745	0.61489	0.99974	True
Alector_lib_2_sgRNA_857	SNCA	1154.5/1467	794.2/1182.8	1310.8	988.5	-0.40672	48806	4.6125e+05	0.52792	0.29878	0.70122	0.59756	0.99974	False
Alector_lib_2_sgRNA_42	APOC1	1111.7/845.12	618.39/858.58	978.42	738.49	-0.4054	35535	2.7139e+05	0.52017	0.30147	0.69853	0.60295	0.99974	False
Alector_lib_2_sgRNA_321	EPHA1	1084.5/879.71	713.66/770.02	982.08	741.84	-0.40426	20959	2.7323e+05	0.51905	0.30186	0.69814	0.60372	0.99974	False
Alector_lib_2_sgRNA_104	CD14	1029.9/1033	679.88/881.1	1031.5	780.49	-0.40181	4.7278	2.9866e+05	0.51749	0.30241	0.69759	0.60482	0.99974	False
Alector_lib_2_sgRNA_792	SCARB1	1518.6/1360.1	1047.1/1142.3	1439.3	1094.7	-0.39457	12572	5.466e+05	0.51703	0.30257	0.69743	0.60514	0.99974	False
Alector_lib_2_sgRNA_689	NFATC1	783.65/888.36	1051.4/1086.7	836	1069.1	0.35442	5482.2	2.0404e+05	0.516	0.68703	0.31297	0.62595	0.99974	True
Alector_lib_2_sgRNA_704	NLRP3	941.35/963.04	1185.7/1242.8	952.2	1214.3	0.35042	235.3	2.5834e+05	0.51559	0.68739	0.31261	0.62521	0.99974	True
Alector_lib_2_sgRNA_366	FLT1	1297.6/1247.6	734.44/1200.8	1272.6	967.63	-0.39494	1250.5	4.3721e+05	0.51466	0.3034	0.6966	0.60679	0.99974	False
Alector_lib_2_sgRNA_566	ITM2B	909.23/984.27	1007.3/1406.5	946.75	1206.9	0.34987	2815.8	2.5567e+05	0.51442	0.68695	0.31305	0.6261	0.99974	True
Alector_lib_2_sgRNA_1127	Non_Targeting	988.08/801.1	1337.2/945.64	894.59	1141.4	0.35121	17481	2.307e+05	0.51395	0.68656	0.31344	0.62689	0.99974	True
Alector_lib_2_sgRNA_514	IL21R	810.91/851.41	500.6/758.02	831.16	629.31	-0.4008	820.3	2.019e+05	0.51221	0.30425	0.69575	0.6085	0.99974	False
