id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ACTB	5	0.24202	0.36993	0.972782	76	2	-0.072695	0.87585	0.87556	0.999636	179	0	-0.072695
CLEC2D	5	0.2456	0.37347	0.972782	77	2	-0.080704	0.96453	0.96389	0.999636	197	0	-0.080704
TREML2	5	0.2476	0.37528	0.972782	78	1	0.065674	0.26159	0.26218	0.992719	50	0	0.065674
PTPRE	5	0.25278	0.38093	0.972782	79	2	-0.035114	0.0066196	0.0070372	0.728351	2	1	-0.035114
CTSH	5	0.26	0.38851	0.972782	80	2	-0.070604	0.14752	0.14801	0.992719	28	0	-0.070604
FPR2	5	0.26506	0.3942	0.972782	81	2	-0.016812	0.95546	0.9549	0.999636	196	0	-0.016812
CR1	5	0.26726	0.39659	0.972782	82	2	-0.10278	0.98839	0.98767	0.999636	202	0	-0.10278
IL23A	5	0.27637	0.40632	0.972782	83	2	0.020051	0.21898	0.22012	0.992719	41	0	0.020051
TYRO3	5	0.27879	0.40897	0.972782	84	1	0.0030169	0.7318	0.73056	0.992719	145	0	0.0030169
CLU	5	0.28185	0.41233	0.972782	85	2	-0.080477	0.79693	0.79614	0.992719	161	0	-0.080477
CTLA4	5	0.28558	0.41647	0.972782	86	1	0.013481	0.53989	0.53918	0.992719	108	0	0.013481
TMEM106B	5	0.28735	0.41851	0.972782	87	2	0.014126	0.041335	0.040266	0.833505	10	1	0.014126
CLECL1	5	0.29103	0.42236	0.972782	88	2	0.10477	0.48774	0.48689	0.992719	96	0	0.10477
SUCNR1	5	0.299	0.43052	0.972782	89	1	0.0043535	0.91962	0.91872	0.999636	189	0	0.0043535
HEXB	5	0.30232	0.43416	0.972782	90	1	0.10664	0.22622	0.22802	0.992719	43	0	0.10664
SIGLEC7	5	0.31318	0.44579	0.972782	91	2	-0.044614	0.94635	0.94583	0.999636	195	0	-0.044614
BIN1	5	0.31875	0.45178	0.972782	92	2	-0.028797	0.12786	0.12783	0.992719	23	0	-0.028797
SIGLEC9	5	0.31875	0.45179	0.972782	93	1	0.081795	0.23697	0.23821	0.992719	46	0	0.081795
CD226	5	0.3206	0.45374	0.972782	94	2	-0.052655	0.53271	0.5322	0.992719	106	0	-0.052655
LYVE1	5	0.322	0.45537	0.972782	95	1	0.010752	0.69436	0.69268	0.992719	138	0	0.010752
TLR2	5	0.32246	0.45585	0.972782	96	2	-0.073166	0.84077	0.84003	0.992719	173	0	-0.073166
LRP8	5	0.33167	0.46606	0.972782	97	1	-0.066411	0.062534	0.061472	0.90891	14	0	-0.066411
TLR5	5	0.34293	0.47821	0.972782	98	2	0.022335	0.50814	0.50775	0.992719	101	0	0.022335
TP53	5	0.3444	0.47997	0.972782	99	1	0.0071752	0.6413	0.6403	0.992719	129	0	0.0071752
NPC2	5	0.34853	0.48468	0.972782	100	2	-0.022407	0.94195	0.94131	0.999636	193	0	-0.022407
ITGAX	5	0.35069	0.48694	0.972782	101	1	-0.034702	0.97846	0.97798	0.999636	200	0	-0.034702
NRP2	5	0.35693	0.49382	0.972782	102	1	0.038739	0.20803	0.20938	0.992719	39	0	0.038739
VCP	5	0.36159	0.49893	0.972782	103	2	-0.070578	0.74689	0.74631	0.992719	147	0	-0.070578
MRC1	5	0.36532	0.50267	0.972782	104	2	-0.0070701	0.59634	0.59564	0.992719	119	0	-0.0070701
PLCG2	5	0.37232	0.5103	0.972782	105	1	-0.018974	0.39337	0.39398	0.992719	75	0	-0.018974
C9orf72	5	0.39633	0.52356	0.972782	106	1	0.069565	0.66408	0.66312	0.992719	134	0	0.069565
ITGA5	5	0.40222	0.52624	0.972782	107	1	-0.043616	0.31222	0.31273	0.992719	59	0	-0.043616
ADGRG1	5	0.40514	0.52779	0.972782	108	1	-0.056495	0.71275	0.71048	0.992719	141	0	-0.056495
MS4A6A	5	0.41673	0.5333	0.972782	109	1	0.044674	0.58113	0.58066	0.992719	116	0	0.044674
CD1D	5	0.43937	0.54408	0.972782	110	1	0.035597	0.46934	0.46846	0.992719	91	0	0.035597
LRP6	5	0.44215	0.54525	0.972782	111	1	-0.031799	0.77637	0.77522	0.992719	156	0	-0.031799
PILRA	5	0.44492	0.5466	0.972782	112	1	-0.046948	0.79569	0.79476	0.992719	160	0	-0.046948
TGFB1	5	0.44768	0.54809	0.972782	113	1	-0.05515	0.90103	0.90058	0.999636	186	0	-0.05515
LILRA5	5	0.45042	0.54944	0.972782	114	1	0.085763	0.41385	0.41406	0.992719	81	0	0.085763
TNFRSF10B	5	0.4586	0.55332	0.972782	115	1	-0.02654	0.85826	0.85795	0.999636	177	0	-0.02654
LDLR	5	0.49802	0.5743	0.972782	116	1	0.091303	0.028432	0.028004	0.82813	7	1	0.091303
VDR	5	0.50562	0.57863	0.972782	117	1	0.015111	0.8448	0.84405	0.992719	176	0	0.015111
CD58	5	0.51561	0.58395	0.972782	118	1	0.035213	0.84178	0.84081	0.992719	174	0	0.035213
VLDLR	5	0.51809	0.58539	0.972782	119	1	-0.012757	0.87077	0.87012	0.999636	178	0	-0.012757
HLA-DRB5	5	0.52544	0.58948	0.972782	120	1	-0.017931	0.4613	0.46039	0.992719	90	0	-0.017931
PILRB	5	0.53271	0.59404	0.972782	121	1	0.03878	0.3444	0.34534	0.992719	64	0	0.03878
IL15RA	5	0.53751	0.59661	0.972782	122	1	0.093249	0.18575	0.18637	0.992719	34	0	0.093249
CSF1R	5	0.53989	0.59796	0.972782	123	1	0.062196	0.41096	0.41134	0.992719	80	0	0.062196
CSF3R	5	0.54463	0.60081	0.972782	124	1	0.068624	0.52788	0.52738	0.992719	105	0	0.068624
LSR	5	0.54932	0.60332	0.972782	125	1	0.076006	0.58552	0.58468	0.992719	117	0	0.076006
TGFBR1	5	0.55166	0.60471	0.972782	126	1	0.051395	0.62139	0.62051	0.992719	126	0	0.051395
CD19	5	0.5586	0.60884	0.972782	127	1	-0.023904	0.45588	0.45519	0.992719	89	0	-0.023904
GPNMB	5	0.5609	0.61032	0.972782	128	1	-0.016611	0.56546	0.56486	0.992719	114	0	-0.016611
SLC52A1	5	0.56318	0.61169	0.972782	129	1	-0.0050707	0.50056	0.50005	0.992719	100	0	-0.0050707
GPR183	5	0.57447	0.61847	0.972782	130	1	0.080444	0.30893	0.30938	0.992719	58	0	0.080444
ABI3	5	0.58333	0.624	0.972782	131	1	0.0057369	0.81365	0.81214	0.992719	167	0	0.0057369
SELL	5	0.58988	0.62789	0.972782	132	1	-0.010882	0.60694	0.60575	0.992719	121	0	-0.010882
CSF2RA	5	0.59848	0.6334	0.972782	133	1	0.081143	0.1159	0.11561	0.992719	20	0	0.081143
GPR65	5	0.60483	0.6372	0.972782	134	1	0.0025392	0.76129	0.76018	0.992719	151	0	0.0025392
ITGB3	5	0.60694	0.63837	0.972782	135	1	0.075539	0.032748	0.032188	0.832861	8	1	0.075539
ADA2	5	0.61731	0.64522	0.972782	136	1	0.050341	0.37232	0.37224	0.992719	71	0	0.050341
CLDN7	5	0.61935	0.64677	0.972782	137	1	0.051288	0.58988	0.58908	0.992719	118	0	0.051288
S100A4	5	0.63146	0.65505	0.972782	138	1	-0.012405	0.81133	0.80971	0.992719	165	0	-0.012405
CD14	5	0.63935	0.66041	0.972782	139	1	0.049801	0.54932	0.54845	0.992719	111	0	0.049801
CLEC7A	5	0.64518	0.66447	0.972782	140	1	0.051747	0.21535	0.2163	0.992719	40	0	0.051747
LRP1B	5	0.68918	0.69678	0.972782	141	1	-0.048812	0.77233	0.77108	0.992719	155	0	-0.048812
CD300C	5	0.69436	0.70073	0.972782	142	1	0.018333	0.60483	0.60396	0.992719	120	0	0.018333
TREML4	5	0.70115	0.70608	0.972782	143	1	0.040832	0.15528	0.15612	0.992719	30	0	0.040832
CEMIP2	5	0.70283	0.70738	0.972782	144	1	0.036902	0.20435	0.20531	0.992719	38	0	0.036902
HAVCR1	5	0.7045	0.70865	0.972782	145	1	0.0093758	0.73792	0.73722	0.992719	146	0	0.0093758
NLRC4	5	0.71112	0.71422	0.972782	146	1	-0.0058202	0.29231	0.29324	0.992719	56	0	-0.0058202
SIRPA	5	0.72082	0.72258	0.972782	147	1	0.093413	0.40806	0.4084	0.992719	79	0	0.093413
SYK	5	0.73025	0.73126	0.972782	148	1	0.047728	0.31549	0.31609	0.992719	60	0	0.047728
MERTK	5	0.7318	0.73282	0.972782	149	1	0.065646	0.55629	0.55548	0.992719	112	0	0.065646
FCGR3A	5	0.73488	0.7357	0.972782	150	1	0.085302	0.20066	0.20181	0.992719	37	0	0.085302
TGFBR2	5	0.7364	0.73718	0.972782	151	1	0.2141	0.015391	0.015564	0.805412	4	1	0.2141
IFNGR2	5	0.73943	0.74006	0.972782	152	1	0.04601	0.25112	0.25194	0.992719	48	0	0.04601
TARDBP	5	0.74094	0.74152	0.972782	153	1	0.038509	0.8125	0.81091	0.992719	166	0	0.038509
C3AR1	5	0.74541	0.74575	0.972782	154	1	0.0098856	0.45316	0.4525	0.992719	88	0	0.0098856
P2RY12	5	0.74689	0.74715	0.972782	155	1	-0.028265	0.43937	0.43909	0.992719	85	0	-0.028265
ITGAL	5	0.74982	0.74982	0.972782	156	1	-0.04082	0.88554	0.88509	0.999636	181	0	-0.04082
SIRPB1	5	0.75273	0.75224	0.972782	157	1	0.096034	0.29566	0.29636	0.992719	57	0	0.096034
LAPTM5	5	0.75988	0.75908	0.972782	158	1	-0.03286	0.4196	0.41943	0.992719	82	0	-0.03286
PLEK	5	0.76409	0.76295	0.972782	159	1	-0.0024492	0.19695	0.19817	0.992719	36	0	-0.0024492
SCARB1	5	0.76687	0.76558	0.972782	160	1	0.046576	0.49802	0.4973	0.992719	99	0	0.046576
SNCA	5	0.76961	0.76816	0.972782	161	0	-0.054197	0.91167	0.91084	0.999636	188	0	-0.054197
LPAR2	5	0.77098	0.7696	0.972782	162	0	0.03407	0.75704	0.75596	0.992719	150	0	0.03407
LRP1	5	0.77503	0.77398	0.972782	163	0	-0.01577	0.81017	0.80846	0.992719	164	0	-0.01577
GPR87	5	0.78035	0.77949	0.972782	164	0	0.073073	0.18199	0.18293	0.992719	33	0	0.073073
SQSTM1	5	0.78166	0.78061	0.972782	165	0	0.0068769	0.89166	0.89104	0.999636	182	0	0.0068769
ABCA1	5	0.78427	0.7833	0.972782	166	0	0.0076149	0.63935	0.63833	0.992719	128	0	0.0076149
APP	5	0.78556	0.78481	0.972782	167	0	0.10897	0.045605	0.044559	0.838519	11	1	0.10897
IL21R	5	0.79319	0.79223	0.976135	168	0	0.11574	0.43096	0.43056	0.992719	83	0	0.11574
APOC1	5	0.81709	0.81576	0.981565	169	0	-0.0087651	0.48254	0.48172	0.992719	95	0	-0.0087651
PLCB3	5	0.82047	0.81883	0.981565	170	0	0.090162	0.40222	0.40225	0.992719	77	0	0.090162
SERPINA1	5	0.82491	0.82367	0.981565	171	0	0.003257	0.78297	0.78211	0.992719	158	0	0.003257
TMEM106A	5	0.82601	0.82505	0.981565	172	0	0.14501	0.075072	0.074152	0.992719	15	0	0.14501
ICAM1	5	0.82818	0.82721	0.981565	173	0	-0.00355	0.82601	0.82505	0.992719	170	0	-0.00355
CD80	5	0.83872	0.83791	0.981565	174	0	0.012555	0.095671	0.095468	0.992719	16	0	0.012555
ITM2B	5	0.84077	0.84003	0.981565	175	0	0.027504	0.53511	0.53438	0.992719	107	0	0.027504
TGFBI	5	0.84178	0.84081	0.981565	176	0	-0.019016	0.22982	0.23143	0.992719	44	0	-0.019016
FCGR2B	5	0.84279	0.84184	0.981565	177	0	-0.017286	0.64325	0.6422	0.992719	130	0	-0.017286
SPI1	5	0.8448	0.84405	0.981565	178	0	0.15823	0.27879	0.27933	0.992719	53	0	0.15823
RYR1	5	0.85356	0.85289	0.98243	179	0	0.0023394	0.60903	0.60784	0.992719	122	0	0.0023394
NFATC2	5	0.8601	0.8598	0.98243	180	0	0.10778	0.2476	0.24846	0.992719	47	0	0.10778
SPP1	5	0.86729	0.86652	0.98243	181	0	0.0025824	0.47465	0.47383	0.992719	92	0	0.0025824
CD33	5	0.86904	0.86835	0.98243	182	0	-0.015281	0.83562	0.83481	0.992719	171	0	-0.015281
CHRNE	5	0.87248	0.87198	0.98243	183	0	0.072579	0.43658	0.43609	0.992719	84	0	0.072579
FPR1	5	0.87585	0.87556	0.98243	184	0	0.09083	0.38141	0.38158	0.992719	73	0	0.09083
FCGR1A	5	0.87834	0.87802	0.98243	185	0	0.017314	0.51809	0.51752	0.992719	103	0	0.017314
FLT1	5	0.88863	0.88811	0.984454	186	0	0.085834	0.47729	0.47642	0.992719	93	0	0.085834
UNC13D	5	0.89166	0.89104	0.984454	187	0	0.079258	0.51064	0.50998	0.992719	102	0	0.079258
ITGB2	5	0.89462	0.89409	0.984454	188	0	0.010403	0.1895	0.1902	0.992719	35	0	0.010403
C1QB	5	0.9031	0.9024	0.984932	189	0	0.10609	0.10381	0.10348	0.992719	18	0	0.10609
ILDR1	5	0.90514	0.90404	0.984932	190	0	-0.012462	0.5586	0.55809	0.992719	113	0	-0.012462
ADAM10	5	0.91294	0.91202	0.987312	191	0	0.10417	0.26506	0.26604	0.992719	51	0	0.10417
CXCR3	5	0.91664	0.91577	0.987312	192	0	0.028569	0.35069	0.35143	0.992719	66	0	0.028569
IRF8	5	0.92366	0.92262	0.98917	193	0	0.054914	0.019754	0.019657	0.813814	5	1	0.054914
FOLR2	5	0.93229	0.93143	0.98917	194	0	0.015917	0.70283	0.70092	0.992719	140	0	0.015917
FPR3	5	0.93531	0.93457	0.98917	195	0	0.083492	0.40514	0.40544	0.992719	78	0	0.083492
IL10	5	0.93727	0.93661	0.98917	196	0	0.044891	0.39633	0.39675	0.992719	76	0	0.044891
TYROBP	5	0.94967	0.94919	0.992291	197	0	0.095746	0.28558	0.28654	0.992719	55	0	0.095746
AXL	5	0.96169	0.96108	0.992291	198	0	0.071689	0.61525	0.61413	0.992719	125	0	0.071689
CDKN2A	5	0.96453	0.96389	0.992291	199	0	0.1687	0.14361	0.14406	0.992719	27	0	0.1687
CTSB	5	0.96544	0.96481	0.992291	200	0	0.12374	0.024101	0.023681	0.81701	6	1	0.12374
CD81	5	0.97129	0.97093	0.992291	201	0	0.051505	0.16681	0.16756	0.992719	31	0	0.051505
FCER1G	5	0.97632	0.97591	0.992291	202	0	0.095333	0.011013	0.011529	0.795533	3	1	0.095333
IRF5	5	0.98226	0.98151	0.992291	203	0	0.10156	0.11188	0.11168	0.992719	19	0	0.10156
TGFBR3	5	0.98278	0.98217	0.992291	204	0	0.17149	0.17063	0.17155	0.992719	32	0	0.17149
SLC16A5	5	0.98346	0.9827	0.992291	205	0	0.07323	0.35381	0.35453	0.992719	67	0	0.07323
CD68	5	0.99412	0.99354	0.996728	206	0	0.15815	0.037049	0.036242	0.833505	9	1	0.15815
TLR10	5	0.99705	0.99673	0.996728	207	0	0.088577	0.1397	0.13994	0.992719	26	0	0.088577
