id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
P2RY13	5	0.28895	0.29003	0.982592	56	0	0.052379	0.16298	0.1643	0.895485	36	1	0.052379
GRN	5	0.29231	0.29324	0.982592	57	0	0.13863	0.17443	0.17569	0.895485	39	1	0.13863
CLEC2D	5	0.29566	0.29636	0.982592	58	0	0.096429	0.43937	0.43909	0.935468	97	0	0.096429
VENTX	5	0.30563	0.30599	0.982592	59	0	0.054197	0.49547	0.49464	0.962068	106	0	0.054197
ITGB2	5	0.30893	0.30938	0.982592	60	0	0.012016	0.70948	0.70743	0.989998	147	0	0.012016
ADGRG1	5	0.31875	0.31931	0.982592	61	0	-0.052752	0.1895	0.1902	0.895485	43	1	-0.052752
PILRB	5	0.322	0.3227	0.982592	62	0	-0.018567	0.26159	0.26218	0.910559	59	0	-0.018567
SPI1	5	0.32524	0.32567	0.982592	63	0	-0.08836	0.062534	0.068793	0.858548	16	1	-0.08836
CHRNE	5	0.32846	0.32923	0.982592	64	0	-0.054366	0.97155	0.97122	0.999995	200	0	-0.054366
CEMIP2	5	0.33487	0.33592	0.982592	65	0	0.056884	0.56546	0.56486	0.972722	119	0	0.056884
SORL1	5	0.33806	0.33897	0.982592	66	0	-0.029147	0.39633	0.39675	0.922605	88	0	-0.029147
CD69	5	0.34124	0.3422	0.982592	67	0	-0.0045161	0.94719	0.94666	0.996472	195	0	-0.0045161
SIGLEC7	5	0.34755	0.34848	0.982592	68	0	-0.0059887	0.42246	0.42217	0.922605	94	0	-0.0059887
PTPRC	5	0.35069	0.35143	0.982592	69	0	0.0046119	0.28895	0.29003	0.915054	65	0	0.0046119
ICAM1	5	0.35693	0.3574	0.982592	70	0	0.11109	0.1514	0.15278	0.895485	33	1	0.11109
CTSH	5	0.36003	0.36045	0.982592	71	0	0.068674	0.19695	0.19817	0.895485	45	0	0.068674
TYRO3	5	0.3662	0.36621	0.982592	72	0	-0.048561	0.63935	0.63833	0.979419	135	0	-0.048561
NRP2	5	0.36926	0.3693	0.982592	73	0	-0.053944	0.62544	0.62472	0.979419	132	0	-0.053944
CLEC2B	5	0.37232	0.37224	0.982592	74	0	0.024264	0.20803	0.20938	0.895485	48	0	0.024264
FOLR2	5	0.37536	0.37537	0.982592	75	0	-0.038888	0.77903	0.77805	0.989998	163	0	-0.038888
IL2RA	5	0.37839	0.37859	0.982592	76	0	-0.083114	0.009264	0.017147	0.858548	3	2	-0.083114
GPR87	5	0.38442	0.38456	0.982592	77	0	0.073482	0.16681	0.16779	0.895485	37	1	0.073482
C1QB	5	0.38741	0.38761	0.982592	78	0	0.073494	0.028432	0.03934	0.858548	8	1	0.073494
CLN3	5	0.39337	0.39398	0.982592	79	0	-0.10161	0.075072	0.080198	0.858548	19	1	-0.10161
TREML2	5	0.39633	0.39675	0.982592	80	0	-0.031235	0.95619	0.95566	0.996472	198	0	-0.031235
CLU	5	0.39928	0.39963	0.982592	81	0	-0.10708	0.95472	0.95413	0.996472	197	0	-0.10708
FPR1	5	0.40514	0.40544	0.982592	82	0	0.066647	0.36312	0.36311	0.922605	81	0	0.066647
TLR7	5	0.41096	0.41134	0.982592	83	0	-0.060223	0.25112	0.25194	0.910559	56	0	-0.060223
CD48	5	0.41385	0.41406	0.982592	84	0	0.017427	0.26851	0.26949	0.910559	61	0	0.017427
NFATC1	5	0.4196	0.41943	0.982592	85	0	0.060396	0.1199	0.12242	0.895485	28	1	0.060396
FCGR2A	5	0.42531	0.42491	0.982592	86	0	0.0002814	0.74541	0.7448	0.989998	154	0	0.0002814
CD300A	5	0.42814	0.42787	0.982592	87	0	0.081127	0.12389	0.12591	0.895485	29	1	0.081127
ICAM3	5	0.43096	0.43056	0.982592	88	0	-0.046933	0.88078	0.88034	0.99239	183	0	-0.046933
TMEM106B	5	0.43378	0.43349	0.982592	89	0	-0.0061592	0.59848	0.59773	0.977883	127	0	-0.0061592
MRC2	5	0.44492	0.44424	0.982592	90	0	-0.011804	0.76129	0.76018	0.989998	158	0	-0.011804
IL6R	5	0.45316	0.4525	0.982592	91	0	-0.017965	0.0022104	0.0045968	0.858548	1	1	-0.017965
TGFB1	5	0.45588	0.45519	0.982592	92	0	0.042988	0.8148	0.81336	0.989998	170	0	0.042988
ITM2B	5	0.4586	0.45772	0.982592	93	0	0.037728	0.79693	0.79614	0.989998	165	0	0.037728
GBA	5	0.4613	0.46039	0.982592	94	0	0.038958	0.53751	0.53671	0.966087	115	0	0.038958
CSF2RA	5	0.46399	0.46326	0.982592	95	0	-0.058987	0.66223	0.66123	0.9811	140	0	-0.058987
SCIMP	5	0.46934	0.46846	0.982592	96	0	-0.01698	0.38141	0.38158	0.922605	84	0	-0.01698
CLEC7A	5	0.472	0.47136	0.982592	97	0	-0.027524	0.31549	0.31609	0.915054	71	0	-0.027524
IFNGR2	5	0.47729	0.47642	0.982592	98	0	0.079701	0.04986	0.057916	0.858548	13	1	0.079701
ADA2	5	0.48254	0.48172	0.982592	99	0	-0.018295	0.94635	0.94583	0.996472	194	0	-0.018295
SPP1	5	0.48514	0.48433	0.982592	100	0	-0.076903	0.24053	0.24175	0.910559	53	0	-0.076903
IFNGR1	5	0.4929	0.4923	0.982592	101	0	0.037529	0.56998	0.56937	0.972722	120	0	0.037529
LPL	5	0.49547	0.49464	0.982592	102	0	-0.012306	0.52055	0.51961	0.966087	111	0	-0.012306
GPR65	5	0.50056	0.50005	0.982592	103	0	-0.035969	0.3904	0.39087	0.922605	86	0	-0.035969
HAVCR1	5	0.5031	0.5025	0.982592	104	0	-0.069429	0.8924	0.89171	0.99239	186	0	-0.069429
NLRC4	5	0.51064	0.50998	0.982592	105	0	-0.02572	0.75988	0.7589	0.989998	157	0	-0.02572
LRP1B	5	0.51313	0.51258	0.982592	106	0	-0.06773	0.30893	0.30938	0.915054	69	0	-0.06773
IL1RN	5	0.51809	0.51752	0.982592	107	0	-0.071948	0.40806	0.4084	0.922605	90	0	-0.071948
MS4A4A	5	0.5303	0.52982	0.982592	108	0	-0.080561	0.61525	0.61413	0.977883	131	0	-0.080561
CD81	5	0.54226	0.5416	0.982592	109	0	-0.050027	0.48254	0.48172	0.954826	104	0	-0.050027
TNFRSF1A	5	0.54698	0.54608	0.982592	110	0	-0.13357	0.37536	0.37537	0.922605	83	0	-0.13357
FCGR2C	5	0.55166	0.55082	0.982592	111	0	-0.052402	0.95867	0.95796	0.996472	199	0	-0.052402
CD14	5	0.55398	0.55308	0.982592	112	0	0.13105	0.2117	0.21289	0.895485	49	0	0.13105
ITM2C	5	0.5586	0.55809	0.982592	113	0	-0.074532	0.98226	0.98151	0.999995	201	0	-0.074532
GPR141	5	0.5609	0.56034	0.982592	114	0	-0.061972	0.9148	0.91398	0.996472	189	0	-0.061972
MS4A6A	5	0.56318	0.56261	0.982592	115	0	-0.002735	0.70783	0.70593	0.989998	146	0	-0.002735
HEXA	5	0.57223	0.57152	0.982592	116	0	-0.041851	0.64903	0.64821	0.979419	138	0	-0.041851
IL2RG	5	0.5767	0.57604	0.982592	117	0	-0.10559	0.48514	0.48433	0.954826	105	0	-0.10559
CXCR4	5	0.57892	0.57835	0.982592	118	0	0.051958	0.75561	0.75461	0.989998	156	0	0.051958
LRP8	5	0.58113	0.58066	0.982592	119	0	-0.089753	0.8564	0.85584	0.99239	178	0	-0.089753
APOE	5	0.58333	0.58269	0.982592	120	0	0.0087116	0.84178	0.84081	0.990118	175	0	0.0087116
SIRPA	5	0.58988	0.58908	0.982592	121	0	-0.062303	0.84279	0.84184	0.990118	176	0	-0.062303
CD300LF	5	0.59204	0.59106	0.982592	122	0	8.8953e-05	0.8314	0.83025	0.990118	173	0	8.8953e-05
CD44	5	0.61318	0.61226	0.982592	123	0	0.018533	0.55629	0.55548	0.972722	117	0	0.018533
PLCB3	5	0.61731	0.61612	0.982592	124	0	-0.042635	0.86991	0.86924	0.99239	181	0	-0.042635
TGFBI	5	0.62746	0.62663	0.982592	125	0	-0.017309	0.066728	0.072389	0.858548	17	1	-0.017309
HEXB	5	0.63344	0.63262	0.982592	126	0	0.039198	0.60694	0.60575	0.977883	128	0	0.039198
PILRA	5	0.63739	0.63645	0.982592	127	0	-0.0011529	0.29566	0.29636	0.915054	67	0	-0.0011529
ITGAM	5	0.64518	0.6443	0.982592	128	0	0.0029074	0.86463	0.86404	0.99239	180	0	0.0029074
FPR2	5	0.64711	0.64629	0.982592	129	0	0.05711	0.26506	0.26604	0.910559	60	0	0.05711
SIRPB1	5	0.65474	0.65418	0.982592	130	0	0.069386	0.42531	0.42491	0.922605	95	0	0.069386
SLC24A4	5	0.65662	0.6562	0.982592	131	0	0.024046	0.52788	0.52738	0.966087	112	0	0.024046
SNCA	5	0.66037	0.65949	0.982592	132	0	0.0034262	0.65662	0.6562	0.9811	139	0	0.0034262
GPR183	5	0.66223	0.66123	0.982592	133	0	0.008784	0.83975	0.83901	0.990118	174	0	0.008784
TLR5	5	0.66408	0.66312	0.982592	134	0	0.0054856	0.50562	0.50513	0.964258	108	0	0.0054856
CD1D	5	0.66776	0.66677	0.982592	135	0	-0.041109	0.60903	0.60784	0.977883	129	0	-0.041109
VDR	5	0.66959	0.66829	0.982592	136	0	-0.00071509	0.81017	0.80846	0.989998	169	0	-0.00071509
PLCG2	5	0.67141	0.67014	0.982592	137	0	-0.063612	0.77233	0.77108	0.989998	161	0	-0.063612
MRC1	5	0.68393	0.68265	0.982592	138	0	-0.039403	0.85451	0.85384	0.99239	177	0	-0.039403
LSR	5	0.68744	0.68618	0.982592	139	0	0.095749	0.13577	0.13702	0.895485	31	1	0.095749
CLECL1	5	0.69607	0.69432	0.982592	140	0	0.050515	0.58113	0.58066	0.972722	123	0	0.050515
AXL	5	0.69777	0.69596	0.982592	141	0	0.045958	0.5942	0.59329	0.977883	126	0	0.045958
ADAM10	5	0.70283	0.70092	0.982592	142	0	-0.043223	0.94195	0.94131	0.996472	193	0	-0.043223
LRRK2	5	0.70948	0.70743	0.982592	143	0	-0.027854	0.019754	0.031949	0.858548	6	1	-0.027854
ILDR1	5	0.716	0.71417	0.982592	144	0	0.02624	0.35069	0.35143	0.917358	79	0	0.02624
CXCR3	5	0.71922	0.71737	0.982592	145	0	0.011515	0.7287	0.72712	0.989998	150	0	0.011515
LPAR2	5	0.72557	0.72395	0.982592	146	0	0.017436	0.15528	0.15666	0.895485	34	1	0.017436
CSF1R	5	0.73025	0.72883	0.982592	147	0	-0.043097	0.74244	0.74163	0.989998	153	0	-0.043097
APOC1	5	0.74244	0.74163	0.982592	148	0	-0.0087249	0.66959	0.66829	0.9811	142	0	-0.0087249
NRP1	5	0.74393	0.74332	0.982592	149	0	0.064534	0.49802	0.4973	0.962068	107	0	0.064534
ACTB	5	0.74689	0.74631	0.982592	150	0	0.074228	0.13182	0.13335	0.895485	30	1	0.074228
RPL11	5	0.74982	0.74917	0.982592	151	0	-0.034535	0.68217	0.68091	0.985646	144	0	-0.034535
CLDN7	5	0.75273	0.75176	0.982592	152	0	0.0023084	0.22261	0.22441	0.907712	51	0	0.0023084
TNFRSF10B	5	0.75704	0.75596	0.982592	153	0	-0.031538	0.87585	0.87556	0.99239	182	0	-0.031538
S100A4	5	0.76129	0.76018	0.982592	154	0	0.081923	0.22622	0.22802	0.907712	52	0	0.081923
FPR3	5	0.76824	0.76683	0.982592	155	0	0.076494	0.66776	0.66677	0.9811	141	0	0.076494
SYK	5	0.77503	0.77398	0.982592	156	0	0.01621	0.20435	0.20531	0.895485	47	0	0.01621
CD226	5	0.78427	0.7833	0.982592	157	0	-0.015033	0.39337	0.39398	0.922605	87	0	-0.015033
CCR2	5	0.78685	0.78617	0.982592	158	0	-0.015741	0.33167	0.3326	0.917358	74	0	-0.015741
CD19	5	0.80061	0.79977	0.982592	159	0	-0.0067289	0.17822	0.17941	0.895485	40	1	-0.0067289
SCARB1	5	0.80183	0.80075	0.982592	160	0	-0.012819	0.0541	0.061243	0.858548	14	1	-0.012819
TLR2	5	0.80663	0.80526	0.982592	161	0	0.027973	0.51313	0.51258	0.964583	110	0	0.027973
ABI3	5	0.81133	0.80971	0.982592	162	0	-0.031832	0.8601	0.8598	0.99239	179	0	-0.031832
IL21R	5	0.81365	0.81214	0.982592	163	0	0.023188	0.011013	0.020404	0.858548	4	1	0.023188
MERTK	5	0.81595	0.81449	0.982592	164	0	-0.026976	0.78941	0.78854	0.989998	164	0	-0.026976
FCGR3A	5	0.82381	0.82251	0.982592	165	0	0.0047347	0.15913	0.1604	0.895485	35	1	0.0047347
P2RY12	5	0.83033	0.82913	0.982592	166	0	0.053507	0.1397	0.14107	0.895485	32	1	0.053507
CD52	5	0.83457	0.83373	0.982592	167	0	0.034562	0.69436	0.69268	0.989998	145	0	0.034562
ITGB3	5	0.83562	0.83481	0.982592	168	0	0.02993	0.33487	0.33592	0.917358	75	0	0.02993
HLA-DRB5	5	0.85451	0.85384	0.982592	169	0	-0.019065	0.21535	0.2163	0.895485	50	0	-0.019065
AIF1	5	0.86373	0.86316	0.982592	170	0	-0.0074186	0.81935	0.81782	0.989998	171	0	-0.0074186
OLR1	5	0.86463	0.86404	0.982592	171	0	0.062493	0.77503	0.77398	0.989998	162	0	0.062493
CD58	5	0.86817	0.86748	0.982592	172	0	0.030277	0.30563	0.30599	0.915054	68	0	0.030277
SELPLG	5	0.86991	0.86924	0.982592	173	0	0.071151	0.087476	0.091653	0.858548	22	1	0.071151
FCER1G	5	0.87418	0.87376	0.982592	174	0	0.04229	0.28219	0.28301	0.915054	64	0	0.04229
TNFRSF13C	5	0.87669	0.8763	0.982592	175	0	0.10351	0.44492	0.44424	0.935468	98	0	0.10351
SELL	5	0.88318	0.88275	0.982592	176	0	0.02536	0.80663	0.80526	0.989998	168	0	0.02536
IL1R2	5	0.88554	0.88509	0.982592	177	0	-0.01646	0.75273	0.75176	0.989998	155	0	-0.01646
SQSTM1	5	0.88632	0.88588	0.982592	178	0	0.041405	0.091581	0.095826	0.858548	23	1	0.041405
CD80	5	0.89314	0.89237	0.982592	179	0	0.11686	0.20066	0.20181	0.895485	46	0	0.11686
ITGAL	5	0.89534	0.89486	0.982592	180	0	0.0085742	0.41673	0.41666	0.922605	92	0	0.0085742
CD200R1	5	0.89607	0.8956	0.982592	181	0	0.1096	0.24407	0.24499	0.910559	54	0	0.1096
EPHA1	5	0.89679	0.89641	0.982592	182	0	0.011029	0.25462	0.25547	0.910559	57	0	0.011029
PLAUR	5	0.89964	0.89939	0.982592	183	0	-0.0050276	0.4196	0.41943	0.922605	93	0	-0.0050276
SIGLEC9	5	0.90514	0.90404	0.982592	184	0	0.091866	0.083356	0.087948	0.858548	21	1	0.091866
ABCA7	5	0.9091	0.90791	0.982592	185	0	0.087055	0.024101	0.035545	0.858548	7	1	0.087055
CD300C	5	0.92195	0.921	0.982592	186	0	0.0072164	0.71438	0.71244	0.989998	148	0	0.0072164
SIGLEC5	5	0.9231	0.92203	0.982592	187	0	0.012838	0.058324	0.064849	0.858548	15	1	0.012838
TGFBR1	5	0.92366	0.92262	0.982592	188	0	0.052076	0.40514	0.40544	0.922605	89	0	0.052076
BIN1	5	0.92534	0.9243	0.982592	189	0	0.0060402	0.88397	0.8835	0.99239	184	0	0.0060402
NPC2	5	0.92968	0.92888	0.982592	190	0	0.16068	0.037049	0.046621	0.858548	10	1	0.16068
LTBR	5	0.93125	0.93035	0.982592	191	0	0.077405	0.3444	0.34534	0.917358	77	0	0.077405
CD86	5	0.93431	0.9337	0.982592	192	0	0.0016509	0.33806	0.33897	0.917358	76	0	0.0016509
ABCA1	5	0.93727	0.93661	0.982592	193	0	0.039765	0.032748	0.043035	0.858548	9	1	0.039765
CD37	5	0.93917	0.9386	0.982592	194	0	0.092635	0.34755	0.34848	0.917358	78	0	0.092635
TREM2	5	0.94635	0.94583	0.982592	195	0	0.069123	0.4613	0.46039	0.941477	101	0	0.069123
CD33	5	0.94927	0.94881	0.982592	196	0	0.018874	0.6413	0.6403	0.979419	136	0	0.018874
TREML4	5	0.94967	0.94919	0.982592	197	0	0.044009	0.82491	0.82367	0.990118	172	0	0.044009
CR2	5	0.95397	0.95339	0.982592	198	0	0.12405	0.18575	0.18638	0.895485	42	1	0.12405
IL15RA	5	0.95472	0.95413	0.982592	199	0	0.034302	0.25812	0.25895	0.910559	58	0	0.034302
IL15	5	0.95619	0.95566	0.982592	200	0	0.053979	0.0066196	0.012526	0.858548	2	1	0.053979
FERMT3	5	0.95691	0.95629	0.982592	201	0	0.037495	0.27879	0.27933	0.915054	63	0	0.037495
TYROBP	5	0.95969	0.95886	0.982592	202	0	0.006702	0.80304	0.8019	0.989998	166	0	0.006702
C9orf72	5	0.96544	0.96481	0.983825	203	0	0.007237	0.17063	0.17173	0.895485	38	1	0.007237
SLC52A1	5	0.97719	0.97686	0.991222	204	0	0.10265	0.46667	0.46593	0.941477	102	0	0.10265
SERPINA1	5	0.98876	0.988	0.99438	205	0	0.055959	0.38741	0.38761	0.922605	85	0	0.055959
TLR10	5	0.99037	0.98958	0.99438	206	0	0.098823	0.58333	0.58269	0.972722	124	0	0.098823
LILRB4	5	0.99626	0.99583	0.995831	207	0	0.087938	0.46934	0.46846	0.941477	103	0	0.087938
