sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
LRRK2_CRISPRi_sgRNA_5	LRRK2	794.86/739.14	1175/1064.2	767	1119.6	0.54506	1552.4	94011	1.1499	0.87413	0.12587	0.25174	0.99948	True
IL6R_CRISPRi_sgRNA_1	IL6R	1674.3/1195.1	856.2/832.84	1434.7	844.52	-0.76382	1.1482e+05	2.7567e+05	1.137	0.12776	0.87224	0.25552	0.99948	False
Non_Targeting_74	Non	582.52/433.61	782.19/710.17	508.07	746.18	0.5536	11087	46372	1.1057	0.86434	0.13566	0.27132	0.99948	True
CD37_CRISPRi_sgRNA_5	CD37	1682.7/1908.4	1297.8/924.3	1795.5	1111	-0.69203	25455	4.0543e+05	1.0843	0.13911	0.86089	0.27822	0.99948	False
IL1R2_CRISPRi_sgRNA_2	IL1R2	2310.3/2205.7	1184.2/1664.6	2258	1424.4	-0.66432	5479.7	6.0128e+05	1.082	0.13964	0.86036	0.27927	0.99948	False
TGFBR2_CRISPRi_sgRNA_3	TGFBR2	809.89/884.85	1203.6/1199.8	847.37	1201.7	0.50346	2809.5	1.1155e+05	1.0607	0.85479	0.14521	0.29043	0.99948	True
LDLR_CRISPRi_sgRNA_3	LDLR	1708.1/1693.3	1071.5/1120.1	1700.7	1095.8	-0.63365	109.23	3.6931e+05	1.0043	0.15762	0.84238	0.31524	0.99948	False
HAVCR1_CRISPRi_sgRNA_2	HAVCR1	644.53/427.74	685.46/836.07	536.13	760.76	0.50407	23500	50852	0.99613	0.839	0.161	0.32199	0.99948	True
SPP1_CRISPRi_sgRNA_1	SPP1	847.47/835.5	1289.3/1052.3	841.48	1170.8	0.47606	71.721	1.1023e+05	0.99203	0.8385	0.1615	0.323	0.99948	True
FCGR3A_CRISPRi_sgRNA_4	FCGR3A	1478.8/1189.2	889.84/811.32	1334	850.58	-0.64865	41948	2.4327e+05	0.99186	0.16063	0.83937	0.32126	0.99948	False
TGFBR3_CRISPRi_sgRNA_4	TGFBR3	569.37/513.52	747.7/777.96	541.44	762.83	0.49378	1559.5	51719	0.97349	0.83341	0.16659	0.33319	0.99948	True
Non_Targeting_32	Non	1032.6/1031.7	590.42/717.7	1032.1	654.06	-0.65734	0.34122	1.5654e+05	0.9707	0.16585	0.83415	0.3317	0.99948	False
SCARB1_CRISPRi_sgRNA_3	SCARB1	82.68/79.907	138.77/110.83	81.293	124.8	0.61231	3.8461	2033.1	0.96493	0.82652	0.17348	0.34697	0.99948	True
P2RY6_CRISPRi_sgRNA_3	P2RY6	844.65/776.74	1192.6/1047	810.7	1119.8	0.46551	2306.1	1.0339e+05	0.96127	0.8308	0.1692	0.33839	0.99948	True
NLRC4_CRISPRi_sgRNA_4	NLRC4	1162.2/964.76	714.9/646.69	1063.5	680.79	-0.64275	19496	1.648e+05	0.9571	0.16926	0.83074	0.33852	0.99948	False
CD86_CRISPRi_sgRNA_3	CD86	1249.6/1029.4	1445.8/1657.1	1139.5	1551.4	0.44487	24247	1.8555e+05	0.9563	0.82985	0.17015	0.34031	0.99948	True
ABCA7_CRISPRi_sgRNA_5	ABCA7	777.95/843.72	1092.5/1139.5	810.83	1116	0.4604	2163.2	1.0342e+05	0.94897	0.82768	0.17232	0.34465	0.99948	True
FCER1G_CRISPRi_sgRNA_4	FCER1G	1507/1326.7	910.03/949.05	1416.9	929.54	-0.60758	16263	2.6981e+05	0.94852	0.17143	0.82857	0.34287	0.99948	False
IL1R1_CRISPRi_sgRNA_4	IL1R1	811.77/890.72	1074.9/1260	851.25	1167.4	0.45525	3117	1.1243e+05	0.943	0.82619	0.17381	0.34761	0.99948	True
IL21R_CRISPRi_sgRNA_1	IL21R	857.81/842.55	1148/1175	850.18	1161.5	0.44974	116.45	1.1219e+05	0.92955	0.82271	0.17729	0.35458	0.99948	True
ILDR1_CRISPRi_sgRNA_1	ILDR1	1324.8/1250.3	790.6/908.16	1287.5	849.38	-0.59956	2771.9	2.2888e+05	0.92707	0.17694	0.82306	0.35389	0.99948	False
TYROBP_CRISPRi_sgRNA_3	TYROBP	768.55/729.74	1140.5/901.7	749.14	1021.1	0.44628	753.25	90285	0.90505	0.81612	0.18388	0.36777	0.99948	True
VENTX_CRISPRi_sgRNA_5	VENTX	1333.2/1538.2	899.09/1031.9	1435.7	965.5	-0.57193	21010	2.7601e+05	0.90466	0.18282	0.81718	0.36565	0.99948	False
ABCA1_CRISPRi_sgRNA_3	ABCA1	798.62/900.13	1111.9/1190.1	849.37	1151	0.43795	5152.2	1.1201e+05	0.90119	0.81523	0.18477	0.36955	0.99948	True
SQSTM1_CRISPRi_sgRNA_5	SQSTM1	1067.3/1016.5	1405.4/1396.7	1041.9	1401	0.42694	1293.7	1.5909e+05	0.90043	0.81522	0.18478	0.36955	0.99948	True
LRP1B_CRISPRi_sgRNA_4	LRP1B	792.98/846.07	1193.5/1027.6	819.52	1110.5	0.43793	1409.4	1.0533e+05	0.89663	0.81397	0.18603	0.37207	0.99948	True
SIGLEC5_CRISPRi_sgRNA_1	SIGLEC5	938.61/1024.7	1260.7/1378.4	981.65	1319.6	0.42641	3704.7	1.4362e+05	0.89167	0.81282	0.18718	0.37436	0.99948	True
CLIC1_CRISPRi_sgRNA_3	CLIC1	356.09/410.11	238.02/239.95	383.1	238.99	-0.67853	1459.1	28584	0.88727	0.18747	0.81253	0.37493	0.99948	False
PLAUR_CRISPRi_sgRNA_1	PLAUR	584.4/443.01	605.56/807.01	513.71	706.29	0.45855	9995.1	47259	0.88588	0.81044	0.18956	0.37912	0.99948	True
Non_Targeting_85	Non	786.4/1056.4	677.89/548.77	921.41	613.33	-0.58639	36453	1.2881e+05	0.87349	0.1912	0.8088	0.3824	0.99948	False
TREML2_CRISPRi_sgRNA_3	TREML2	831.5/762.64	1252.3/892.02	797.07	1072.2	0.4273	2370.9	1.0043e+05	0.86811	0.80618	0.19382	0.38764	0.99948	True
PTPRE_CRISPRi_sgRNA_3	PTPRE	1223.3/1159.8	1662.8/1494.6	1191.6	1578.7	0.40558	2014.1	2.0035e+05	0.86487	0.80569	0.19431	0.38862	0.99948	True
TMEM2_CRISPRi_sgRNA_2	TMEM2	1041/783.79	1156.5/1275.1	912.4	1215.8	0.41373	33083	1.2666e+05	0.8524	0.80198	0.19802	0.39604	0.99948	True
IL15_CRISPRi_sgRNA_5	IL15	1376.4/1420.7	1563.5/2096.1	1398.6	1829.8	0.3875	979.35	2.6385e+05	0.83953	0.79876	0.20124	0.40247	0.99948	True
CSF2RA_CRISPRi_sgRNA_5	CSF2RA	279.99/272.62	348.2/418.57	276.3	383.38	0.47108	27.102	16337	0.83777	0.79579	0.20421	0.40842	0.99948	True
ADAM10_CRISPRi_sgRNA_1	ADAM10	1149.1/1049.4	886.48/634.85	1099.2	760.66	-0.53056	4970.4	1.7442e+05	0.82243	0.20542	0.79458	0.41083	0.99948	False
CSF1R_CRISPRi_sgRNA_4	CSF1R	1053.2/958.88	1405.4/1236.3	1006.1	1320.9	0.39244	4451.2	1.4981e+05	0.81339	0.79103	0.20897	0.41795	0.99948	True
CD37_CRISPRi_sgRNA_1	CD37	532.72/626.33	370.07/409.96	579.53	390.01	-0.57014	4380.9	58115	0.8082	0.20949	0.79051	0.41897	0.99948	False
FCER1G_CRISPRi_sgRNA_1	FCER1G	904.78/983.56	671.17/635.93	944.17	653.55	-0.53008	3102.6	1.3433e+05	0.80658	0.20995	0.79005	0.41991	0.99948	False
CD19_CRISPRi_sgRNA_1	CD19	816.47/804.94	1040.4/1092.2	810.7	1066.3	0.3949	66.404	1.034e+05	0.7948	0.78538	0.21462	0.42924	0.99948	True
TLR10_CRISPRi_sgRNA_2	TLR10	869.08/936.55	1100.9/1263.2	902.82	1182.1	0.38846	2276.2	1.2438e+05	0.79187	0.78466	0.21534	0.43069	0.99948	True
PTPRE_CRISPRi_sgRNA_2	PTPRE	948.94/981.21	1231.3/1290.1	965.08	1260.7	0.38519	520.5	1.3948e+05	0.79164	0.78466	0.21534	0.43067	0.99948	True
Non_Targeting_6	Non	1321.9/1304.4	1084.1/781.19	1313.2	932.66	-0.49317	154.6	2.3677e+05	0.79131	0.21438	0.78562	0.42877	0.99948	False
PILRA_CRISPRi_sgRNA_5	PILRA	1386.8/1407.8	937.78/1057.7	1397.3	997.75	-0.48544	220.42	2.6343e+05	0.78705	0.21563	0.78437	0.43125	0.99948	False
P2RY6_CRISPRi_sgRNA_4	P2RY6	1256.2/1024.7	869.66/742.45	1140.4	806.05	-0.50011	26794	1.8581e+05	0.78659	0.21576	0.78424	0.43152	0.99948	False
ITGA5_CRISPRi_sgRNA_1	ITGA5	607.89/598.13	767.05/830.69	603.01	798.87	0.40519	47.649	62212	0.78525	0.78214	0.21786	0.43571	0.99948	True
Non_Targeting_89	Non	949.88/1058.8	1413.8/1196.5	1004.3	1305.2	0.37769	5927.6	1.4936e+05	0.77845	0.78082	0.21918	0.43835	0.99948	True
TYROBP_CRISPRi_sgRNA_5	TYROBP	1813.3/2411.3	1264.1/1829.2	2112.3	1546.7	-0.44941	1.7879e+05	5.3612e+05	0.77771	0.21837	0.78163	0.43674	0.99948	False
Non_Targeting_100	Non	923.58/903.65	682.1/601.49	913.61	641.8	-0.5088	198.49	1.2695e+05	0.77651	0.21872	0.78128	0.43745	0.99948	False
CLEC2B_CRISPRi_sgRNA_4	CLEC2B	929.21/876.62	1261.6/1090	902.92	1175.8	0.3806	1382.8	1.2441e+05	0.77366	0.77928	0.22072	0.44145	0.99948	True
SCIMP_CRISPRi_sgRNA_1	SCIMP	795.8/882.5	1069/1121.2	839.15	1095.1	0.38366	3758.6	1.097e+05	0.77276	0.77892	0.22108	0.44216	0.99948	True
Non_Targeting_24	Non	974.31/1052.9	680.42/755.36	1013.6	717.89	-0.49707	3087.2	1.5174e+05	0.77126	0.22028	0.77972	0.44055	0.99948	False
CD180_CRISPRi_sgRNA_2	CD180	1199.8/1183.3	720.79/982.4	1191.6	851.6	-0.48413	135.76	2.0036e+05	0.76968	0.22075	0.77925	0.44149	0.99948	False
MS4A4A_CRISPRi_sgRNA_3	MS4A4A	1156.6/1372.5	855.36/964.11	1264.5	909.73	-0.47466	23313	2.2191e+05	0.76264	0.22284	0.77716	0.44568	0.99948	False
IL15RA_CRISPRi_sgRNA_4	IL15RA	902.91/710.93	1193.5/908.16	806.92	1050.8	0.38059	18426	1.0257e+05	0.76153	0.77551	0.22449	0.44898	0.99948	True
CD300LF_CRISPRi_sgRNA_2	CD300LF	1200.7/1399.5	994.97/881.26	1300.1	938.12	-0.4704	19761	2.3275e+05	0.75951	0.22377	0.77623	0.44755	0.99948	False
CLEC2B_CRISPRi_sgRNA_5	CLEC2B	1368/1471.2	950.4/1108.3	1419.6	1029.3	-0.46337	5329.5	2.7071e+05	0.75828	0.22414	0.77586	0.44828	0.99948	False
VLDLR_CRISPRi_sgRNA_3	VLDLR	1226.1/1208	960.49/795.18	1217.1	877.83	-0.47092	163.95	2.0778e+05	0.75394	0.22544	0.77456	0.45089	0.99948	False
ABCA1_CRISPRi_sgRNA_2	ABCA1	787.34/880.15	1027.8/1136.3	833.74	1082	0.37566	4306.7	1.0849e+05	0.75377	0.77322	0.22678	0.45356	0.99948	True
ITGB2_CRISPRi_sgRNA_4	ITGB2	1253.4/1149.2	1540/1540.9	1201.3	1540.4	0.35846	5419.4	2.0318e+05	0.75233	0.7732	0.2268	0.4536	0.99948	True
NFATC1_CRISPRi_sgRNA_5	NFATC1	673.66/675.68	922.64/839.29	674.67	880.97	0.38441	2.0527	75433	0.75113	0.77211	0.22789	0.45577	0.99948	True
MS4A6A_CRISPRi_sgRNA_3	MS4A6A	1049.5/867.22	678.73/691.88	958.35	685.31	-0.4832	16608	1.3781e+05	0.74805	0.22722	0.77278	0.45443	0.99948	False
EPHA1_CRISPRi_sgRNA_4	EPHA1	1425.3/1407.8	1095.1/975.95	1416.5	1035.5	-0.45166	153.57	2.6971e+05	0.74178	0.22911	0.77089	0.45822	0.99948	False
NLRC4_CRISPRi_sgRNA_1	NLRC4	963.98/830.79	1195.1/1119.1	897.39	1157.1	0.36636	8868.6	1.231e+05	0.74023	0.7692	0.2308	0.46159	0.99948	True
ICAM1_CRISPRi_sgRNA_4	ICAM1	1039.1/940.08	1066.5/1473.1	989.61	1269.8	0.35931	4906.5	1.4562e+05	0.73415	0.76747	0.23253	0.46507	0.99948	True
TGFBR1_CRISPRi_sgRNA_5	TGFBR1	315.69/298.48	467.63/351.86	307.08	409.74	0.41492	148.14	19573	0.73381	0.76516	0.23484	0.46968	0.99948	True
FPR2_CRISPRi_sgRNA_4	FPR2	1632.9/1700.4	1206.1/1260	1666.7	1233	-0.43442	2273.7	3.5669e+05	0.73263	0.23189	0.76811	0.46379	0.99948	False
Non_Targeting_34	Non	696.2/795.54	1019.4/910.31	745.87	964.84	0.37092	4933.9	89610	0.73147	0.76627	0.23373	0.46747	0.99948	True
AXL_CRISPRi_sgRNA_3	AXL	994.04/913.05	1207.8/1238.5	953.55	1223.1	0.35887	3279.7	1.3663e+05	0.72932	0.76594	0.23406	0.46812	0.99948	True
HEXB_CRISPRi_sgRNA_2	HEXB	943.31/891.9	1143.8/1210.5	917.6	1177.2	0.35905	1321.3	1.279e+05	0.72582	0.76481	0.23519	0.47037	0.99948	True
LILRB4_CRISPRi_sgRNA_4	LILRB4	873.78/649.83	1061.4/903.85	761.8	982.64	0.36681	25077	92921	0.72444	0.76413	0.23587	0.47173	0.99948	True
HAVCR1_CRISPRi_sgRNA_1	HAVCR1	496.08/665.11	810.78/699.41	580.59	755.1	0.37856	14285	58298	0.72273	0.76316	0.23684	0.47368	0.99948	True
CD300A_CRISPRi_sgRNA_2	CD300A	1416.8/1211.5	945.35/994.24	1314.2	969.8	-0.43802	21076	2.3709e+05	0.71585	0.23704	0.76296	0.47408	0.99948	False
FCGR2B_CRISPRi_sgRNA_5	FCGR2B	1156.6/1259.7	955.44/822.08	1208.1	888.76	-0.4425	5317.2	2.0517e+05	0.71451	0.23746	0.76254	0.47491	0.99948	False
HEXA_CRISPRi_sgRNA_4	HEXA	907.6/792.02	1054.7/1123.4	849.81	1089	0.35745	6680.1	1.1211e+05	0.71445	0.76119	0.23881	0.47761	0.99948	True
CD68_CRISPRi_sgRNA_5	CD68	1395.2/1196.3	902.46/1011.5	1295.7	956.96	-0.43686	19796	2.314e+05	0.71295	0.23794	0.76206	0.47588	0.99948	False
NLRC4_CRISPRi_sgRNA_2	NLRC4	796.74/722.69	853.68/1097.5	759.71	975.61	0.36043	2741.7	92483	0.70992	0.75962	0.24038	0.48075	0.99948	True
CD58_CRISPRi_sgRNA_1	CD58	1503.3/1553.5	1134.6/1147	1528.4	1140.8	-0.42162	1260.2	3.0734e+05	0.70621	0.24003	0.75997	0.48006	0.99948	False
GBA_CRISPRi_sgRNA_2	GBA	780.76/921.28	1261.6/912.46	851.02	1087	0.35275	9872	1.1238e+05	0.704	0.75794	0.24206	0.48413	0.99948	True
Non_Targeting_66	Non	839.02/770.86	912.55/1146	804.94	1029.3	0.35425	2322.3	1.0214e+05	0.70188	0.75719	0.24281	0.48561	0.99948	True
FERMT3_CRISPRi_sgRNA_1	FERMT3	1478.8/1658.1	1192.6/1161	1568.5	1176.8	-0.41414	16059	3.2133e+05	0.69772	0.24268	0.75732	0.48535	0.99948	False
LTBR_CRISPRi_sgRNA_2	LTBR	816.47/855.47	1153.9/977.02	835.97	1065.5	0.34961	760.7	1.0899e+05	0.69519	0.75515	0.24485	0.48971	0.99948	True
CD300LF_CRISPRi_sgRNA_4	CD300LF	1171.6/1104.6	845.26/841.45	1138.1	843.35	-0.43198	2246	1.8516e+05	0.69481	0.24359	0.75641	0.48717	0.99948	False
SPP1_CRISPRi_sgRNA_4	SPP1	1142.5/954.18	1411.3/1239.6	1048.3	1325.4	0.33808	17730	1.6078e+05	0.69106	0.75414	0.24586	0.49173	0.99948	True
LRP1_CRISPRi_sgRNA_5	LRP1	840.9/1116.3	677.05/767.2	978.62	722.13	-0.43797	37936	1.4286e+05	0.69012	0.24506	0.75494	0.49012	0.99948	False
CCR2_CRISPRi_sgRNA_2	CCR2	924.51/1027	1283.5/1186.8	975.78	1235.2	0.33976	5255.3	1.4214e+05	0.68796	0.75307	0.24693	0.49386	0.99948	True
TMEM106A_CRISPRi_sgRNA_1	TMEM106A	1120.9/1132.8	832.65/845.75	1126.8	839.2	-0.42476	70.983	1.8202e+05	0.68401	0.24698	0.75302	0.49397	0.99948	False
P2RY13_CRISPRi_sgRNA_4	P2RY13	816.47/695.66	930.21/994.24	756.06	962.23	0.34746	7297.3	91722	0.68073	0.75041	0.24959	0.49917	0.99948	True
LYVE1_CRISPRi_sgRNA_2	LYVE1	1144.4/1104.6	893.2/785.49	1124.5	839.35	-0.42148	791.07	1.8137e+05	0.67931	0.24847	0.75153	0.49694	0.99948	False
Non_Targeting_64	Non	1120.9/1302	981.52/832.84	1211.4	907.18	-0.41687	16404	2.0614e+05	0.67918	0.24851	0.75149	0.49702	0.99948	False
CD40_CRISPRi_sgRNA_2	CD40	1341.7/1222.1	934.42/992.09	1281.9	963.25	-0.41191	7148.6	2.2716e+05	0.67698	0.24921	0.75079	0.49842	0.99948	False
CD300LB_CRISPRi_sgRNA_2	CD300LB	657.68/850.77	904.98/1012.5	754.23	958.76	0.34576	18642	91340	0.67674	0.74914	0.25086	0.50172	0.99948	True
CD48_CRISPRi_sgRNA_5	CD48	1093.6/1159.8	746.86/941.51	1126.7	844.19	-0.41608	2190.5	1.8199e+05	0.67199	0.25079	0.74921	0.50159	0.99948	False
TNFRSF10B_CRISPRi_sgRNA_4	TNFRSF10B	942.37/786.14	1037/1140.6	864.25	1088.8	0.33287	12203	1.154e+05	0.66101	0.7443	0.2557	0.51141	0.99948	True
Non_Targeting_76	Non	715/743.84	840.22/1005	729.42	922.61	0.33856	415.92	86243	0.65785	0.74301	0.25699	0.51397	0.99948	True
P2RY12_CRISPRi_sgRNA_5	P2RY12	694.33/712.11	545.01/496.04	703.22	520.53	-0.43328	158.14	80994	0.65747	0.25544	0.74456	0.51088	0.99948	False
TREML2_CRISPRi_sgRNA_4	TREML2	996.86/958.88	1127.9/1321.3	977.87	1224.6	0.3243	721.22	1.4267e+05	0.65323	0.74195	0.25805	0.51609	0.99948	True
HEXA_CRISPRi_sgRNA_3	HEXA	1160.3/1045.8	857.04/810.24	1103.1	833.64	-0.40363	6555.5	1.7548e+05	0.65294	0.2569	0.7431	0.51379	0.99948	False
FPR2_CRISPRi_sgRNA_1	FPR2	1455.4/1345.5	1104.3/1035.1	1400.4	1069.7	-0.38831	6035.8	2.6446e+05	0.65049	0.25769	0.74231	0.51537	0.99948	False
SIRPB1_CRISPRi_sgRNA_5	SIRPB1	1193.2/1343.1	994.97/938.29	1268.2	966.63	-0.39137	11237	2.23e+05	0.64684	0.25887	0.74113	0.51774	0.99948	False
Non_Targeting_87	Non	1127.5/1253.8	920.96/894.17	1190.6	907.57	-0.39129	7985.1	2.0009e+05	0.64167	0.26055	0.73945	0.52109	0.99948	False
TREML4_CRISPRi_sgRNA_5	TREML4	893.51/1016.5	701.44/743.53	954.99	722.49	-0.40202	7558.4	1.3698e+05	0.63936	0.26129	0.73871	0.52259	0.99948	False
CSF3R_CRISPRi_sgRNA_1	CSF3R	854.99/988.26	754.43/639.15	921.62	696.79	-0.40294	8880.4	1.2887e+05	0.63788	0.26177	0.73823	0.52355	0.99948	False
TYRO3_CRISPRi_sgRNA_4	TYRO3	1492.9/1199.8	1072.4/1001.8	1346.4	1037.1	-0.37624	42973	2.4715e+05	0.62974	0.26443	0.73557	0.52887	0.99948	False
LPAR2_CRISPRi_sgRNA_2	LPAR2	553.39/655.71	708.17/815.62	604.55	761.9	0.33324	5233.8	62486	0.62946	0.7334	0.2666	0.5332	0.99948	True
SLC52A1_CRISPRi_sgRNA_5	SLC52A1	1236.4/1414.8	1295.2/1971.3	1325.6	1633.2	0.30086	15909	2.4065e+05	0.62707	0.73378	0.26622	0.53245	0.99948	True
IL2RA_CRISPRi_sgRNA_5	IL2RA	1052.3/866.05	1133.7/1250.3	959.17	1192	0.31328	17344	1.3802e+05	0.62683	0.7333	0.2667	0.53339	0.99948	True
CTSH_CRISPRi_sgRNA_4	CTSH	838.08/824.92	889/1185.8	831.5	1037.4	0.31882	86.555	1.0799e+05	0.62652	0.73299	0.26701	0.53402	0.99948	True
ITGAM_CRISPRi_sgRNA_2	ITGAM	947.06/971.81	1201.9/1181.5	959.44	1191.7	0.31243	306.1	1.3808e+05	0.62497	0.73269	0.26731	0.53462	0.99948	True
Non_Targeting_22	Non	702.78/743.84	506.32/586.43	723.31	546.37	-0.40408	842.79	85007	0.6214	0.26717	0.73283	0.53434	0.99948	False
NRP2_CRISPRi_sgRNA_4	NRP2	722.51/768.51	568.56/559.53	745.51	564.04	-0.40181	1058.1	89536	0.62057	0.26744	0.73256	0.53488	0.99948	False
LAPTM5_CRISPRi_sgRNA_4	LAPTM5	725.33/745.01	936.1/900.63	735.17	918.36	0.32059	193.69	87414	0.6196	0.7305	0.2695	0.539	0.99948	True
CTSB_CRISPRi_sgRNA_3	CTSB	1592.5/1282	1162.3/1069.6	1437.3	1116	-0.36478	48205	2.7653e+05	0.618	0.26829	0.73171	0.53657	0.99948	False
CXCR3_CRISPRi_sgRNA_1	CXCR3	1331.3/1354.9	1426.4/1872.3	1343.1	1649.4	0.29612	277.3	2.4613e+05	0.61728	0.73056	0.26944	0.53888	0.99948	True
CD48_CRISPRi_sgRNA_3	CD48	1231.7/1173.9	899.09/958.73	1202.8	928.91	-0.37247	1671.8	2.0362e+05	0.61552	0.2691	0.7309	0.53821	0.99948	False
CLEC2D_CRISPRi_sgRNA_3	CLEC2D	959.28/1070.5	824.24/733.84	1014.9	779.04	-0.38113	6186.8	1.5207e+05	0.61502	0.26927	0.73073	0.53854	0.99948	False
CD86_CRISPRi_sgRNA_2	CD86	1600/1189.2	1587.9/1831.4	1394.6	1709.7	0.29363	84399	2.6258e+05	0.61478	0.72977	0.27023	0.54046	0.99948	True
CLECL1_CRISPRi_sgRNA_1	CLECL1	1051.4/969.46	713.22/840.37	1010.4	776.79	-0.3789	3353.6	1.5092e+05	0.61156	0.27041	0.72959	0.54083	0.99948	False
HAVCR1_CRISPRi_sgRNA_4	HAVCR1	1086.1/967.11	1291.9/1242.8	1026.6	1267.3	0.30364	7081.8	1.551e+05	0.61123	0.72823	0.27177	0.54353	0.99948	True
GPNMB_CRISPRi_sgRNA_1	GPNMB	1428.1/1263.2	1072.4/1020.1	1345.7	1046.2	-0.36285	13593	2.4693e+05	0.61007	0.27091	0.72909	0.54182	0.99948	False
C1QA_CRISPRi_sgRNA_4	C1QA	948/984.73	1230.5/1157.8	966.37	1194.1	0.30503	674.52	1.398e+05	0.60916	0.72746	0.27254	0.54507	0.99948	True
CLU_CRISPRi_sgRNA_1	CLU	868.14/757.94	661.91/579.97	813.04	620.94	-0.38832	6072.4	1.0391e+05	0.6087	0.27136	0.72864	0.54272	0.99948	False
SNCA_CRISPRi_sgRNA_5	SNCA	1638.6/1539.4	1124.5/1363.3	1589	1243.9	-0.35297	4919.5	3.2859e+05	0.60809	0.27157	0.72843	0.54313	0.99948	False
IFNGR2_CRISPRi_sgRNA_4	IFNGR2	1071.1/1028.2	1423.1/1164.3	1049.6	1293.7	0.3013	919.04	1.6113e+05	0.60789	0.72715	0.27285	0.54569	0.99948	True
Non_Targeting_98	Non	1102.1/1240.9	931.05/884.49	1171.5	907.77	-0.3676	9634.8	1.9459e+05	0.6065	0.27209	0.72791	0.54418	0.99948	False
ICAM3_CRISPRi_sgRNA_1	ICAM3	953.64/971.81	1233.8/1142.7	962.72	1188.3	0.3034	165	1.3889e+05	0.60522	0.72614	0.27386	0.54771	0.99948	True
IFNGR1_CRISPRi_sgRNA_1	IFNGR1	1180.1/1420.7	1031.1/993.16	1300.4	1012.2	-0.3612	28950	2.3282e+05	0.60504	0.27258	0.72742	0.54515	0.99948	False
ABI3_CRISPRi_sgRNA_1	ABI3	941.43/1028.2	1185.9/1240.6	984.82	1213.3	0.3007	3765.8	1.4442e+05	0.60116	0.72482	0.27518	0.55037	0.99948	True
GPNMB_CRISPRi_sgRNA_3	GPNMB	839.96/928.33	677.05/686.5	884.14	681.78	-0.3745	3904.8	1.2e+05	0.59575	0.27567	0.72433	0.55134	0.99948	False
TLR2_CRISPRi_sgRNA_3	TLR2	1349.2/1346.7	1058.9/1052.3	1347.9	1055.6	-0.35236	3.1933	2.4765e+05	0.59469	0.27603	0.72397	0.55205	0.99948	False
CD14_CRISPRi_sgRNA_1	CD14	852.17/790.84	924.32/1105.1	821.51	1014.7	0.30437	1880.6	1.0577e+05	0.59402	0.72215	0.27785	0.5557	0.99948	True
IL21R_CRISPRi_sgRNA_3	IL21R	970.55/1072.9	841.06/745.68	1021.7	793.37	-0.36451	5233.9	1.5383e+05	0.59207	0.2769	0.7231	0.5538	0.99948	False
IL10_CRISPRi_sgRNA_3	IL10	975.25/1009.4	1249.8/1186.8	992.33	1218.3	0.29574	583.43	1.4631e+05	0.59084	0.72136	0.27864	0.55727	0.99948	True
SIGLEC5_CRISPRi_sgRNA_3	SIGLEC5	989.34/822.57	1177.5/1051.3	905.96	1114.4	0.29842	13907	1.2513e+05	0.5892	0.72068	0.27932	0.55864	0.99948	True
